vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_3,72900,436142,304829,61872,51786,118344,38301,2348,86,990,10030,614676
2_4,70470,433602,304037,61872,51786,118344,38301,2348,86,990,9675,620793
2_5,68040,431062,303344,61872,51786,118344,38301,2348,86,990,9362,626769
2_6,65610,444056,312181,63150,48116,118340,38328,2349,86,990,8717,610381
2_7,73710,454088,312811,63492,53187,118340,38328,2349,86,990,8689,586234
2_8,73710,450046,311184,63324,51844,118340,38328,2349,86,990,8531,593572
2_9,76140,452586,310887,63324,51844,118340,38328,2349,86,990,8692,588738
2_T,89910,461040,306865,63396,42862,118368,38324,2349,86,990,8760,579354
2_J,92340,463580,306865,63396,42862,118368,38324,2349,86,990,8925,574219
2_Q,175770,530596,307144,53983,41050,120401,20676,1400,86,990,28144,432064
2_K,91530,429602,292859,63564,44381,118368,37634,2349,86,990,9211,621730
2_A,163620,520216,241975,49687,42393,120401,20277,990,86,990,95923,455746
3_4,65610,421434,300889,61362,51786,118344,38301,2348,86,990,9498,641656
3_5,63180,418894,300196,61362,51786,118344,38301,2348,86,990,9200,647617
3_6,60750,431888,309033,62640,48116,118340,38328,2349,86,990,8555,631229
3_7,68850,441920,309663,62982,53187,118340,38328,2349,86,990,8527,607082
3_8,73710,450046,310392,63324,51844,118340,38328,2349,86,990,8519,594376
3_9,73710,450046,310095,63324,51844,118340,38328,2349,86,990,8503,594689
3_T,87480,458500,306073,63396,42862,118368,38324,2349,86,990,8571,585305
3_J,89910,461040,306073,63396,42862,118368,38324,2349,86,990,8736,580170
3_Q,172530,528232,305011,53983,41050,120401,20676,1400,86,990,27937,440008
3_K,89100,427062,292067,63564,44381,118368,37634,2349,86,990,9022,627681
3_A,160380,517852,240871,49687,42393,120401,20277,990,86,990,94687,463690
4_5,58320,406726,297147,60852,51786,118344,38301,2348,86,990,9028,668376
4_6,55890,419720,305984,62130,48116,118340,38328,2349,86,990,8393,651978
4_7,63990,429752,306614,62472,53187,118340,38328,2349,86,990,8365,627831
4_8,68850,437878,307343,62814,51844,118340,38328,2349,86,990,8357,615125
4_9,73710,450046,309402,63324,51844,118340,38328,2349,86,990,8491,595394
4_T,85050,455960,305380,63396,42862,118368,38324,2349,86,990,8382,591157
4_J,87480,458500,305380,63396,42862,118368,38324,2349,86,990,8547,586022
4_Q,169290,525868,302977,53983,41050,120401,20676,1400,86,990,27730,447853
4_K,86670,424522,291374,63564,44381,118368,37634,2349,86,990,8833,633533
4_A,157140,515488,239767,49687,42393,120401,20277,990,86,990,93550,471535
5_6,51030,407552,303034,61620,48116,118340,38328,2349,86,990,8225,672634
5_7,59130,417584,303664,61962,53187,118340,38328,2349,86,990,8203,648481
5_8,63990,425710,304393,62304,51844,118340,38328,2349,86,990,8195,635775
5_9,68850,437878,306452,62814,51844,118340,38328,2349,86,990,8329,616044
5_T,85050,455960,304786,63396,42862,118368,38324,2349,86,990,8370,591763
5_J,85050,455960,304786,63396,42862,118368,38324,2349,86,990,8358,591775
5_Q,166050,523504,301042,53983,41050,120401,20676,1400,86,990,27523,455599
5_K,84240,421982,290780,63564,44381,118368,37634,2349,86,990,8644,639286
5_A,153900,513124,238663,49687,42393,120401,20277,990,86,990,92512,479281
6_7,54270,410092,302044,61620,48116,118340,38328,2349,86,990,7536,668533
6_8,59130,418218,302773,61962,46773,118340,38328,2349,86,990,7532,655823
6_9,63990,430386,304832,62472,46773,118340,38328,2349,86,990,7666,636092
6_T,80190,448468,303166,63054,37791,118368,38324,2349,86,990,7707,611811
6_J,85050,460636,305522,63564,37791,118368,38324,2349,86,990,7845,591779
6_Q,162810,525446,300305,54151,35979,120401,20676,1400,86,990,26815,463245
6_K,81810,424118,291516,63732,39310,118368,37634,2349,86,990,7954,644437
6_A,162810,525446,239198,50091,42393,120401,20277,990,86,990,86378,463244
7_8,54270,410092,301252,61620,53187,118340,38328,2349,86,990,7519,664271
7_9,59130,422260,303311,62130,53187,118340,38328,2349,86,990,7654,644539
7_T,72090,438436,301645,62712,44205,118368,38324,2349,86,990,7695,625404
7_J,76950,450604,304001,63222,44205,118368,38324,2349,86,990,7833,605372
7_Q,162810,525446,298568,54151,42393,120401,20676,1400,86,990,26785,458598
7_K,81810,424118,291120,63732,45724,118368,37634,2349,86,990,7941,638432
7_A,162810,525446,238094,50091,42393,120401,20277,990,86,990,92128,458598
8_9,61560,413440,294814,61020,51786,118344,38301,2348,86,990,7705,661910
8_T,74520,429616,293148,61602,42804,118372,38297,2348,86,990,7746,642775
8_J,79380,441784,295504,62112,42804,118372,38297,2348,86,990,7884,622743
8_Q,157950,515488,294913,53747,42393,120401,20676,1400,86,990,25457,478803
8_K,84240,426156,290823,63732,44355,118368,37634,2349,86,990,8106,635465
8_A,166050,524138,235891,49923,41050,120401,20277,990,86,990,91608,460900
9_T,76950,419634,287973,60459,42804,118372,38274,2347,86,990,7911,656504
9_J,81810,431802,290329,60969,42804,118372,38274,2347,86,990,8049,636472
9_Q,161190,517852,293374,53747,42393,120401,20676,1400,86,990,25604,474591
9_K,86670,416174,285648,62589,44355,118368,37611,2348,86,990,8271,649194
9_A,169290,526502,234787,49923,41050,120401,20277,990,86,990,91320,456688
T_J,84240,437856,271468,60894,33384,118517,38107,2345,86,990,8130,656287
T_Q,164430,503388,282821,52436,34677,120425,20653,1399,86,990,24500,506499
T_K,89100,422228,266940,62514,34935,118513,37444,2346,86,990,8352,668856
T_A,188730,524148,225125,48732,33334,120425,20254,989,86,990,90359,459132
J_Q,167670,505752,281717,52436,34677,120425,20653,1399,86,990,24647,501852
J_K,91530,424768,266940,62514,34935,118513,37444,2346,86,990,8517,663721
J_A,191970,526512,224021,48732,33334,120425,20254,989,86,990,90506,454485
Q_K,179010,520438,282630,52840,34677,120425,20644,1399,86,990,19495,479670
Q_A,0,0,0,0,0,121481,0,0,86,990,1467190,122557
K_A,0,114754,139588,24756,34853,120425,19177,989,86,990,72408,1184278
