vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_3,58320,422260,306272,62130,81960,117437,38304,2317,989,990,13132,608193
2_4,55890,419720,305480,62130,81960,117437,38304,2317,989,990,12777,614310
2_5,53460,417180,304787,62130,81960,117437,38304,2317,989,990,12464,620286
2_6,60750,431888,306423,62640,81960,117437,38304,2317,989,990,12025,596581
2_7,65610,440014,307053,62982,80617,117437,38304,2317,989,990,11997,583994
2_8,65610,440014,306657,62982,80617,117437,38304,2317,989,990,11971,584416
2_9,75330,447566,303020,63054,73286,117465,38300,2317,989,990,12036,577951
2_T,89910,459692,299718,63294,64304,117493,38296,2317,989,990,12230,563071
2_J,160380,517852,287974,53747,64734,119498,20646,1364,989,990,51356,432774
2_Q,89100,428726,286108,63462,65823,117493,37606,2317,989,990,12516,607174
2_K,160380,504496,228232,45715,71148,119498,20247,990,989,990,126847,432772
2_A,0,359808,236699,56964,74629,117465,36920,1980,989,990,21354,804506
3_4,51030,407552,302332,61620,81960,117437,38304,2317,989,990,12600,635173
3_5,48600,405012,301639,61620,81960,117437,38304,2317,989,990,12302,641134
3_6,55890,419720,303275,62130,81960,117437,38304,2317,989,990,11863,617429
3_7,60750,427846,303905,62472,80617,117437,38304,2317,989,990,11835,604842
3_8,65610,440014,305865,62982,80617,117437,38304,2317,989,990,11959,585220
3_9,72900,445026,302228,63054,73286,117465,38300,2317,989,990,11847,583902
3_T,87480,457152,298926,63294,64304,117493,38296,2317,989,990,12041,569022
3_J,157140,515488,285979,53747,64734,119498,20646,1364,989,990,51011,440718
3_Q,86670,426186,285316,63462,65823,117493,37606,2317,989,990,12327,613125
3_K,157140,502132,227266,45715,71148,119498,20247,990,989,990,125473,440716
3_A,0,357268,236699,56964,74629,117465,36920,1980,989,990,21165,807235
4_5,43740,392844,298590,61110,81960,117437,38304,2317,989,990,12130,661893
4_6,51030,407552,300226,61620,81960,117437,38304,2317,989,990,11701,638178
4_7,55890,415678,300856,61962,80617,117437,38304,2317,989,990,11673,625591
4_8,60750,427846,302816,62472,80617,117437,38304,2317,989,990,11797,605969
4_9,72900,445026,301535,63054,73286,117465,38300,2317,989,990,11835,584607
4_T,85050,454612,298233,63294,64304,117493,38296,2317,989,990,11852,574874
4_J,153900,513124,284083,53747,64734,119498,20646,1364,989,990,50666,448563
4_Q,84240,423646,284623,63462,65823,117493,37606,2317,989,990,12138,618977
4_K,153900,499768,226300,45715,71148,119498,20247,990,989,990,124198,448561
4_A,0,354728,236699,56964,74629,117465,36920,1980,989,990,20976,809964
5_6,46170,395384,297276,61110,81960,117437,38304,2317,989,990,11533,658834
5_7,51030,403510,297906,61452,80617,117437,38304,2317,989,990,11511,646241
5_8,55890,415678,299866,61962,80617,117437,38304,2317,989,990,11635,626619
5_9,68040,432858,298585,62544,73286,117465,38300,2317,989,990,11673,605257
5_T,85050,454612,297639,63294,64304,117493,38296,2317,989,990,11840,575480
5_J,150660,510760,282286,53747,64734,119498,20646,1364,989,990,50321,456309
5_Q,81810,421106,284029,63462,65823,117493,37606,2317,989,990,11949,624730
5_K,150660,497404,225334,45715,71148,119498,20247,990,989,990,123022,456307
5_A,0,352188,236699,56964,74629,117465,36920,1980,989,990,20787,812693
6_7,49410,397924,296286,61110,80617,117437,38304,2317,989,990,10862,656058
6_8,54270,410092,298246,61620,80617,117437,38304,2317,989,990,10990,636432
6_9,63990,425366,296965,62202,73286,117465,38300,2317,989,990,11028,619406
6_T,80190,447120,296019,62952,64304,117493,38296,2317,989,990,11195,590439
6_J,154710,513124,280588,53747,64734,119498,20646,1364,989,990,49520,452394
6_Q,85050,423646,283534,63462,65823,117493,37606,2317,989,990,11303,620091
6_K,154710,499768,224368,45715,71148,119498,20247,990,989,990,121488,452393
6_A,0,365892,238677,57474,74629,117465,36920,1980,989,990,20290,796998
7_8,56700,401272,289650,60510,79216,117441,38277,2316,989,990,11039,653904
7_9,66420,416546,288369,61092,71885,117469,38273,2316,989,990,11078,636877
7_T,82620,438300,287423,61842,62903,117497,38269,2316,989,990,11245,607910
7_J,149850,503166,276972,53343,64734,119498,20646,1364,989,990,48053,472699
7_Q,87480,425684,283138,63462,64454,117493,37606,2317,989,990,11467,617224
7_K,157950,498460,222303,45547,69805,119498,20247,990,989,990,120730,454795
7_A,0,362352,237446,57306,73286,117465,36920,1980,989,990,20145,803425
8_9,68850,410236,283842,60117,71885,117469,38250,2315,989,990,11243,646118
8_T,85050,428318,282149,60699,62903,117497,38246,2315,989,990,11410,621738
8_J,153090,505530,275472,53343,64734,119498,20646,1364,989,990,48062,468586
8_Q,89910,415702,277864,62319,64454,117493,37583,2316,989,990,11632,631052
8_K,161190,500824,221337,45547,69805,119498,20247,990,989,990,120205,450682
8_A,0,364892,237446,57306,73286,117465,36920,1980,989,990,20309,800721
9_T,87480,433870,267247,60624,55148,117638,38083,2313,989,990,11491,636431
9_J,156330,495372,266057,52200,58537,119522,20623,1363,989,990,46952,493369
9_Q,92340,421254,263115,62244,56699,117634,37420,2314,989,990,11713,645592
9_K,175770,501046,212912,44524,63608,119522,20224,989,989,990,119139,452591
9_A,0,369028,237401,57204,65969,117489,36920,1980,989,990,24348,799986
T_J,171720,491288,256449,51125,50821,119546,20600,1362,989,990,46058,501356
T_Q,94770,427308,244407,62304,47279,117779,37253,2312,989,990,11794,665119
T_K,196020,494240,203583,43213,55892,119546,20201,988,989,990,122654,453988
T_A,0,227196,219006,48738,56549,117634,36753,1978,989,990,177327,825144
J_Q,183060,505974,256396,51529,50821,119546,20591,1362,989,990,40906,480140
J_K,0,0,0,0,0,120578,0,0,989,990,1467190,122557
J_A,0,114120,139588,24756,58537,119522,19546,989,989,990,25731,1207536
Q_K,0,102074,130416,23445,57411,119546,19124,988,989,990,88222,1169099
Q_A,0,192716,206377,48906,58068,117634,36063,1978,989,990,8517,1040066
K_A,0,114120,138484,24756,64951,119522,19147,989,989,990,19709,1208647
