vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,411450,556848,201147,32347,29194,150376,15522,258,88,9250,305824
2_3,0,472474,568590,195631,32347,30664,147330,15492,258,88,8725,240705
2_4,0,467106,567090,195138,32347,30664,147318,15492,258,88,8275,248528
2_5,0,461738,565590,194645,32347,30664,147306,15492,258,88,7909,256267
2_6,0,485171,576714,198347,32347,30664,147294,15492,258,88,7286,218643
2_7,0,498591,585492,198347,30497,30664,147273,15491,258,88,7314,198289
2_8,0,499555,586146,195138,28647,30664,147252,15490,258,88,7184,201882
2_9,0,506862,588300,192422,26797,30664,147231,15489,258,88,7305,196888
2_T,0,514410,590454,189213,24706,30664,147210,15488,258,88,7429,192384
2_J,0,649266,698598,112833,0,30844,100646,0,258,88,45944,73827
2_Q,0,379113,467460,192915,26797,30664,141573,15176,258,88,7488,450772
2_K,0,373504,465960,196124,28647,30664,141582,15177,258,88,7450,452850
2_A,0,354475,455682,196124,30497,30664,141591,15178,258,88,7340,480407
2_3,0,472474,568590,195631,32347,30622,147330,15492,258,88,9046,240426
3_3,0,406575,555348,200654,32347,29152,150056,15522,258,88,8445,313859
3_4,0,450016,557466,191929,32347,30622,147306,15492,258,88,8095,278685
3_5,0,444648,555966,191436,32347,30622,147294,15492,258,88,7729,286424
3_6,0,468081,567090,195138,32347,30622,147282,15492,258,88,7106,248800
3_7,0,481501,575868,195138,30497,30622,147261,15491,258,88,7134,228446
3_8,0,499555,586146,195138,28647,30622,147240,15490,258,88,7183,201937
3_9,0,501494,586800,191929,26797,30622,147219,15489,258,88,7063,204545
3_T,0,509042,588954,188720,24706,30622,147198,15488,258,88,7187,200041
3_J,0,643657,697098,112581,0,30802,100634,0,258,88,45702,81484
3_Q,0,374479,465960,192422,26797,30622,141561,15176,258,88,7246,457695
3_K,0,368870,464460,195631,28647,30622,141570,15177,258,88,7208,459773
3_A,0,349841,454182,195631,30497,30622,141579,15178,258,88,7098,487330
2_4,0,467106,567090,195138,32347,30580,147318,15492,258,88,8804,248083
3_4,0,450016,557466,191929,32347,30580,147306,15492,258,88,8303,278519
4_4,0,401700,553848,200161,32347,29110,149736,15522,258,88,7753,321781
4_5,0,427558,546342,188227,32347,30580,147282,15492,258,88,7549,316581
4_6,0,450991,557466,191929,32347,30580,147270,15492,258,88,6926,278957
4_7,0,464411,566244,191929,30497,30580,147249,15491,258,88,6954,258603
4_8,0,482465,576522,191929,28647,30580,147228,15490,258,88,7003,232094
4_9,0,501494,586800,191929,26797,30580,147207,15489,258,88,7062,204600
4_T,0,503674,587454,188227,24706,30580,147186,15488,258,88,6945,207698
4_J,0,638048,695598,112329,0,30760,100622,0,258,88,45460,89141
4_Q,0,369845,464460,191929,26797,30580,141549,15176,258,88,7004,464618
4_K,0,364236,462960,195138,28647,30580,141558,15177,258,88,6966,466696
4_A,0,345207,452682,195138,30497,30580,141567,15178,258,88,6856,494253
2_5,0,461738,565590,194645,32347,30538,147306,15492,258,88,8562,255740
3_5,0,444648,555966,191436,32347,30538,147294,15492,258,88,8061,286176
4_5,0,427558,546342,188227,32347,30538,147282,15492,258,88,7673,316499
5_5,0,396825,552348,199668,32347,29068,149416,15522,258,88,7145,329619
5_6,0,433901,547842,188720,32347,30538,147258,15492,258,88,6746,309114
5_7,0,447321,556620,188720,30497,30538,147237,15491,258,88,6774,288760
5_8,0,465375,566898,188720,28647,30538,147216,15490,258,88,6823,262251
5_9,0,484404,577176,188720,26797,30538,147195,15489,258,88,6882,234757
5_T,0,503674,587454,188227,24706,30538,147174,15488,258,88,6944,207753
5_J,0,632439,694098,112077,0,30718,100610,0,258,88,45218,96798
5_Q,0,365211,462960,191436,26797,30538,141537,15176,258,88,6762,471541
5_K,0,359602,461460,194645,28647,30538,141546,15177,258,88,6724,473619
5_A,0,340573,451182,194645,30497,30538,141555,15178,258,88,6614,501176
2_6,0,485171,576714,198347,32347,30581,147294,15492,258,88,8008,218004
3_6,0,468081,567090,195138,32347,30581,147282,15492,258,88,7507,248440
4_6,0,450991,557466,191929,32347,30581,147270,15492,258,88,7119,278763
5_6,0,433901,547842,188720,32347,30581,147258,15492,258,88,6815,309002
6_6,0,402675,553848,200161,32347,29111,149096,15522,258,88,6585,322613
6_7,0,440244,549342,189213,30497,30581,147225,15491,258,88,6041,303324
6_8,0,453664,558120,189213,28647,30581,147204,15490,258,88,6090,282949
6_9,0,471718,568398,189213,26797,30581,147183,15489,258,88,6149,256430
6_T,0,490988,578676,188720,24706,30581,147162,15488,258,88,6211,229426
6_J,0,639023,695598,112329,0,30761,100598,0,258,88,44485,89164
6_Q,0,370820,464460,191929,26797,30581,141525,15176,258,88,6029,464641
6_K,0,365211,462960,195138,28647,30581,141534,15177,258,88,5991,466719
6_A,0,359602,461460,198347,30497,30581,141543,15178,258,88,6060,468690
2_7,0,498591,585492,198347,30497,30623,147282,15492,215,88,8062,197615
3_7,0,481501,575868,195138,30497,30623,147270,15492,215,88,7561,228051
4_7,0,464411,566244,191929,30497,30623,147258,15492,215,88,7173,258374
5_7,0,447321,556620,188720,30497,30623,147246,15492,215,88,6869,288613
6_7,0,440244,549342,189213,30497,30623,147234,15492,215,88,6067,303289
7_7,0,407550,555348,197445,27955,29163,148767,15521,215,88,6791,323461
