vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,431925,563280,199417,12269,29457,151087,15641,43,88,9187,299910
2_3,0,512011,584220,184969,13129,30921,147970,15599,43,88,8715,214639
2_4,0,506643,582720,184476,13129,30921,147958,15599,43,88,8265,222462
2_5,0,501275,581220,183983,13129,30921,147946,15599,43,88,7899,230201
2_6,0,495907,580146,199333,8818,30917,147942,15600,43,88,7308,226202
2_7,0,509568,588924,198840,14811,30917,147930,15600,43,88,6846,198737
2_8,0,504200,587424,198347,14811,30917,147918,15600,43,88,6592,206364
2_9,0,509568,588924,198840,14811,30917,147906,15600,43,88,6830,198777
2_T,0,510532,589578,195631,12720,30917,147885,15599,43,88,6954,202357
2_J,0,515900,591078,196124,12720,30917,147873,15599,43,88,7196,194766
2_Q,0,521268,592578,196617,12720,30917,147861,15599,43,88,7438,187175
2_K,0,526636,594078,197110,12720,30917,147849,15599,43,88,7680,179584
2_A,0,647064,697032,111888,0,31097,101882,0,43,88,24047,99163
2_3,0,512011,584220,184969,13129,30879,147970,15599,43,88,9036,214360
3_3,0,427050,561780,198924,12269,29415,150767,15641,43,88,8382,307945
3_4,0,489553,573096,181267,13129,30879,147946,15599,43,88,8085,252619
3_5,0,484185,571596,180774,13129,30879,147934,15599,43,88,7719,260358
3_6,0,478817,570522,196124,8818,30875,147930,15600,43,88,7128,256359
3_7,0,492478,579300,195631,14811,30875,147918,15600,43,88,6666,228894
3_8,0,504200,587424,198347,14811,30875,147906,15600,43,88,6591,206419
3_9,0,504200,587424,198347,14811,30875,147894,15600,43,88,6588,206434
3_T,0,505164,588078,195138,12720,30875,147873,15599,43,88,6712,210014
3_J,0,510532,589578,195631,12720,30875,147861,15599,43,88,6954,202423
3_Q,0,515900,591078,196124,12720,30875,147849,15599,43,88,7196,194832
3_K,0,521268,592578,196617,12720,30875,147837,15599,43,88,7438,187241
3_A,0,641455,695532,111636,0,31055,101870,0,43,88,23805,106820
2_4,0,506643,582720,184476,13129,30837,147958,15599,43,88,8794,222017
3_4,0,489553,573096,181267,13129,30837,147946,15599,43,88,8293,252453
4_4,0,422175,560280,198431,12269,29373,150447,15641,43,88,7690,315867
4_5,0,467095,561972,177565,13129,30837,147922,15599,43,88,7539,290515
4_6,0,461727,560898,192915,8818,30833,147918,15600,43,88,6948,286516
4_7,0,475388,569676,192422,14811,30833,147906,15600,43,88,6486,259051
4_8,0,487110,577800,195138,14811,30833,147894,15600,43,88,6411,236576
4_9,0,504200,587424,198347,14811,30833,147882,15600,43,88,6587,206489
4_T,0,499796,586578,194645,12720,30833,147861,15599,43,88,6470,217671
4_J,0,505164,588078,195138,12720,30833,147849,15599,43,88,6712,210080
4_Q,0,510532,589578,195631,12720,30833,147837,15599,43,88,6954,202489
4_K,0,515900,591078,196124,12720,30833,147825,15599,43,88,7196,194898
4_A,0,635846,694032,111384,0,31013,101858,0,43,88,23563,114477
2_5,0,501275,581220,183983,13129,30795,147946,15599,43,88,8552,229674
