vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,290664,320568,44744,52280,29127,39090,2210,301,0,37969,895351
2_3,102375,483740,311928,62526,52180,30552,38172,2189,301,0,56668,571673
2_4,186225,538570,247885,49764,38010,30597,20526,1220,301,0,180895,418311
2_5,106275,438306,292902,62150,50392,30552,37482,2189,301,0,56131,635624
2_6,110175,449497,300942,63372,50419,30552,37482,2189,301,0,55457,611918
2_7,114075,457205,307689,64406,50267,30552,37482,2189,301,0,55364,592774
2_8,113100,454073,305748,64218,49595,30552,37482,2189,301,0,55527,599519
2_9,0,205474,180151,28484,19230,30732,20037,990,301,0,863171,363734
2_T,0,247422,261801,52758,50329,30552,36792,1980,301,0,35471,994898
2_J,0,250179,263202,52946,52117,30552,36792,1980,301,0,24282,999953
2_Q,0,252936,264603,53134,53905,30552,36792,1980,301,0,17399,1000702
2_K,0,255693,266004,53322,54718,30552,36792,1980,301,0,12947,999995
2_A,0,249664,258609,52288,48002,30552,36792,1980,301,0,8918,1025198
2_3,102375,483740,311928,62526,52180,30595,38172,2189,258,0,56982,571359
3_3,0,287728,314559,44556,48012,29170,39042,2210,258,0,31305,915464
3_4,176475,524380,244128,49321,38010,30640,20526,1220,258,0,178185,449161
3_5,106275,428786,283242,60928,48756,30595,37482,2189,258,0,55979,657814
3_6,110175,439977,291282,62150,48783,30595,37482,2189,258,0,55305,634108
3_7,114075,447685,298029,63184,48631,30595,37482,2189,258,0,55212,614964
3_8,117975,455573,304884,64218,47924,30595,37482,2189,258,0,55515,595691
3_9,0,201257,178929,28296,17442,30775,20037,990,258,0,867554,366766
3_T,0,244118,260400,52570,48541,30595,36792,1980,258,0,35272,1001778
3_J,0,246875,261801,52758,50329,30595,36792,1980,258,0,24083,1006833
3_Q,0,249632,263202,52946,52117,30595,36792,1980,258,0,17200,1007582
3_K,0,252389,264603,53134,52930,30595,36792,1980,258,0,12748,1006875
3_A,0,246360,257208,52100,46214,30595,36792,1980,258,0,8719,1032078
2_5,106275,438866,293106,62150,50384,18213,37482,2189,215,0,56654,646770
3_5,106275,429306,283440,60928,48748,18213,37482,2189,215,0,56188,669320
4_5,166725,510190,235262,48878,36214,18258,20517,1220,215,0,171851,502974
5_5,0,146800,208164,44180,43736,16798,33414,2209,215,0,25124,1191664
5_6,110175,377974,261834,59516,47140,18217,36792,2189,215,0,55023,743229
