vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,277452,332289,43992,125216,29281,39210,2318,215,88,20004,842239
2_3,64350,468580,334824,66790,127682,30706,38292,2285,215,88,17274,561218
2_4,61425,465612,333960,66790,127682,30706,38292,2285,215,88,16812,568437
2_5,58500,462644,333204,66790,127682,30706,38292,2285,215,88,16434,575464
2_6,67275,479696,335091,67358,127682,30706,38292,2285,215,88,15943,547673
2_7,73125,493780,337230,67926,127682,30706,38292,2285,215,88,16076,524899
2_8,78975,497721,333078,68022,118220,30706,38288,2285,215,88,15918,528788
2_9,90675,510347,329844,68306,108758,30706,38284,2285,215,88,16155,516641
2_T,108225,525565,326019,68526,97088,30706,38280,2285,215,88,16603,498704
2_J,183300,580338,294066,57332,109506,30751,20616,1328,215,88,71827,362937
2_Q,183300,563652,245709,49306,109530,30886,20247,990,215,88,144599,363782
2_K,0,426690,262446,62286,108758,30706,36904,1980,215,88,30511,751720
2_A,0,382774,262545,59002,118220,30706,36908,1980,215,88,29755,790111
2_3,64350,468580,334824,66790,127682,30664,38292,2285,215,88,17595,560939
3_3,0,275984,324225,43992,125216,29239,39162,2318,215,88,16679,855186
3_4,55575,451528,330417,66222,127682,30664,38292,2285,215,88,16620,592716
3_5,52650,448560,329661,66222,127682,30664,38292,2285,215,88,16242,599743
3_6,61425,465612,331548,66790,127682,30664,38292,2285,215,88,15751,571952
3_7,67275,479696,333687,67358,127682,30664,38292,2285,215,88,15884,549178
3_8,78975,497721,332214,68022,118220,30664,38288,2285,215,88,15905,529707
3_9,87750,507379,328980,68306,108758,30664,38284,2285,215,88,15901,523694
3_T,105300,522597,325155,68526,97088,30664,38280,2285,215,88,16349,505757
3_J,179400,577611,292107,57332,109506,30709,20616,1328,215,88,71273,372119
3_Q,179400,560925,244701,49306,109530,30844,20247,990,215,88,143067,372991
3_K,0,423722,262446,62286,108758,30664,36904,1980,215,88,30257,754984
3_A,0,379806,262545,59002,118220,30664,36908,1980,215,88,29501,793375
2_4,61425,465612,333960,66790,127682,30622,38292,2285,215,88,17341,567992
3_4,55575,451528,330417,66222,127682,30622,38292,2285,215,88,16828,592550
4_4,0,274516,317025,43992,125216,29197,39114,2318,215,88,13755,866868
4_5,46800,434476,326226,65654,127682,30622,38292,2285,215,88,16050,623914
4_6,55575,451528,328113,66222,127682,30622,38292,2285,215,88,15559,596123
4_7,61425,465612,330252,66790,127682,30622,38292,2285,215,88,15692,573349
4_8,73125,483637,328779,67454,118220,30622,38288,2285,215,88,15713,553878
4_9,87750,507379,328224,68306,108758,30622,38284,2285,215,88,15888,524505
4_T,102375,519629,324399,68526,97088,30622,38280,2285,215,88,16095,512702
4_J,175500,574884,290256,57332,109506,30667,20616,1328,215,88,70719,381193
4_Q,175500,558198,243693,49306,109530,30802,20247,990,215,88,141643,382092
4_K,0,420754,262446,62286,108758,30622,36904,1980,215,88,30003,758248
4_A,0,376838,262545,59002,118220,30622,36908,1980,215,88,29247,796639
2_5,58500,462644,333204,66790,127682,30580,38292,2285,215,88,17087,574937
3_5,52650,448560,329661,66222,127682,30580,38292,2285,215,88,16574,599495
4_5,46800,434476,326226,65654,127682,30580,38292,2285,215,88,16174,623832
5_5,0,273048,310689,43992,125216,29155,39066,2318,215,88,11203,877314
5_6,49725,437444,324786,65654,127682,30580,38292,2285,215,88,15367,620186
