Opponent,Wins,Draws,Loses,Equity%
AcQc,1130230,19756,2274622,33.29
AcJc,1127466,19402,2277740,33.21
AcTc,1124702,19048,2280858,33.12
Ac9c,1175990,18962,2229656,34.62
Ac8c,1164726,19068,2240814,34.29
Ac7c,1165234,18820,2240554,34.3
Ac6c,1167164,19222,2238222,34.36
Ac5c,1125392,20460,2278756,33.16
Ac4c,1128156,20862,2275590,33.25
Ac3c,758716,72526,2593366,23.21
Ac2c,1253184,21560,2149864,36.91
QcJc,1809970,26756,1587882,53.24
QcTc,1799154,26402,1599052,52.92
Qc9c,1850070,26316,1548222,54.41
Qc8c,1885148,26690,1512770,55.44
Qc7c,1928608,26442,1469558,56.7
Qc6c,1928688,26194,1469726,56.7
Qc5c,1940098,27666,1456844,57.06
Qc4c,1952642,28068,1443898,57.43
Qc3c,2411694,111694,901220,72.05
Qc2c,2085330,28766,1310512,61.31
JcTc,1757608,26104,1640896,51.7
Jc9c,1808524,26018,1590066,53.19
Jc8c,1843602,26392,1554614,54.22
Jc7c,1887062,26144,1511402,55.48
Jc6c,1928904,26218,1469486,56.71
Jc5c,1929282,27312,1468014,56.73
Jc4c,1941826,27714,1455068,57.11
Jc3c,2399454,111376,913778,71.69
Jc2c,2074514,28412,1321682,60.99
Tc9c,1767194,25720,1631694,51.98
Tc8c,1802272,26094,1596242,53.01
Tc7c,1845732,25846,1553030,54.27
Tc6c,1887574,25920,1511114,55.5
Tc5c,1929714,27336,1467558,56.75
Tc4c,1931226,27360,1466022,56.79
Tc3c,2387430,111058,926120,71.34
Tc2c,2063914,28058,1332636,60.68
9c8c,1776896,26118,1621594,52.27
9c7c,1808946,25870,1589792,53.2
9c6c,1850788,25944,1547876,54.42
9c5c,1892928,27360,1504320,55.67
9c4c,1936202,27706,1460700,56.94
9c3c,2378526,111062,935020,71.08
9c2c,2057858,28026,1338724,60.5
8c7c,1767220,26248,1631140,51.99
8c6c,1810486,26322,1587800,53.25
8c5c,1852626,27738,1544244,54.5
8c4c,1895900,28084,1500624,55.77
8c3c,2393326,97272,934010,71.31
8c2c,2058318,28454,1337836,60.52
7c6c,1786864,26112,1611632,52.56
7c5c,1829004,27528,1568076,53.81
7c4c,1872278,27874,1524456,55.08
7c3c,2343848,94160,986600,69.82
7c2c,2068548,28478,1327582,60.82
6c5c,1808904,27696,1588008,53.23
6c4c,1852178,28042,1544388,54.49
6c3c,2307042,91426,1026140,68.7
