Opponent,Wins,Draws,Loses,Equity%
AcKc,1170874,16336,2237398,34.43
AcQc,1165366,16126,2243116,34.26
AcJc,1158756,15916,2249936,34.07
Ac9c,1292058,15726,2116824,37.96
Ac8c,925826,77078,2421704,28.16
Ac7c,1396480,15274,2012854,41.0
Ac6c,1416970,15532,1992106,41.6
Ac5c,1423728,16892,1983988,41.82
Ac4c,1423728,16916,1983964,41.82
Ac3c,1437122,17212,1970274,42.22
Ac2c,1437122,17238,1970248,42.22
KcQc,1124122,24150,2276336,33.18
KcJc,1118614,23940,2282054,33.01
Kc9c,1252132,23750,2148726,36.91
Kc8c,927162,102770,2394676,28.57
Kc7c,1387804,23332,2013472,40.87
Kc6c,1405530,23212,1995866,41.38
Kc5c,1430506,24894,1969208,42.13
Kc4c,1430506,24918,1969184,42.14
Kc3c,1443900,25214,1955494,42.53
Kc2c,1443900,25240,1955468,42.53
QcJc,1078590,32460,2313558,31.97
Qc9c,1211784,32270,2180554,35.86
Qc8c,874972,135908,2413728,27.53
Qc7c,1391870,32050,2000688,41.11
Qc6c,1401092,31696,1991820,41.38
Qc5c,1426068,33378,1965162,42.13
Qc4c,1426068,33402,1965138,42.13
Qc3c,1439462,33698,1951448,42.52
Qc2c,1439462,33724,1951422,42.53
Jc9c,1171152,46036,2207420,34.87
Jc8c,822782,179638,2422188,26.65
Jc7c,1358486,45816,2020306,40.34
Jc6c,1403818,45660,1975130,41.66
Jc5c,1421630,47108,1955870,42.2
Jc4c,1421630,47132,1955846,42.2
Jc3c,1435024,47428,1942156,42.6
Jc2c,1435024,47454,1942130,42.6
9c8c,2234836,235682,954090,68.7
9c7c,2044376,66332,1313900,60.67
9c6c,2076120,66176,1282312,61.59
9c5c,2106554,67822,1250232,62.5
9c4c,2147546,67846,1209216,63.7
9c3c,2153116,67870,1203622,63.86
9c2c,2154928,67896,1201784,63.92
8c7c,2196706,249440,978462,67.79
8c6c,2208848,252270,963490,68.18
8c5c,2258340,257628,908640,69.71
8c4c,2261778,258840,903990,69.82
8c3c,2315504,263224,845880,71.46
8c2c,2318888,264436,841284,71.57
7c6c,2078186,64138,1282284,61.62
7c5c,2108944,65784,1249880,62.54
7c4c,2148594,65808,1210206,63.7
7c3c,2197416,66066,1161126,65.13
7c2c,2242892,66090,1115626,66.46
6c5c,2061734,65450,1297424,61.16
6c4c,2092980,65474,1266154,62.07
6c3c,2141802,65732,1217074,63.5
6c2c,2185478,65756,1173374,64.78
5c4c,2042976,66564,1315068,60.63
5c3c,2091798,66822,1265988,62.06
5c2c,2125866,66846,1231896,63.05
4c3c,2093310,66846,1264452,62.1
4c2c,2127378,66870,1230360,63.1
3c2c,2143654,67166,1213788,63.58
AcAh,1161076,22236,5665904,17.11
AcKh,2452016,28348,4368852,36.01
AcQh,2436684,27860,4384672,35.78
AcJh,2419164,27372,4402680,35.52
AcTh,1854016,150784,4844416,28.17
Ac9h,2682488,26744,4139984,39.36
Ac8h,1905076,153356,4790784,28.93
Ac7h,2900704,25756,3922756,42.54
Ac6h,2946768,26468,3875980,43.22
Ac5h,2964420,29544,3855252,43.5
Ac4h,2964420,30092,3854704,43.5
Ac3h,2994112,31692,3823412,43.95
Ac2h,2994112,33028,3822076,43.96
KcAh,2451844,28352,4369020,36.0
KcKh,1137680,24428,5687108,16.79
KcQh,2352528,45104,4451584,34.68
KcJh,2337196,44616,4467404,34.45
KcTh,1722208,226792,4900216,26.8
Kc9h,2600952,43988,4204276,38.3
Kc8h,1907840,206500,4734876,29.36
Kc7h,2883180,42996,3923040,42.41
Kc6h,2923372,42744,3883100,42.99
Kc5h,2979444,46536,3823236,43.84
Kc4h,2979444,47084,3822688,43.84
Kc3h,3009136,48684,3791396,44.29
Kc2h,3009136,50020,3790060,44.3
QcAh,2436164,27840,4385212,35.77
QcKh,2352372,45108,4451736,34.67
QcQh,1054416,24340,5770460,15.57
QcJh,2253444,62724,4533048,33.36
QcTh,1722848,292504,4833864,27.29
Qc9h,2516552,62096,4270568,37.2
Qc8h,1795760,274184,4779272,28.22
Qc7h,2886260,61496,3901460,42.59
Qc6h,2909912,60712,3878592,42.93
Qc5h,2965984,64504,3818728,43.77
Qc4h,2965984,65052,3818180,43.78
Qc3h,2995676,66652,3786888,44.22
Qc2h,2995676,67988,3785552,44.23
JcAh,2418264,27328,4403624,35.51
JcKh,2336692,44596,4467928,34.44
JcQh,2253096,62728,4533392,33.35
JcJh,953088,25980,5870148,14.1
JcTh,1638604,356584,4854028,26.53
Jc9h,2431584,91428,4326204,36.17
Jc8h,1683680,364116,4801420,27.24
Jc7h,2816316,90828,3942072,41.78
Jc6h,2910056,90436,3848724,43.15
Jc5h,2952524,93696,3802996,43.79
Jc4h,2952524,94244,3802448,43.8
Jc3h,2982216,95844,3771156,44.24
Jc2h,2982216,97180,3769820,44.25
9cAh,2728692,26704,4093820,40.03
9cKh,2647552,43972,4157692,38.98
9cQh,2563320,62104,4223792,37.88
9cJh,2478528,91460,4279228,36.85
9cTh,1576460,1069760,4202996,30.83
9c9h,2031852,34644,4782720,29.92
9c8h,4688340,478740,1682136,71.95
9c7h,4291600,134644,2422972,63.64
9c6h,4357100,134252,2357864,64.59
9c5h,4419700,137904,2291612,65.54
9c4h,4507156,138452,2203608,66.82
9c3h,4519800,139336,2190080,67.01
9c2h,4523256,140672,2185288,67.07
8cAh,1950284,153384,4745548,29.59
8cKh,1953220,206556,4689440,30.03
8cQh,1841508,274496,4733212,28.89
8cJh,1729796,364684,4754736,27.92
8cTh,124752,6649684,74780,50.36
8c9h,4688304,479536,1681376,71.95
8c8h,2283852,152788,4412576,34.46
8c7h,4605772,507588,1735856,70.95
8c6h,4630380,513604,1705232,71.35
8c5h,4734892,525176,1589148,72.96
8c4h,4740796,528100,1580320,73.07
8c3h,4853516,539228,1456472,74.8
8c2h,4860284,542940,1445992,74.92
7cAh,2946596,25672,3876948,43.21
7cKh,2929244,42940,3877032,43.08
7cQh,2932704,61492,3855020,43.27
7cJh,2862936,90848,3895432,42.46
7cTh,3891856,1442900,1514460,67.36
7c9h,4291256,134632,2423328,63.64
7c8h,4605456,506980,1736780,70.94
7c7h,3133212,41724,3674280,46.05
7c6h,4357728,129992,2361496,64.57
7c5h,4420976,133644,2294596,65.52
7c4h,4505496,134192,2209528,66.76
7c3h,4608412,135608,2105196,68.27
7c2h,4704400,136944,2007872,69.68
6cAh,2992520,26276,3830420,43.88
6cKh,2969296,42580,3837340,43.66
6cQh,2956184,60572,3832460,43.6
6cJh,2956708,90348,3802160,43.83
6cTh,3919640,1418288,1511288,67.58
6c9h,4356584,134132,2358500,64.59
6c8h,4629884,513120,1706212,71.34
6c7h,4357556,129884,2361776,64.57
6c6h,3206772,50520,3591924,47.19
6c5h,4322976,132956,2393284,64.09
6c4h,4389396,133504,2326316,65.06
6c3h,4492312,134920,2221984,66.57
6c2h,4584400,136256,2128560,67.93
5cAh,3010228,29104,3809884,44.16
5cKh,3025392,46124,3777700,44.51
5cQh,3012280,64116,3772820,44.45
5cJh,2999168,93332,3756716,44.47
5cTh,3925052,1421544,1502620,67.68
5c9h,4419176,137536,2292504,65.52
5c8h,4734380,524676,1590160,72.95
5c7h,4420796,133288,2295132,65.52
5c6h,4322968,132708,2393540,64.09
5c5h,3301040,66244,3481932,48.68
5c4h,4285588,135756,2427872,63.56
5c3h,4388504,137172,2323540,65.07
5c2h,4459956,138508,2250752,66.13
4cAh,3010228,29152,3809836,44.16
4cKh,3025392,46172,3777652,44.51
4cQh,3012280,64164,3772772,44.45
4cJh,2999168,93380,3756668,44.47
4cTh,3927308,1427508,1494400,67.76
4c9h,4506632,137584,2205000,66.8
4c8h,4740284,527100,1581832,73.06
4c7h,4505316,133336,2210564,66.75
4c6h,4389388,132756,2327072,65.06
4c5h,4285588,135256,2428372,63.56
4c4h,3319624,81432,3448160,49.06
4c3h,4391528,137220,2320468,65.12
4c2h,4462980,138556,2247680,66.17
3cAh,3040088,29920,3779208,44.6
3cKh,3055252,46940,3747024,44.95
3cQh,3042140,64932,3742144,44.89
3cJh,3029028,94148,3726040,44.91
3cTh,3959456,1434624,1455136,68.28
3c9h,4519444,137636,2192136,66.99
3c8h,4853172,537428,1458616,74.78
3c7h,4608432,133920,2106864,68.26
3c6h,4492504,133340,2223372,66.56
3c5h,4388704,135840,2324672,65.07
3c4h,4391728,136388,2321100,65.12
3c3h,3378820,100696,3369700,50.07
3c2h,4498516,139324,2211376,66.7
2cAh,3040256,29972,3778988,44.61
2cKh,3055420,46992,3746804,44.95
2cQh,3042308,64984,3741924,44.89
2cJh,3029196,94200,3725820,44.91
2cTh,3961880,1441456,1445880,68.37
2c9h,4523068,137688,2188460,67.04
2c8h,4860108,539856,1449252,74.9
2c7h,4704556,133972,2010688,69.67
2c6h,4584728,133392,2131096,67.91
2c5h,4460292,135892,2253032,66.11
2c4h,4463316,136440,2249460,66.16
2c3h,4498684,138040,2212492,66.69
2c2h,3402220,121284,3325712,50.56
AhKh,1159656,13480,2251472,34.06
AhQh,1154424,13310,2256874,33.9
AhJh,1148148,13140,2263320,33.72
AhTh,888750,70604,2465254,26.98
Ah9h,1273494,12888,2138226,37.37
Ah8h,912956,71260,2440392,27.7
Ah7h,1375336,12400,2036872,40.34
Ah6h,1394996,12618,2016994,40.92
Ah5h,1401852,13912,2008844,41.14
Ah4h,1401852,13938,2008818,41.14
Ah3h,1414868,14232,1995508,41.52
Ah2h,1414868,14258,1995482,41.52
KhQh,1116164,21362,2287082,32.9
KhJh,1110932,21192,2292484,32.75
KhTh,827818,107670,2489120,25.74
Kh9h,1236476,20940,2167192,36.41
Kh8h,914268,97392,2412948,28.12
Kh7h,1367444,20490,2036674,40.23
Kh6h,1384480,20332,2019796,40.72
Kh5h,1408632,21946,1994030,41.45
Kh4h,1408632,21972,1994004,41.45
Kh3h,1421648,22266,1980694,41.84
Kh2h,1421648,22292,1980668,41.84
QhJh,1073032,29742,2321834,31.77
