Opponent,Wins,Draws,Loses,Equity%
AcKc,1735424,20994,1668190,50.98
AcQc,1724476,20640,1679492,50.66
AcJc,1713528,20286,1690794,50.33
AcTc,1702580,19932,1702096,50.01
Ac9c,1742672,19900,1662036,51.18
Ac8c,1727954,20384,1676270,50.75
Ac7c,1742838,20570,1661200,51.19
Ac6c,1764274,20972,1639362,51.82
Ac5c,1740514,21942,1662152,51.14
Ac4c,1751462,22344,1650802,51.47
Ac2c,2236250,23154,1165204,65.64
KcQc,1683758,27920,1712930,49.57
KcJc,1672810,27566,1724232,49.25
KcTc,1661862,27212,1735534,48.92
Kc9c,1701954,27450,1695204,50.1
Kc8c,1725528,28256,1670824,50.8
Kc7c,1729464,28064,1667080,50.91
Kc6c,1742840,28250,1653518,51.3
Kc5c,1756672,29400,1638536,51.72
Kc4c,1767620,29802,1627186,52.05
Kc2c,2240784,32772,1151052,65.91
QcJc,1634518,34576,1755514,48.23
QcTc,1623570,34222,1766816,47.91
Qc9c,1663662,34730,1726216,49.09
Qc8c,1687236,35806,1701566,49.79
Qc7c,1729464,35936,1659208,51.03
Qc6c,1731892,35744,1656972,51.09
Qc5c,1745724,36894,1641990,51.51
Qc4c,1756672,37296,1630640,51.84
Qc2c,2228412,42426,1153770,65.69
JcTc,1585278,41178,1798152,46.89
Jc9c,1625370,41956,1757282,48.07
Jc8c,1648944,43302,1732362,48.78
Jc7c,1691172,43702,1689734,50.02
Jc6c,1731892,43832,1648884,51.21
Jc5c,1734776,44604,1645228,51.31
Jc4c,1745724,45006,1633878,51.63
Jc2c,2216040,52296,1156272,65.47
Tc9c,1587078,49128,1788402,47.06
Tc8c,1610652,50744,1763212,47.77
Tc7c,1652880,51414,1720314,49.02
Tc6c,1693600,51814,1679194,50.21
Tc5c,1734776,52908,1636924,51.43
Tc4c,1734776,52932,1636900,51.43
Tc2c,2203668,62382,1158558,65.26
9c8c,1585108,58510,1780990,47.14
9c7c,1627336,59450,1737822,48.39
9c6c,1668056,60120,1696432,49.59
9c5c,1709232,61484,1653892,50.81
9c4c,1747524,61830,1615254,51.93
9c2c,2205468,73062,1146078,65.47
8c7c,1581338,68112,1775158,47.17
8c6c,1623566,69054,1731988,48.42
8c5c,1664744,70688,1689176,49.64
8c4c,1703036,71304,1650268,50.77
8c2c,2203122,84802,1136684,65.57
7c6c,1617982,77414,1729212,48.38
7c5c,1659160,79324,1686124,49.61
7c4c,1697452,80210,1646946,50.74
7c2c,2226068,96318,1102222,66.41
6c5c,1644426,88204,1691978,49.31
6c4c,1682718,89372,1652518,50.44
6c2c,2221534,107910,1095164,66.45
5c4c,1658958,99548,1666102,49.9
5c2c,2210822,120536,1093250,66.32
4c2c,2223194,132922,1068492,66.86
AcAh,1231780,33528,5583908,18.23
AcKh,3636652,38152,3174412,53.37
AcQh,3613080,37232,3198904,53.02
AcJh,3589508,36312,3223396,52.67
AcTh,3565936,35392,3247888,52.32
Ac9h,3651672,35192,3162352,53.57
Ac8h,3620300,36216,3192700,53.12
Ac7h,3652032,36812,3160372,53.59
Ac6h,3697316,37988,3113912,54.26
Ac5h,3650052,40404,3158760,53.59
Ac4h,3673624,41916,3133676,53.94
Ac3h,4474548,139516,2235152,66.35
Ac2h,4668256,45904,2135056,68.49
KcAh,3636784,38180,3174252,53.38
KcKh,1259380,33684,5556152,18.63
KcQh,3526152,52756,3270308,51.87
KcJh,3502580,51836,3294800,51.52
KcTh,3479008,50916,3319292,51.17
Kc9h,3564744,51292,3233180,52.42
Kc8h,3615208,53032,3180976,53.17
Kc7h,3623368,52664,3173184,53.29
Kc6h,3652164,53340,3143712,53.71
Kc5h,3681924,56132,3111160,54.17
Kc4h,3705496,57644,3086076,54.52
Kc3h,4550668,167392,2131156,67.66
Kc2h,4676192,66240,2106784,68.76
QcAh,3613212,37260,3198744,53.03
QcKh,3526152,52756,3270308,51.87
QcQh,1257408,32868,5558940,18.6
QcJh,3420744,66716,3361756,50.43
QcTh,3397172,65796,3386248,50.08
Qc9h,3482908,66748,3299560,51.34
Qc8h,3533372,69064,3246780,52.09
Qc7h,3623368,69412,3156436,53.41
Qc6h,3628592,69124,3151500,53.48
Qc5h,3658352,71916,3118948,53.94
Qc4h,3681924,73428,3093864,54.29
Qc3h,4524160,187800,2137256,67.42
