Opponent,Wins,Draws,Loses,Equity%
AcKc,1119768,21884,2282956,33.02
AcQc,1117004,21530,2286074,32.93
AcJc,1114240,21176,2289192,32.85
AcTc,1111476,20822,2292310,32.76
Ac9c,1116028,21168,2287412,32.9
Ac8c,1117130,20870,2286608,32.93
Ac7c,1108456,21304,2294848,32.68
Ac6c,1117086,21706,2285816,32.94
Ac5c,1060648,22746,2341214,31.3
Ac3c,1190722,23494,2210392,35.11
Ac2c,825156,55390,2544062,24.9
KcQc,1105768,28550,2290290,32.71
KcJc,1103004,28196,2293408,32.62
KcTc,1100240,27842,2296526,32.53
Kc9c,1106592,28458,2289558,32.73
Kc8c,1123740,28482,2272386,33.23
Kc7c,1112302,28538,2283768,32.9
Kc6c,1111358,28706,2284544,32.87
Kc5c,1105656,30214,2288738,32.73
Kc3c,1228590,30962,2165056,36.33
Kc2c,875922,93356,2455330,26.94
QcJc,1086958,35930,2301720,32.26
QcTc,1084194,35576,2304838,32.18
Qc9c,1090546,36584,2297478,32.38
Qc8c,1107694,36878,2280036,32.88
Qc7c,1112302,37256,2275050,33.02
Qc6c,1108594,37046,2278968,32.91
Qc5c,1102892,38554,2283162,32.77
Qc3c,1225826,39302,2159480,36.37
Qc2c,874498,128838,2421272,27.42
JcTc,1068148,43866,2312594,31.83
Jc9c,1074500,48868,2301240,32.09
Jc8c,1091648,49554,2283406,32.6
Jc7c,1096256,50202,2278150,32.74
Jc6c,1108594,50314,2265700,33.11
Jc5c,1100128,51444,2273036,32.88
Jc3c,1223062,52192,2149354,36.48
Jc2c,873074,173252,2378282,28.02
Tc9c,1058454,64492,2301662,31.85
Tc8c,1075602,68476,2280530,32.41
Tc7c,1080210,70212,2274186,32.57
Tc6c,1092548,70594,2261466,32.93
Tc5c,1100128,72046,2252434,33.18
Tc3c,1220298,72416,2131894,36.69
Tc2c,871650,234646,2318312,28.88
9c8c,1046960,99094,2278554,32.02
9c7c,1051652,105520,2267436,32.25
9c6c,1073600,107686,2243322,32.92
9c5c,1082980,109408,2232220,33.22
9c3c,1208804,109778,2106026,36.9
9c2c,858816,325196,2240596,29.83
8c7c,1028806,155160,2240642,32.31
8c6c,1050754,165210,2208644,33.09
8c5c,1060134,169412,2195062,33.43
8c3c,1221788,170320,2032500,38.16
8c2c,860240,448174,2116194,31.66
7c6c,1009510,249664,2165434,33.12
7c5c,1019992,266746,2137870,33.68
7c3c,1181862,270830,1971916,38.47
7c2c,861578,605316,1957714,34.0
6c5c,984156,409548,2030904,34.72
6c3c,1145702,433310,1845596,39.78
6c2c,812612,831150,1780846,35.86
5c3c,1096404,690694,1637510,42.1
5c2c,747298,1153220,1524090,38.66
3c2c,972862,1572968,878778,51.37
AcAh,888068,35176,5925972,13.22
AcKh,2337672,39812,4471732,34.42
AcQh,2331800,38892,4478524,34.33
AcJh,2325928,37972,4485316,34.24
AcTh,2320056,37052,4492108,34.14
Ac9h,2329500,37816,4481900,34.29
Ac8h,2331720,37160,4480336,34.31
Ac7h,2314368,38224,4496624,34.07
Ac6h,2327600,39396,4482220,34.27
Ac5h,2210536,41952,4596728,32.58
Ac4h,1573080,171192,5104944,24.22
Ac3h,2473792,45064,4330360,36.45
Ac2h,1690092,110648,5048476,25.48
KcAh,2338052,39836,4471328,34.43
KcKh,992332,35344,5821540,14.75
