Opponent,Wins,Draws,Loses,Equity%
AcKc,1156752,17014,2250842,34.03
AcQc,1151244,16804,2256560,33.86
AcTc,1238606,16346,2169656,36.41
Ac9c,926236,66390,2431982,28.02
Ac8c,1386120,15928,2022560,40.71
Ac7c,1403846,15808,2004954,41.22
Ac6c,1431586,16066,1976956,42.04
Ac5c,1410604,17192,1996812,41.44
Ac4c,1423998,17488,1983122,41.84
Ac3c,1423998,17514,1983096,41.84
Ac2c,1426762,17916,1979930,41.92
KcQc,1113984,24632,2285992,32.89
KcTc,1201022,24174,2199412,35.42
Kc9c,875470,100682,2448456,27.03
Kc8c,1392950,23954,2007704,41.02
Kc7c,1402172,23600,1998836,41.29
Kc6c,1427148,23480,1973980,42.02
Kc5c,1424384,24928,1975296,41.96
Kc4c,1437778,25224,1961606,42.35
Kc3c,1437778,25250,1961580,42.35
Kc2c,1440542,25652,1958414,42.44
QcTc,1160390,32694,2231524,34.36
Qc9c,823280,133820,2467508,25.99
Qc8c,1359566,32474,2032568,40.17
Qc7c,1404898,32318,1987392,41.5
Qc6c,1422710,31964,1969934,42.01
Qc5c,1419946,33412,1971250,41.95
Qc4c,1433340,33708,1957560,42.35
Qc3c,1433340,33734,1957534,42.35
Qc2c,1436104,34136,1954368,42.43
Tc9c,2294164,174222,956222,69.53
Tc8c,2060486,46030,1318092,60.84
Tc7c,2092014,45874,1286720,61.76
Tc6c,2124034,45718,1254856,62.69
Tc5c,2151976,47166,1225466,63.53
Tc4c,2157330,47190,1220088,63.68
Tc3c,2158926,47216,1218466,63.73
Tc2c,2171686,47618,1205304,64.11
9c8c,2253582,187624,983402,68.54
9c7c,2265796,190166,968646,68.94
9c6c,2317162,193434,914012,70.49
9c5c,2306414,195782,922412,70.21
9c4c,2360212,199878,864518,71.84
9c3c,2363668,200802,860138,71.95
9c2c,2379796,202104,842708,72.44
8c7c,2093168,44532,1286908,61.77
8c6c,2125512,44376,1254720,62.71
8c5c,2152112,45824,1226672,63.51
8c4c,2200718,46082,1177808,64.93
8c3c,2245978,46106,1132524,66.26
8c2c,2247706,46130,1130772,66.31
7c6c,2078086,44042,1302480,61.32
7c5c,2096282,45490,1282836,61.88
7c4c,2144888,45748,1233972,63.3
7c3c,2188348,45772,1190488,64.57
7c2c,2233978,46118,1144512,65.91
6c5c,2058626,45426,1320556,60.78
6c4c,2107232,45684,1271692,62.2
6c3c,2141084,45708,1237816,63.19
6c2c,2186714,46054,1191840,64.53
5c4c,2052062,46540,1326006,60.6
5c3c,2085914,46564,1292130,61.59
5c2c,2131544,46910,1246154,62.93
4c3c,2101974,46860,1275774,62.06
4c2c,2147604,47206,1229798,63.4
3c2c,2149416,47232,1227960,63.45
AcAh,1127424,23908,5697884,16.64
AcKh,2419704,29924,4399588,35.55
AcQh,2404372,29436,4415408,35.32
AcJh,1749140,129084,4970992,26.48
AcTh,2572944,28276,4247996,37.77
Ac9h,1905900,131672,4811644,28.79
Ac8h,2879576,27232,3942408,42.24
Ac7h,2919768,26900,3902548,42.83
Ac6h,2981712,27612,3839892,43.74
Ac5h,2937420,30156,3881640,43.11
Ac4h,2967112,31420,3850684,43.55
Ac3h,2967112,32304,3849800,43.56
Ac2h,2972984,34604,3841628,43.66
KcAh,2419548,29928,4399740,35.54
KcKh,1044160,25756,5779300,15.43
KcQh,2326492,46288,4476436,34.31
KcJh,1752716,198580,4897920,27.04
KcTh,2494416,45128,4309672,36.75
Kc9h,1796756,201876,4850584,27.71
Kc8h,2888528,44476,3916212,42.5
Kc7h,2912180,43612,3893424,42.84
Kc6h,2968252,43360,3837604,43.65
Kc5h,2962380,46620,3840216,43.59
Kc4h,2992072,47884,3809260,44.03
Kc3h,2992072,48768,3808376,44.04
Kc2h,2997944,51068,3800204,44.14
QcAh,2403868,29416,4415932,35.31
QcKh,2326144,46292,4476780,34.3
QcQh,942832,25668,5880716,13.95
QcJh,1668472,265228,4915516,26.3
QcTh,2409448,63236,4376532,35.64
Qc9h,1684676,269560,4894980,26.56
Qc8h,2818584,62584,3968048,41.61
Qc7h,2912324,62112,3874780,42.97
Qc6h,2954792,61328,3833096,43.59
Qc5h,2948920,64588,3835708,43.53
Qc4h,2978612,65852,3804752,43.97
Qc3h,2978612,66736,3803868,43.98
Qc2h,2984484,69036,3795696,44.08
TcAh,2619540,28232,4201444,38.45
TcKh,2541180,45108,4262928,37.43
TcQh,2456388,63240,4329588,36.33
TcJh,1583068,749080,4517068,28.58
TcTh,1991028,28064,4830124,29.27
Tc9h,4811440,351276,1686500,72.81
Tc8h,4326204,91428,2431584,63.83
Tc7h,4391272,90956,2366988,64.78
Tc6h,4457340,90564,2301312,65.74
Tc5h,4516892,93824,2238500,66.63
Tc4h,4529104,94372,2225740,66.81
Tc3h,4532128,95256,2221832,66.87
Tc2h,4559156,97556,2192504,67.28
9cAh,1951244,131712,4766260,29.45
9cKh,1842468,202172,4804576,28.38
9cQh,1730756,270112,4848348,27.24
9cJh,124760,6649680,74776,50.36
9cTh,4811404,352084,1685728,72.82
9c9h,2245748,141988,4461480,33.82
9c8h,4723816,379524,1745876,71.74
9c7h,4748568,384884,1715764,72.14
9c6h,4857124,391836,1600256,73.78
9c5h,4832764,396896,1619556,73.46
9c4h,4945628,407112,1496476,75.18
9c3h,4952540,409796,1486880,75.3
9c2h,4986392,413896,1448928,75.82
8cAh,2925604,27200,3896412,42.91
8cKh,2934936,44496,3869784,43.18
8cQh,2865168,62628,3921420,42.29
8cJh,4272132,1052768,1524316,70.06
8cTh,4325860,91468,2431888,63.83
8c9h,4723500,378956,1746760,71.73
8c8h,3100236,31588,3717392,45.49
8c7h,4389968,88196,2371052,64.74
8c6h,4456684,87804,2304728,65.71
8c5h,4513300,91064,2244852,66.56
8c4h,4615784,92144,2141288,68.06
8c3h,4711340,93028,2044848,69.47
8c2h,4714796,94364,2040056,69.53
7cAh,2965656,26840,3856720,43.5
7cKh,2958416,43576,3847224,43.51
7cQh,2958940,62128,3828148,43.65
7cJh,4291608,1036032,1521576,70.22
7cTh,4390756,90968,2367492,64.77
7c9h,4748072,384520,1716624,72.13
7c8h,4389796,88168,2371252,64.74
7c7h,3173220,36272,3639724,46.59
7c6h,4358252,87116,2403848,64.27
7c5h,4396768,90376,2362072,64.85
7c4h,4499252,91456,2258508,66.36
7c3h,4590908,92340,2165968,67.7
7c2h,4687088,94392,2067736,69.12
6cAh,3027628,27444,3794144,44.4
6cKh,3014516,43216,3791484,44.33
6cQh,3001404,61208,3786604,44.27
6cJh,4298488,1037388,1513340,70.33
6cTh,4456820,90468,2301928,65.73
6c9h,4856616,391596,1601004,73.77
6c8h,4456508,87668,2305040,65.71
6c7h,4358248,87008,2403960,64.27
6c6h,3267492,43340,3538384,48.02
6c5h,4319428,90264,2439524,63.72
6c4h,4421912,91344,2335960,65.23
6c3h,4492932,92228,2264056,66.27
6c2h,4589112,94280,2165824,67.69
5cAh,2983196,29712,3836308,43.77
5cKh,3008472,46200,3794544,44.26
5cQh,2995360,64192,3789664,44.2
5cJh,4270728,1045292,1533196,69.98
5cTh,4516200,93452,2239564,66.62
5c9h,4832084,396380,1620752,73.44
5c8h,4512952,90652,2245612,66.55
5c7h,4396592,89992,2362632,64.85
5c6h,4319256,89988,2439972,63.72
5c5h,3280608,55092,3513516,48.3
5c4h,4304712,93036,2451468,63.53
5c3h,4375732,93920,2379564,64.57
5c2h,4471912,95972,2281332,65.99
4cAh,3013056,30480,3805680,44.21
4cKh,3038332,46968,3763916,44.7
4cQh,3025220,64960,3759036,44.64
4cJh,4303440,1051412,1494364,70.51
4cTh,4528580,93504,2227132,66.8
4c9h,4945116,406132,1497968,75.16
4c8h,4615636,91236,2142344,68.06
4c7h,4499276,90576,2259364,66.35
4c6h,4421940,90572,2336704,65.22
4c5h,4304912,92540,2451764,63.53
4c4h,3340956,68260,3440000,49.28
4c3h,4410836,94688,2343692,65.09
4c2h,4507016,96740,2245460,66.51
3cAh,3013224,30532,3805460,44.22
3cKh,3038500,47020,3763696,44.71
3cQh,3025388,65012,3758816,44.65
3cJh,4306428,1057248,1485540,70.59
3cTh,4531772,93556,2223888,66.85
3c9h,4952196,407984,1489036,75.28
3c8h,4711328,91288,2046600,69.45
3c7h,4591068,90628,2167520,67.69
3c6h,4493096,90624,2265496,66.26
3c5h,4376068,92592,2380556,64.57
3c4h,4411004,93856,2344356,65.09
3c3h,3366084,82060,3401072,49.74
3c2h,4510640,96792,2241784,66.56
2cAh,3019264,31548,3798404,44.31
2cKh,3044540,48036,3756640,44.8
2cQh,3031428,66028,3751760,44.74
2cJh,4335924,1064480,1448812,71.08
