Opponent,Wins,Draws,Loses,Equity%
AcKc,1777088,17786,1629734,52.15
AcQc,1766140,17432,1641036,51.83
AcJc,1755192,17078,1652338,51.5
AcTc,1740474,17562,1666572,51.08
Ac9c,1795450,17692,1611466,52.69
Ac8c,1797878,17500,1609230,52.75
Ac7c,1811252,17686,1595670,53.15
Ac6c,1832686,18088,1573834,53.78
Ac4c,2270214,19514,1134880,66.58
Ac3c,2276588,19730,1128290,66.77
Ac2c,2282962,19946,1121700,66.95
KcQc,1725422,21202,1677984,50.69
KcJc,1714474,20848,1689286,50.37
KcTc,1699756,21332,1703520,49.95
Kc9c,1754732,21732,1648144,51.56
Kc8c,1795452,21862,1607294,52.75
Kc7c,1797878,21670,1605060,52.82
Kc6c,1811252,21856,1591500,53.21
Kc4c,2274748,25082,1124778,66.79
Kc3c,2281122,25298,1118188,66.98
Kc2c,2287496,25514,1111598,67.17
QcJc,1676182,24348,1724078,49.3
QcTc,1661464,24832,1738312,48.88
Qc9c,1716440,25502,1682666,50.49
Qc8c,1757160,25902,1641546,51.69
Qc7c,1797878,26032,1600698,52.88
Qc6c,1800304,25840,1598464,52.95
Qc4c,2262376,30686,1131546,66.51
Qc3c,2268750,30902,1124956,66.7
Qc2c,2275124,31118,1118366,66.89
JcTc,1623172,28278,1773158,47.81
Jc9c,1678148,29218,1717242,49.43
Jc8c,1718868,29888,1675852,50.63
Jc7c,1759586,30288,1634734,51.82
Jc6c,1800304,30418,1593886,53.01
Jc4c,2250004,36506,1138098,66.23
Jc3c,2256378,36722,1131508,66.42
Jc2c,2262752,36938,1124918,66.61
Tc9c,1621202,33556,1769850,47.83
Tc8c,1663430,34496,1726682,49.08
Tc7c,1704150,35166,1685292,50.28
Tc6c,1744868,35566,1644174,51.47
Tc4c,2235286,43380,1145942,65.9
Tc3c,2241660,43596,1139352,66.09
Tc2c,2248034,43812,1132762,66.28
9c8c,1659646,38894,1726068,49.03
9c7c,1700366,39834,1684408,50.23
9c6c,1741084,40504,1643020,51.43
9c4c,2260032,50388,1114188,66.73
9c3c,2259768,50388,1114452,66.72
9c2c,2266142,50604,1107862,66.91
8c7c,1685632,44722,1694254,49.87
8c6c,1726350,45664,1652594,51.08
8c4c,2255498,57438,1111672,66.7
8c3c,2282628,57618,1084362,67.49
8c2c,2282366,57618,1084624,67.49
7c6c,1710192,51054,1663362,50.68
7c4c,2250964,64724,1108920,66.67
7c3c,2278094,64904,1081610,67.47
7c2c,2305224,65084,1054300,68.26
6c4c,2246430,72266,1105912,66.65
6c3c,2273560,72446,1078602,67.45
6c2c,2300690,72626,1051292,68.24
4c3c,2817178,90668,516762,83.59
4c2c,2834960,90848,498800,84.11
3c2c,2839824,91064,493720,84.25
AcAh,1294820,28328,5526068,19.11
AcKh,3725164,31224,3092828,54.62
AcQh,3701592,30304,3117320,54.27
AcJh,3678020,29384,3141812,53.91
AcTh,3646648,30392,3172176,53.46
Ac9h,3764116,30688,3054412,55.18
Ac8h,3769340,30280,3049596,55.25
Ac7h,3798136,30876,3020204,55.68
Ac6h,3843420,32052,2973744,56.35
Ac5h,4514060,192524,2142632,67.31
Ac4h,4741488,35916,2071812,69.49
Ac3h,4754376,37220,2057620,69.69
Ac2h,4767264,38976,2042976,69.89
KcAh,3725296,31252,3092668,54.62
KcKh,1322420,28484,5498312,19.52
KcQh,3614664,38340,3196212,53.05
KcJh,3591092,37420,3220704,52.7
KcTh,3559720,38428,3251068,52.25
Kc9h,3677188,39300,3132728,53.97
Kc8h,3764248,39608,3045360,55.25
Kc7h,3769472,39240,3040504,55.32
Kc6h,3798268,39916,3011032,55.75
Kc5h,4590756,211760,2046700,68.57
Kc4h,4749424,47612,2052180,69.69
Kc3h,4762312,48916,2037988,69.89
Kc2h,4775200,50672,2023344,70.09
QcAh,3701724,30332,3117160,54.27
QcKh,3614664,38340,3196212,53.05
QcQh,1320448,27668,5501100,19.48
QcJh,3509256,44812,3295148,51.56
QcTh,3477884,45820,3325512,51.11
Qc9h,3595352,47268,3206596,52.84
Qc8h,3682412,48152,3118652,54.12
Qc7h,3769472,48500,3031244,55.39
Qc6h,3774696,48212,3026308,55.46
Qc5h,4564248,223528,2061440,68.27
Qc4h,4722916,59364,2066936,69.39
Qc3h,4735804,60668,2052744,69.59
Qc2h,4748692,62424,2038100,69.79
JcAh,3678152,29412,3141652,53.92
JcKh,3591092,37420,3220704,52.7
JcQh,3509256,44812,3295148,51.56
JcJh,1318476,28580,5502160,19.46
JcTh,3396048,53068,3400100,49.97
Jc9h,3513516,55092,3280608,51.7
Jc8h,3600576,56552,3192088,52.98
Jc7h,3687636,57476,3104104,54.26
Jc6h,3774696,57904,3016616,55.53
Jc5h,4537740,235728,2075748,67.97
Jc4h,4696408,71548,2081260,69.09
Jc3h,4709296,72852,2067068,69.29
Jc2h,4722184,74608,2052424,69.49
TcAh,3646608,30424,3172184,53.46
TcKh,3559548,38432,3251236,52.25
TcQh,3477712,45824,3325680,51.11
TcJh,3395876,53072,3400268,49.97
TcTh,1286932,34880,5527404,19.04
Tc9h,3391936,64208,3393072,49.99
Tc8h,3481932,66244,3301040,51.32
Tc7h,3568992,67744,3212480,52.6
Tc6h,3656052,68748,3124416,53.88
Tc5h,4537568,218920,2092728,67.85
Tc4h,4664864,86096,2098256,68.74
Tc3h,4677752,87400,2084064,68.93
Tc2h,4690640,89156,2069420,69.14
9cAh,3764116,30692,3054408,55.18
9cKh,3677056,39276,3132884,53.97
9cQh,3595220,47244,3206752,52.84
9cJh,3513384,55068,3280764,51.7
9cTh,3391976,64212,3393028,49.99
9c9h,1288904,47332,5512980,19.16
9c8h,3475884,75668,3297664,51.3
9c7h,3562944,77744,3208528,52.59
9c6h,3650004,79324,3119888,53.87
9c5h,4466672,226020,2156524,66.86
9c4h,4717024,101048,2031144,69.61
9c3h,4716360,101884,2030972,69.6
9c2h,4729248,103640,2016328,69.8
8cAh,3769212,30256,3049748,55.25
8cKh,3763988,39556,3045672,55.24
8cQh,3682152,48100,3118964,54.11
8cJh,3600316,56500,3192400,52.98
8cTh,3481844,66220,3301152,51.32
8c9h,3475756,75672,3297788,51.3
8c8h,1265208,66720,5517288,18.96
8c7h,3534012,88188,3227016,52.24
8c6h,3621072,90344,3137800,53.53
8c5h,4390556,232988,2225672,65.8
8c4h,4709092,116100,2024024,69.6
8c3h,4764452,117280,1967484,70.42
8c2h,4763788,118568,1966860,70.42
7cAh,3797876,30824,3020516,55.67
7cKh,3769080,39160,3040976,55.32
7cQh,3769080,48420,3031716,55.38
7cJh,3687244,57396,3104576,54.25
7cTh,3568772,67692,3212752,52.6
7c9h,3562684,77720,3208812,52.58
7c8h,3533880,88192,3227144,52.24
7c7h,1237608,94828,5516780,18.76
7c6h,3589200,101836,3158180,53.15
7c5h,4313860,240428,2294928,64.74
7c4h,4701156,131624,2016436,69.6
7c3h,4756516,132804,1959896,70.42
7c2h,4811876,134436,1902904,71.24
