Opponent,Wins,Draws,Loses,Equity%
AcKc,1096364,20244,2308000,32.31
AcQc,1093600,19890,2311118,32.22
AcJc,1079342,19914,2325352,31.81
AcTc,1080444,19616,2324548,31.84
Ac9c,1090664,19640,2314304,32.13
Ac8c,1080272,19342,2324994,31.83
Ac7c,1071596,19776,2333236,31.58
Ac5c,1151164,21360,2252084,33.93
Ac4c,1162658,21706,2240244,34.27
Ac3c,1175492,22052,2227064,34.65
Ac2c,854468,44812,2525328,25.61
KcQc,1077554,26946,2320108,31.86
KcJc,1063296,26970,2334342,31.44
KcTc,1064398,26672,2333538,31.47
Kc9c,1074618,26966,2323024,31.77
Kc8c,1080272,26990,2317346,31.94
Kc7c,1068832,27046,2328730,31.61
Kc5c,1180164,28630,2215814,34.88
Kc4c,1191658,28976,2203974,35.22
Kc3c,1203152,29322,2192134,35.56
Kc2c,853044,81070,2490494,26.09
QcJc,1047250,34704,2342654,31.09
QcTc,1048352,34406,2341850,31.11
Qc9c,1058572,35092,2330944,31.42
Qc8c,1064226,35386,2324996,31.59
Qc7c,1068832,35764,2320012,31.73
Qc5c,1177400,36970,2210238,34.92
Qc4c,1188894,37316,2198398,35.26
Qc3c,1200388,37662,2186558,35.6
Qc2c,851620,116552,2456436,26.57
JcTc,1016946,43018,2364644,30.32
Jc9c,1036858,47698,2340052,30.97
Jc8c,1044314,48384,2331910,31.2
Jc7c,1048920,49032,2326656,31.34
Jc5c,1163142,50238,2211228,34.7
Jc4c,1174636,50584,2199388,35.04
Jc3c,1186130,50930,2187548,35.38
Jc2c,837362,161344,2425902,26.81
Tc9c,1011248,63376,2349984,30.45
Tc8c,1018704,67360,2338544,30.73
Tc7c,1023310,69096,2332202,30.89
Tc5c,1173362,70840,2180406,35.3
Tc4c,1174636,70864,2179108,35.33
Tc3c,1186130,71210,2167268,35.68
Tc2c,837362,222794,2364452,27.7
9c8c,986846,97980,2339782,30.25
9c7c,991452,104406,2328750,30.48
