Opponent,Wins,Draws,Loses,Equity%
AcKc,1063616,17766,2343226,31.32
AcQc,1053224,17468,2353916,31.01
AcTc,1144964,17276,2262368,33.69
Ac9c,1199308,17296,2208004,35.27
Ac8c,1191860,17048,2215700,35.05
Ac7c,1192454,17122,2215032,35.07
Ac6c,1202654,17468,2204486,35.37
Ac5c,781868,98810,2543930,24.27
Ac4c,1278440,18624,2127544,37.6
Ac3c,1290410,18920,2115278,37.96
Ac2c,1302380,19216,2103012,38.31
KcQc,1026976,25120,2372512,30.35
KcTc,1112354,24928,2287326,32.85
Kc9c,1166698,24948,2232962,34.43
Kc8c,1200006,24968,2199634,35.41
Kc7c,1190758,24720,2209130,35.13
Kc6c,1192692,24794,2207122,35.19
Kc5c,778932,138296,2507380,24.76
Kc4c,1306576,26184,2091848,38.53
Kc3c,1318546,26480,2079582,38.89
Kc2c,1330516,26776,2067316,39.24
QcTc,1069946,33378,2321284,31.73
Qc9c,1124290,33398,2266920,33.32
Qc8c,1157598,33418,2233592,34.29
Qc7c,1189106,33438,2202064,35.21
Qc6c,1181198,33190,2210220,34.98
Qc5c,766098,173834,2484676,24.91
Qc4c,1295082,34580,2094946,38.32
Qc3c,1307052,34876,2082680,38.68
Qc2c,1319022,35172,2070414,39.03
Tc9c,1754892,46934,1622782,51.93
Tc8c,1804518,47170,1572920,53.38
Tc7c,1853152,47190,1524266,54.8
Tc6c,1902002,47210,1475396,56.23
Tc5c,2319642,205852,899114,70.74
Tc4c,2061340,48328,1314940,60.9
Tc3c,2064922,48624,1311062,61.01
Tc2c,2068720,48920,1306968,61.12
9c8c,1783686,46586,1594336,52.76
9c7c,1832320,46606,1545682,54.18
9c6c,1881170,46626,1496812,55.61
9c5c,2272494,201402,950712,69.3
9c4c,2074360,47978,1302270,61.27
9c3c,2068146,48002,1308460,61.09
9c2c,2071944,48298,1304366,61.21
8c7c,1805084,46718,1572806,53.39
8c6c,1853934,46738,1523936,54.82
8c5c,2223902,198612,1002094,67.84
8c4c,2039144,48090,1337374,60.25
8c3c,2080686,48348,1295574,61.46
8c2c,2073264,48372,1302972,61.25
7c6c,1835098,46850,1542660,54.27
7c5c,2177328,195822,1051458,66.44
7c4c,2004522,48202,1371884,59.24
7c3c,2046064,48460,1330084,60.45
7c2c,2087822,48718,1288068,61.68
6c5c,2142002,193032,1089574,65.37
6c4c,1979724,48314,1396570,58.51
6c3c,2021266,48572,1354770,59.73
6c2c,2063024,48830,1312754,60.95
5c4c,2144976,214442,1065190,65.77
5c3c,2198990,218538,1007080,67.4
5c2c,2253220,222634,948754,69.05
4c3c,2074850,49728,1300030,61.31
4c2c,2122786,49986,1251836,62.72
3c2c,2127654,50282,1246672,62.86
AcAh,870312,26352,5952552,12.9
AcKh,2223824,31596,4593796,32.7
AcQh,2201508,30924,4616784,32.37
AcJh,1576492,146064,5126660,24.08
AcTh,2382552,30296,4436368,35.01
Ac9h,2493192,30156,4325868,36.62
Ac8h,2477020,29500,4342696,36.38
Ac7h,2477020,29600,4342596,36.38
Ac6h,2497808,30496,4320912,36.69
Ac5h,1597200,202340,5049676,24.8
Ac4h,2652616,33772,4162828,38.98
Ac3h,2679372,35372,4134472,39.38
Ac2h,2706128,37424,4105664,39.78
KcAh,2223684,31600,4593932,32.7
KcKh,870132,27332,5951752,12.9
KcQh,2149388,47388,4652440,31.73
KcJh,1583504,215684,5050028,24.69
KcTh,2317628,46760,4484828,34.18
Kc9h,2428268,46620,4374328,35.79
Kc8h,2494732,46492,4307992,36.76
Kc7h,2474660,45876,4328680,36.47
Kc6h,2477596,46056,4325564,36.51
Kc5h,1589876,284928,4974412,25.29
Kc4h,2712808,49864,4086544,39.97
Kc3h,2739564,51464,4058188,40.37
Kc2h,2766320,53516,4029380,40.78
QcAh,2201196,30900,4617120,32.36
QcKh,2149216,47392,4652608,31.72
QcQh,849916,26872,5972428,12.61
QcJh,1563012,281192,5005012,24.87
QcTh,2230356,64728,4554132,33.04
Qc9h,2340996,64588,4443632,34.65
Qc8h,2407460,64460,4377296,35.62
Qc7h,2470024,64372,4314820,36.53
Qc6h,2452888,63836,4332492,36.28
Qc5h,1562232,358060,4928924,25.42
Qc4h,2688100,67644,4093472,39.74
Qc3h,2714856,69244,4065116,40.14
Qc2h,2741612,71296,4036308,40.55
TcAh,2429212,30244,4389760,35.69
TcKh,2364612,46736,4437868,34.87
TcQh,2277696,64732,4506788,33.73
TcJh,1562604,754784,4531828,28.32
TcTh,1904596,29612,4915008,28.02
Tc9h,3702412,93392,3053412,54.74
Tc8h,3802996,93696,2952524,56.21
Tc7h,3901508,93608,2854100,57.65
Tc6h,4000452,93600,2755164,59.09
Tc5h,4861884,423148,1564184,74.07
Tc4h,4332124,96692,2420400,63.96
Tc3h,4340304,98292,2410620,64.09
Tc2h,4348916,100344,2399956,64.23
9cAh,2539468,30132,4279616,37.3
9cKh,2474868,46624,4327724,36.47
9cQh,2387952,64620,4396644,35.34
9cJh,1585660,1045536,4218020,30.78
9cTh,3702244,93420,3053552,54.74
9c9h,1967560,33960,4847696,28.97
9c8h,3757468,92456,2999292,55.53
9c7h,3855980,92368,2900868,56.97
9c6h,3954924,92360,2801932,58.42
9c5h,4762288,412640,1674288,72.54
9c4h,4358692,95984,2394540,64.34
9c3h,4345836,96868,2406512,64.16
9c2h,4354448,98920,2395848,64.3
8cAh,2523128,29460,4296628,37.05
8cKh,2540980,46512,4261724,37.44
8cQh,2454064,64508,4330644,36.3
8cJh,1582208,1411268,3855740,33.4
8cTh,3802660,93740,2952816,56.2
8c9h,3757300,92472,2999444,55.53
8c8h,2007372,40048,4801796,29.6
8c7h,3797404,92628,2959184,56.12
8c6h,3896348,92620,2860248,57.56
8c5h,4659652,405604,1783960,70.99
8c4h,4283412,96244,2469560,63.24
8c3h,4371336,97660,2380220,64.54
8c2h,4355976,98996,2394244,64.32
7cAh,2522932,29536,4296748,37.05
7cKh,2520744,45840,4282632,37.14
7cQh,2516280,64396,4268540,37.21
7cJh,1574860,1907224,3367132,36.92
7cTh,3901008,93628,2854580,57.64
7c9h,3855648,92360,2901208,56.97
7c8h,3797240,92604,2959372,56.12
7c7h,2046600,47904,4754712,30.23
7c6h,3855908,92880,2900428,56.98
7c5h,4561352,398568,1889296,69.51
7c4h,4209532,96504,2543180,62.16
7c3h,4297456,97920,2453840,63.46
7c2h,4385812,99788,2363616,64.76
6cAh,2543692,30328,4275196,37.36
6cKh,2523652,45916,4279648,37.18
6cQh,2499148,63724,4286344,36.95
6cJh,1567680,2528848,2752688,41.35
6cTh,3999956,93516,2755744,59.08
6c9h,3954596,92248,2802372,58.41
6c8h,3896188,92492,2860536,57.56
6c7h,3855912,92776,2900528,56.97
6c6h,2089308,57568,4702340,30.92
6c5h,4487224,391532,1970460,68.37
6c4h,4156888,96764,2595564,61.4
6c3h,4244812,98180,2506224,62.69
6c2h,4333168,100048,2416000,64.0
5cAh,1642012,201928,5005276,25.45
5cKh,1634860,284512,4929844,25.95
5cQh,1607420,357672,4884124,26.08
5cJh,123788,6650140,75288,50.35
5cTh,4861396,422788,1565032,74.06
5c9h,4761968,412284,1674964,72.54
5c8h,4659500,405264,1784452,70.99
5c7h,4561364,398284,1889568,69.5
5c6h,4487232,391384,1970600,68.37
5c5h,2075748,235728,4537740,32.03
5c4h,4491348,437072,1920796,68.77
5c3h,4604644,447624,1796948,70.5
5c2h,4718372,458628,1672216,72.24
4cAh,2698464,32832,4117920,39.64
4cKh,2758860,48952,4041404,40.64
4cQh,2734356,66760,4048100,40.41
4cJh,2327348,3048928,1472940,56.24
4cTh,4331624,95836,2421756,63.94
4c9h,4358360,95100,2395756,64.33
4c8h,4283248,95344,2470624,63.23
4c7h,4209532,95628,2544056,62.16
4c6h,4156884,95992,2596340,61.39
4c5h,4491336,436448,1921432,68.76
4c4h,3066012,72900,3710304,45.3
4c3h,4353240,100684,2395292,64.29
4c2h,4454400,102552,2292264,65.78
3cAh,2725388,33600,4090228,40.04
3cKh,2785784,49720,4013712,41.04
3cQh,2761280,67528,4020408,40.81
3cJh,2353904,3034164,1461148,56.52
3cTh,4339972,96604,2412640,64.07
3c9h,4345672,95152,2408392,64.14
3c8h,4371340,95928,2381948,64.52
3c7h,4297624,96212,2455380,63.45
3c6h,4244976,96576,2507664,62.68
3c5h,4604800,446200,1798216,70.49
3c4h,4353408,99852,2395956,64.29
3c3h,3126304,88132,3634780,46.29
3c2h,4465400,103320,2280496,65.95
2cAh,2752312,34368,4062536,40.44
2cKh,2812708,50488,3986020,41.43
2cQh,2788204,68296,3992716,41.21
2cJh,2359888,3040404,1448924,56.65
2cTh,4348752,97372,2403092,64.2
2c9h,4354452,95920,2398844,64.28
2c8h,4356148,95980,2397088,64.3
2c7h,4386148,96796,2366272,64.75
2c6h,4333500,97160,2418556,63.98
2c5h,4718696,455952,1674568,72.22
2c4h,4454736,100436,2294044,65.77
2c3h,4465568,102036,2281612,65.94
2c2h,3189476,105544,3554196,47.34
AhKh,1054044,14934,2355630,31.0
AhQh,1044428,14688,2365492,30.71
AhJh,759772,68868,2595968,23.19
AhTh,1131488,14464,2278656,33.25
Ah9h,1182124,14450,2228034,34.73
Ah8h,1174812,14204,2235592,34.51
Ah7h,1174812,14228,2235568,34.51
Ah6h,1184162,14522,2225924,34.79
Ah5h,769984,94338,2560286,23.86
Ah4h,1258696,15654,2150258,36.98
Ah3h,1270400,15948,2138260,37.33
Ah2h,1282104,16242,2126262,37.68
KhQh,1020590,22374,2381644,30.13
KhJh,762608,102892,2559108,23.77
KhTh,1101614,22150,2300844,32.49
Kh9h,1152250,22136,2250222,33.97
Kh8h,1182850,22122,2219636,34.86
Kh7h,1173768,21876,2228964,34.59
Kh6h,1175080,21900,2227628,34.63
Kh5h,767148,133376,2524084,24.35
Kh4h,1286482,23264,2114862,37.91
Kh3h,1298186,23558,2102864,38.25
Kh2h,1309890,23852,2090866,38.6
QhJh,753472,135020,2536116,23.97
QhTh,1062124,30636,2331848,31.46
Qh9h,1112760,30622,2281226,32.94
Qh8h,1143360,30608,2250640,33.83
Qh7h,1172190,30594,2221824,34.68
Qh6h,1164420,30348,2229840,34.44
Qh5h,755176,168566,2500866,24.51
Qh4h,1275822,31712,2117074,37.72
Qh3h,1287526,32006,2105076,38.06
Qh2h,1299230,32300,2093078,38.41
JhTh,730392,357486,2336730,26.55
Jh9h,741416,492836,2190356,28.85
Jh8h,740350,662780,2021478,31.3
Jh7h,737514,892356,1794738,34.56
Jh6h,734678,1179082,1510848,38.67
Jh5h,74194,3105290,245124,47.5
Jh4h,1090252,1418856,915500,52.55
Jh3h,1101780,1412392,910436,52.79
Jh2h,1103910,1415542,905156,52.9
Th9h,1720496,44090,1660022,50.88
Th8h,1767048,44274,1613286,52.24
Th7h,1812618,44260,1567730,53.58
Th6h,1858404,44246,1521958,54.91
Th5h,2266512,200222,957874,69.11
Th4h,2014344,45338,1364926,59.48
Th3h,2017720,45632,1361256,59.58
Th2h,2021312,45926,1357370,59.69
9h8h,1746744,43646,1634218,51.64
9h7h,1792314,43632,1588662,52.97
9h6h,1838100,43618,1542890,54.31
9h5h,2220404,195820,1008384,67.7
9h4h,2026450,44942,1353216,59.83
9h3h,2020370,44966,1359272,59.65
9h2h,2023962,45260,1355386,59.76
8h7h,1765798,43698,1615112,52.2
8h6h,1811584,43686,1569338,53.54
8h5h,2172968,193052,1058588,66.27
8h4h,1992128,45010,1387470,58.83
8h3h,2032086,45266,1347256,60.0
8h2h,2024826,45290,1354492,59.79
7h6h,1793270,43768,1587570,53.0
7h5h,2127518,190304,1106786,64.9
7h4h,1958396,45098,1421114,57.84
7h3h,1998354,45354,1380900,59.01
7h2h,2038528,45610,1340470,60.19
6h5h,2093062,187584,1143962,63.86
6h4h,1934262,45226,1445120,57.14
6h3h,1974220,45482,1404906,58.31
6h2h,2014394,45738,1364476,59.49
5h4h,2096116,208670,1119822,64.25
5h3h,2148304,212700,1063604,65.84
5h2h,2200708,216710,1007190,67.43
4h3h,2027412,46968,1350228,59.89
4h2h,2073622,47254,1303732,61.24
3h2h,2078258,47880,1298470,61.39
AhAs,231465,5209,1475630,13.67
AhKs,1132922,13064,2278622,33.27
AhQs,1121910,12730,2289968,32.95
AhJs,812972,69572,2542064,24.75
AhTs,1210384,12418,2201806,35.53
Ah9s,1264746,12350,2147512,37.11
Ah8s,1256816,12024,2155768,36.88
Ah7s,1256816,12074,2155718,36.88
Ah6s,1267022,12520,2145066,37.18
Ah5s,823040,97298,2504270,25.45
Ah4s,1342668,14132,2067808,39.41
Ah3s,1355848,14930,2053830,39.81
Ah2s,1369028,15954,2039626,40.21
KhKs,231465,5461,1475378,13.68
KhQs,1096374,20974,2307260,32.32
KhJs,816534,103954,2504120,25.36
KhTs,1178588,20662,2225358,34.72
Kh9s,1232950,20594,2171064,36.3
Kh8s,1265582,20532,2138494,37.26
Kh7s,1255732,20226,2148650,36.96
Kh6s,1257172,20316,2147120,37.01
Kh5s,819478,138144,2466986,25.95
Kh4s,1372296,22192,2030120,40.4
Kh3s,1385476,22990,2016142,40.79
Kh2s,1398656,24014,2001938,41.19
QhQs,226503,5355,1480446,13.38
QhJs,806560,136322,2481726,25.54
QhTs,1135780,29660,2259168,33.6
Qh9s,1190142,29592,2204874,35.18
Qh8s,1222774,29530,2172304,36.14
Qh7s,1253486,29488,2141634,37.03
Qh6s,1245076,29222,2150310,36.78
Qh5s,805942,174326,2444340,26.08
Qh4s,1360200,31098,2033310,40.17
Qh3s,1373380,31896,2019332,40.57
Qh2s,1386560,32920,2005128,40.97
JhJs,112688,43461,1556155,7.85
JhTs,781610,371868,2271130,28.25
Jh9s,793024,515680,2115904,30.69
Jh8s,791382,696370,1936856,33.28
Jh7s,787820,941120,1695668,36.75
Jh6s,784258,1247638,1392712,41.12
Jh5s,74194,3276220,74194,50.0
Jh4s,1157454,1504152,763002,55.76
Jh3s,1170436,1497354,756818,56.04
Jh2s,1173290,1501126,750192,56.18
ThTs,473910,6049,1232345,27.85
Th9s,1840500,43972,1540136,54.39
Th8s,1890000,44126,1490482,55.83
Th7s,1938492,44084,1442032,57.25
Th6s,1987200,44082,1393326,58.67
Th5s,2411190,206526,806892,73.42
Th4s,2149970,45602,1229036,63.45
Th3s,2154006,46400,1224202,63.58
Th2s,2158258,47424,1218926,63.71
9h9s,489495,7129,1215680,28.8
9h8s,1867698,43498,1513412,55.17
9h7s,1916190,43456,1464962,56.59
9h6s,1964898,43454,1416256,58.01
9h5s,2362200,201320,861088,71.92
9h4s,2163132,45238,1216238,63.82
9h3s,2156838,45680,1222090,63.65
9h2s,2161090,46704,1216814,63.79
8h8s,499380,8647,1204277,29.42
8h7s,1887474,43578,1493556,55.75
8h6s,1936182,43576,1444850,57.17
8h5s,2311722,197824,915062,70.39
8h4s,2126236,45360,1253012,62.75
8h3s,2169472,46066,1209070,64.02
8h2s,2161954,46734,1215920,63.81
7h7s,509133,10617,1192554,30.04
7h6s,1916418,43718,1464472,56.6
7h5s,2263380,194348,966880,68.93
7h4s,2090036,45502,1289070,61.69
7h3s,2133272,46208,1245128,62.97
7h2s,2176724,47140,1200744,64.25
6h6s,519714,13059,1179531,30.73
6h5s,2226870,190912,1006826,67.81
6h4s,2064228,45684,1314696,60.94
6h3s,2107464,46390,1270754,62.22
6h2s,2150916,47322,1226370,63.5
5h5s,516822,57076,1138406,31.85
5h4s,2228838,213386,982384,68.2
5h3s,2284684,218628,921296,69.91
5h2s,2340746,224096,859766,71.62
4h4s,760315,17071,934918,44.9
4h3s,2160428,48002,1216178,63.79
4h2s,2210140,48934,1165534,65.25
3h3s,775234,21085,915985,45.89
3h2s,2215476,49732,1159400,65.42
2h2s,790873,25757,895674,46.94
AcAd,203850,7849,1500605,12.13
AcKd,545648,9154,1157502,32.13
AcQd,539988,8985,1163331,31.8
AcJd,381080,38135,1293089,23.37
AcTd,586195,8828,1117281,34.49
Ac9d,614339,8786,1089179,36.13
Ac8d,610184,8614,1093506,35.89
Ac7d,610149,8632,1093523,35.89
Ac6d,615405,8850,1088049,36.2
Ac4d,666679,9558,1036067,39.21
Ac3d,673459,9758,1029087,39.62
Ac2d,680239,9958,1022107,40.02
KcAd,545578,9148,1157578,32.13
KcKd,203850,8101,1500353,12.14
KcQd,526734,13101,1172469,31.14
KcJd,382840,55743,1273721,23.99
KcTd,569669,12944,1129691,33.65
Kc9d,597813,12902,1101589,35.29
Kc8d,614692,12863,1084749,36.27
Kc7d,609546,12701,1090057,35.97
Kc6d,610259,12739,1089306,36.01
Kc4d,681953,13580,1016771,40.22
Kc3d,688733,13780,1009791,40.62
