Opponent,Wins,Draws,Loses,Equity%
AcKc,1063594,17872,2343142,31.32
AcQc,1053202,17574,2353832,31.01
AcJc,1042810,17276,2364522,30.7
Ac9c,1191470,17352,2215786,35.04
Ac8c,1182222,17104,2225282,34.77
Ac7c,1182816,17178,2224614,34.79
Ac6c,1193016,17524,2214068,35.09
Ac5c,795634,84698,2544276,24.47
Ac4c,1277986,18730,2127892,37.59
Ac3c,1289956,19026,2115626,37.95
Ac2c,1301926,19322,2103360,38.3
KcQc,1026954,25226,2372428,30.36
KcJc,1016562,24928,2383118,30.05
Kc9c,1159076,25004,2240528,34.21
Kc8c,1190368,25024,2209216,35.12
Kc7c,1181120,24776,2218712,34.85
Kc6c,1183054,24850,2216704,34.91
Kc5c,792698,124184,2507726,24.96
Kc4c,1306122,26290,2092196,38.52
Kc3c,1318092,26586,2079930,38.88
Kc2c,1330062,26882,2067664,39.23
QcJc,980516,33378,2410714,29.12
Qc9c,1116668,33454,2274486,33.1
Qc8c,1147960,33474,2243174,34.01
Qc7c,1179468,33494,2211646,34.93
Qc6c,1171560,33246,2219802,34.7
Qc5c,779864,159722,2485022,25.1
Qc4c,1294628,34686,2095294,38.31
Qc3c,1306598,34982,2083028,38.66
Qc2c,1318568,35278,2070762,39.02
Jc9c,1074260,47150,2303198,32.06
Jc8c,1105552,47170,2271886,32.97
Jc7c,1137060,47190,2240358,33.89
Jc6c,1168568,47210,2208830,34.81
Jc5c,767030,205852,2451726,25.4
Jc4c,1283134,48328,2093146,38.17
Jc3c,1295104,48624,2080880,38.53
Jc2c,1307074,48920,2068614,38.88
9c8c,1760144,67666,1596798,52.38
9c7c,1808562,67902,1548144,53.8
9c6c,1857412,67922,1499274,55.23
9c5c,2220384,253512,950712,68.54
9c4c,2056072,69308,1299228,61.05
9c3c,2048434,69332,1306842,60.83
9c2c,2052232,69628,1302748,60.94
8c7c,1778796,67318,1578494,52.92
8c6c,1827646,67338,1529624,54.35
8c5c,2173452,249062,1002094,67.1
8c4c,2020128,68724,1335756,59.99
8c3c,2061670,68982,1293956,61.21
8c2c,2054248,69006,1301354,60.99
7c6c,1798742,67450,1558416,53.51
7c5c,2126878,246272,1051458,65.7
7c4c,1983704,68836,1372068,58.93
7c3c,2025246,69094,1330268,60.15
7c2c,2067004,69352,1288252,61.37
6c5c,2091552,243482,1089574,64.63
6c4c,1948838,68948,1406822,57.91
6c3c,1990380,69206,1365022,59.13
6c2c,2032138,69464,1323006,60.35
5c4c,2095446,264058,1065104,65.04
5c3c,2149172,268442,1006994,66.68
5c2c,2203114,272826,948668,68.32
4c3c,2054166,70412,1300030,61.01
4c2c,2102102,70670,1251836,62.41
3c2c,2106970,70966,1246672,62.56
