Opponent,Wins,Draws,Loses,Equity%
AcKc,1147606,18024,2258978,33.77
AcQc,1133348,18048,2273212,33.36
AcJc,1134450,17750,2272408,33.39
AcTc,1125860,17452,2281296,33.13
Ac9c,1133230,17830,2273548,33.35
Ac8c,1127722,17620,2279266,33.19
Ac6c,1241788,18134,2164686,36.53
Ac5c,1208746,19316,2196546,35.58
Ac4c,884636,65312,2474660,26.79
Ac3c,1338668,19920,2066020,39.38
Ac2c,1366408,20178,2038022,40.19
KcQc,1127100,25376,2272132,33.28
KcJc,1128202,25078,2271328,33.31
KcTc,1119612,24780,2280216,33.05
Kc9c,1126982,25428,2272198,33.28
Kc8c,1137520,25540,2261548,33.59
Kc6c,1240556,25404,2158648,36.6
Kc5c,1239434,26820,2158354,36.58
Kc4c,893110,104742,2426756,27.61
Kc3c,1375534,27424,2021650,40.57
Kc2c,1403274,27682,1993652,41.38
QcJc,1096796,33134,2294678,32.51
QcTc,1097898,32836,2293874,32.54
Qc9c,1105270,33876,2285462,32.77
Qc8c,1117608,34258,2272742,33.13
Qc6c,1226298,34122,2164188,36.31
Qc5c,1225176,35538,2163894,36.29
Qc4c,878852,140602,2405154,27.72
Qc3c,1361276,36142,2027190,40.28
Qc2c,1389016,36400,1999192,41.09
JcTc,1072288,41180,2311140,31.91
Jc9c,1079660,46214,2298734,32.2
Jc8c,1091998,46988,2285622,32.57
Jc6c,1236518,47390,2140700,36.8
Jc5c,1225176,48484,2150948,36.48
Jc4c,878852,185072,2360684,28.36
Jc3c,1361276,49088,2014244,40.47
Jc2c,1389016,49346,1986246,41.28
Tc9c,1045038,62162,2317408,31.42
Tc8c,1057376,66234,2300998,31.84
Tc6c,1195750,67724,2161134,35.91
Tc5c,1225326,69086,2130196,36.79
Tc4c,867820,246522,2310266,28.94
Tc3c,1351584,69368,2003656,40.48
Tc2c,1379324,69626,1975658,41.29
9c8c,1016132,98904,2309572,31.12
9c6c,1155608,105084,2163916,35.28
9c5c,1185184,106446,2132978,36.16
9c4c,869156,325750,2229702,30.14
9c3c,1342908,106762,1974938,40.77
9c2c,1370648,107020,1946940,41.59
8c6c,1118024,166124,2140460,35.07
8c5c,1147600,167486,2109522,35.96
8c4c,818390,447988,2158230,30.44
8c3c,1348398,168000,1908210,41.83
8c2c,1368974,168024,1887610,42.43
6c5c,1658714,267696,1498198,52.34
6c4c,1862930,610940,950738,63.32
6c3c,1863442,268426,1292740,58.33
6c2c,1907358,268648,1248602,59.62
5c4c,1803186,621072,1000350,61.72
5c3c,1816792,268912,1338904,56.98
5c2c,1860708,269134,1294766,58.26
4c3c,1836538,640010,948060,62.97
4c2c,1900072,644808,879728,64.9
3c2c,1962356,269468,1192784,61.24
AcAh,1035648,26872,5786696,15.32
AcKh,2399088,31452,4418676,35.26
AcQh,2368680,31496,4449040,34.81
AcJh,2370900,30824,4447492,34.84
AcTh,2352484,30152,4466580,34.57
Ac9h,2369112,30916,4449188,34.82
Ac8h,2353780,30444,4464992,34.59
Ac7h,1701068,197740,4950408,26.28
Ac6h,2579036,31872,4238308,37.89
Ac5h,2507536,34600,4307080,36.86
Ac4h,1818116,128904,4902196,27.49
Ac3h,2780624,37280,4031312,40.87
Ac2h,2842568,39148,3967500,41.79
KcAh,2399120,31452,4418644,35.26
KcKh,1055684,27384,5766148,15.61
KcQh,2357048,47224,4444944,34.76
KcJh,2359268,46552,4443396,34.79
KcTh,2340852,45880,4462484,34.51
Kc9h,2357480,47220,4444516,34.76
Kc8h,2376128,47464,4425624,35.04
Kc7h,1725636,276956,4846624,27.22
Kc6h,2577660,47212,4224344,37.98
Kc5h,2573760,50472,4224984,37.95
Kc4h,1835500,211272,4802444,28.34
Kc3h,2859652,53152,3936412,42.14
Kc2h,2921596,55020,3872600,43.06
QcAh,2368540,31500,4449176,34.81
QcKh,2356876,47228,4445112,34.76
QcQh,1025104,27424,5796688,15.17
QcJh,2292488,63672,4493056,33.94
QcTh,2294708,63000,4491508,33.96
Qc9h,2311336,65172,4472708,34.22
Qc8h,2333884,65992,4449340,34.56
Qc7h,1725464,324460,4799292,27.56
Qc6h,2547080,65740,4236396,37.67
Qc5h,2543180,69000,4237036,37.63
Qc4h,1804920,285152,4759144,28.43
Qc3h,2829072,71680,3948464,41.83
Qc2h,2891016,73548,3884652,42.75
JcAh,2370760,30800,4447656,34.84
JcKh,2359096,46528,4443592,34.78
JcQh,2292488,63676,4493052,33.94
JcJh,1033496,28692,5787028,15.3
JcTh,2241880,80696,4526640,33.32
Jc9h,2258508,91456,4499252,33.64
Jc8h,2281056,93108,4475052,33.98
Jc7h,1705144,413248,4730824,27.91
Jc6h,2568116,93960,4187140,38.18
Jc5h,2543180,96504,4209532,37.84
Jc4h,1804920,377060,4667236,29.1
Jc3h,2829072,99184,3920960,42.03
Jc2h,2891016,101052,3857148,42.95
TcAh,2352176,30100,4466940,34.56
TcKh,2340512,45828,4462876,34.51
TcQh,2294540,62976,4491700,33.96
TcJh,2241712,80700,4526804,33.32
TcTh,1017184,33416,5798616,15.1
Tc9h,2186980,125452,4536784,32.85
Tc8h,2209528,134192,4505496,33.24
Tc7h,1684656,535580,4628980,28.51
Tc6h,2484216,137376,4227624,37.27
Tc5h,2542448,140448,4166320,38.15
Tc4h,1781180,504600,4563436,29.69
Tc3h,2808268,142412,3898536,42.04
Tc2h,2870212,144280,3834724,42.96
9cAh,2368632,30836,4449748,34.81
9cKh,2356968,47140,4445108,34.76
9cQh,2310996,65120,4473100,34.22
9cJh,2258168,91432,4499616,33.64
