Opponent,Wins,Draws,Loses,Equity%
AcKc,1790088,15630,1618890,52.5
AcQc,1779140,15276,1630192,52.17
AcJc,1764422,15760,1644426,51.75
AcTc,1768358,15568,1640682,51.86
Ac9c,1821826,15698,1587084,53.43
Ac8c,1824252,15506,1584850,53.5
Ac7c,1837626,15692,1571290,53.89
Ac5c,2247992,17322,1159294,65.9
Ac4c,2254366,17538,1152704,66.08
Ac3c,2262540,17754,1144314,66.33
Ac2c,2280698,17970,1125940,66.86
KcQc,1740848,17480,1666280,51.09
KcJc,1726130,17964,1680514,50.67
KcTc,1730066,17772,1676770,50.78
Kc9c,1783534,18172,1622902,52.35
Kc8c,1824252,18302,1582054,53.54
Kc7c,1826678,18110,1579820,53.6
Kc5c,2280190,21090,1123328,66.89
Kc4c,2286564,21306,1116738,67.08
Kc3c,2292938,21522,1110148,67.27
Kc2c,2301112,21738,1101758,67.51
QcJc,1687838,20114,1716656,49.58
QcTc,1691774,19922,1712912,49.69
Qc9c,1745242,20592,1658774,51.26
Qc8c,1785960,20992,1617656,52.46
Qc7c,1826678,21122,1576808,53.65
Qc5c,2267818,25074,1131716,66.59
Qc4c,2274192,25290,1125126,66.78
Qc3c,2280566,25506,1118536,66.97
Qc2c,2288740,25722,1110146,67.21
JcTc,1634828,22694,1767086,48.07
Jc9c,1689804,23634,1711170,49.69
Jc8c,1730524,24304,1669780,50.89
Jc7c,1771242,24704,1628662,52.08
Jc5c,2253100,30112,1141396,66.23
Jc4c,2259474,30328,1134806,66.42
Jc3c,2265848,30544,1128216,66.61
Jc2c,2274022,30760,1119826,66.85
Tc9c,1673272,26088,1725248,49.24
Tc8c,1713992,27028,1683588,50.44
Tc7c,1754710,27698,1642200,51.64
Tc5c,2263674,34906,1126028,66.61
Tc4c,2263410,34906,1126292,66.6
Tc3c,2269784,35122,1119702,66.79
Tc2c,2277958,35338,1111312,67.03
9c8c,1701058,30346,1693204,50.11
9c7c,1741776,31286,1651546,51.32
9c5c,2260940,40114,1123554,66.61
9c4c,2288070,40294,1096244,67.4
9c3c,2287808,40294,1096506,67.39
9c2c,2295982,40510,1088116,67.64
8c7c,1725618,35094,1663896,50.9
8c5c,2256406,45544,1122658,66.55
8c4c,2283536,45724,1095348,67.35
8c3c,2310666,45904,1068038,68.14
8c2c,2312204,45904,1066500,68.19
7c5c,2251872,51210,1121526,66.5
7c4c,2279002,51390,1094216,67.3
7c3c,2306132,51570,1066906,68.09
7c2c,2333262,51750,1039596,68.89
5c4c,2760414,65408,598786,81.56
5c3c,2778196,65588,580824,82.08
5c2c,2797402,65768,561438,82.65
4c3c,2783060,65804,575744,82.23
4c2c,2802266,65984,556358,82.79
3c2c,2808932,66200,549476,82.99
AcAh,1325948,25116,5498152,19.54
