Opponent,Wins,Draws,Loses,Equity%
AcKc,1035068,20176,2369364,30.52
AcQc,1024676,19878,2380054,30.21
AcJc,1014284,19580,2390744,29.9
Ac9c,1169818,19196,2235594,34.44
Ac8c,1168706,18842,2237060,34.4
Ac7c,1165944,19270,2239394,34.33
Ac6c,1186588,19616,2218404,34.94
Ac5c,1156508,20798,2247302,34.07
Ac4c,1156508,20822,2247278,34.07
Ac3c,1159272,21224,2244112,34.16
Ac2c,797170,58422,2569016,24.13
KcQc,998428,27530,2398650,29.56
KcJc,988036,27232,2409340,29.25
Kc9c,1137424,26848,2260336,33.61
Kc8c,1176852,26762,2220994,34.76
Kc7c,1164248,26868,2233492,34.39
Kc6c,1176250,26942,2221416,34.74
Kc5c,1178268,28358,2217982,34.82
Kc4c,1178268,28382,2217958,34.82
Kc3c,1181032,28784,2214792,34.91
Kc2c,794234,97908,2532466,24.62
QcJc,951990,35682,2436936,28.32
Qc9c,1095016,35298,2294294,32.49
Qc8c,1134444,35212,2254952,33.64
Qc7c,1162596,35586,2226426,34.47
Qc6c,1164756,35338,2224514,34.53
Qc5c,1166774,36754,2221080,34.61
Qc4c,1166774,36778,2221056,34.61
Qc3c,1169538,37180,2217890,34.69
Qc2c,781400,133446,2509762,24.77
Jc9c,1052608,48994,2323006,31.45
Jc8c,1092036,48908,2283664,32.6
Jc7c,1120188,49282,2255138,33.43
Jc6c,1163104,49302,2212202,34.68
Jc5c,1155280,50396,2218932,34.47
Jc4c,1155280,50420,2218908,34.47
Jc3c,1158044,50822,2215742,34.56
Jc2c,768566,179576,2476466,25.06
9c8c,1734120,69050,1621438,51.65
9c7c,1769198,69640,1585770,52.68
9c6c,1819472,69660,1535476,54.15
9c5c,1868620,71022,1484966,55.6
9c4c,1912304,71046,1441258,56.88
9c3c,1914032,71070,1439506,56.93
9c2c,2283920,241030,899658,70.21
8c7c,1731522,68968,1624118,51.57
8c6c,1781796,68988,1573824,53.04
8c5c,1830944,70350,1523314,54.49
8c4c,1874628,70374,1479606,55.77
8c3c,1918118,70720,1435770,57.04
8c2c,2275090,239374,910144,69.93
7c6c,1730678,69366,1624564,51.55
7c5c,1781250,70728,1572630,53.05
7c4c,1823132,70752,1530724,54.27
7c3c,1866622,71098,1486888,55.54
7c2c,2277272,225584,921752,69.79
6c5c,1771780,70840,1581988,52.77
6c4c,1804054,70864,1549690,53.71
6c3c,1847544,71210,1505854,54.99
6c2c,2230914,222794,970900,68.4
5c4c,1777006,72046,1575556,52.94
5c3c,1820496,72392,1531720,54.22
5c2c,2182560,234586,1007462,67.16
4c3c,1822224,72416,1529968,54.27
4c2c,2184288,234646,1005674,67.21
3c2c,2198688,235084,990836,67.63
AcAh,806852,30900,6011464,12.01
AcKh,2163036,36336,4649844,31.85
AcQh,2140720,35664,4672832,31.52
AcJh,2118404,34992,4695820,31.18
AcTh,1462408,181376,5205432,22.68
Ac9h,2431540,33932,4383744,35.75
Ac8h,2430132,33028,4386056,35.72
Ac7h,2424260,33844,4391112,35.64
Ac6h,2467612,34740,4346864,36.28
Ac5h,2402416,37468,4409332,35.35
Ac4h,2402416,38016,4408784,35.35
Ac3h,2408288,39864,4401064,35.45
Ac2h,1630044,118408,5100764,24.66
KcAh,2162896,36340,4649980,31.84
KcKh,806672,31880,6010664,12.01
KcQh,2088600,52128,4708488,30.87
KcJh,2066284,51456,4731476,30.54
KcTh,1469420,252724,5127072,23.3
Kc9h,2367048,50396,4431772,34.93
Kc8h,2447844,50020,4351352,36.1
Kc7h,2421900,50120,4377196,35.73
Kc6h,2446436,50300,4352480,36.09
Kc5h,2449372,53560,4346284,36.15
Kc4h,2449372,54108,4345736,36.16
Kc3h,2455244,55956,4338016,36.26
Kc2h,1622720,200996,5025500,25.16
QcAh,2140408,35640,4673168,31.51
QcKh,2088428,52132,4708656,30.87
QcQh,786456,31420,6031340,11.71
QcJh,1991816,69424,4787976,29.59
QcTh,1448928,319960,5080328,23.49
Qc9h,2279776,68364,4501076,33.78
Qc8h,2360572,67988,4420656,34.96
Qc7h,2417264,68616,4363336,35.79
Qc6h,2421728,68080,4359408,35.85
Qc5h,2424664,71340,4353212,35.92
Qc4h,2424664,71888,4352664,35.93
Qc3h,2430536,73736,4344944,36.02
Qc2h,1595076,274128,4980012,25.29
JcAh,2117920,34940,4696356,31.18
JcKh,2065940,51432,4731844,30.54
JcQh,1991644,69428,4788144,29.59
JcJh,766240,32688,6050288,11.43
JcTh,1428436,384052,5036728,23.66
Jc9h,2192504,97556,4559156,32.72
Jc8h,2273300,97180,4478736,33.9
Jc7h,2329992,97808,4421416,34.73
Jc6h,2417092,97800,4334324,36.0
Jc5h,2399956,100344,4348916,35.77
Jc4h,2399956,100892,4348368,35.78
Jc3h,2405828,102740,4340648,35.88
Jc2h,1567432,369508,4912276,25.58
9cAh,2477848,33880,4337488,36.42
9cKh,2413680,50372,4385164,35.61
9cQh,2326764,68368,4454084,34.47
9cJh,2239848,97588,4511780,33.41
9cTh,1478760,1088256,4282200,29.53
9c9h,1887768,40732,4920716,27.86
9c8h,3658264,140240,3050712,54.44
9c7h,3728872,141300,2979044,55.47
9c6h,3830752,141292,2877172,56.96
9c5h,3930128,144364,2774724,58.43
9c4h,4023464,144912,2680840,59.8
9c3h,4026920,145796,2676500,59.86
9c2h,4789188,496948,1563080,73.55
8cAh,2476272,32960,4339984,36.39
8cKh,2494124,50012,4305080,36.78
8cQh,2407208,68008,4374000,35.64
8cJh,2320292,97228,4431696,34.59
8cTh,1495976,1444444,3908796,32.39
8c9h,3658096,140256,3050864,54.43
8c8h,1936116,48052,4865048,28.62
8c7h,3648772,139876,3060568,54.29
8c6h,3750652,139868,2958696,55.78
8c5h,3850028,142940,2856248,57.25
8c4h,3943364,143488,2762364,58.62
8c3h,4035104,145088,2669024,59.97
8c2h,4769900,493376,1585940,73.24
7cAh,2470200,33752,4345264,36.31
7cKh,2468012,50056,4331148,36.4
7cQh,2463548,68612,4317056,36.47
7cJh,2376632,97832,4374752,35.41
7cTh,1485720,1905964,3457532,35.61
7c9h,3728536,141292,2979388,55.47
7c8h,3648604,139852,3060760,54.29
7c7h,1959728,58680,4830808,29.04
7c6h,3642976,140660,3065580,54.22
7c5h,3745288,143732,2960196,55.73
7c4h,3834724,144280,2870212,57.04
7c3h,3926464,145880,2776872,58.39
7c2h,4774080,463832,1611304,73.09
6cAh,2513356,34544,4301316,36.95
6cKh,2492352,50132,4306732,36.75
6cQh,2467848,67940,4313428,36.53
6cJh,2463384,97720,4288112,36.68
6cTh,1505844,2476300,2867072,40.06
6c9h,3830252,141180,2877784,56.95
6c8h,3750320,139740,2959156,55.78
6c7h,3642812,140556,3065848,54.21
6c6h,2024888,71224,4753104,30.08
6c5h,3724096,143992,2981128,55.42
6c4h,3792896,144540,2911780,56.43
6c3h,3884636,146140,2818440,57.78
6c2h,4676212,456796,1716208,71.61
5cAh,2448096,37028,4364092,36.01
5cKh,2495256,53148,4300812,36.82
5cQh,2470752,70956,4307508,36.59
5cJh,2446248,99988,4302980,36.45
5cTh,1498660,3073420,2277136,44.32
5c9h,3929628,144008,2775580,58.42
5c8h,3849696,142568,2856952,57.25
5c7h,3745124,143384,2960708,55.73
5c6h,3724096,143748,2981372,55.42
5c5h,2069420,89156,4690640,30.86
5c4h,3734668,147024,2967524,55.6
5c3h,3826408,148624,2874184,56.95
5c2h,4574192,481020,1794004,70.3
4cAh,2448096,37076,4364044,36.01
4cKh,2495256,53196,4300764,36.82
4cQh,2470752,71004,4307460,36.59
4cJh,2446248,100036,4302932,36.45
4cTh,1498660,3429348,1921208,46.92
4c9h,4022964,144056,2682196,59.79
4c8h,3943032,142616,2763568,58.61
4c7h,3834560,143432,2871224,57.03
