Opponent,Wins,Draws,Loses,Equity%
AcKc,1025872,19756,2378980,30.24
AcJc,1130206,19104,2275298,33.28
AcTc,1127442,18750,2278416,33.2
Ac9c,1178730,18664,2227214,34.69
Ac8c,1166126,18770,2239712,34.33
Ac7c,1179468,18844,2226296,34.72
Ac6c,1178634,18868,2227106,34.69
Ac5c,1136862,20106,2267640,33.49
Ac4c,1139626,20508,2264474,33.58
Ac3c,771490,72208,2580910,23.58
Ac2c,1264654,21206,2138748,37.24
KcJc,1097596,26756,2300256,32.44
KcTc,1094832,26402,2303374,32.36
Kc9c,1146120,26316,2252172,33.85
Kc8c,1174272,26690,2223646,34.68
Kc7c,1177772,26442,2220394,34.78
Kc6c,1168672,26194,2229742,34.51
Kc5c,1158820,27666,2238122,34.24
Kc4c,1161584,28068,2234956,34.33
Kc3c,768554,111694,2544360,24.07
Kc2c,1292592,28766,2103250,38.16
JcTc,1753830,34338,1636440,51.71
Jc9c,1804530,34468,1585610,53.2
Jc8c,1839608,34842,1550158,54.23
Jc7c,1889666,34862,1500080,55.69
Jc6c,1931918,34614,1458076,56.92
Jc5c,1932296,35708,1456604,56.95
Jc4c,1944840,36110,1443658,57.32
Jc3c,2376750,146914,900944,71.55
Jc2c,2077528,36808,1310272,61.2
Tc9c,1763200,34170,1627238,51.99
Tc8c,1798278,34544,1591786,53.01
Tc7c,1848336,34564,1541708,54.48
Tc6c,1890588,34316,1499704,55.71
Tc5c,1932728,35732,1456148,56.96
Tc4c,1934240,35756,1454612,57.0
Tc3c,2364726,146596,913286,71.19
Tc2c,2066928,36454,1321226,60.89
9c8c,1761492,34568,1628548,51.94
9c7c,1811550,34588,1578470,53.4
9c6c,1852000,34340,1538268,54.58
9c5c,1894140,35756,1494712,55.83
9c4c,1937414,36102,1451092,57.1
9c3c,2354020,146600,923988,70.88
9c2c,2059070,36422,1329116,60.66
8c7c,1769824,34966,1619818,52.19
8c6c,1802090,34718,1587800,53.13
8c5c,1844230,36134,1544244,54.38
8c4c,1887504,36480,1500624,55.65
8c3c,2357788,132810,934010,70.79
8c2c,2049922,36850,1337836,60.4
7c6c,1792404,34830,1597374,52.85
7c5c,1834544,36246,1553818,54.1
7c4c,1877818,36592,1510198,55.37
7c3c,2322246,130020,972342,69.71
7c2c,2074088,37196,1313324,61.11
6c5c,1803412,36036,1585160,53.19
6c4c,1846686,36382,1541540,54.46
6c3c,2272984,126908,1024716,68.22
6c2c,2036778,36986,1350844,60.01
5c4c,1815310,37620,1571678,53.56
5c3c,2223150,138756,1062702,66.94
5c2c,1998154,38224,1388230,58.91
4c3c,2237334,139194,1048080,67.36
4c2c,2010914,38626,1375068,59.28
3c2c,2323046,148708,952854,70.01
AcAh,777532,30584,6041100,11.58
AcKh,2143044,35876,4670296,31.55
AcQh,1505888,120132,5223196,22.86
AcJh,2350844,34284,4464088,34.57
AcTh,2344972,33364,4470880,34.48
Ac9h,2450172,32976,4366068,36.01
Ac8h,2424228,33036,4391952,35.64
Ac7h,2451700,33136,4364380,36.04
Ac6h,2448916,33316,4366984,36.0
Ac5h,2358752,36292,4454172,34.7
Ac4h,2364624,37804,4446788,34.8
Ac3h,1574644,146972,5127600,24.06
Ac2h,2625348,41704,4182164,38.64
KcAh,2142904,35880,4670432,31.55
KcKh,777352,31564,6040300,11.58
KcQh,1512900,190904,5145412,23.48
KcJh,2285920,50748,4512548,33.75
KcTh,2280048,49828,4519340,33.65
Kc9h,2385248,49440,4414528,35.19
Kc8h,2441940,50028,4357248,36.02
Kc7h,2449340,49412,4350464,36.12
Kc6h,2428704,48876,4371636,35.82
Kc5h,2406140,52384,4390692,35.51
Kc4h,2412012,53896,4383308,35.61
Kc3h,1567320,229560,5052336,24.56
Kc2h,2685108,57796,4106312,39.63
JcAh,2397640,34260,4417316,35.26
JcKh,2333040,50752,4465424,34.43
JcQh,1539960,573864,4735392,26.67
JcJh,1878932,30700,4939584,27.66
JcTh,3701128,66692,3081396,54.52
Jc9h,3803868,66736,2978612,56.02
Jc8h,3874476,67324,2907416,57.06
Jc7h,3975924,67236,2806056,58.54
Jc6h,4065460,66700,2717056,59.84
Jc5h,4065116,69244,2714856,59.86
Jc4h,4091712,70756,2686748,60.26
Jc3h,4980604,301844,1566768,74.92
Jc2h,4367820,74656,2406740,64.32
TcAh,2391600,33340,4424276,35.16
TcKh,2327000,49832,4472384,34.34
TcQh,1536856,746484,4565876,27.89
TcJh,3700960,66692,3081564,54.52
TcTh,1884852,30780,4933584,27.74
Tc9h,3716280,66064,3066872,54.74
Tc8h,3786888,66652,2995676,55.78
Tc7h,3888336,66564,2894316,57.26
Tc6h,3977872,66028,2805316,58.56
Tc5h,4065812,69288,2714116,59.87
Tc4h,4068836,69836,2710544,59.92
Tc3h,4954792,300996,1593428,74.54
Tc2h,4344944,73736,2430536,63.98
9cAh,2496416,32980,4319820,36.69
9cKh,2431816,49472,4367928,35.87
9cQh,1557008,1046164,4246044,30.37
9cJh,3803532,66764,2978920,56.02
9cTh,3716112,66092,3067012,54.74
9c9h,1937632,33480,4878104,28.53
9c8h,3708756,66728,3073732,54.64
9c7h,3810204,66640,2972372,56.12
9c6h,3895840,66104,2887272,57.36
9c5h,3983780,69364,2796072,58.67
9c4h,4075088,70628,2703500,60.01
9c3h,4931600,300896,1616720,74.2
9c2h,4327624,73564,2448028,63.72
8cAh,2470308,33024,4345884,36.31
8cKh,2488160,50076,4310980,36.69
8cQh,1546756,1437872,3864588,33.08
8cJh,3873976,67368,2907872,57.05
8cTh,3786556,66696,2995964,55.77
8c9h,3708592,66744,3073880,54.63
8c8h,1961968,38308,4848940,28.92
8c7h,3722736,67432,3059048,54.84
8c6h,3790672,66896,2991648,55.83
8c5h,3878612,70156,2900448,57.14
8c4h,3969920,71420,2807876,58.48
8c3h,4939252,271352,1638612,74.1
8c2h,4307804,74356,2467056,63.44
7cAh,2497752,33100,4318364,36.71
7cKh,2495564,49404,4304248,36.8
7cQh,1567048,1970296,3311872,37.26
7cJh,3975428,67256,2806532,58.53
7cTh,3888008,66584,2894624,57.25
7c9h,3810044,66632,2972540,56.11
7c8h,3722740,67408,3059068,54.84
7c7h,2029168,43860,4776188,29.95
7c6h,3769216,67156,3012844,55.52
7c5h,3857156,70416,2921644,56.83
7c4h,3948464,71680,2829072,58.17
7c3h,4864692,264316,1720208,72.96
7c2h,4358444,75148,2415624,64.18
6cAh,2494800,33144,4321272,36.67
6cKh,2474760,48732,4325724,36.49
6cQh,1543276,2493324,2812616,40.73
6cJh,4064796,66584,2717836,59.83
6cTh,3977376,65912,2805928,58.55
6c9h,3895512,65960,2887744,57.36
6c8h,3790508,66736,2991972,55.83
6c7h,3769048,67020,3013148,55.52
6c6h,2040376,49180,4759660,30.15
6c5h,3790420,69928,2988868,55.85
6c4h,3881728,71192,2896296,57.19
6c3h,4760732,256532,1831952,71.38
6c2h,4278904,74660,2495652,63.02
5cAh,2404600,35848,4408768,35.37
5cKh,2452192,51968,4345056,36.18
5cQh,1514804,3029532,2304880,44.23
5cJh,4064448,68856,2715912,59.84
5cTh,4065312,68900,2715004,59.86
5c9h,3983448,68948,2796820,58.66
