Opponent,Wins,Draws,Loses,Equity%
KcQc,1880678,20884,1523046,55.22
KcJc,1869646,20530,1534432,54.89
KcTc,1858830,20176,1545602,54.57
Kc9c,1909746,20090,1494772,56.06
Kc8c,1941534,19736,1463338,56.98
Kc7c,1928058,19842,1476708,56.59
Kc6c,1929354,20244,1475010,56.63
Kc5c,1974316,21482,1428810,57.96
Kc4c,1986860,21884,1415864,58.34
Kc3c,1999404,22286,1402918,58.71
Kc2c,2472598,59376,892634,73.07
QcJc,1827884,20232,1576492,53.67
QcTc,1817068,19878,1587662,53.35
Qc9c,1867984,19792,1536832,54.83
Qc8c,1899772,19438,1505398,55.76
Qc7c,1928058,19866,1476684,56.59
Qc6c,1918322,19890,1486396,56.31
Qc5c,1963284,21128,1440196,57.64
Qc4c,1975828,21530,1427250,58.01
Qc3c,1988372,21932,1414304,58.38
Qc2c,2460142,59058,905408,72.7
JcTc,1775522,19580,1629506,52.13
Jc9c,1826438,19494,1578676,53.62
Jc8c,1858226,19140,1547242,54.54
Jc7c,1886512,19568,1518528,55.37
Jc6c,1918538,19914,1486156,56.31
Jc5c,1952468,20774,1451366,57.32
Jc4c,1965012,21176,1438420,57.69
Jc3c,1977556,21578,1425474,58.06
Jc2c,2447902,58740,917966,72.34
Tc9c,1785108,19196,1620304,52.41
Tc8c,1816896,18842,1588870,53.33
Tc7c,1845182,19270,1560156,54.16
Tc6c,1877208,19616,1527784,55.1
Tc5c,1952900,20798,1450910,57.33
Tc4c,1954412,20822,1449374,57.37
Tc3c,1966956,21224,1436428,57.75
Tc2c,2435878,58422,930308,71.98
9c8c,1791520,18866,1614222,52.59
9c7c,1819806,19294,1585508,53.42
9c6c,1851832,19640,1553136,54.36
9c5c,1927524,20822,1476262,56.59
9c4c,1970798,21168,1432642,57.86
9c3c,1972310,21192,1431106,57.9
9c2c,2439808,58426,926374,72.1
8c7c,1778908,18996,1626704,52.22
8c6c,1810934,19342,1594332,53.16
8c5c,1886626,20524,1517458,55.39
8c4c,1929900,20870,1473838,56.66
8c3c,1973174,21216,1430218,57.93
