Opponent,Wins,Draws,Loses,Equity%
AcKc,1054798,19842,2349968,31.09
AcQc,1040540,19866,2364202,30.67
AcJc,1041642,19568,2363398,30.7
AcTc,1033052,19270,2372286,30.45
Ac9c,1041470,19294,2363844,30.69
Ac8c,1031078,18996,2374534,30.39
Ac6c,1153038,19776,2251794,33.96
Ac5c,1121296,20958,2282354,33.05
Ac4c,1132790,21304,2270514,33.39
Ac3c,1145624,21650,2257334,33.77
Ac2c,805430,44374,2574804,24.17
KcQc,1034292,27194,2363122,30.6
KcJc,1035394,26896,2362318,30.63
KcTc,1026804,26598,2371206,30.37
Kc9c,1035222,26892,2362494,30.62
Kc8c,1040876,26916,2356816,30.79
Kc6c,1152908,27046,2244654,34.06
Kc5c,1151786,28462,2244360,34.05
Kc4c,1163280,28808,2232520,34.39
Kc3c,1176114,29154,2219340,34.77
Kc2c,813904,83804,2526900,24.99
QcJc,1003988,34952,2385668,29.83
QcTc,1005090,34654,2384864,29.86
Qc9c,1015310,35340,2373958,30.16
Qc8c,1020964,35634,2368010,30.33
Qc6c,1138650,35764,2250194,33.77
Qc5c,1137528,37180,2249900,33.76
Qc4c,1149022,37526,2238060,34.1
Qc3c,1161856,37872,2224880,34.48
Qc2c,799646,119664,2505298,25.1
JcTc,979480,42998,2402130,29.23
Jc9c,989700,47678,2387230,29.6
Jc8c,995354,48364,2380890,29.77
Jc6c,1148870,49032,2226706,34.26
Jc5c,1137528,50126,2236954,33.95
Jc4c,1149022,50472,2225114,34.29
Jc3c,1161856,50818,2211934,34.67
Jc2c,799646,164134,2460828,25.75
Tc9c,955078,63626,2405904,28.82
Tc8c,960732,67610,2396266,29.04
Tc6c,1108102,69366,2247140,33.37
Tc5c,1137678,70728,2216202,34.25
Tc4c,1139330,70752,2214526,34.3
Tc3c,1152164,71098,2201346,34.68
Tc2c,788614,225584,2410410,26.32
9c8c,927450,100014,2397144,28.54
9c6c,1068458,106460,2249690,32.75
9c5c,1098034,107822,2218752,33.64
9c4c,1140442,108114,2176052,34.88
9c3c,1143434,108138,2173036,34.97
9c2c,777204,315812,2331592,27.31
8c6c,1028814,167430,2228364,32.49
8c5c,1058390,168792,2197426,33.37
8c4c,1100798,169084,2154726,34.61
8c3c,1143206,169376,2112026,35.86
8c2c,765794,440450,2218364,28.79
6c5c,1558116,269198,1597294,49.43
6c4c,1608182,269706,1546720,50.9
6c3c,1658680,269998,1495930,52.38
6c2c,1878500,594802,951306,63.54
5c4c,1568996,270192,1585420,49.76
5c3c,1619494,270484,1534630,51.24
5c2c,1818972,604934,1000702,61.95
4c3c,1625090,270830,1528688,51.41
4c2c,1823604,605316,995688,62.09
3c2c,1839484,605698,979426,62.56
AcAh,792612,30428,6026176,11.79
AcKh,2203508,35104,4610604,32.43
AcQh,2173100,35148,4640968,31.98
AcJh,2175320,34476,4639420,32.01
AcTh,2156904,33804,4658508,31.74
Ac9h,2174440,33852,4640924,31.99
Ac8h,2152124,33196,4663896,31.66
Ac7h,1452488,215840,5180888,22.78
Ac6h,2397284,35156,4416776,35.26
Ac5h,2328404,37884,4482928,34.27
Ac4h,2352940,39148,4457128,34.64
Ac3h,2380412,40748,4428056,35.05
Ac2h,1648240,88136,5112840,24.71
KcAh,2203540,35104,4610572,32.43
KcKh,812648,30940,6005628,12.09
KcQh,2161468,50876,4636872,31.93
KcJh,2163688,50204,4635324,31.96
KcTh,2145272,49532,4654412,31.68
Kc9h,2162808,50156,4636252,31.94
Kc8h,2174472,50216,4624528,32.11
Kc7h,1477056,296208,5075952,23.73
Kc6h,2398096,50496,4400624,35.38
Kc5h,2394196,53756,4401264,35.35
Kc4h,2418732,55020,4375464,35.72
Kc3h,2446204,56620,4346392,36.13
Kc2h,1665624,170504,5013088,25.56
QcAh,2172960,35152,4641104,31.98
QcKh,2161296,50880,4637040,31.93
QcQh,782068,30980,6036168,11.64
QcJh,2096908,67324,4684984,31.11
QcTh,2099128,66652,4683436,31.13
Qc9h,2120564,68108,4660544,31.46
Qc8h,2132228,68744,4648244,31.63
Qc7h,1476884,344864,5027468,24.08
Qc6h,2367516,69024,4412676,35.07
Qc5h,2363616,72284,4413316,35.04
Qc4h,2388152,73548,4387516,35.4
Qc3h,2415624,75148,4358444,35.82
Qc2h,1635044,244384,4969788,25.66
JcAh,2175180,34452,4639584,32.01
JcKh,2163516,50180,4635520,31.95
JcQh,2096908,67328,4684980,31.11
JcJh,790460,32248,6026508,11.78
JcTh,2046300,84348,4718568,30.49
Jc9h,2067736,94392,4687088,30.88
Jc8h,2079400,95860,4673956,31.06
Jc7h,1456564,434804,4957848,24.44
Jc6h,2388552,97244,4363420,35.58
Jc5h,2363616,99788,4385812,35.24
Jc4h,2388152,101052,4360012,35.61
Jc3h,2415624,102652,4330940,36.02
Jc2h,1635044,336292,4877880,26.33
TcAh,2156596,33752,4658868,31.73
TcKh,2144932,49480,4654804,31.68
TcQh,2098960,66628,4683628,31.13
