Opponent,Wins,Draws,Loses,Equity%
KcQc,1874990,16422,1533196,54.99
KcJc,1875414,16174,1533020,55.0
KcTc,1874630,15926,1534052,54.97
Kc9c,1935578,15946,1473084,56.75
Kc8c,1977398,15698,1431512,57.97
Kc7c,2427194,100234,897180,72.34
Kc6c,2080416,15662,1328530,60.98
Kc5c,2081394,17060,1326154,61.03
Kc4c,2084760,17356,1322492,61.13
Kc3c,2090142,17652,1316814,61.29
Kc2c,2105348,17948,1301312,61.74
QcJc,1818888,16230,1589490,53.35
QcTc,1819528,15982,1589098,53.36
Qc9c,1880476,16002,1528130,55.14
Qc8c,1922296,15754,1486558,56.36
Qc7c,2427194,86122,911292,72.13
Qc6c,2066076,15768,1342764,60.56
Qc5c,2067054,17166,1340388,60.61
Qc4c,2070420,17462,1336726,60.71
Qc3c,2075802,17758,1331048,60.87
Qc2c,2091008,18054,1315546,61.32
JcTc,1795042,15772,1613794,52.65
Jc9c,1855990,15792,1552826,54.43
Jc8c,1897810,15544,1511254,55.64
Jc7c,2376852,83010,964746,70.62
Jc6c,2075442,15792,1333374,60.83
Jc5c,2066624,16918,1341066,60.59
Jc4c,2069990,17214,1337404,60.7
Jc3c,2075372,17510,1331726,60.86
Jc2c,2090578,17806,1316224,61.31
Tc9c,1823994,15582,1585032,53.49
Tc8c,1865814,15334,1543460,54.71
Tc7c,2326726,79898,1017984,69.11
Tc6c,2037268,15582,1371758,59.72
Tc5c,2076206,16942,1331460,60.87
Tc4c,2068352,16966,1339290,60.64
Tc3c,2073734,17262,1333612,60.81
Tc2c,2088940,17558,1318110,61.25
9c8c,1848348,15446,1560814,54.2
9c7c,2292554,77108,1054946,68.07
9c6c,2013624,15694,1395290,59.03
9c5c,2052562,17054,1354992,60.18
9c4c,2093888,17312,1313408,61.4
9c3c,2088050,17336,1319222,61.23
9c2c,2103256,17632,1303720,61.67
8c7c,2242860,73996,1107752,66.57
8c6c,1974458,15484,1434666,57.88
8c5c,2013396,16844,1394368,59.04
8c4c,2054722,17102,1352784,60.25
8c3c,2096264,17360,1310984,61.47
8c2c,2102050,17384,1305174,61.63
7c6c,2257708,89326,1077574,67.23
7c5c,2311052,93660,1019896,68.85
7c4c,2365714,96892,962002,70.49
7c3c,2420592,100124,903892,72.14
7c2c,2475686,103356,845566,73.8
6c5c,2034902,17276,1372430,59.67
6c4c,2082406,17534,1324668,61.06
6c3c,2130126,17792,1276690,62.46
6c2c,2179164,18050,1227394,63.9
5c4c,2036970,18664,1368974,59.75
5c3c,2084690,18922,1320996,61.15
5c2c,2133728,19180,1271700,62.59
4c3c,2091142,19218,1314248,61.34
4c2c,2140180,19476,1264952,62.78
3c2c,2156456,19772,1248380,63.26
KcAh,1672668,325872,4850676,26.8
KcKh,1980136,24488,4844592,29.09
KcQh,3950184,28828,2870204,57.88
KcJh,3950184,28156,2870876,57.88
KcTh,3947680,27484,2874052,57.84
Kc9h,4071488,27344,2750384,59.64
Kc8h,4160160,26688,2662368,60.93
Kc7h,5082584,206256,1560376,75.71
Kc6h,4372220,26968,2450028,64.03
Kc5h,4375128,30228,2443860,64.1
Kc4h,4382876,31492,2434848,64.22
Kc3h,4394956,33092,2421168,64.41
Kc2h,4428104,35144,2385968,64.91
QcAh,1642092,404640,4802484,26.93
QcKh,3950016,28828,2870372,57.88
QcQh,1949656,24380,4875180,28.64
QcJh,3831324,28200,2989692,56.14
QcTh,3831756,27528,2989932,56.15
Qc9h,3955564,27388,2866264,57.95
Qc8h,4044236,26732,2778248,59.24
Qc7h,5082416,175964,1590836,75.49
Qc6h,4341644,27012,2480560,63.59
Qc5h,4344552,30272,2474392,63.65
Qc4h,4352300,31536,2465380,63.77
Qc3h,4364380,33136,2451700,63.96
Qc2h,4397528,35188,2416500,64.46
JcAh,1641892,541092,4666232,27.92
JcKh,3949848,28156,2871212,57.87
JcQh,3831156,28200,2989860,56.14
JcJh,1963024,23804,4862388,28.83
JcTh,3778740,27040,3043436,55.37
Jc9h,3902548,26900,2919768,57.17
Jc8h,3991220,26244,2831752,58.46
Jc7h,4976296,168180,1704740,73.88
Jc6h,4360724,27056,2461436,63.87
Jc5h,4342596,29600,2477020,63.62
Jc4h,4350344,30864,2468008,63.74
Jc3h,4362424,32464,2454328,63.93
Jc2h,4395572,34516,2419128,64.43
TcAh,1618120,732944,4498152,28.98
TcKh,3947176,27484,2874556,57.83
TcQh,3831420,27528,2990268,56.14
TcJh,3778572,27040,3043604,55.37
TcTh,1959832,23228,4866156,28.78
Tc9h,3834084,26412,2988720,56.17
Tc8h,3922756,25756,2900704,57.46
Tc7h,4870608,160396,1818212,72.28
Tc6h,4279456,26568,2543192,62.67
Tc5h,4362108,29644,2457464,63.9
Tc4h,4345884,30192,2473140,63.67
Tc3h,4357964,31792,2459460,63.86
Tc2h,4391112,33844,2424260,64.36
9cAh,1613880,1076664,4158672,31.42
9cKh,4070992,27372,2750852,59.64
9cQh,3955236,27416,2866564,57.95
9cJh,3902388,26928,2919900,57.17
9cTh,3834092,26440,2988684,56.17
9c9h,2000928,24120,4824168,29.39
9c8h,3885524,26016,2937676,56.92
9c7h,4799088,153360,1896768,71.19
9c6h,4229420,26828,2592968,61.95
9c5h,4312072,29904,2507240,63.18
9c4h,4399564,30984,2418668,64.46
9c3h,4387672,31868,2429676,64.29
9c2h,4420820,33920,2394476,64.79
8cAh,1586208,1459936,3803072,33.82
8cKh,4159496,26700,2663020,60.92
8cQh,4043740,26744,2778732,59.23
8cJh,3990892,26256,2832068,58.46
8cTh,3922596,25768,2900852,57.46
8c9h,3885356,26000,2937860,56.92
8c8h,2003916,23560,4821740,29.43
8c7h,4694264,145576,2009376,69.6
8c6h,4146080,26340,2676796,60.73
8c5h,4228732,29416,2591068,61.96
8c4h,4316224,30496,2502496,63.24
8c3h,4404148,31912,2413156,64.53
8c2h,4417224,33248,2398744,64.74
7cAh,124192,6649744,75280,50.36
7cKh,5082100,206216,1560900,75.71
7cQh,5082100,175924,1591192,75.48
7cJh,4976148,168172,1704896,73.88
7cTh,4870628,160420,1818168,72.28
7c9h,4799100,153388,1896728,71.19
7c8h,4694444,145652,2009120,69.6
7c7h,1991928,191536,4665752,30.48
7c6h,4723844,178768,1946604,70.27
7c5h,4835816,189252,1824148,71.99
7c4h,4950408,197740,1701068,73.72
7c3h,5065432,206564,1577220,75.46
7c2h,5180888,215840,1452488,77.22
6cAh,3393468,1926456,1529292,63.61
6cKh,4371552,26800,2450864,64.02
6cQh,4341144,26844,2481228,63.58
6cJh,4360392,26888,2461936,63.86
6cTh,4279292,26400,2543524,62.67
6c9h,4229248,26632,2593336,61.94
6c8h,4146076,26160,2676980,60.72
6c7h,4723660,178512,1947044,70.27
6c6h,2967668,26828,3854720,43.52
6c5h,4269556,30664,2548996,62.56
6c4h,4369852,31744,2447620,64.03
6c3h,4470580,33160,2345476,65.51
6c2h,4573928,35028,2240260,67.04
5cAh,3278256,1941216,1629744,62.03
5cKh,4374628,29756,2444832,64.09
5cQh,4344220,29800,2475196,63.64
5cJh,4342432,29128,2477656,63.61
5cTh,4362112,29172,2457932,63.9
5c9h,4312068,29404,2507744,63.17
5c8h,4228896,28932,2591388,61.95
5c7h,4835800,188724,1824692,71.98
5c6h,4269724,30392,2549100,62.56
5c5h,3020204,30876,3798136,44.32
5c4h,4278080,34172,2536964,62.71
5c3h,4378808,35588,2434820,64.19
5c2h,4482156,37456,2329604,65.71
4cAh,3285368,1945464,1618384,62.17
4cKh,4382544,30524,2436148,64.21
4cQh,4352136,30568,2466512,63.77
4cJh,4350348,29896,2468972,63.73
4cTh,4346056,29224,2473936,63.67
4c9h,4399728,29988,2419500,64.46
4c8h,4316556,29516,2503144,63.24
4c7h,4950560,196748,1701908,73.72
4c6h,4370188,30976,2448052,64.03
4c5h,4278248,33676,2537292,62.71
4c4h,3087984,33676,3727556,45.33
4c3h,4393276,36356,2419584,64.41
4c2h,4496624,38224,2314368,65.93
3cAh,3293380,1953144,1602692,62.34
3cKh,4394792,31292,2423132,64.39
3cQh,4364384,31336,2453496,63.95
3cJh,4362596,30664,2455956,63.92
3cTh,4358304,29992,2460920,63.85
3c9h,4388004,30040,2431172,64.29
3c8h,4404648,30100,2414468,64.53
3c7h,5065752,204772,1578692,75.46
3c6h,4471084,31560,2346572,65.51
3c5h,4379144,34260,2435812,64.19
3c4h,4393444,35524,2420248,64.4
3c3h,3160372,36812,3652032,46.41
3c2h,4532160,38992,2278064,66.46
2cAh,3324964,1961256,1562996,62.86
2cKh,4428108,32060,2389048,64.89
2cQh,4397700,32104,2419412,64.44
2cJh,4395912,31432,2421872,64.41
2cTh,4391620,30760,2426836,64.34
2c9h,4421320,30808,2397088,64.78
2c8h,4417892,30152,2401172,64.72
2c7h,5181376,212796,1455044,77.2
2c6h,4574632,32144,2242440,67.03
2c5h,4482692,34844,2331680,65.7
2c4h,4496992,36108,2316116,65.92
2c3h,4532360,37708,2279148,66.45
2c2h,3240304,40400,3568512,47.6
AhKh,780522,153492,2490594,25.03
AhQh,766578,191652,2466378,25.18
AhJh,767154,256252,2401202,26.14
AhTh,756952,346264,2321392,27.16
Ah9h,755428,506218,2162962,29.45
Ah8h,743456,684596,1996556,31.7
Ah7h,74394,3105092,245122,47.51
Ah6h,1582046,900554,942008,59.34
Ah5h,1528780,907976,987852,57.9
Ah4h,1531474,910130,983004,58.01
Ah3h,1534558,913880,976170,58.15
Ah2h,1548420,917846,958342,58.62
KhQh,1832842,13618,1578148,53.72
KhJh,1833418,13372,1577818,53.73
KhTh,1832814,13126,1578668,53.71
Kh9h,1889764,13112,1521732,55.37
Kh8h,1930696,12866,1481046,56.56
Kh7h,2370914,95806,957888,70.63
Kh6h,2031518,12912,1380178,59.51
Kh5h,2033034,14250,1377324,59.57
Kh4h,2036194,14544,1373870,59.67
Kh3h,2041340,14838,1368430,59.82
