Opponent,Wins,Draws,Loses,Equity%
AcQc,1143550,18854,2262204,33.67
AcJc,1140786,18500,2265322,33.58
AcTc,1138022,18146,2268440,33.5
Ac9c,1177818,18520,2228270,34.66
Ac8c,1181318,18272,2225018,34.76
Ac7c,1172218,18024,2234366,34.49
Ac6c,1172348,18426,2233834,34.5
Ac5c,1130576,19664,2274368,33.3
Ac4c,757710,85902,2580996,23.38
Ac3c,1254534,20362,2149712,36.93
Ac2c,1266504,20658,2137446,37.28
QcJc,1813720,25854,1585034,53.34
QcTc,1802904,25500,1596204,53.02
Qc9c,1850512,25874,1548222,54.41
Qc8c,1900354,25894,1498360,55.87
Qc7c,1942390,25646,1456572,57.09
Qc6c,1942470,25398,1456740,57.09
Qc5c,1953880,26870,1443858,57.45
Qc4c,2399656,125070,899882,71.9
Qc3c,2085282,27568,1311758,61.29
Qc2c,2089080,27864,1307664,61.41
JcTc,1761358,25202,1638048,51.8
Jc9c,1808966,25576,1590066,53.2
Jc8c,1858808,25596,1540204,54.65
Jc7c,1900844,25348,1498416,55.88
Jc6c,1942686,25422,1456500,57.1
Jc5c,1943064,26516,1455028,57.13
Jc4c,2387416,124752,912440,71.53
Jc3c,2074466,27214,1322928,60.97
Jc2c,2078264,27510,1318834,61.09
Tc9c,1767636,25278,1631694,51.98
Tc8c,1817478,25298,1581832,53.44
Tc7c,1859514,25050,1540044,54.66
Tc6c,1901356,25124,1498128,55.89
Tc5c,1943496,26540,1454572,57.14
Tc4c,2375392,124434,924782,71.18
Tc3c,2063866,26860,1333882,60.66
Tc2c,2067664,27156,1329788,60.77
9c8c,1777338,25676,1621594,52.27
9c7c,1809388,25428,1589792,53.21
9c6c,1851230,25502,1547876,54.43
9c5c,1893370,26918,1504320,55.68
9c4c,2378944,110644,935020,71.08
9c3c,2054502,27288,1342818,60.39
9c2c,2058300,27584,1338724,60.51
8c7c,1799486,25540,1599582,52.92
8c6c,1841328,25614,1557666,54.14
8c5c,1883468,27030,1514110,55.39
8c4c,2343186,107854,973568,70.0
8c3c,2078452,27634,1318522,61.1
8c2c,2072454,27658,1324496,60.92
7c6c,1809980,25404,1589224,53.22
7c5c,1852120,26820,1545668,54.47
7c4c,2293708,104742,1026158,68.51
7c3c,2040926,27424,1356258,60.0
7c2c,2082684,27682,1314242,61.22
6c5c,1830596,26988,1567024,53.85
6c4c,2256902,102008,1065698,67.39
6c3c,2013224,27592,1383792,59.19
6c2c,2054982,27850,1341776,60.41
5c4c,2207068,113856,1103684,66.11
5c3c,1974600,28830,1421178,58.08
5c2c,2016358,29088,1379162,59.3
4c3c,2292852,120490,1011266,68.71
4c2c,2347658,124010,952940,70.36
