Opponent,Wins,Draws,Loses,Equity%
AcKc,1063096,16428,2345084,31.28
AcJc,1155938,16236,2252434,33.99
AcTc,1156446,15988,2252174,34.0
Ac9c,1201398,16008,2207202,35.32
Ac8c,1192150,15760,2216698,35.04
Ac7c,1194084,15834,2214690,35.1
Ac6c,779346,100360,2544902,24.22
Ac5c,1297592,17224,2109792,38.14
Ac4c,1309562,17520,2097526,38.5
Ac3c,1321532,17816,2085260,38.85
Ac2c,1334926,18112,2071570,39.24
KcJc,1113530,23618,2287460,32.86
KcTc,1114038,23370,2287200,32.87
Kc9c,1158990,23390,2242228,34.18
Kc8c,1190498,23410,2210700,35.1
Kc7c,1182590,23162,2218856,34.87
Kc6c,766512,136674,2521422,24.38
Kc5c,1295248,24550,2104810,38.18
Kc4c,1307218,24846,2092544,38.53
Kc3c,1319188,25142,2080278,38.89
Kc2c,1331158,25438,2068012,39.24
JcTc,1756508,31660,1636440,51.75
Jc9c,1818664,31896,1574048,53.57
Jc8c,1867082,31916,1525610,54.99
Jc7c,1915716,31936,1476956,56.41
Jc6c,2366902,158100,899606,71.42
Jc5c,2061546,33052,1330010,60.68
Jc4c,2064912,33348,1326348,60.78
Jc3c,2068494,33644,1322470,60.89
Jc2c,2074092,33940,1316576,61.06
Tc9c,1794394,31686,1598528,52.86
Tc8c,1842812,31706,1550090,54.27
Tc7c,1891446,31726,1501436,55.69
Tc6c,2316776,154988,952844,69.91
Tc5c,2071128,33076,1320404,60.96
Tc4c,2064698,33100,1326810,60.77
Tc3c,2068280,33396,1322932,60.88
Tc2c,2073878,33692,1317038,61.05
9c8c,1815360,31818,1577430,53.47
9c7c,1863994,31838,1528776,54.89
9c6c,2267968,152198,1004442,68.45
9c5c,2035696,33188,1355724,59.93
9c4c,2077022,33446,1314140,61.14
9c3c,2069384,33470,1321754,60.92
9c2c,2074982,33766,1315860,61.08
8c7c,1844942,31950,1547716,54.34
8c6c,2221178,149408,1054022,67.04
8c5c,2000858,33300,1390450,58.91
8c4c,2042184,33558,1348866,60.12
8c3c,2083726,33816,1307066,61.34
8c2c,2078104,33840,1312664,61.18
7c6c,2185636,146618,1092354,65.96
7c5c,1975844,33412,1415352,58.18
7c4c,2017170,33670,1373768,59.39
7c3c,2058712,33928,1331968,60.61
7c2c,2100470,34186,1289952,61.83
6c5c,2187380,166450,1070778,66.3
6c4c,2241466,170258,1012884,67.94
6c3c,2295768,174066,954774,69.58
6c2c,2350286,177874,896448,71.23
5c4c,2025958,34556,1364094,59.66
5c3c,2073678,34814,1316116,61.06
5c2c,2121614,35072,1267922,62.46
4c3c,2078330,35110,1311168,61.2
4c2c,2126266,35368,1262974,62.6
3c2c,2132934,35664,1256010,62.8
AcAh,860140,24576,5964500,12.74
AcKh,2223996,29008,4596212,32.68
AcQh,1614932,113048,5121236,24.4
AcJh,2407260,28380,4413576,35.35
AcTh,2407260,27708,4414248,35.35
Ac9h,2497696,27568,4323952,36.67
Ac8h,2477624,26912,4344680,36.37
Ac7h,2480560,27012,4341644,36.41
Ac6h,1590704,206636,5051876,24.73
Ac5h,2694452,30452,4124312,39.56
Ac4h,2721208,31716,4096292,39.96
