Opponent,Wins,Draws,Loses,Equity%
AcKc,1044862,20090,2359656,30.8
AcQc,1045964,19792,2358852,30.83
AcJc,1037374,19494,2367740,30.58
AcTc,1026982,19196,2378430,30.27
Ac8c,1154738,18866,2251004,33.99
Ac7c,1151976,19294,2253338,33.92
Ac6c,1172620,19640,2232348,34.53
Ac5c,1141200,20822,2262586,33.63
Ac4c,1154034,21168,2249406,34.01
Ac3c,1154034,21192,2249382,34.01
Ac2c,793236,58426,2572946,24.02
KcQc,1030152,27174,2367282,30.48
KcJc,1021562,26876,2376170,30.22
KcTc,1011170,26578,2386860,29.91
Kc8c,1174756,26786,2223066,34.69
Kc7c,1161774,26892,2235942,34.32
Kc6c,1173776,26966,2223866,34.67
Kc5c,1174454,28382,2221772,34.71
Kc4c,1187288,28728,2208592,35.09
Kc3c,1187288,28752,2208568,35.09
Kc2c,803134,97912,2523562,24.88
QcJc,986940,34934,2402734,29.33
QcTc,976548,34636,2413424,29.02
Qc8c,1133988,35236,2255384,33.63
Qc7c,1161924,35610,2227074,34.45
Qc6c,1164084,35362,2225162,34.51
Qc5c,1164762,36778,2223068,34.55
Qc4c,1177596,37124,2209888,34.93
Qc3c,1177596,37148,2209864,34.93
Qc2c,792102,133450,2499056,25.08
JcTc,940502,43642,2440464,28.1
Jc8c,1091580,48236,2284792,32.58
Jc7c,1119516,48610,2256482,33.4
Jc6c,1162432,48630,2213546,34.65
Jc5c,1153268,49724,2221616,34.4
Jc4c,1166102,50070,2208436,34.78
Jc3c,1166102,50094,2208412,34.78
Jc2c,779268,177920,2467420,25.35
Tc8c,1049172,69266,2306170,31.65
Tc7c,1077108,69640,2277860,32.47
Tc6c,1120024,69660,2234924,33.72
Tc5c,1151616,71022,2201970,34.66
Tc4c,1154608,71046,2198954,34.75
Tc3c,1154608,71070,2198930,34.75
Tc2c,766434,241030,2417144,25.9
8c7c,1695556,106542,1622510,51.07
8c6c,1745614,106778,1572216,52.53
8c5c,1794762,108140,1521706,53.99
8c4c,1845044,108432,1471132,55.46
8c3c,1888944,108456,1427208,56.74
8c2c,2194612,331262,898734,68.92
7c6c,1693390,106460,1624758,51.0
7c5c,1743962,107822,1572824,52.5
7c4c,1794244,108114,1522250,53.97
