Opponent,Wins,Draws,Loses,Equity%
AcKc,1063074,16534,2345000,31.28
AcQc,1052682,16236,2355690,30.98
AcTc,1149040,16044,2259524,33.79
Ac9c,1191976,16064,2216568,35.04
Ac8c,1182728,15816,2226064,34.77
Ac7c,1184662,15890,2224056,34.82
Ac6c,793328,86248,2545032,24.42
Ac5c,1297354,17330,2109924,38.14
Ac4c,1309324,17626,2097658,38.49
Ac3c,1321294,17922,2085392,38.84
Ac2c,1334688,18218,2071702,39.24
KcQc,1016636,23618,2384354,30.03
KcTc,1106632,23426,2294550,32.66
Kc9c,1149568,23446,2251594,33.91
Kc8c,1181076,23466,2220066,34.83
Kc7c,1173168,23218,2228222,34.6
Kc6c,780494,122562,2521552,24.58
Kc5c,1295010,24656,2104942,38.17
Kc4c,1306980,24952,2092676,38.53
Kc3c,1318950,25248,2080410,38.88
Kc2c,1330920,25544,2068144,39.24
QcTc,1064224,31876,2328508,31.54
Qc9c,1107160,31896,2285552,32.8
Qc8c,1138668,31916,2254024,33.72
Qc7c,1170176,31936,2222496,34.64
Qc6c,767660,158100,2498848,24.72
Qc5c,1283516,33052,2108040,37.96
Qc4c,1295486,33348,2095774,38.32
Qc3c,1307456,33644,2083508,38.67
Qc2c,1319426,33940,2071242,39.02
Tc9c,1778186,45432,1600990,52.59
Tc8c,1826388,45668,1552552,54.0
Tc7c,1875022,45688,1503898,55.42
Tc6c,2281646,190118,952844,69.4
Tc5c,2060174,47072,1317362,60.85
Tc4c,2052320,47096,1325192,60.62
Tc3c,2055902,47392,1321314,60.73
Tc2c,2061500,47688,1315420,60.89
9c8c,1796406,45084,1583118,53.11
9c7c,1845040,45104,1534464,54.53
9c6c,2234498,185668,1004442,67.96
9c5c,2024014,46488,1354106,59.78
9c4c,2065340,46746,1312522,60.99
9c3c,2057702,46770,1320136,60.77
9c2c,2063300,47066,1314242,60.94
8c7c,1815920,45216,1563472,53.69
8c6c,2187708,182878,1054022,66.55
8c5c,1987374,46600,1390634,58.71
8c4c,2028700,46858,1349050,59.92
8c3c,2070242,47116,1307250,61.14
8c2c,2064620,47140,1312848,60.98
7c6c,2152166,180088,1092354,65.47
7c5c,1952292,46712,1425604,57.69
7c4c,1993618,46970,1384020,58.9
7c3c,2035160,47228,1342220,60.12
7c2c,2076918,47486,1300204,61.34
6c5c,2155118,198798,1070692,65.83
6c4c,2208916,202894,1012798,67.46
6c3c,2262930,206990,954688,69.1
6c2c,2317160,211086,896362,70.74
5c4c,2012608,47906,1364094,59.47
