Opponent,Wins,Draws,Loses,Equity%
AcQc,1154080,16422,2254106,33.94
AcJc,1154588,16174,2253846,33.95
AcTc,1145488,15926,2263194,33.68
Ac9c,1188640,15946,2220022,34.94
Ac8c,1180732,15698,2228178,34.71
Ac7c,765214,100234,2559160,23.81
Ac6c,1296352,15662,2112594,38.08
Ac5c,1287340,17060,2120208,37.84
Ac4c,1299310,17356,2107942,38.19
Ac3c,1311280,17652,2095676,38.55
Ac2c,1324674,17948,2081986,38.94
QcJc,1812738,23988,1587882,53.28
QcTc,1813378,23740,1587490,53.3
Qc9c,1874326,23760,1526522,55.08
Qc8c,1922744,23780,1478084,56.49
Qc7c,2401912,122814,899882,71.93
Qc6c,2070160,23094,1331354,60.79
Qc5c,2060476,24814,1339318,60.53
Qc4c,2063842,25110,1335656,60.63
Qc3c,2069224,25406,1329978,60.79
Qc2c,2084430,25702,1314476,61.24
JcTc,1788892,23530,1612186,52.58
Jc9c,1849840,23550,1551218,54.36
Jc8c,1898258,23570,1502780,55.77
Jc7c,2351570,119702,953336,70.41
Jc6c,2079526,23118,1321964,61.06
Jc5c,2060046,24566,1339996,60.51
Jc4c,2063412,24862,1336334,60.62
Jc3c,2068794,25158,1330656,60.78
Jc2c,2084000,25454,1315154,61.23
Tc9c,1817844,23340,1583424,53.42
Tc8c,1866262,23360,1534986,54.84
Tc7c,2301444,116590,1006574,68.91
Tc6c,2041352,22908,1360348,59.94
Tc5c,2069628,24590,1330390,60.79
Tc4c,2061774,24614,1338220,60.56
Tc3c,2067156,24910,1332542,60.73
Tc2c,2082362,25206,1317040,61.17
9c8c,1848796,23472,1552340,54.33
9c7c,2254438,113800,1056370,67.49
9c6c,2006298,23020,1395290,58.92
9c5c,2034574,24702,1365332,59.77
9c4c,2075900,24960,1323748,60.98
9c3c,2070062,24984,1329562,60.81
9c2c,2085268,25280,1314060,61.26
8c7c,2218680,111010,1094918,66.41
8c6c,1981068,23132,1420408,58.19
8c5c,2009344,24814,1390450,59.04
8c4c,2050670,25072,1348866,60.25
8c3c,2092212,25330,1307066,61.46
8c2c,2097998,25354,1301256,61.63
7c6c,2221434,127024,1076150,66.72
7c5c,2261334,131968,1031306,67.96
7c4c,2315708,135488,973412,69.6
7c3c,2370298,139008,915302,71.24
7c2c,2425104,142528,856976,72.89
6c5c,2030480,24546,1369582,59.65
6c4c,2077984,24804,1321820,61.04
6c3c,2125704,25062,1273842,62.44
6c2c,2174742,25320,1224546,63.87
5c4c,2025954,25932,1372722,59.54
5c3c,2073674,26190,1324744,60.93
5c2c,2122712,26448,1275448,62.37
4c3c,2080126,26486,1317996,61.13
4c2c,2129164,26744,1268700,62.56
3c2c,2145440,27040,1252128,63.04
AcAh,829788,23484,5995944,12.29
AcKh,1622356,82396,5144464,24.29
AcQh,2403172,28828,4417216,35.3
AcJh,2403172,28156,4417888,35.29
AcTh,2382536,27484,4439196,34.99
Ac9h,2469072,27344,4352800,36.25
Ac8h,2451936,26688,4370592,35.99
Ac7h,1560376,206256,5082584,24.29
Ac6h,2690948,26968,4131300,39.49
Ac5h,2673412,30228,4145576,39.25
Ac4h,2700168,31492,4117556,39.65
Ac3h,2726924,33092,4089200,40.06
Ac2h,2756616,35144,4057456,40.5
QcAh,2450072,28832,4370312,35.98
QcKh,1624876,395980,4828360,26.61
QcQh,1914460,25040,4909716,28.13
QcJh,3822200,44912,2982104,56.13
QcTh,3822632,44240,2982344,56.13
Qc9h,3946440,44100,2858676,57.94
Qc8h,4044520,43972,2760724,59.37
Qc7h,5031472,251616,1566128,75.3
Qc6h,4350792,42572,2455852,63.83
Qc5h,4330636,46548,2472032,63.57
Qc4h,4338384,47812,2463020,63.69
Qc3h,4350464,49412,2449340,63.88
Qc2h,4383612,51464,2414140,64.38
JcAh,2449904,28160,4371152,35.97
JcKh,1624676,530408,4694132,27.59
JcQh,3822032,44912,2982272,56.13
JcJh,1927828,24464,4896924,28.33
JcTh,3769616,43752,3035848,55.36
Jc9h,3893424,43612,2912180,57.16
Jc8h,3991504,43484,2814228,58.59
Jc7h,4925352,243832,1680032,73.69
Jc6h,4369872,42616,2436728,64.11
Jc5h,4328680,45876,2474660,63.53
Jc4h,4336428,47140,2465648,63.66
Jc3h,4348508,48740,2451968,63.84
Jc2h,4381656,50792,2416768,64.34
TcAh,2429100,27488,4392628,35.67
TcKh,1600904,705996,4542316,28.53
TcQh,3822296,44240,2982680,56.13
TcJh,3769448,43752,3036016,55.35
TcTh,1924060,24464,4900692,28.27
Tc9h,3824960,43124,2981132,56.16
Tc8h,3923040,42996,2883180,57.59
Tc7h,4819664,236048,1793504,72.09
Tc6h,4288604,42128,2518484,62.92
Tc5h,4348192,45920,2455104,63.82
Tc4h,4331968,46468,2470780,63.59
Tc3h,4344048,48068,2457100,63.77
Tc2h,4377196,50120,2421900,64.27
9cAh,2515256,27376,4306584,36.92
9cKh,1596492,1024856,4227868,30.79
9cQh,3945940,44128,2859148,57.93
9cJh,3893092,43640,2912484,57.16
9cTh,3824796,43152,2981268,56.16
9c9h,1963832,26508,4858876,28.87
9c8h,3885636,43256,2920324,57.05
9c7h,4720500,229012,1899704,70.59
9c6h,4213860,42388,2592968,61.83
9c5h,4273448,46180,2529588,62.73
9c4h,4360940,47260,2441016,64.02
9c3h,4349048,48144,2452024,63.85
9c2h,4382196,50196,2416824,64.35
8cAh,2498124,26704,4324388,36.67
8cKh,1589312,1460904,3799000,33.87
8cQh,4044024,44016,2761176,59.36
8cJh,3991176,43528,2814512,58.59
8cTh,3922880,43040,2883296,57.59
8c9h,3885640,43272,2920304,57.05
8c8h,2003372,29140,4816704,29.46
8c7h,4645508,221976,1981732,69.45
8c6h,4160352,42648,2646216,61.05
8c5h,4219940,46440,2582836,61.95
8c4h,4307432,47520,2494264,63.24
8c3h,4395356,48936,2404924,64.53
8c2h,4408432,50272,2390512,64.73
7cAh,1605496,206216,5037504,24.95
7cKh,124192,6649744,75280,50.36
7cQh,5030988,251604,1566624,75.29
7cJh,4925036,243852,1680328,73.69
7cTh,4819516,236100,1793600,72.09
7c9h,4720516,229068,1899632,70.59
7c8h,4645520,222048,1981648,69.45
7c7h,1985960,197504,4665752,30.44
7c6h,4649432,256116,1943668,69.75
7c5h,4732608,267892,1848716,71.05
7c4h,4846624,276956,1725636,72.78
7c3h,4961072,286356,1601788,74.52
7c2h,5075952,296208,1477056,76.27
6cAh,2736968,26796,4085452,40.16
6cKh,3390536,1932324,1526356,63.61
6cQh,4350128,42428,2456660,63.82
6cJh,4369376,42472,2437368,64.1
6cTh,4288276,41984,2518956,62.92
6c9h,4213696,42216,2593304,61.83
6c8h,4160184,42460,2646572,61.05
6c7h,4649252,255856,1944108,69.75
6c6h,2986256,31812,3831148,43.83
6c5h,4260092,46000,2543124,62.53
6c4h,4360388,47080,2441748,64.01
6c3h,4461116,48496,2339604,65.49
6c2h,4564464,50364,2234388,67.01
5cAh,2719460,29784,4099972,39.92
5cKh,3379840,1926304,1543072,63.41
5cQh,4329968,46132,2473116,63.56
5cJh,4328180,45460,2475576,63.52
5cTh,4347860,45504,2455852,63.81
5c9h,4273280,45736,2530200,62.72
5c8h,4219768,45980,2583468,61.95
5c7h,4732424,267392,1849400,71.05
5c6h,4260088,45728,2543400,62.53
5c5h,3040504,39240,3769472,44.68
5c4h,4250732,49492,2548992,62.42
5c3h,4351460,50908,2446848,63.9
5c2h,4454808,52776,2341632,65.43
4cAh,2746384,30552,4072280,40.32
4cKh,3386952,1930552,1531712,63.54
4cQh,4337884,46900,2464432,63.68
4cJh,4336096,46228,2466892,63.65
4cTh,4331804,45556,2471856,63.58
4c9h,4360940,46320,2441956,64.01
4c8h,4307428,46564,2495224,63.23
4c7h,4846608,275992,1726616,72.78
4c6h,4360552,46312,2442352,64.0
4c5h,4250900,48996,2549320,62.42
4c4h,3104828,45496,3698892,45.66
4c3h,4365928,51676,2431612,64.12
4c2h,4469276,53544,2326396,65.64
3cAh,2773308,31320,4044588,40.72
3cKh,3394964,1938232,1516020,63.72
3cQh,4350132,47668,2451416,63.86
3cJh,4348344,46996,2453876,63.83
3cTh,4344052,46324,2458840,63.76
3c9h,4349216,46372,2453628,63.84
3c8h,4395520,47148,2406548,64.52
3c7h,4961224,284592,1603400,74.51
