Opponent,Wins,Draws,Loses,Equity%
AcKc,1052146,18120,2354342,30.99
AcJc,1156480,17468,2250660,34.02
AcTc,1142224,17574,2264810,33.61
Ac9c,1196784,17594,2210230,35.2
Ac8c,1189336,17346,2217926,34.98
Ac7c,1191270,17420,2215918,35.04
Ac6c,1188636,17444,2218528,34.96
Ac5c,769310,99128,2556170,23.91
Ac4c,1267186,18978,2138444,37.28
Ac3c,1279156,19274,2126178,37.63
Ac2c,1291126,19570,2113912,37.99
KcJc,1123870,25120,2275618,33.18
KcTc,1109614,25226,2289768,32.77
Kc9c,1164174,25246,2235188,34.36
Kc8c,1197482,25266,2201860,35.34
Kc7c,1189574,25018,2210016,35.1
Kc6c,1178674,24770,2221164,34.78
Kc5c,766374,138614,2519620,24.4
Kc4c,1295322,26538,2102748,38.21
Kc3c,1307292,26834,2090482,38.57
Kc2c,1319262,27130,2078216,38.92
JcTc,1757854,33162,1633592,51.81
Jc9c,1820010,33398,1571200,53.63
Jc8c,1868428,33418,1522762,55.05
Jc7c,1917062,33438,1474108,56.47
Jc6c,1959314,33190,1432104,57.7
Jc5c,2352506,173834,898268,71.23
Jc4c,2077480,34580,1312548,61.17
Jc3c,2081062,34876,1308670,61.28
Jc2c,2084860,35172,1304576,61.39
Tc9c,1763916,33454,1627238,52.0
Tc8c,1813758,33474,1577376,53.45
Tc7c,1862392,33494,1528722,54.87
Tc6c,1904644,33246,1486718,56.1
Tc5c,2352938,159722,911948,71.04
Tc4c,2063572,34686,1326350,60.76
Tc3c,2067154,34982,1322472,60.87
Tc2c,2070952,35278,1318378,60.99
9c8c,1794032,33586,1596990,52.88
9c7c,1842666,33606,1548336,54.3
9c6c,1883116,33358,1508134,55.47
9c5c,2304130,156932,963546,69.57
9c4c,2075896,35032,1313680,61.13
9c3c,2069682,35056,1319870,60.95
9c2c,2073480,35352,1315776,61.06
8c7c,1825038,33718,1565852,53.78
8c6c,1855880,33470,1535258,54.68
8c5c,2257340,154142,1013126,68.17
8c4c,2042482,35144,1346982,60.15
8c3c,2084024,35402,1305182,61.37
8c2c,2076602,35426,1312580,61.15
7c6c,1837044,33582,1553982,54.13
7c5c,2221798,151352,1051458,67.09
7c4c,2017468,35256,1371884,59.43
7c3c,2059010,35514,1330084,60.64
7c2c,2100768,35772,1288068,61.87
6c5c,2172536,148240,1103832,65.6
6c4c,1978734,35046,1410828,58.29
6c3c,2020276,35304,1369028,59.51
6c2c,2062034,35562,1327012,60.73
5c4c,2189982,168012,1066614,66.4
5c3c,2244284,171820,1008504,68.04
5c2c,2298802,175628,950178,69.69
4c3c,2084892,36838,1302878,61.42
4c2c,2132828,37096,1254684,62.82
3c2c,2137696,37392,1249520,62.97
AcAh,839780,27320,5982116,12.46
AcKh,2199164,32516,4617536,32.35
AcQh,1579256,116628,5153332,23.91
AcJh,2406964,30924,4411328,35.37
AcTh,2376556,30968,4441692,34.92
Ac9h,2487628,30828,4330760,36.54
Ac8h,2471456,30172,4347588,36.3
Ac7h,2474392,30272,4344552,36.35
Ac6h,2467708,30452,4351056,36.25
Ac5h,1570108,203188,5075920,24.41
Ac4h,2628388,34692,4186136,38.63
Ac3h,2655144,36292,4157780,39.03
Ac2h,2681900,38344,4128972,39.44
KcAh,2199024,32520,4617672,32.34
KcKh,839600,28300,5981316,12.46
KcQh,1586268,186248,5076700,24.52
KcJh,2342040,47388,4459788,34.54
KcTh,2311632,47432,4490152,34.1
Kc9h,2422704,47292,4379220,35.72
Kc8h,2489168,47164,4312884,36.69
Kc7h,2472032,46548,4330636,36.43
Kc6h,2447496,46012,4355708,36.07
Kc5h,1562784,285776,5000656,24.9
Kc4h,2688580,50784,4109852,39.62
Kc3h,2715336,52384,4081496,40.03
Kc2h,2742092,54436,4052688,40.43
JcAh,2453760,30900,4364556,36.05
JcKh,2389160,47392,4412664,35.23
JcQh,1613328,561576,4674312,27.65
JcJh,1935308,27436,4886472,28.46
JcTh,3709396,64296,3075524,54.63
Jc9h,3835708,64588,2948920,56.47
Jc8h,3933788,64460,2850968,57.9
Jc7h,4032300,64372,2752544,59.34
Jc6h,4121836,63836,2663544,60.65
Jc5h,4928924,358060,1562232,74.58
