Opponent,Wins,Draws,Loses,Equity%
AcKc,1149954,17644,2257010,33.84
AcQc,1151056,17346,2256206,33.86
AcJc,1142466,17048,2265094,33.61
AcTc,1131026,17104,2276478,33.28
Ac9c,1144328,17216,2263064,33.67
Ac7c,1247580,17080,2159948,36.68
Ac6c,1256440,17426,2150742,36.94
Ac5c,884602,78796,2461210,26.98
Ac4c,1340954,18866,2064788,39.43
Ac3c,1368694,19124,2036790,40.25
Ac2c,1368694,19148,2036766,40.25
KcQc,1129448,24996,2270164,33.35
KcJc,1130550,24698,2269360,33.37
KcTc,1119112,24754,2280742,33.04
Kc9c,1134214,25136,2265258,33.49
Kc7c,1243120,25000,2156488,36.66
Kc6c,1243714,25074,2155820,36.68
Kc5c,880242,118604,2425762,27.44
Kc4c,1366326,26748,2031534,40.29
Kc3c,1394066,27006,2003536,41.1
Kc2c,1394066,27030,2003512,41.1
QcJc,1104940,32486,2287182,32.74
QcTc,1093502,32542,2298564,32.41
Qc9c,1108604,33316,2282688,32.86
Qc7c,1253340,33718,2137550,37.09
Qc6c,1243714,33470,2147424,36.81
Qc5c,880242,154142,2390224,27.95
Qc4c,1366326,35144,2023138,40.41
Qc3c,1394066,35402,1995140,41.22
Qc2c,1394066,35426,1995116,41.22
JcTc,1058880,41156,2324572,31.52
Jc9c,1073982,45924,2304702,32.03
Jc7c,1212572,46718,2165318,36.09
Jc6c,1243864,46738,2134006,37.0
Jc5c,869210,198612,2356786,28.28
Jc4c,1356634,48090,2019884,40.32
Jc3c,1384374,48348,1991886,41.13
Jc2c,1384374,48372,1991862,41.13
Tc9c,1029974,63226,2331408,31.0
Tc7c,1169666,67318,2187624,35.14
Tc6c,1200958,67338,2156312,36.05
Tc5c,869122,249062,2306424,29.02
Tc4c,1345194,68724,2010690,40.28
Tc3c,1372934,68982,1982692,41.1
Tc2c,1372934,69006,1982668,41.1
9c7c,1132082,105178,2187348,34.59
9c6c,1163374,105198,2156036,35.51
9c5c,818356,338550,2267702,28.84
9c4c,1350684,106782,1967142,41.0
9c3c,1371260,106806,1946542,41.6
9c2c,1371260,106830,1946518,41.6
7c6c,1759756,165438,1499414,53.8
7c5c,2017514,456338,950756,65.57
7c4c,1962280,167238,1295090,59.74
7c3c,2005980,167460,1251168,61.02
7c2c,2047404,167484,1209720,62.23
6c5c,1970798,451888,1001922,64.15
6c4c,1926552,166654,1331402,58.69
6c3c,1970252,166876,1287480,59.97
6c2c,2011676,166900,1246032,61.18
5c4c,1941572,478204,1004832,63.68
5c3c,2005178,482714,936716,65.6
5c2c,2008470,484502,931636,65.72
4c3c,2013268,168046,1243294,61.24
4c2c,2044946,168070,1211592,62.17
3c2c,2040432,168328,1215848,62.04
AcAh,1066652,25408,5757156,15.76
AcKh,2404004,30856,4414356,35.32
AcQh,2406224,30184,4412808,35.35
AcJh,2387808,29512,4431896,35.08
AcTh,2364584,29556,4455076,34.74
Ac9h,2389104,29788,4430324,35.1
Ac8h,1737368,196104,4915744,26.8
Ac7h,2591068,29416,4228732,38.04
Ac6h,2608920,30312,4209984,38.31
Ac5h,1817960,157228,4874028,27.69
Ac4h,2784184,34120,4030912,40.9
Ac3h,2846128,35536,3967552,41.81
Ac2h,2846128,36872,3966216,41.82
KcAh,2403864,30860,4414492,35.32
KcKh,1056108,26888,5766220,15.62
KcQh,2361792,46632,4440792,34.82
KcJh,2364012,45960,4439244,34.85
KcTh,2340788,46004,4462424,34.51
Kc9h,2369208,46812,4433196,34.93
Kc8h,1764700,245304,4839212,27.56
Kc7h,2582836,46440,4219940,38.05
Kc6h,2582836,46620,4219760,38.05
Kc5h,1807700,240564,4800952,28.15
Kc4h,2838504,50960,3959752,41.81
Kc3h,2900448,52376,3896392,42.73
Kc2h,2900448,53712,3895056,42.74
QcAh,2406084,30160,4412972,35.35
QcKh,2361792,46636,4440788,34.82
