Opponent,Wins,Draws,Loses,Equity%
KcQc,1884654,19756,1520198,55.32
KcJc,1873622,19402,1531584,54.99
KcTc,1862806,19048,1542754,54.67
Kc9c,1913722,18962,1491924,56.16
Kc8c,1942202,19068,1463338,56.99
Kc7c,1943490,18820,1462298,57.03
Kc6c,1944786,19222,1460600,57.07
Kc5c,1988324,20460,1415824,58.36
Kc4c,2000868,20862,1402878,58.73
Kc3c,2460786,72526,891296,72.91
Kc2c,2127162,21560,1275886,62.43
QcJc,1831860,19104,1573644,53.77
QcTc,1821044,18750,1584814,53.45
Qc9c,1871960,18664,1533984,54.93
Qc8c,1900440,18770,1505398,55.77
Qc7c,1943490,18844,1462274,57.03
Qc6c,1933754,18868,1471986,56.74
Qc5c,1977292,20106,1427210,58.03
Qc4c,1989836,20508,1414264,58.4
Qc3c,2448330,72208,904070,72.55
Qc2c,2116130,21206,1287272,62.1
JcTc,1779498,18452,1626658,52.23
Jc9c,1830414,18366,1575828,53.72
Jc8c,1858894,18472,1547242,54.55
Jc7c,1901944,18546,1504118,55.81
Jc6c,1933970,18892,1471746,56.75
Jc5c,1966476,19752,1438380,57.71
Jc4c,1979020,20154,1425434,58.08
Jc3c,2436090,71890,916628,72.18
Jc2c,2105314,20852,1298442,61.78
Tc9c,1789084,18068,1617456,52.51
Tc8c,1817564,18174,1588870,53.34
Tc7c,1860614,18248,1545746,54.6
Tc6c,1892640,18594,1513374,55.54
Tc5c,1966908,19776,1437924,57.72
Tc4c,1968420,19800,1436388,57.77
Tc3c,2424066,71572,928970,71.83
Tc2c,2094714,20498,1309396,61.47
9c8c,1792188,18198,1614222,52.6
9c7c,1835238,18272,1571098,53.86
9c6c,1867264,18618,1538726,54.8
9c5c,1941532,19800,1463276,56.98
9c4c,1984806,20146,1419656,58.25
9c3c,2427996,71576,925036,71.94
9c2c,2100068,20466,1304074,61.62
8c7c,1779576,18328,1626704,52.23
8c6c,1811602,18674,1594332,53.17
8c5c,1887294,19856,1517458,55.4
8c4c,1930568,20202,1473838,56.67
8c3c,2428860,57464,938284,71.76
8c2c,2086592,20572,1317444,61.23
7c6c,1799012,18842,1606754,52.81
7c5c,1874704,20024,1529880,55.03
7c4c,1917978,20370,1486260,56.3
7c3c,2391838,54730,978040,70.64
7c2c,2107854,20974,1295780,61.86
6c5c,1845942,20426,1558240,54.2
6c4c,1889216,20772,1514620,55.47
6c3c,2341876,55168,1027564,69.19
6c2c,2079092,21376,1324140,61.02
5c4c,1858442,21812,1544354,54.59
5c3c,2346426,65308,1012874,69.47
5c2c,2048534,22416,1353658,60.15
4c3c,2360610,65746,998252,69.89
4c2c,2061294,22818,1340496,60.52
3c2c,2450714,70076,903818,72.59
KcAh,1670312,336524,4842380,26.84
KcKh,1998128,32308,4818780,29.41
KcQh,3969812,35876,2843528,58.22
