Opponent,Wins,Draws,Loses,Equity%
AcKc,1757420,19306,1647882,51.6
AcQc,1746472,18952,1659184,51.27
AcJc,1735524,18598,1670486,50.95
AcTc,1724576,18244,1681788,50.62
Ac9c,1760898,19050,1644660,51.7
Ac8c,1764834,18858,1640916,51.81
Ac7c,1778210,19044,1627354,52.2
Ac6c,1799644,19446,1605518,52.83
Ac5c,1775884,20416,1628308,52.15
Ac3c,2254504,21250,1148854,66.14
Ac2c,2260878,21466,1142264,66.33
KcQc,1705754,24342,1694512,50.16
KcJc,1694806,23988,1705814,49.84
KcTc,1683858,23634,1717116,49.51
Kc9c,1720180,24710,1679718,50.59
Kc8c,1762408,24840,1637360,51.83
Kc7c,1764836,24648,1635124,51.89
Kc6c,1778210,24834,1621564,52.29
Kc5c,1792042,25984,1606582,52.71
Kc3c,2259038,28708,1136862,66.38
Kc2c,2265412,28924,1130272,66.57
QcJc,1656514,29108,1738986,48.8
QcTc,1645566,28754,1750288,48.47
Qc9c,1681888,30100,1712620,49.55
Qc8c,1724116,30500,1669992,50.79
Qc7c,1764836,30630,1629142,51.98
Qc6c,1767262,30438,1626908,52.05
Qc5c,1781094,31588,1611926,52.47
Qc3c,2246666,36202,1141740,66.13
Qc2c,2253040,36418,1135150,66.32
JcTc,1607274,33820,1783514,47.43
Jc9c,1643596,35436,1745576,48.51
Jc8c,1685824,36106,1702678,49.75
Jc7c,1726544,36506,1661558,50.95
Jc6c,1767262,36636,1620710,52.14
Jc5c,1770146,37408,1617054,52.24
Jc3c,2234294,43912,1146402,65.88
Jc2c,2240668,44128,1139812,66.07
Tc9c,1605304,40718,1778586,47.47
Tc8c,1647532,41658,1735418,48.72
Tc7c,1688252,42328,1694028,49.92
Tc6c,1728970,42728,1652910,51.11
Tc5c,1770146,43822,1610640,52.33
Tc3c,2221922,51838,1150848,65.64
Tc2c,2228296,52054,1144258,65.83
9c8c,1603334,48210,1773064,47.52
9c7c,1645562,49150,1729896,48.77
9c6c,1686282,49820,1688506,49.97
9c5c,1727458,51184,1645966,51.19
9c3c,2221376,61196,1142036,65.76
9c2c,2227750,61412,1135446,65.95
8c7c,1639978,55388,1729242,48.7
8c6c,1680698,56330,1687580,49.9
8c5c,1721874,57964,1644770,51.13
8c3c,2244322,70316,1109970,66.56
8c2c,2244058,70316,1110234,66.55
7c6c,1665964,63070,1695574,49.57
7c5c,1707140,64980,1652488,50.8
7c3c,2239788,79492,1105328,66.56
7c2c,2266918,79672,1078018,67.36
6c5c,1690982,72240,1661386,50.43
6c3c,2235254,88924,1100430,66.57
6c2c,2262384,89104,1073120,67.36
5c3c,2224542,99390,1100676,66.41
5c2c,2251672,99570,1073366,67.2
3c2c,2808824,122064,493720,83.8
AcAh,1263468,30760,5554988,18.67
AcKh,3683380,34520,3131316,54.03
AcQh,3659808,33600,3155808,53.68
AcJh,3636236,32680,3180300,53.33
AcTh,3612664,31760,3204792,52.98
Ac9h,3690600,33488,3125128,54.13
Ac8h,3698760,33080,3117376,54.24
Ac7h,3727556,33676,3087984,54.67
Ac6h,3772840,34852,3041524,55.34
Ac5h,3725576,37268,3086372,54.67
Ac4h,4496776,165684,2186756,66.86
Ac3h,4707560,40516,2101140,69.03
Ac2h,4720448,42272,2086496,69.23
KcAh,3683512,34548,3131156,54.03
KcKh,1291068,30916,5527232,19.08
