Opponent,Wins,Draws,Loses,Equity%
AcKc,1023598,20530,2380480,30.19
AcQc,1013206,20232,2391170,29.88
AcTc,1116438,19580,2288590,32.89
Ac9c,1167510,19494,2237604,34.38
Ac8c,1166398,19140,2239070,34.34
Ac7c,1163636,19568,2241404,34.26
Ac6c,1185620,19914,2219074,34.91
Ac5c,1142706,20774,2261128,33.67
Ac4c,1145470,21176,2257962,33.76
Ac3c,1148234,21578,2254796,33.84
Ac2c,784828,58740,2581040,23.77
KcQc,986958,27884,2409766,29.23
KcTc,1083828,27232,2313548,32.05
Kc9c,1134900,27146,2262562,33.54
Kc8c,1174544,27060,2223004,34.69
Kc7c,1161940,27166,2235502,34.33
Kc6c,1175282,27240,2222086,34.72
Kc5c,1164466,28334,2231808,34.42
Kc4c,1167230,28736,2228642,34.5
Kc3c,1169994,29138,2225476,34.59
Kc2c,781892,98226,2544490,24.27
QcTc,1041420,35682,2347506,30.93
Qc9c,1092492,35596,2296520,32.42
Qc8c,1132136,35510,2256962,33.58
Qc7c,1160288,35884,2228436,34.4
Qc6c,1163788,35636,2225184,34.5
Qc5c,1152972,36730,2234906,34.2
Qc4c,1155736,37132,2231740,34.29
Qc3c,1158500,37534,2228574,34.38
Qc2c,769058,133764,2521786,24.41
Tc9c,1750200,48778,1625630,51.82
Tc8c,1788370,48908,1587330,52.94
Tc7c,1823664,49282,1551662,53.97
Tc6c,1873938,49302,1501368,55.44
Tc5c,1916488,50396,1457724,56.7
Tc4c,1918000,50420,1456188,56.74
Tc3c,1930760,50822,1443026,57.12
Tc2c,2343242,179576,901790,71.05
9c8c,1750478,48236,1625894,51.82
9c7c,1785772,48610,1590226,52.86
9c6c,1836046,48630,1539932,54.32
9c5c,1878596,49724,1496288,55.58
9c4c,1921870,50070,1452668,56.85
9c3c,1923598,50094,1450916,56.9
9c2c,2334196,177920,912492,70.76
8c7c,1749202,48634,1626772,51.79
8c6c,1799476,48654,1576478,53.26
8c5c,1840224,49748,1534636,54.46
8c4c,1883498,50094,1491016,55.73
8c3c,1926988,50440,1447180,57.01
8c2c,2323706,177924,922978,70.45
7c6c,1757966,49032,1617610,52.05
7c5c,1790530,50126,1583952,53.02
7c4c,1833804,50472,1540332,54.28
7c3c,1877294,50818,1496496,55.56
7c2c,2327690,164134,932784,70.37
6c5c,1781060,50238,1593310,52.74
6c4c,1824334,50584,1549690,54.01
6c3c,1867824,50930,1505854,55.28
6c2c,2292364,161344,970900,69.29
5c4c,1783350,51444,1589814,52.83
5c3c,1826840,51790,1545978,54.1
5c2c,2230074,172814,1021720,67.64
4c3c,1839600,52192,1532816,54.48
4c2c,2244258,173252,1007098,68.06
3c2c,2258658,173690,992260,68.49
AcAh,776320,31868,6041028,11.57
AcKh,2138376,37256,4673584,31.49
AcQh,2116060,36584,4696572,31.16
AcJh,1465172,151940,5232104,22.5
AcTh,2321640,34992,4492584,34.15
Ac9h,2426408,34604,4388204,35.68
Ac8h,2425000,33700,4390516,35.65
Ac7h,2419128,34516,4395572,35.57
Ac6h,2465416,35412,4348388,36.25
Ac5h,2372748,37424,4439044,34.92
Ac4h,2378620,38936,4431660,35.01
Ac3h,2384492,40784,4423940,35.11
Ac2h,1603384,119256,5126576,24.28
KcAh,2138236,37260,4673720,31.49
KcKh,776140,32848,6040228,11.57
KcQh,2063940,53048,4732228,30.52
KcJh,1472184,223288,5153744,23.12
KcTh,2256716,51456,4541044,33.32
