Opponent,Wins,Draws,Loses,Equity%
AcKc,1082190,16832,2325586,31.85
AcJc,1178118,16374,2230116,34.64
AcTc,1167218,16126,2241264,34.32
Ac9c,1210370,16146,2198092,35.58
Ac8c,819934,83302,2521372,25.16
Ac7c,1337078,15694,2071836,39.27
Ac6c,1337078,15718,2071812,39.27
Ac5c,1328066,17116,2079426,39.03
Ac4c,1340036,17412,2067160,39.38
Ac3c,1353430,17708,2053470,39.78
Ac2c,1353430,17734,2053444,39.78
KcJc,1137976,24398,2262234,33.59
KcTc,1127076,24150,2273382,33.26
Kc9c,1170228,24170,2230210,34.52
Kc8c,821270,108994,2494344,25.57
Kc7c,1328402,23752,2072454,39.14
Kc6c,1325638,23398,2075572,39.05
Kc5c,1334844,25118,2064646,39.34
Kc4c,1346814,25414,2052380,39.7
Kc3c,1360208,25710,2038690,40.09
Kc2c,1360208,25736,2038664,40.09
JcTc,1824416,32244,1567948,53.74
Jc9c,1885148,32480,1506980,55.52
Jc8c,2331198,139020,954390,70.1
Jc7c,2074956,32260,1317392,61.06
Jc6c,2104484,31906,1288218,61.92
Jc5c,2083580,33354,1307674,61.33
Jc4c,2088746,33650,1302212,61.48
Jc3c,2103736,33946,1286926,61.93
Jc2c,2105548,33972,1285088,61.98
Tc9c,1851728,32270,1540610,54.54
Tc8c,2281072,135908,1007628,68.59
Tc7c,2035358,32050,1357200,59.9
Tc6c,2064886,31696,1328026,60.76
Tc5c,2093162,33378,1298068,61.61
Tc4c,2087108,33402,1304098,61.43
Tc3c,2102098,33698,1288812,61.87
Tc2c,2103910,33724,1286974,61.93
9c8c,2233850,133118,1057640,67.17
9c7c,1999628,32162,1392818,58.86
9c6c,2027814,31808,1364986,59.68
9c5c,2056090,33490,1335028,60.53
9c4c,2097416,33748,1293444,61.74
9c3c,2102986,33772,1287850,61.9
9c2c,2104798,33798,1286012,61.95
8c7c,2256748,149868,1017992,68.09
8c6c,2247788,150126,1026694,67.83
8c5c,2287400,155358,981850,69.06
8c4c,2341486,159166,923956,70.7
8c3c,2395788,162974,865846,72.34
8c2c,2399748,163610,861250,72.46
7c6c,2038112,31824,1354672,59.98
7c5c,2072566,33506,1318536,61.01
7c4c,2120070,33764,1270774,62.4
7c3c,2168892,34022,1221694,63.83
7c2c,2214368,34046,1176194,65.16
6c5c,2029744,33208,1361656,59.75
6c4c,2077248,33466,1313894,61.15
6c3c,2126070,33724,1264814,62.57
6c2c,2171546,33748,1219314,63.9
5c4c,2027018,34594,1362996,59.69
5c3c,2075840,34852,1313916,61.12
5c2c,2119516,34876,1270216,62.4
4c3c,2091900,35148,1297560,61.6
4c2c,2125968,35172,1263468,62.59
3c2c,2142244,35468,1246896,63.07
AcAh,920012,23676,5905528,13.61
AcKh,2264888,29692,4554636,33.28
AcQh,1685984,105720,5057512,25.39
AcJh,2450672,28532,4370012,35.99
AcTh,2426136,27860,4395220,35.63
Ac9h,2512672,27720,4308824,36.89
Ac8h,1677700,168924,5002592,25.73
Ac7h,2778248,26732,4044236,40.76
Ac6h,2778248,26912,4044056,40.76
Ac5h,2760712,30172,4058332,40.53
Ac4h,2787468,31436,4030312,40.93
Ac3h,2817160,33036,3999020,41.37
Ac2h,2817160,34372,3997684,41.38
KcAh,2264716,29696,4554804,33.28
KcKh,896616,25868,5926732,13.28
KcQh,1554176,181728,5113312,24.02
KcJh,2368704,45776,4434736,34.92
KcTh,2344168,45104,4459944,34.55
Kc9h,2430704,44964,4373548,35.82
Kc8h,1680464,222068,4946684,26.16
Kc7h,2760724,43972,4044520,40.63
Kc6h,2754852,43188,4051176,40.54
Kc5h,2775736,47164,4026316,40.87
Kc4h,2802492,48428,3998296,41.27
Kc3h,2832184,50028,3967004,41.72
Kc2h,2832184,51364,3965668,41.73
JcAh,2497412,28512,4323292,36.67
JcKh,2415840,45780,4387596,35.61
JcQh,1605272,545172,4698772,27.42
JcJh,1937840,25624,4885752,28.48
JcTh,3844672,62292,2942252,56.59
Jc9h,3968048,62584,2818584,58.39
Jc8h,4884960,281968,1682288,73.38
Jc7h,4358404,61984,2428828,64.09
Jc6h,4421424,61200,2366592,65.0
Jc5h,4377296,64460,2407460,64.38
Jc4h,4388944,65724,2394548,64.56
Jc3h,4421660,67324,2360232,65.05
Jc2h,4425116,68660,2355440,65.11
TcAh,2472708,27840,4348668,36.31
TcKh,2391136,45108,4412972,35.24
TcQh,1581500,719044,4548672,28.34
TcJh,3844504,62292,2942420,56.59
TcTh,1929596,26200,4893420,28.36
Tc9h,3896648,62096,2890472,57.35
Tc8h,4779272,274184,1795760,71.78
Tc7h,4274200,61496,2513520,62.85
Tc6h,4337220,60712,2451284,63.77
Tc5h,4396808,64504,2387904,64.67
Tc4h,4384484,65052,2399680,64.49
Tc3h,4417200,66652,2365364,64.98
Tc2h,4420656,67988,2360572,65.04
9cAh,2558860,27728,4262628,37.56
9cKh,2477288,44996,4326932,36.5
9cQh,1577084,1035756,4236376,30.59
9cJh,3967712,62612,2818892,58.39
9cTh,3896480,62124,2890612,57.34
9c9h,1968212,29396,4851608,28.95
9c8h,4679672,267148,1902396,70.27
9c7h,4198056,61756,2589404,61.74
9c6h,4258140,60972,2530104,62.61
9c5h,4317728,64764,2466724,63.51
9c4h,4405220,65844,2378152,64.8
9c3h,4417864,66728,2364624,64.99
9c2h,4421320,68064,2359832,65.05
8cAh,1722848,168944,4957424,26.39
8cKh,1725784,222116,4901316,26.82
8cQh,124412,6649692,75112,50.36
8cJh,4884624,282272,1682320,73.38
8cTh,4779104,274520,1795592,71.78
8c9h,4679672,267488,1902056,70.28
8c8h,2070560,160252,4618404,31.4
8c7h,4727812,301948,1819456,71.23
8c6h,4707496,302388,1839332,70.94
8c5h,4790096,314740,1744380,72.23
8c4h,4903536,324380,1621300,73.96
8c3h,5017408,334356,1497452,75.7
8c2h,5025328,336916,1486972,75.83
7cAh,2824300,26696,3998220,41.43
7cKh,2806948,43964,3998304,41.3
7cQh,3923940,1412052,1513224,67.6
7cJh,4357900,62000,2429316,64.08
7cTh,4273864,61512,2513840,62.85
7c9h,4197888,61744,2589584,61.74
7c8h,4727636,301796,1819784,71.23
7c7h,3054740,34172,3760304,44.85
7c6h,4276652,61120,2511444,62.89
7c5h,4349044,64912,2435260,63.97
7c4h,4449340,65992,2333884,65.44
