Opponent,Wins,Draws,Loses,Equity%
AcKc,1106522,22286,2295800,32.64
AcQc,1103758,21932,2298918,32.55
AcJc,1100994,21578,2302036,32.46
AcTc,1098230,21224,2305154,32.38
Ac9c,1114276,21192,2289140,32.85
Ac8c,1100018,21216,2303374,32.43
Ac7c,1091428,21650,2311530,32.19
Ac6c,1110044,22052,2292512,32.74
Ac5c,1055030,23092,2346486,31.14
Ac4c,1057794,23494,2343320,31.23
Ac2c,810534,55828,2558246,24.48
KcQc,1092522,28952,2303134,32.32
KcJc,1089758,28598,2306252,32.24
KcTc,1086994,28244,2309370,32.15
Kc9c,1104840,28482,2291286,32.68
Kc8c,1106628,28828,2289152,32.73
Kc7c,1095274,28884,2300450,32.4
Kc6c,1103940,29052,2291616,32.66
Kc5c,1100038,30560,2294010,32.57
Kc4c,1102802,30962,2290844,32.65
Kc2c,861084,93794,2469730,26.51
QcJc,1073712,36332,2314564,31.88
QcTc,1070948,35978,2317682,31.8
Qc9c,1088794,36608,2299206,32.33
Qc8c,1090582,37224,2296802,32.39
Qc7c,1095274,37602,2291732,32.53
Qc6c,1101176,37392,2286040,32.7
Qc5c,1097274,38900,2288434,32.61
Qc4c,1100038,39302,2285268,32.7
Qc2c,859660,129276,2435672,26.99
JcTc,1054902,44268,2325438,31.45
Jc9c,1072748,48892,2302968,32.04
Jc8c,1074536,49900,2300172,32.11
Jc7c,1079228,50548,2294832,32.25
Jc6c,1101176,50660,2272772,32.89
Jc5c,1094510,51790,2278308,32.72
Jc4c,1097274,52192,2275142,32.8
Jc2c,858236,173690,2392682,27.6
Tc9c,1056702,64516,2303390,31.8
Tc8c,1058490,68822,2297296,31.91
Tc7c,1063182,70558,2290868,32.08
Tc6c,1085130,70940,2268538,32.72
Tc5c,1094510,72392,2257706,33.02
Tc4c,1094510,72416,2257682,33.02
Tc2c,856812,235084,2332712,28.45
9c8c,1045208,99118,2280282,31.97
9c7c,1049900,105544,2269164,32.2
9c6c,1071848,107710,2245050,32.87
9c5c,1081228,109432,2233948,33.17
9c4c,1097274,109778,2217556,33.64
9c2c,856812,325256,2242540,29.77
8c7c,989350,155452,2279806,31.16
8c6c,1043290,165502,2215816,32.88
8c5c,1064080,169704,2190824,33.55
8c4c,1080126,170320,2174162,34.03
8c2c,843978,448556,2132074,31.19
7c6c,1002262,249686,2172660,32.91
7c5c,1024154,266768,2133686,33.8
7c4c,1040200,270560,2113848,34.32
7c2c,845402,605698,1973508,33.53
6c5c,997114,405698,2021796,35.04
6c4c,1013160,429168,1982280,35.85
6c2c,807600,831532,1785476,35.72
5c4c,958146,657578,1808884,37.58
5c2c,744302,1151942,1528364,38.55
4c2c,745726,1572968,1105914,44.74
AcAh,857440,36144,5955632,12.78
AcKh,2309460,40828,4498928,34.02
AcQh,2303588,39908,4505720,33.92
AcJh,2297716,38988,4512512,33.83
AcTh,2291844,38068,4519304,33.74
Ac9h,2325824,37868,4485524,34.23
Ac8h,2295416,37928,4515872,33.79
Ac7h,2278064,38992,4532160,33.54
Ac6h,2312896,40164,4496156,34.06
Ac5h,2198768,42720,4607728,32.41
Ac4h,2204640,44232,4600344,32.51
Ac3h,1575844,142588,5130784,24.05
Ac2h,1658872,111736,5078608,25.04
KcAh,2309840,40852,4498524,34.02
KcKh,961704,36312,5851200,14.31
KcQh,2283608,54900,4510708,33.74
KcJh,2277736,53980,4517500,33.65
KcTh,2271864,53060,4524292,33.56
Kc9h,2309744,53436,4486036,34.11
Kc8h,2313316,54212,4481688,34.17
Kc7h,2290092,54312,4504812,33.83
Kc6h,2305168,54924,4489124,34.06
Kc5h,2292240,58476,4498500,33.89
Kc4h,2298112,59988,4491116,33.99
Kc3h,1683616,226116,4939484,26.23
Kc2h,1767584,190308,4891324,27.2
QcAh,2303968,39932,4505316,33.93
QcKh,2283608,54900,4510708,33.74
QcQh,961704,35384,5852128,14.3
QcJh,2243756,70380,4535080,33.27
QcTh,2237884,69460,4541872,33.18
Qc9h,2275764,70668,4502784,33.74
Qc8h,2279336,72020,4497860,33.8
Qc7h,2290092,72836,4486288,33.97
Qc6h,2299296,72484,4477436,34.1
Qc5h,2286368,76036,4486812,33.94
Qc4h,2292240,77548,4479428,34.03
Qc3h,1680680,304212,4864324,26.76
Qc2h,1764648,263220,4821348,27.69
JcAh,2298096,39012,4512108,33.84
JcKh,2277736,53980,4517500,33.65
JcQh,2243756,70380,4535080,33.27
JcJh,961704,36184,5851328,14.31
JcTh,2203904,86996,4558316,32.81
Jc9h,2241784,96792,4510640,33.44
Jc8h,2245356,98976,4504884,33.51
Jc7h,2256112,100368,4492736,33.67
Jc6h,2299296,100732,4449188,34.31
Jc5h,2280496,103320,4465400,34.05
Jc4h,2286368,104832,4458016,34.15
Jc3h,1677744,401084,4770388,27.42
Jc2h,1761712,354908,4732596,28.31
TcAh,2292224,38092,4518900,33.75
TcKh,2271864,53060,4524292,33.56
TcQh,2237884,69460,4541872,33.18
TcJh,2203904,86996,4558316,32.81
TcTh,961704,40440,5847072,14.34
Tc9h,2207804,130052,4511360,33.18
Tc8h,2211376,139324,4498516,33.3
Tc7h,2222132,143048,4484036,33.49
Tc6h,2265316,143988,4439912,34.13
Tc5h,2280496,147292,4421428,34.37
Tc4h,2280496,147840,4420880,34.37
Tc3h,1674808,533588,4640820,28.35
Tc2h,1758776,482228,4608212,29.2
9cAh,2326204,37892,4485120,34.24
9cKh,2309744,53436,4486036,34.11
9cQh,2275764,70668,4502784,33.74
9cJh,2241784,96792,4510640,33.44
9cTh,2207804,130052,4511360,33.18
9c9h,961704,51816,5835696,14.42
9c8h,2183268,204276,4461672,33.37
9c7h,2194024,218088,4437104,33.63
9c6h,2237208,222860,4389148,34.29
9c5h,2252388,226740,4370088,34.54
9c4h,2286368,228004,4334844,35.05
9c3h,1674808,727132,4447276,29.76
9c2h,1758776,670588,4419852,30.57
8cAh,2295624,37956,4515636,33.79
8cKh,2313144,54216,4481856,34.17
8cQh,2279164,72024,4498028,33.8
8cJh,2245184,98980,4505052,33.5
8cTh,2211204,139328,4498684,33.3
8c9h,2183096,204280,4461840,33.36
8c8h,931124,71096,5846996,14.11
8c7h,2065120,325296,4458800,32.53
8c6h,2176300,347056,4325860,34.31
8c5h,2216016,356268,4276932,34.96
8c4h,2249996,358108,4241112,35.46
8c3h,1677572,961100,4210544,31.51
8c2h,1731132,929780,4188304,32.06
7cAh,2278272,38992,4531952,33.55
7cKh,2289920,54288,4505008,33.83
7cQh,2289920,72812,4486484,33.96
7cJh,2255940,100344,4492932,33.67
7cTh,2221960,143024,4484232,33.49
7c9h,2193852,218064,4437300,33.62
7c8h,2065120,325300,4458796,32.53
7c7h,907900,99312,5842004,13.98
7c6h,2092748,528200,4228268,34.41
7c5h,2134652,565200,4149364,35.29
7c4h,2168632,573872,4106712,35.85
7c3h,1545936,1322772,3980508,32.23
7c2h,1734068,1263044,3852104,34.54
6cAh,2312728,40112,4496376,34.06
6cKh,2304652,54876,4489688,34.05
6cQh,2298780,72436,4478000,34.09
6cJh,2298780,100684,4449752,34.3
