Opponent,Wins,Draws,Loses,Equity%
AcQc,1147850,16832,2259926,33.76
AcJc,1136950,16584,2271074,33.44
AcTc,1126050,16336,2282222,33.12
Ac9c,1169202,16356,2239050,34.38
Ac8c,766664,86414,2571530,23.65
Ac7c,1282938,15670,2126000,37.69
Ac6c,1294908,15966,2113734,38.04
Ac5c,1285896,17364,2121348,37.8
Ac4c,1297866,17660,2109082,38.16
Ac3c,1311260,17956,2095392,38.55
Ac2c,1311260,17982,2095366,38.55
QcJc,1834120,24398,1566090,53.91
QcTc,1833336,24150,1567122,53.89
Qc9c,1894284,24170,1506154,55.67
Qc8c,2362002,108994,953612,70.56
Qc7c,2080806,23752,1320050,61.11
Qc6c,2061488,23398,1339722,60.54
Qc5c,2051804,25118,1347686,60.28
Qc4c,2056970,25414,1342224,60.44
Qc3c,2071960,25710,1326938,60.88
Qc2c,2073772,25736,1325100,60.93
JcTc,1799700,23940,1600968,52.9
Jc9c,1860648,23960,1540000,54.68
Jc8c,2311660,105882,1007066,69.05
Jc7c,2040992,23542,1360074,59.94
Jc6c,2070854,23422,1330332,60.81
Jc5c,2049950,24870,1349788,60.22
Jc4c,2055116,25166,1344326,60.38
Jc3c,2070106,25462,1329040,60.82
Jc2c,2071918,25488,1327202,60.87
Tc9c,1827228,23750,1573630,53.7
Tc8c,2261534,102770,1060304,67.54
Tc7c,2001394,23332,1399882,58.78
Tc6c,2031256,23212,1370140,59.65
Tc5c,2059532,24894,1340182,60.5
Tc4c,2053478,24918,1346212,60.33
Tc3c,2068468,25214,1330926,60.77
Tc2c,2070280,25240,1329088,60.82
9c8c,2227362,99980,1097266,66.5
9c7c,1965880,23444,1435284,57.75
9c6c,1995742,23324,1405542,58.62
9c5c,2024018,25006,1375584,59.47
9c4c,2065344,25264,1334000,60.68
9c3c,2070914,25288,1328406,60.84
9c2c,2072726,25314,1326568,60.89
8c7c,2230532,112856,1081220,66.78
8c6c,2272018,115998,1036592,68.04
8c5c,2311918,120942,991748,69.27
8c4c,2366292,124462,933854,70.91
8c3c,2420882,127982,875744,72.56
8c2c,2425130,128330,871148,72.69
7c6c,2026864,23106,1374638,59.52
7c5c,2061318,24788,1338502,60.55
7c4c,2108822,25046,1290740,61.94
7c3c,2157644,25304,1241660,63.37
7c2c,2203120,25328,1196160,64.7
6c5c,2021636,24762,1378210,59.39
6c4c,2069140,25020,1330448,60.79
6c3c,2117962,25278,1281368,62.21
6c2c,2163438,25302,1235868,63.54
5c4c,2018910,26148,1379550,59.33
5c3c,2067732,26406,1330470,60.76
5c2c,2111408,26430,1286770,62.04
4c3c,2083792,26702,1314114,61.24
4c2c,2117860,26726,1280022,62.23
3c2c,2134136,27022,1263450,62.71
AcAh,799480,24396,6025340,11.85
AcKh,1601968,83188,5164060,24.0
AcQh,2389652,29692,4429872,35.11
AcJh,2365116,29020,4455080,34.74
AcTh,2340580,28348,4480288,34.38
Ac9h,2427116,28208,4393892,35.64
Ac8h,1563364,176708,5109144,24.12
Ac7h,2662368,26688,4160160,39.07
Ac6h,2689124,27584,4132508,39.46
Ac5h,2671588,30844,4146784,39.23
Ac4h,2698344,32108,4118764,39.63
Ac3h,2728036,33708,4087472,40.08
Ac2h,2728036,35044,4086136,40.09
QcAh,2436552,29696,4382968,35.79
QcKh,1604488,394468,4850260,26.31
QcQh,1915776,25952,4907488,28.16
QcJh,3866740,45776,2936700,56.79
QcTh,3864236,45104,2939876,56.75
Qc9h,3988044,44964,2816208,58.55
Qc8h,4946684,222068,1680464,73.84
Qc7h,4373700,43972,2431544,64.18
Qc6h,4333040,43188,2472988,63.58
Qc5h,4312884,47164,2489168,63.31
Qc4h,4324532,48428,2476256,63.49
Qc3h,4357248,50028,2441940,63.98
Qc2h,4360704,51364,2437148,64.04
JcAh,2411848,29024,4408344,35.43
JcKh,1604288,528320,4716608,27.28
JcQh,3866572,45776,2936868,56.79
