Opponent,Wins,Draws,Loses,Equity%
AcKc,1101414,18820,2304374,32.44
AcQc,1087156,18844,2318608,32.02
AcJc,1088258,18546,2317804,32.05
AcTc,1079668,18248,2326692,31.79
Ac9c,1088086,18272,2318250,32.04
Ac8c,1076646,18328,2329634,31.71
Ac6c,1198176,18842,2207590,35.26
Ac5c,1165134,20024,2239450,34.31
Ac4c,1176628,20370,2227610,34.66
Ac3c,845146,54730,2524732,25.48
Ac2c,1322388,20974,2081246,38.92
KcQc,1080908,26172,2317528,31.95
KcJc,1082010,25874,2316724,31.97
KcTc,1073420,25576,2325612,31.72
Kc9c,1081838,25870,2316900,31.97
Kc8c,1086444,26248,2311916,32.11
Kc6c,1196944,26112,2201552,35.33
Kc5c,1195822,27528,2201258,35.32
Kc4c,1207316,27874,2189418,35.66
Kc3c,853620,94160,2476828,26.3
Kc2c,1359056,28478,2037074,40.1
QcJc,1050604,33930,2340074,31.17
QcTc,1051706,33632,2339270,31.2
Qc9c,1061926,34318,2328364,31.51
Qc8c,1066532,34966,2323110,31.65
Qc6c,1182686,34830,2207092,35.04
Qc5c,1181564,36246,2206798,35.03
Qc4c,1193058,36592,2194958,35.37
Qc3c,839362,130020,2455226,26.41
Qc2c,1344798,37196,2042614,39.81
JcTc,1026096,41976,2356536,30.58
Jc9c,1036316,46656,2341636,30.94
Jc8c,1040922,47696,2335990,31.09
Jc6c,1192906,48098,2183604,35.54
Jc5c,1181564,49192,2193852,35.22
Jc4c,1193058,49538,2182012,35.56
Jc3c,839362,174490,2410756,27.06
Jc2c,1344798,50142,2029668,40.0
Tc9c,1001694,62604,2360310,30.16
Tc8c,1006300,66942,2351366,30.36
Tc6c,1152138,68432,2204038,34.64
Tc5c,1181714,69794,2173100,35.53
Tc4c,1183366,69818,2171424,35.57
Tc3c,828330,235940,2360338,27.63
Tc2c,1335106,70422,2019080,40.01
9c8c,973018,99346,2352244,29.86
9c6c,1112494,105526,2206588,34.03
9c5c,1142070,106888,2175650,34.91
9c4c,1184478,107180,2132950,36.15
9c3c,816920,326168,2281520,28.62
9c2c,1326376,107462,1990770,40.3
8c6c,1072352,166762,2185494,33.75
8c5c,1101928,168124,2154556,34.63
8c4c,1144336,168416,2111856,35.87
8c3c,818256,439806,2166546,30.31
8c2c,1317700,168732,1938176,40.94
6c5c,1608528,268334,1547746,50.89
6c4c,1658594,268842,1497172,52.36
6c3c,1870828,602758,951022,63.43
6c2c,1864030,269356,1291222,58.36
5c4c,1619408,269328,1535872,51.22
5c3c,1811300,612890,1000418,61.84
5c2c,1817596,269842,1337170,57.01
4c3c,1815716,613272,995620,61.97
4c2c,1822976,270188,1331444,57.18
3c2c,1899828,635240,889540,64.75
AcAh,914356,28424,5906436,13.56
AcKh,2301740,33052,4514424,33.85
AcQh,2271332,33096,4544788,33.4
AcJh,2273552,32424,4543240,33.43
AcTh,2255136,31752,4562328,33.16
Ac9h,2272672,31800,4544744,33.41
Ac8h,2249448,31860,4567908,33.07
Ac7h,1577220,206564,5065432,24.54
Ac6h,2489696,33288,4326232,36.59
Ac5h,2418196,36016,4395004,35.57
Ac4h,2442732,37280,4369204,35.94
Ac3h,1733404,108068,5007744,26.1
Ac2h,2749660,40748,4058808,40.44
KcAh,2301772,33052,4514392,33.85
KcKh,934392,28936,5885888,13.85
KcQh,2259700,48824,4540692,33.35
KcJh,2261920,48152,4539144,33.38
KcTh,2243504,47480,4558232,33.1
Kc9h,2261040,48104,4540072,33.36
Kc8h,2271796,48880,4528540,33.53
Kc7h,1601788,286356,4961072,25.48
Kc6h,2488320,48628,4312268,36.68
Kc5h,2484420,51888,4312908,36.65
Kc4h,2508956,53152,4287108,37.02
Kc3h,1750788,190436,4907992,26.95
Kc2h,2828256,56620,3964340,41.71
QcAh,2271192,33100,4544924,33.4
QcKh,2259528,48828,4540860,33.35
QcQh,903812,28976,5916428,13.41
QcJh,2195140,65272,4588804,32.53
QcTh,2197360,64600,4587256,32.55
Qc9h,2218796,66056,4564364,32.88
Qc8h,2229552,67408,4552256,33.04
Qc7h,1601616,334436,4913164,25.83
Qc6h,2457740,67156,4324320,36.37
Qc5h,2453840,70416,4324960,36.34
Qc4h,2478376,71680,4299160,36.71
Qc3h,1720208,264316,4864692,27.04
Qc2h,2797676,75148,3976392,41.4
JcAh,2273412,32400,4543404,33.43
JcKh,2261748,48128,4539340,33.37
JcQh,2195140,65276,4588800,32.53
JcJh,912204,30244,5906768,13.54
JcTh,2144532,82296,4622388,31.91
Jc9h,2165968,92340,4590908,32.3
Jc8h,2176724,94524,4577968,32.47
Jc7h,1581296,423800,4844120,26.18
Jc6h,2478776,95376,4275064,36.89
Jc5h,2453840,97920,4297456,36.54
Jc4h,2478376,99184,4271656,36.91
Jc3h,1720208,356224,4772784,27.72
Jc2h,2797676,102652,3948888,41.6
TcAh,2254828,31700,4562688,33.15
TcKh,2243164,47428,4558624,33.1
TcQh,2197192,64576,4587448,32.55
TcJh,2144364,82300,4622552,31.91
TcTh,895892,34968,5918356,13.34
Tc9h,2094440,126336,4628440,31.5
Tc8h,2105196,135608,4608412,31.73
Tc7h,1560808,546708,4741700,26.78
Tc6h,2394876,138792,4315548,35.98
Tc5h,2453108,141864,4254244,36.85
Tc4h,2457572,142412,4249232,36.92
Tc3h,1696468,483764,4668984,28.3
Tc2h,2776872,145880,3926464,41.61
9cAh,2272192,31720,4545304,33.41
9cKh,2260528,48024,4540664,33.35
9cQh,2218456,66004,4564756,32.87
9cJh,2165628,92316,4591272,32.29
9cTh,2094268,126340,4628608,31.5
9c9h,875676,46812,5926728,13.13
9c8h,2036600,205128,4607488,31.23
9c7h,1543252,721872,4584092,27.8
9c6h,2313476,218400,4317340,35.37
9c5h,2371708,221472,4256036,36.24
9c4h,2458808,222548,4167860,37.52
9c3h,1671760,672344,4505112,29.32
9c2h,2758036,225300,3865880,41.91
8cAh,2248796,31752,4568668,33.06
8cKh,2271112,48772,4529332,33.51
8cQh,2229040,67328,4552848,33.04
8cJh,2176212,94472,4578532,32.46
8cTh,2104852,135584,4608780,31.72
8c9h,2036428,205132,4607656,31.23
8c8h,852280,66308,5930628,12.93
8c7h,1411444,946892,4490880,27.52
8c6h,2231508,349976,4267732,35.14
8c5h,2289740,353048,4206428,36.01
8c4h,2376840,354124,4118252,37.29
8c3h,1674524,911752,4262940,31.1
8c2h,2740512,356872,3751832,42.62
6cAh,2535748,33052,4280416,37.26
6cKh,2534340,48392,4266484,37.36
6cQh,2503932,66916,4278368,37.05
6cJh,2524968,95196,4229052,37.56
6cTh,2441420,138640,4269156,36.66
6c9h,2360376,218276,4270564,36.06
6c8h,2278804,349876,4220536,35.83
6c7h,1485740,2429312,2934164,39.43
6c6h,1929804,104504,4814908,28.94
6c5h,3379596,568824,2900796,53.5
6c4h,3481908,570332,2796976,55.0
6c3h,3919988,1255040,1674188,66.39
6c2h,3906336,573472,2369408,61.22
5cAh,2464012,35536,4349668,36.23
5cKh,2530236,51408,4267572,37.32
5cQh,2499828,69932,4279456,37.01
5cJh,2499860,97464,4251892,37.21
5cTh,2499296,141468,4208452,37.52
5c9h,2418252,221104,4209860,36.92
5c8h,2336680,352704,4159832,36.69
5c7h,1478384,2939020,2431812,43.04
5c6h,3379424,568580,2901212,53.49
5c5h,1959896,132804,4756516,29.58
5c4h,3397536,571316,2880364,53.78
5c3h,3793796,1275792,1779628,64.7
5c2h,3806940,574456,2467820,59.78
4cAh,2488516,36332,4324368,36.6
4cKh,2554740,52204,4242272,37.68
4cQh,2524332,70728,4254156,37.37
4cJh,2524364,98260,4226592,37.57
4cTh,2503760,141516,4203940,37.59
4c9h,2505168,221712,4122336,38.19
4c8h,2423596,353312,4072308,37.96
4c7h,1498704,3384576,1965936,46.59
4c6h,3481736,569620,2797860,54.99
4c5h,3397536,570848,2880832,53.77
4c4h,2010196,163856,4675164,30.55
4c3h,3802908,1276660,1769648,64.84
4c2h,3818024,575252,2455940,59.94
3cAh,1778316,106376,4964524,26.74
3cKh,1795668,188712,4864836,27.59
3cQh,1765260,262588,4821368,27.69
3cJh,1765292,354524,4729400,28.36
3cTh,1741752,482092,4625372,28.95
3c9h,1717248,670700,4461268,29.97
3c8h,1720184,910136,4218896,31.76
3c7h,122892,6651612,74712,50.35
3c6h,3919984,1253784,1675448,66.39
3c5h,3793964,1274812,1780440,64.7
3c4h,3803076,1276148,1769992,64.84
3c3h,2159716,262916,4426584,33.45
3c2h,3980508,1322772,1545936,67.77
2cAh,2795612,37736,4015868,41.09
2cKh,2874208,53608,3921400,42.36
2cQh,2843800,72132,3933284,42.05
2cJh,2843832,99664,3905720,42.25
2cTh,2823228,142920,3883068,42.26
