Opponent,Wins,Draws,Loses,Equity%
AcKc,1201094,16766,2206748,35.32
AcQc,1195586,16556,2212466,35.15
AcJc,1188976,16346,2219286,34.96
Ac9c,979074,63278,2382256,29.51
Ac8c,1420678,15718,1988212,41.71
Ac7c,1437064,15598,1971946,42.19
Ac6c,1457554,15856,1951198,42.79
Ac5c,1465736,17216,1941656,43.05
Ac4c,1465736,17240,1941632,43.05
Ac3c,1465736,17266,1941606,43.05
Ac2c,1468500,17668,1938440,43.14
KcQc,1158326,24384,2241898,34.18
KcJc,1151716,24174,2248718,33.98
Kc9c,928524,97570,2398514,28.54
Kc8c,1427508,23744,1973356,42.03
Kc7c,1435390,23390,1965828,42.26
Kc6c,1453116,23270,1948222,42.77
Kc5c,1479516,24952,1920140,43.57
Kc4c,1479516,24976,1920116,43.57
Kc3c,1479516,25002,1920090,43.57
Kc2c,1482280,25404,1916924,43.65
QcJc,1105046,32694,2286868,32.75
Qc9c,876334,130708,2417566,27.5
Qc8c,1394124,32264,1998220,41.18
Qc7c,1439456,32108,1953044,42.5
Qc6c,1448678,31754,1944176,42.77
Qc5c,1475078,33436,1916094,43.56
Qc4c,1475078,33460,1916070,43.56
Qc3c,1475078,33486,1916044,43.56
Qc2c,1477842,33888,1912878,43.65
Jc9c,824144,174222,2426242,26.61
Jc8c,1360740,45814,2018054,40.4
Jc7c,1406072,45658,1972878,41.72
Jc6c,1451404,45502,1927702,43.05
Jc5c,1470640,46950,1907018,43.63
Jc4c,1470640,46974,1906994,43.63
Jc3c,1470640,47000,1906968,43.63
Jc2c,1473404,47402,1903802,43.72
9c8c,2253862,238220,932526,69.29
9c7c,2256886,238716,929006,69.39
9c6c,2269028,241546,914034,69.78
9c5c,2318520,246904,859184,71.31
9c4c,2321958,248116,854534,71.42
9c3c,2325126,249328,850154,71.53
9c2c,2340966,250918,832724,72.02
8c7c,2120842,61638,1242128,62.83
8c6c,2146732,61482,1216394,63.58
8c5c,2178592,63128,1182888,64.54
8c4c,2219584,63152,1141872,65.73
8c3c,2264844,63176,1096588,67.06
8c2c,2266572,63200,1094836,67.11
7c6c,2091990,60060,1272558,61.96
7c5c,2123850,61706,1239052,62.92
7c4c,2163500,61730,1199378,64.08
7c3c,2206960,61754,1155894,65.35
7c2c,2252590,62100,1109918,66.68
6c5c,2086248,61372,1276988,61.82
6c4c,2117494,61396,1245718,62.73
6c3c,2151346,61420,1211842,63.72
6c2c,2196976,61766,1165866,65.05
5c4c,2099430,62486,1262692,62.22
5c3c,2101342,62510,1260756,62.27
5c2c,2146972,62856,1214780,63.61
4c3c,2102854,62534,1259220,62.32
4c2c,2148484,62880,1213244,63.65
3c2c,2150296,62906,1211406,63.71
AcAh,1247956,23188,5578072,18.39
AcKh,2513268,29252,4306696,36.91
AcQh,2497936,28764,4322516,36.68
AcJh,2480416,28276,4340524,36.42
AcTh,1833156,151616,4864444,27.87
Ac9h,2019372,123888,4705956,30.39
Ac8h,2951464,26744,3871008,43.29
Ac7h,2988720,26412,3834084,43.83
Ac6h,3034784,27124,3787308,44.51
Ac5h,3055372,30200,3763644,44.83
Ac4h,3055372,30748,3763096,44.83
Ac3h,3055372,31632,3762212,44.84
Ac2h,3061244,33932,3754040,44.94
KcAh,2513112,29256,4306848,36.91
KcKh,1164692,25036,5659488,17.19
KcQh,2420056,45616,4383544,35.67
KcJh,2402536,45128,4401552,35.41
KcTh,1836732,221112,4791372,28.43
Kc9h,1910660,194092,4744464,29.31
Kc8h,2960416,43988,3844812,43.54
Kc7h,2981132,43124,3824960,43.84
Kc6h,3021324,42872,3785020,44.42
Kc5h,3080332,46664,3722220,45.31
Kc4h,3080332,47212,3721672,45.32
Kc3h,3080332,48096,3720788,45.32
Kc2h,3086204,50396,3712616,45.43
QcAh,2497432,28744,4323040,36.67
QcKh,2419708,45620,4383888,35.66
QcQh,1063364,24948,5760904,15.71
QcJh,2305412,63236,4480568,34.12
QcTh,1752488,287760,4808968,27.69
Qc9h,1798580,261776,4788860,28.17
Qc8h,2890472,62096,3896648,42.65
Qc7h,2984212,61624,3803380,44.02
Qc6h,3007864,60840,3780512,44.36
Qc5h,3066872,64632,3717712,45.25
Qc4h,3066872,65180,3717164,45.25
Qc3h,3066872,66064,3716280,45.26
Qc2h,3072744,68364,3708108,45.36
JcAh,2479532,28232,4341452,36.41
JcKh,2401808,45108,4402300,35.4
JcQh,2305032,63240,4480944,34.12
JcJh,959100,26588,5863528,14.2
JcTh,1644096,352672,4852448,26.58
Jc9h,1686500,351276,4811440,27.19
