Opponent,Wins,Draws,Loses,Equity%
KcQc,1888404,18854,1517350,55.42
KcJc,1877372,18500,1528736,55.09
KcTc,1866556,18146,1539906,54.77
Kc9c,1914164,18520,1491924,56.16
Kc8c,1957408,18272,1448928,57.42
Kc7c,1957272,18024,1449312,57.42
Kc6c,1958568,18426,1447614,57.46
Kc5c,2002106,19664,1402838,58.75
Kc4c,2448748,85902,889958,72.76
Kc3c,2127330,20362,1276916,62.42
Kc2c,2130912,20658,1273038,62.53
QcJc,1835610,18202,1570796,53.87
QcTc,1824794,17848,1581966,53.55
Qc9c,1872402,18222,1533984,54.94
Qc8c,1915646,17974,1490988,56.2
Qc7c,1957272,18048,1449288,57.42
Qc6c,1947536,18072,1459000,57.13
Qc5c,1991074,19310,1414224,58.42
Qc4c,2436292,85584,902732,72.39
Qc3c,2116298,20008,1288302,62.09
Qc2c,2119880,20304,1284424,62.2
JcTc,1783248,17550,1623810,52.33
Jc9c,1830856,17924,1575828,53.72
Jc8c,1874100,17676,1532832,54.98
Jc7c,1915726,17750,1491132,56.2
Jc6c,1947752,18096,1458760,57.14
Jc5c,1980258,18956,1425394,58.1
Jc4c,2424052,85266,915290,72.03
Jc3c,2105482,19654,1299472,61.77
Jc2c,2109064,19950,1295594,61.88
Tc9c,1789526,17626,1617456,52.51
Tc8c,1832770,17378,1574460,53.77
Tc7c,1874396,17452,1532760,54.99
Tc6c,1906422,17798,1500388,55.93
Tc5c,1980690,18980,1424938,58.11
Tc4c,2412028,84948,927632,71.67
Tc3c,2094882,19300,1310426,61.45
Tc2c,2098464,19596,1306548,61.56
9c8c,1792630,17756,1614222,52.6
9c7c,1835680,17830,1571098,53.86
9c6c,1867706,18176,1538726,54.8
9c5c,1941974,19358,1463276,56.99
9c4c,2428414,71158,925036,71.95
9c3c,2096928,19728,1307952,61.52
9c2c,2100510,20024,1304074,61.63
8c7c,1811842,17620,1595146,53.16
8c6c,1843868,17966,1562774,54.1
8c5c,1918136,19148,1487324,56.29
8c4c,2378720,68046,977842,70.45
8c3c,2106942,19752,1297914,61.81
8c2c,2100728,19776,1304104,61.63
7c6c,1823552,18134,1582922,53.51
7c5c,1897820,19316,1507472,55.7
7c4c,2341698,65312,1017598,69.33
7c3c,2080448,19920,1324240,61.04
7c2c,2121990,20178,1282440,62.26
6c5c,1869058,19718,1535832,54.87
6c4c,2291736,65750,1067122,67.88
6c3c,2051686,20322,1352600,60.21
6c2c,2093228,20580,1310800,61.42
5c4c,2296286,75890,1052432,68.16
5c3c,2019488,21362,1383758,59.28
5c2c,2061246,21620,1341742,60.5
4c3c,2384086,80220,960302,70.79
4c2c,2438676,83452,902480,72.43
3c2c,2191418,22318,1210872,64.32
KcAh,1707380,331148,4810688,27.35
KcKh,2026484,30508,4792224,29.81
KcQh,3977532,34028,2837656,58.32
KcJh,3953960,33108,2862148,57.97
KcTh,3930820,32188,2886208,57.63
Kc9h,4027156,32764,2789296,59.04
Kc8h,4118764,32108,2698344,60.37
Kc7h,4117556,31492,2700168,60.35
Kc6h,4120032,32636,2696548,60.39
Kc5h,4209876,35612,2603728,61.73
Kc4h,5128604,175592,1545020,76.16
Kc3h,4470528,38724,2339964,65.55
Kc2h,4478708,40776,2329732,65.69
QcAh,1704276,410680,4734260,27.88
QcKh,3977364,34028,2837824,58.32
QcQh,2023476,29436,4796304,29.76
QcJh,3865508,32436,2951272,56.67
QcTh,3842368,31516,2975332,56.33
Qc9h,3938704,32092,2878420,57.74
Qc8h,4030312,31436,2787468,59.07
Qc7h,4117388,31536,2700292,60.34
Qc6h,4096292,31716,2721208,60.04
Qc5h,4186136,34692,2628388,61.37
Qc4h,5101928,174744,1572544,75.76
Qc3h,4446788,37804,2364624,65.2
Qc2h,4454968,39856,2354392,65.33
JcAh,1701172,548612,4599432,28.84
JcKh,3953624,33108,2862484,57.97
JcQh,3865340,32436,2951440,56.67
JcJh,2025508,28364,4795344,29.78
JcTh,3754348,30844,3064024,55.04
Jc9h,3850684,31420,2967112,56.45
Jc8h,3942292,30764,2876160,57.78
Jc7h,4029368,30864,2788984,59.05
Jc6h,4096556,31760,2720900,60.04
Jc5h,4162828,33772,2652616,61.02
Jc4h,5075684,173896,1599636,75.38
Jc3h,4423480,36884,2388852,64.85
Jc2h,4431660,38936,2378620,64.99
TcAh,1698068,741944,4409204,30.21
TcKh,3930316,32188,2886712,57.62
TcQh,3842032,31516,2975668,56.32
TcJh,3754180,30844,3064192,55.04
TcTh,2032580,27292,4789344,29.88
Tc9h,3763096,30748,3055372,55.17
Tc8h,3854704,30092,2964420,56.5
Tc7h,3941780,30192,2877244,57.77
Tc6h,4008968,31088,2809160,58.76
Tc5h,4163524,33816,2651876,61.04
Tc4h,5049872,173048,1626296,74.99
Tc3h,4400604,35964,2412648,64.51
Tc2h,4408784,38016,2402416,64.65
9cAh,1690924,1085108,4073184,32.61
9cKh,4026660,32792,2789764,59.03
9cQh,3938376,32120,2878720,57.74
9cJh,3850524,31448,2967244,56.45
9cTh,3763104,30776,3055336,55.17
9c9h,2060368,28652,4760196,30.29
9c8h,3770876,30884,3047456,55.28
9c7h,3860888,30984,2957344,56.6
9c6h,3928076,31880,2889260,57.58
9c5h,4082632,34608,2731976,59.86
9c4h,5084736,143504,1620976,75.29
9c3h,4405060,36756,2407400,64.58
9c2h,4413240,38808,2397168,64.72
8cAh,1690724,1458236,3700256,35.33
8cKh,4118100,32120,2698996,60.36
8cQh,4029816,31448,2787952,59.07
8cJh,3941964,30776,2876476,57.78
8cTh,3854544,30104,2964568,56.5
8c9h,3770708,30868,3047640,55.28
8c8h,2088856,28092,4732268,30.7
8c7h,3809168,30496,3009552,55.84
8c6h,3876356,31392,2941468,56.82
8c5h,4030912,34120,2784184,59.1
8c4h,4979912,135720,1733584,73.7
8c3h,4425436,36800,2386980,64.88
8c2h,4412580,38136,2398500,64.7
7cAh,1670056,1946248,3232912,38.59
7cKh,4116892,31452,2700872,60.34
7cQh,4116892,31496,2700828,60.34
7cJh,4029040,30824,2789352,59.05
7cTh,3941620,30152,2877444,57.77
7c9h,3860720,30916,2957580,56.59
7c8h,3809168,30444,3009604,55.84
7c7h,2103888,29504,4715824,30.93
7c6h,3832928,31872,2984416,56.19
7c5h,3987484,34600,2827132,58.47
7c4h,4902196,128904,1818116,72.51
7c3h,4369204,37280,2442732,64.06
7c2h,4457128,39148,2352940,65.36
6cAh,1672988,2473704,2702524,42.48
6cKh,4119364,32468,2697384,60.38
6cQh,4095792,31548,2721876,60.03
6cJh,4096224,31592,2721400,60.04
6cTh,4008804,30920,2809492,58.76
6c9h,3927904,31684,2889628,57.58
6c8h,3876352,31212,2941652,56.82
6c7h,3832924,31744,2984548,56.19
6c6h,2113940,31716,4703560,31.1
6c5h,3925956,35616,2887644,57.58
6c4h,4796688,129992,1922536,70.98
6c3h,4307676,38296,2503244,63.17
6c2h,4395600,40164,2413452,64.47
5cAh,1532568,3048924,2267724,44.63
5cKh,4209384,35144,2604688,61.71
5cQh,4185812,34224,2629180,61.36
5cJh,4162672,33304,2653240,61.02
5cTh,4163536,33348,2652332,61.03
5c9h,4082636,34112,2732468,59.86
5c8h,4031084,33640,2784492,59.1
5c7h,3987656,34172,2827388,58.47
5c6h,3926132,35344,2887740,57.58
5c5h,2071812,35916,4741488,30.51
5c4h,4807700,150328,1891188,71.29
5c3h,4240944,40580,2567692,62.21
5c2h,4329300,42448,2477468,63.52
4cAh,123616,6650664,74936,50.36
4cKh,5128452,174656,1546108,76.15
4cQh,5101944,173808,1573464,75.76
4cJh,5075868,172960,1600388,75.37
4cTh,5050224,172112,1626880,74.99
4c9h,5085080,142540,1621596,75.28
4c8h,4980424,134804,1733988,73.7
4c7h,4902708,128072,1818436,72.52
4c6h,4797204,129320,1922692,70.98
4c5h,4808032,150188,1890996,71.29
4c4h,2186756,165684,4496776,33.14
4c3h,4990496,161916,1696804,74.04
4c2h,5104944,171192,1573080,75.78
3cAh,1938152,3438152,1472912,53.4
3cKh,4470372,36928,2341916,65.54
3cQh,4446800,36008,2366408,65.19
3cJh,4423660,35088,2390468,64.84
3cTh,4400952,34168,2414096,64.5
3c9h,4405400,34932,2408884,64.57
3c8h,4425944,34992,2388280,64.88
3c7h,4369712,35524,2443980,64.06
3c6h,4308188,36696,2504332,63.17
3c5h,4241280,39252,2568684,62.21
3c4h,4990500,160760,1697956,74.04
3c3h,3133676,41916,3673624,46.06
3c2h,4600344,44232,2204640,67.49
2cAh,1968044,3419488,1461684,53.7
2cKh,4478720,37696,2332800,65.67
2cQh,4455148,36776,2357292,65.31
2cJh,4432008,35856,2381352,64.97
2cTh,4409300,34936,2404980,64.63
2c9h,4413748,35700,2399768,64.7
2c8h,4413256,35044,2400916,64.69
2c7h,4457804,36108,2355304,65.35
2c6h,4396280,37280,2415656,64.46
2c5h,4329804,39836,2479576,63.51
2c4h,5105116,168784,1575316,75.77
2c3h,4600512,42948,2205756,67.48
2c2h,3210672,45504,3593040,47.21
AhKh,796716,155802,2472090,25.54
AhQh,795404,194332,2434872,26.06
AhJh,794092,259654,2370862,26.98
AhTh,792780,350388,2281440,28.27
Ah9h,789284,510142,2125182,30.5
Ah8h,789860,683880,1950868,33.05
Ah7h,780970,910008,1733630,36.09
Ah6h,782282,1153976,1488350,39.69
Ah5h,720712,1419352,1284544,41.77
Ah4h,73940,3105552,245116,47.5
Ah3h,912202,1598572,913834,49.98
Ah2h,925218,1590338,909052,50.24
KhQh,1845980,16036,1562592,54.14
KhJh,1835286,15684,1573638,53.82
KhTh,1824808,15332,1584468,53.51
Kh9h,1868634,15670,1540304,54.79
Kh8h,1910962,15424,1498222,56.03
Kh7h,1911006,15178,1498424,56.02
Kh6h,1912264,15644,1496700,56.07
Kh5h,1955442,16828,1452338,57.35
Kh4h,2392402,81242,950964,71.05
Kh3h,2077752,17522,1329334,60.93
Kh2h,2081128,17816,1325664,61.03
QhJh,1795154,15388,1614066,52.64
QhTh,1784676,15036,1624896,52.33
Qh9h,1828502,15374,1580732,53.62
