Opponent,Wins,Draws,Loses,Equity%
KcQc,1893094,17262,1514252,55.53
KcJc,1892094,17014,1515500,55.5
KcTc,1891310,16766,1516532,55.47
Kc9c,2399746,72614,952248,71.13
Kc8c,2090362,16348,1317898,61.28
Kc7c,2070828,15994,1337786,60.7
Kc6c,2059504,16290,1348814,60.38
Kc5c,2062282,17688,1344638,60.48
Kc4c,2077056,17984,1329568,60.91
Kc3c,2078652,18010,1327946,60.96
Kc2c,2091412,18412,1314784,61.34
QcJc,1858242,16804,1549562,54.51
QcTc,1857458,16556,1550594,54.48
Qc9c,2349188,69502,1005918,69.61
Qc8c,2050332,16138,1358138,60.11
Qc7c,2079978,16018,1328612,60.97
Qc6c,2057434,16042,1351132,60.31
Qc5c,2060212,17440,1346956,60.41
Qc4c,2074986,17736,1331886,60.85
Qc3c,2076582,17762,1330264,60.9
Qc2c,2089342,18164,1317102,61.27
JcTc,1823822,16346,1584440,53.5
Jc9c,2298846,66390,1059372,68.1
Jc8c,2010518,15928,1398162,58.94
Jc7c,2040164,15808,1368636,59.8
Jc6c,2066800,16066,1341742,60.59
Jc5c,2058358,17192,1349058,60.36
Jc4c,2073132,17488,1333988,60.79
Jc3c,2074728,17514,1332366,60.84
Jc2c,2087488,17916,1319204,61.22
Tc9c,2248720,63278,1112610,66.59
Tc8c,1970920,15718,1437970,57.78
Tc7c,2000566,15598,1408444,58.65
Tc6c,2027202,15856,1381550,59.43
Tc5c,2066140,17216,1341252,60.58
Tc4c,2071494,17240,1335874,60.74
Tc3c,2073090,17266,1334252,60.79
Tc2c,2085850,17668,1321090,61.17
9c8c,2264870,75002,1084736,67.23
9c7c,2306428,77856,1040324,68.49
9c6c,2346400,81088,997120,69.7
9c5c,2399744,85422,939442,71.32
9c4c,2454406,88654,881548,72.96
9c3c,2458726,88714,877168,73.09
9c2c,2475718,89152,859738,73.59
8c7c,2032814,15380,1376414,59.58
8c6c,2065628,15638,1343342,60.55
8c5c,2110744,16998,1296866,61.88
8c4c,2159350,17256,1248002,63.31
8c3c,2204610,17280,1202718,64.63
8c2c,2206338,17304,1200966,64.68
7c6c,2025730,15612,1383266,59.38
7c5c,2070846,16972,1336790,60.72
7c4c,2119452,17230,1287926,62.14
7c3c,2164712,17254,1242642,63.46
7c2c,2210342,17600,1196666,64.8
6c5c,2022302,17268,1385038,59.3
6c4c,2070908,17526,1336174,60.73
6c3c,2114368,17550,1292690,62.0
6c2c,2159998,17896,1246714,63.33
5c4c,2036880,18656,1369072,59.75
5c3c,2070732,18680,1335196,60.74
5c2c,2116362,19026,1289220,62.08
4c3c,2086792,18976,1318840,61.21
4c2c,2132422,19322,1272864,62.55
3c2c,2134234,19348,1271026,62.6
KcAh,1631420,324472,4893324,26.19
KcKh,1954040,26352,4868824,28.72
KcQh,3987948,30596,2830672,58.45
KcJh,3985012,29924,2834280,58.4
KcTh,3982508,29252,2837456,58.36
Kc9h,5024316,147240,1677660,74.43
Kc8h,4393892,28208,2427116,64.36
Kc7h,4352800,27344,2469072,63.75
Kc6h,4329276,28240,2491700,63.41
Kc5h,4336084,31500,2481632,63.54
Kc4h,4368368,32764,2448084,64.02
Kc3h,4371392,33648,2444176,64.07
Kc2h,4398420,35948,2414848,64.48
QcAh,1631220,401372,4816624,26.75
QcKh,3987780,30596,2830840,58.45
QcQh,1936868,25776,4886572,28.47
QcJh,3912748,29436,2907032,57.34
QcTh,3910244,28764,2910208,57.3
Qc9h,4917764,139456,1791996,72.82
Qc8h,4308824,27720,2512672,63.11
Qc7h,4371448,27388,2450380,64.02
Qc6h,4323952,27568,2497696,63.33
Qc5h,4330760,30828,2487628,63.46
Qc4h,4363044,32092,2454080,63.94
Qc3h,4366068,32976,2450172,63.99
Qc2h,4393096,35276,2420844,64.4
JcAh,1607448,536672,4705096,27.39
JcKh,3984676,29924,2834616,58.4
JcQh,3912580,29436,2907200,57.34
JcJh,1924736,25200,4899280,28.29
JcTh,3838412,28276,2982528,56.25
Jc9h,4811644,131672,1905900,71.21
Jc8h,4224188,27232,2597796,61.87
Jc7h,4286812,26900,2535504,62.78
Jc6h,4343032,27612,2478572,63.61
Jc5h,4325868,30156,2493192,63.38
Jc4h,4358152,31420,2459644,63.86
Jc3h,4361176,32304,2455736,63.91
Jc2h,4388204,34604,2426408,64.32
TcAh,1579776,730372,4539068,28.4
TcKh,3982004,29252,2837960,58.35
TcQh,3909908,28764,2910544,57.3
TcJh,3838244,28276,2982696,56.25
TcTh,1917644,24624,4906948,28.18
Tc9h,4705956,123888,2019372,69.61
Tc8h,4139984,26744,2682488,60.64
Tc7h,4202608,26412,2620196,61.55
Tc6h,4258828,27124,2563264,62.38
Tc5h,4341480,30200,2477536,63.61
Tc4h,4353692,30748,2464776,63.79
Tc3h,4356716,31632,2460868,63.84
Tc2h,4383744,33932,2431540,64.25
9cAh,124424,6649684,75108,50.36
9cKh,5024000,147268,1677948,74.43
9cQh,4917616,139516,1792084,72.82
9cJh,4811664,131764,1905788,71.21
9cTh,4706144,124012,2019060,69.62
9c9h,1948344,158768,4742104,29.61
9c8h,4740228,147876,1961112,70.29
9c7h,4827016,154952,1867248,71.61
9c6h,4910336,163072,1775808,72.88
9c5h,5022308,173556,1653352,74.59
9c4h,5136900,182044,1530272,76.33
9c3h,5145540,183000,1520676,76.46
9c2h,5181120,185372,1482724,77.0
8cAh,4224692,1080952,1543572,69.57
8cKh,4393228,28220,2427768,64.35
8cQh,4308328,27732,2513156,63.1
8cJh,4223860,27244,2598112,61.87
8cTh,4139824,26756,2682636,60.64
8c9h,4739880,147732,1961604,70.28
8c8h,2925976,24752,3898488,42.9
8c7h,4265844,26000,2557372,62.47
8c6h,4334868,26712,2487636,63.48
8c5h,4430324,29788,2389104,64.9
8c4h,4532808,30868,2285540,66.41
8c3h,4628364,31752,2189100,67.81
8c2h,4631820,33088,2184308,67.87
7cAh,4211228,1076836,1561152,69.35
7cKh,4352136,27304,2469776,63.74
7cQh,4370952,27348,2450916,64.02
7cJh,4286484,26860,2535872,62.78
7cTh,4202448,26372,2620396,61.55
7c9h,4826668,154788,1867760,71.6
7c8h,4265844,25948,2557424,62.47
7c7h,2973892,25172,3850152,43.6
7c6h,4251248,26760,2571208,62.26
7c5h,4346704,29836,2472676,63.68
7c4h,4449188,30916,2369112,65.18
7c3h,4544744,31800,2272672,66.59
7c2h,4640924,33852,2174440,68.01
6cAh,4219296,1048684,1581236,69.26
6cKh,4328608,28072,2492536,63.4
6cQh,4323452,27400,2498364,63.32
6cJh,4342700,27444,2479072,63.6
6cTh,4258664,26956,2563596,62.37
6c9h,4909984,162812,1776420,72.88
6c8h,4334864,26532,2487820,63.48
6c7h,4251244,26632,2571340,62.26
6c6h,3001876,26640,3820700,44.02
6c5h,4244348,30604,2574264,62.19
6c4h,4346832,31684,2470700,63.7
6c3h,4438488,32568,2378160,65.04
6c2h,4534668,34620,2279928,66.46
5cAh,4093340,1078088,1677788,67.63
5cKh,4335584,31028,2482604,63.53
5cQh,4330428,30356,2488432,63.45
5cJh,4325704,29684,2493828,63.37
5cTh,4341484,29728,2478004,63.6
5c9h,5022124,173024,1654068,74.59
5c8h,4430488,29304,2389424,64.9
5c7h,4346868,29404,2472944,63.68
5c6h,4244516,30332,2574368,62.19
5c5h,3054412,30688,3764116,44.82
5c4h,4279596,34112,2535508,62.73
5c3h,4350616,34996,2463604,63.78
5c2h,4446796,37048,2365372,65.19
4cAh,4126052,1084208,1638956,68.16
4cKh,4368036,31796,2449384,64.01
4cQh,4362880,31124,2455212,63.93
4cJh,4358156,30452,2460608,63.85
4cTh,4353864,29780,2465572,63.78
4c9h,5136884,181048,1531284,76.32
4c8h,4533172,29888,2286156,66.4
4c7h,4449552,29988,2369676,65.18
4c6h,4347200,30916,2471100,63.7
4c5h,4279796,33616,2535804,62.73
4c4h,3125128,33488,3690600,45.87
4c3h,4385720,35764,2427732,64.29
4c2h,4481900,37816,2329500,65.71
3cAh,4129040,1090044,1630132,68.24
3cKh,4371228,31848,2446140,64.05
3cQh,4366072,31176,2451968,63.97
3cJh,4361348,30504,2457364,63.9
3cTh,4357056,29832,2462328,63.83
3c9h,5145692,181172,1522352,76.45
3c8h,4628864,29940,2190412,67.8
3c7h,4545244,30040,2273932,66.58
3c6h,4438992,30968,2379256,65.04
3c5h,4350952,33668,2464596,63.77
3c4h,4385888,34932,2428396,64.29
3c3h,3162352,35192,3651672,46.43
3c2h,4485524,37868,2325824,65.77
2cAh,4158536,1097276,1593404,68.73
2cKh,4398424,32864,2417928,64.46
2cQh,4393268,32192,2423756,64.38
2cJh,4388544,31520,2429152,64.3
2cTh,4384252,30848,2434116,64.24
2c9h,5181440,182260,1485516,76.98
2c8h,4632488,29992,2186736,67.85
