Opponent,Wins,Draws,Loses,Equity%
AcKc,1146830,17940,2259838,33.75
AcJc,875744,51618,2497246,26.33
AcTc,1343694,17044,2063870,39.49
Ac9c,1401558,16888,2006162,41.17
Ac8c,1410780,16534,1997294,41.44
Ac7c,1437180,16414,1971014,42.21
Ac6c,1437180,16438,1970990,42.21
Ac5c,1416198,17566,1990844,41.61
Ac4c,1418962,17968,1987678,41.7
Ac3c,1421726,18370,1984512,41.78
Ac2c,1424490,18772,1981346,41.87
KcJc,824978,85910,2513720,25.34
KcTc,1313074,24872,2086662,38.71
Kc9c,1370938,24716,2028954,40.39
Kc8c,1416270,24560,1983778,41.71
Kc7c,1435506,24206,1964896,42.27
Kc6c,1432742,23852,1968014,42.18
Kc5c,1429978,25302,1969328,42.13
Kc4c,1432742,25704,1966162,42.21
Kc3c,1435506,26106,1962996,42.3
Kc2c,1438270,26508,1959830,42.39
JcTc,2342718,130234,951656,70.31
Jc9c,2345328,132136,947144,70.41
Jc8c,2357614,134390,932604,70.81
Jc7c,2409052,137370,878186,72.35
Jc6c,2400178,137628,886802,72.1
Jc5c,2389232,139688,895688,71.81
Jc4c,2405216,140702,878690,72.29
Jc3c,2421416,141716,861476,72.78
Jc2c,2437832,142730,844046,73.27
Tc9c,2135884,32696,1256028,62.85
Tc8c,2161342,32540,1230726,63.59
Tc7c,2194572,32384,1197652,64.56
Tc6c,2224100,32030,1168478,65.41
Tc5c,2256094,33478,1135036,66.37
Tc4c,2257390,33502,1133716,66.41
Tc3c,2269934,33904,1120770,66.78
Tc2c,2282694,34306,1107608,67.16
9c8c,2097714,31814,1295080,61.72
9c7c,2130944,31658,1262006,62.69
9c6c,2159130,31304,1234174,63.5
9c5c,2189324,32752,1202532,64.41
9c4c,2234522,33098,1156988,65.73
9c3c,2236034,33122,1155452,65.78
9c2c,2248794,33524,1142290,66.16
8c7c,2092910,31324,1300374,61.57
8c6c,2112692,30970,1280946,62.14
8c5c,2133278,32418,1258912,62.77
8c4c,2178476,32764,1213368,64.09
8c3c,2223890,33110,1167608,65.42
8c2c,2225618,33134,1165856,65.47
7c6c,2106760,30906,1286942,61.97
7c5c,2095406,32354,1296848,61.66
7c4c,2140604,32700,1251304,62.98
7c3c,2186018,33046,1205544,64.32
7c2c,2231648,33392,1159568,65.65
6c5c,2052584,32056,1339968,60.4
6c4c,2097782,32402,1294424,61.73
6c3c,2143196,32748,1248664,63.06
6c2c,2188826,33094,1202688,64.4
5c4c,2044496,33260,1346852,60.19
5c3c,2089910,33606,1301092,61.52
5c2c,2135540,33952,1255116,62.85
4c3c,2102454,34008,1288146,61.89
4c2c,2148084,34354,1242170,63.23
3c2c,2160844,34756,1229008,63.61
AcAh,1019052,26216,5803948,15.07
AcKh,2392704,32040,4424472,35.17
AcQh,1790732,101592,4956892,26.89
AcJh,1797304,99824,4952088,26.97
AcTh,2787132,29960,4032124,40.91
Ac9h,2907032,29436,3912748,42.66
Ac8h,2930684,28532,3890000,43.0
Ac7h,2989692,28200,3831324,43.86
Ac6h,2989692,28380,3831144,43.86
Ac5h,2945400,30924,3872892,43.23
Ac4h,2951272,32436,3865508,43.33
Ac3h,2957144,34284,3857788,43.43
Ac2h,2963016,36584,3849616,43.53
KcAh,2392324,32044,4424848,35.16
KcKh,914788,28064,5906364,13.56
KcQh,1681376,172024,4995816,25.8
KcJh,1688160,170028,4991028,25.89
KcTh,2723060,46812,4079344,40.1
Kc9h,2842960,46288,3959968,41.85
Kc8h,2936700,45776,3866740,43.21
Kc7h,2982104,44912,3822200,43.87
Kc6h,2976232,44128,3828856,43.78
Kc5h,2970360,47388,3831468,43.71
Kc4h,2976232,48900,3824084,43.81
Kc3h,2982104,50748,3816364,43.91
Kc2h,2987976,53048,3808192,44.01
JcAh,1843180,100124,4905912,27.64
JcKh,1734404,170584,4944228,26.57
JcQh,124920,6649696,74600,50.37
JcJh,2229660,108156,4511400,33.34
JcTh,4911604,261188,1676424,73.62
Jc9h,4915516,265228,1668472,73.7
Jc8h,4940412,269972,1638832,74.1
Jc7h,5049112,276268,1523836,75.73
Jc6h,5028796,276708,1543712,75.44
Jc5h,5005012,281192,1563012,75.13
Jc4h,5038576,283928,1526712,75.64
Jc3h,5072572,287000,1489644,76.16
Jc2h,5107000,290524,1451692,76.68
TcAh,2833476,29940,3985800,41.59
TcKh,2769580,46816,4032820,40.78
TcQh,4730228,556468,1562520,73.12
TcJh,4911304,260376,1677536,73.61
TcTh,3016840,26944,3805432,44.24
Tc9h,4480568,63236,2305412,65.88
Tc8h,4533048,62724,2253444,66.64
Tc7h,4601520,62252,2185444,67.64
Tc6h,4664540,61468,2123208,68.55
Tc5h,4731760,64728,2052728,69.56
Tc4h,4734352,65276,2049588,69.6
Tc3h,4760948,67124,2021144,70.0
Tc2h,4787976,69424,1991816,70.41
9cAh,2953436,29440,3866340,43.34
9cKh,2889540,46316,3913360,42.53
9cQh,4750544,540428,1558244,73.3
9cJh,4915032,264704,1669480,73.69
9cTh,4480392,63260,2305564,65.88
9c9h,3099088,26968,3723160,45.44
9c8h,4400600,61204,2387412,64.7
9c7h,4469072,60732,2319412,65.69
9c6h,4529156,59948,2260112,66.56
9c5h,4592476,63208,2193532,67.51
9c4h,4687792,64472,2096952,68.91
9c3h,4690816,65356,2093044,68.96
9c2h,4717844,67656,2063716,69.38
8cAh,2976916,28520,3843780,43.67
8cKh,2983312,45816,3820088,43.89
8cQh,4751820,545360,1552036,73.36
8cJh,4939748,269692,1639776,74.09
8cTh,4532700,62760,2253756,66.64
8c9h,4400428,61216,2387572,64.69
8c8h,3170344,28732,3650140,46.5
8c7h,4390844,60044,2398328,64.55
8c6h,4432828,59260,2357128,65.15
8c5h,4475512,62520,2311184,65.8
8c4h,4570828,63784,2214604,67.2
8c3h,4666576,65384,2117256,68.61
8c2h,4670032,66720,2112464,68.67
7cAh,3035952,28160,3785104,44.53
7cKh,3028712,44896,3775608,44.55
7cQh,4776516,552040,1520660,73.77
7cJh,5048436,276192,1524588,75.72
7cTh,4601200,62260,2185756,67.63
7c9h,4468928,60716,2319572,65.69
7c8h,4390872,60016,2398328,64.55
7c7h,3266400,32264,3550552,47.93
7c6h,4423052,59148,2367016,65.01
7c5h,4397740,62408,2389068,64.66
7c4h,4493056,63672,2292488,66.06
7c3h,4588804,65272,2195140,67.47
7c2h,4684984,67324,2096908,68.89
6cAh,3035784,28204,3785228,44.53
6cKh,3022672,43976,3782568,44.45
6cQh,4753788,554480,1540948,73.45
6cJh,5027952,276496,1544768,75.43
6cTh,4664052,61340,2123824,68.54
6c9h,4528844,59796,2260576,66.56
6c8h,4432688,59096,2357432,65.15
6c7h,4422884,59012,2367320,65.01
6c6h,3278944,35936,3534336,48.14
6c5h,4307008,61736,2480472,63.33
6c4h,4402324,63000,2383892,64.73
6c3h,4498072,64600,2286544,66.14
6c2h,4594252,66652,2188312,67.56
5cAh,2991520,30476,3827220,43.9
5cKh,3016796,46964,3785456,44.39
5cQh,4727324,561260,1560632,73.12
5cJh,5004164,280708,1564344,75.11
5cTh,4731236,64328,2053652,69.55
5c9h,4592128,62784,2194304,67.5
5c8h,4475336,62084,2311796,65.79
5c7h,4397568,62000,2389648,64.66
5c6h,4307004,61464,2480748,63.33
5c5h,3295148,44812,3509256,48.44
5c4h,4289192,64696,2495328,63.1
5c3h,4384940,66296,2397980,64.51
5c2h,4481120,68348,2299748,65.92
4cAh,2997560,31492,3820164,43.99
4cKh,3022836,47980,3778400,44.48
4cQh,4757948,566500,1524768,73.6
4cJh,5037896,282948,1528372,75.62
4cTh,4733996,64380,2050840,69.59
4c9h,4687612,63552,2098052,68.9
4c8h,4570820,62852,2215544,67.19
4c7h,4493052,62768,2293396,66.06
4c6h,4402488,62232,2384496,64.73
4c5h,4289360,64200,2495656,63.09
4c4h,3326724,55020,3467472,48.97
4c3h,4411704,67312,2370200,64.9
4c2h,4507884,69364,2271968,66.32
3cAh,3003600,32508,3813108,44.09
3cKh,3028876,48996,3771344,44.58
3cQh,4788572,572172,1488472,74.09
3cJh,5072060,285188,1491968,76.14
3cTh,4760760,65396,2023060,69.99
3c9h,4690804,63604,2094808,68.95
3c8h,4666736,63620,2118860,68.6
3c7h,4588968,63536,2196712,67.46
3c6h,4498404,63000,2287812,66.14
3c5h,4385276,64968,2398972,64.5
3c4h,4411872,66480,2370864,64.9
3c3h,3361756,66716,3420744,49.57
3c2h,4535080,70380,2243756,66.73
2cAh,3009640,33524,3806052,44.19
2cKh,3034916,50012,3764288,44.68
2cQh,4819196,578276,1451744,74.58
2cJh,5106656,287428,1455132,76.66
2cTh,4787956,66412,1994848,70.39
2c9h,4718000,64620,2066596,69.36
2c8h,4670360,63672,2115184,68.65
2c7h,4685316,64304,2099596,68.88
2c6h,4594752,63768,2190696,67.55
2c5h,4481624,65736,2301856,65.91
2c4h,4508220,67248,2273748,66.31
2c3h,4535248,69096,2244872,66.72
2c2h,3400244,80016,3368956,50.23
AhKh,1134818,15210,2274580,33.36
AhQh,862152,48164,2514292,25.88
AhJh,865098,47442,2512068,25.95
AhTh,1324604,14290,2085714,38.89
Ah9h,1379284,14106,2031218,40.48
Ah8h,1388498,13754,2022356,40.75
Ah7h,1413962,13596,1997050,41.49
Ah6h,1413962,13622,1997024,41.49
Ah5h,1394042,14724,2015842,40.92
Ah4h,1396666,15124,2012818,41.0
Ah3h,1399290,15524,2009794,41.09
Ah2h,1401914,15924,2006770,41.17
KhQh,814240,82478,2527890,24.98
KhJh,817186,81756,2525666,25.06
KhTh,1295824,22146,2106638,38.16
Kh9h,1350504,21962,2052142,39.76
Kh8h,1393444,21778,2009386,41.01
Kh7h,1412398,21426,1990784,41.56
Kh6h,1409774,21076,1993758,41.47
Kh5h,1407150,22498,1994960,41.42
Kh4h,1409774,22898,1991936,41.5
Kh3h,1412398,23298,1988912,41.58
Kh2h,1415022,23698,1985888,41.67
QhJh,74426,3105068,245114,47.51
QhTh,2209424,263380,951804,68.36
Qh9h,2216438,255568,952602,68.45
Qh8h,2215322,257502,951784,68.45
Qh7h,2224848,260286,939474,68.77
Qh6h,2214732,261614,948262,68.49
Qh5h,2202846,264932,956830,68.19
Qh4h,2216910,267444,940254,68.64
Qh3h,2230974,270172,923462,69.09
Qh2h,2245038,273116,906454,69.54
JhTh,2296434,125234,1002940,68.89
Jh9h,2296028,126612,1001968,68.89
Jh8h,2305830,128406,990372,69.21
Jh7h,2354214,130920,939474,70.66
Jh6h,2345178,131168,948262,70.4
Jh5h,2334588,133188,956832,70.12
Jh4h,2350164,134188,940256,70.58
Jh3h,2365956,135188,923464,71.06
Jh2h,2381964,136188,906456,71.54
Th9h,2089822,29930,1304856,61.46
Th8h,2113566,29746,1281296,62.15
Th7h,2144878,29562,1250168,63.06
Th6h,2173526,29210,1221872,63.89
Th5h,2204290,30630,1189688,64.81
Th4h,2205586,30654,1188368,64.85
Th3h,2217792,31054,1175762,65.21
Th2h,2230214,31454,1162940,65.58
9h8h,2051414,28982,1344212,60.33
9h7h,2082726,28798,1313084,61.24
9h6h,2110062,28446,1286100,62.03
9h5h,2139056,29866,1255686,62.9
9h4h,2182572,30210,1211826,64.17
9h3h,2184084,30234,1210290,64.22
9h2h,2196506,30634,1197468,64.59
8h7h,2045632,28430,1350546,60.15
8h6h,2064808,28080,1331720,60.7
8h5h,2084420,29500,1310688,61.3
8h4h,2127936,29844,1266828,62.57
8h3h,2171668,30188,1222752,63.85
8h2h,2173396,30212,1221000,63.91
7h6h,2058872,27998,1337738,60.53
7h5h,2047488,29424,1347696,60.22
7h4h,2091004,29768,1303836,61.49
7h3h,2134736,30112,1259760,62.77
7h2h,2178684,30456,1215468,64.06
6h5h,2006348,29184,1389076,59.01
6h4h,2049864,29540,1345204,60.29
6h3h,2093596,29884,1301128,61.57
6h2h,2137544,30228,1256836,62.86
5h4h,1998516,30488,1395604,58.8
5h3h,2042248,30852,1351508,60.08
5h2h,2086196,31196,1307216,61.37
4h3h,2054454,31470,1338684,60.45
4h2h,2098402,31844,1294362,61.74
3h2h,2110824,32576,1281208,62.11
AhAs,268077,5185,1439042,15.81
AhKs,1216062,13304,2195242,35.7
AhQs,918744,47614,2458250,27.52
AhJs,921738,46892,2455978,27.6
AhTs,1408862,12270,2003476,41.32
Ah9s,1467850,12010,1944748,43.04
Ah8s,1479670,11560,1933378,43.38
Ah7s,1508820,11394,1904394,44.22
Ah6s,1508820,11484,1904304,44.23
Ah5s,1487076,12730,1924802,43.61
Ah4s,1489956,13484,1921168,43.7
Ah3s,1492836,14406,1917366,43.8
Ah2s,1495716,15554,1913338,43.9
KhKs,242329,5653,1464322,14.32
KhQs,865000,82424,2477184,26.46
KhJs,867994,81702,2474912,26.54
KhTs,1377416,20706,2026486,40.52
Kh9s,1436404,20446,1967758,42.24
Kh8s,1482538,20192,1921878,43.59
Kh7s,1505044,19762,1899802,44.24
Kh6s,1502164,19372,1903072,44.15
Kh5s,1499284,20974,1904350,44.09
Kh4s,1502164,21728,1900716,44.18
Kh3s,1505044,22650,1896914,44.28
Kh2s,1507924,23798,1892886,44.38
QhQs,181417,26858,1504029,11.38
QhJs,74426,3275756,74426,50.0
QhTs,2343186,273638,807784,72.42
Qh9s,2353210,265682,805716,72.59
Qh8s,2353810,268134,802664,72.65
Qh7s,2365872,271474,787262,73.05
Qh6s,2354790,272764,797054,72.74
Qh5s,2341788,276262,806558,72.41
Qh4s,2356818,279128,788662,72.9
Qh3s,2371848,282378,770382,73.38
Qh2s,2386878,286070,751660,73.87
JhJs,554268,25333,1132703,33.11
JhTs,2435494,126424,862690,72.96
Jh9s,2437474,128432,858702,73.05
Jh8s,2449788,130786,844034,73.44
Jh7s,2503434,133910,787264,75.06
Jh6s,2493432,134120,797056,74.77
Jh5s,2481726,136322,806560,74.46
Jh4s,2498268,137676,788664,74.96
Jh3s,2515026,139198,770384,75.47
Jh2s,2532000,140946,751662,75.99
ThTs,747460,5383,959461,43.81
Th9s,2222550,28936,1173122,65.32
Th8s,2248354,28682,1147572,66.07
Th7s,2281998,28448,1114162,67.05
Th6s,2312954,28058,1083596,67.95
Th5s,2346156,29660,1048792,68.94
Th4s,2347452,29934,1047222,68.98
Th3s,2360580,30856,1033172,69.38
Th2s,2373924,32004,1018680,69.79
9h9s,767976,5383,938945,45.01
9h8s,2183188,27910,1213510,64.16
9h7s,2216832,27676,1180100,65.14
9h6s,2246348,27286,1150974,65.99
9h5s,2277630,28888,1118090,66.93
9h4s,2324630,29518,1070460,68.31
9h3s,2326142,29960,1068506,68.36
9h2s,2339486,31108,1054014,68.77
8h8s,785750,5821,920733,46.06
8h7s,2178338,27326,1218944,64.01
8h6s,2198964,26936,1198708,64.6
8h5s,2220070,28538,1176000,65.24
8h4s,2267070,29168,1128370,66.63
8h3s,2314286,29966,1080356,68.02
8h2s,2316014,30634,1077960,68.08
7h7s,809587,6711,896006,47.48
7h6s,2194176,26894,1203538,64.46
7h5s,2181720,28496,1214392,64.12
7h4s,2228720,29126,1166762,65.5
7h3s,2275936,29924,1118748,66.9
7h2s,2323368,30948,1070292,68.3
6h6s,812793,7665,891846,47.69
6h5s,2137096,28230,1259282,62.82
6h4s,2184096,28860,1211652,64.2
6h3s,2231312,29658,1163638,65.59
6h2s,2278744,30682,1115182,66.99
5h5s,816873,9939,885492,48.0
5h4s,2128360,29818,1266430,62.58
5h3s,2175576,30616,1218416,63.97
5h2s,2223008,31640,1169960,65.37
4h4s,824697,12613,874994,48.53
4h3s,2188704,31370,1204534,64.37
4h2s,2236136,32394,1156078,65.77
3h3s,833385,15743,863176,49.13
3h2s,2249480,33316,1141812,66.17
2h2s,842937,19387,849980,49.79
AcAd,241491,7923,1462890,14.33
AcKd,588268,9369,1114667,34.63
AcQd,435029,26983,1250292,26.19
AcTd,700763,8841,1002700,41.18
Ac9d,731234,8715,972355,42.96
Ac8d,737106,8484,966714,43.3
Ac7d,752000,8394,951910,44.16
Ac6d,752001,8405,951898,44.16
Ac5d,740692,8985,962627,43.52
Ac4d,742230,9240,960834,43.62
Ac3d,743768,9495,959041,43.71
Ac2d,745306,9750,957248,43.81
KcAd,588268,9369,1114667,34.63
KcKd,215107,8379,1488818,12.81
KcQd,407368,44801,1260135,25.1
KcTd,684494,13055,1014755,40.36
Kc9d,714965,12929,984410,42.13
Kc8d,738775,12803,960726,43.52
Kc7d,750181,12572,949551,44.18
Kc6d,748686,12341,951277,44.08
Kc5d,747147,13101,952056,44.02
Kc4d,748685,13356,950263,44.11
Kc3d,750223,13611,948470,44.21
Kc2d,751761,13866,946677,44.31
JcAd,449172,26622,1236510,27.01
JcKd,421511,44440,1246353,25.91
JcQd,12667,1686970,12667,50.0
JcTd,1238735,67383,406186,74.31
Jc9d,1239759,68397,404148,74.4
Jc8d,1246089,69587,396628,74.8
Jc7d,1273650,71161,367493,76.46
Jc6d,1268473,71236,372595,76.16
Jc5d,1262370,72302,377632,75.83
Jc4d,1270902,72863,368539,76.35
Jc3d,1279542,73424,359338,76.87
Jc2d,1288290,73985,350029,77.4
TcAd,700763,8840,1002701,41.18
TcKd,684494,13054,1014756,40.36
TcQd,1180348,141370,390586,73.06
TcTd,760992,8090,943222,44.68
Tc9d,1129059,17157,566088,66.44
Tc8d,1142353,17031,552920,67.21
Tc7d,1159732,16905,535667,68.22
Tc6d,1175713,16674,519917,69.15
Tc5d,1192679,17434,502191,70.16
Tc4d,1193369,17447,501488,70.2
Tc3d,1200145,17702,494457,70.61
Tc2d,1207029,17957,487318,71.02
9cAd,731234,8714,972356,42.96
9cKd,714965,12928,984411,42.13
9cQd,1185442,137324,389538,73.24
9cTd,1129059,17157,566088,66.44
9c9d,781600,8102,922602,45.88
9c8d,1108756,16651,586897,65.24
9c7d,1126135,16525,569644,66.25
9c6d,1141368,16294,554642,67.13
9c5d,1157344,17054,537906,68.09
9c4d,1181544,17247,513513,69.51
9c3d,1182342,17260,512702,69.55
9c2d,1189226,17515,505563,69.96
8cAd,737107,8483,966714,43.3
8cKd,738776,12802,960726,43.52
8cQd,1185743,138566,387995,73.29
8cTd,1142346,17031,552927,67.21
8c9d,1108749,16651,586904,65.24
8c8d,799453,8546,904305,46.94
8c7d,1106303,16353,589648,65.09
8c6d,1116939,16122,579243,65.7
8c5d,1127685,16882,567737,66.35
8c4d,1151885,17075,543344,67.77
8c3d,1176193,17268,518843,69.19
8c2d,1177099,17281,517924,69.25
7cAd,752043,8393,951868,44.17
7cKd,750224,12571,949509,44.18
7cQd,1191984,140248,380072,73.71
7cTd,1159719,16905,535680,68.22
7c9d,1126122,16525,569657,66.25
7c8d,1106297,16353,589654,65.09
7c7d,823602,9422,879280,48.37
7c6d,1114438,16094,581772,65.55
7c5d,1107967,16854,587483,65.2
7c4d,1132167,17047,563090,66.62
7c3d,1156475,17240,538589,68.04
7c2d,1180891,17433,513980,69.47
6cAd,752001,8404,951899,44.16
6cKd,748686,12340,951278,44.08
6cQd,1186224,140863,385217,73.39
6cTd,1175713,16674,519917,69.15
6c9d,1141368,16294,554642,67.13
6c8d,1116938,16122,579244,65.7
6c7d,1114395,16094,581815,65.55
6c6d,826721,10304,875279,48.58
