Opponent,Wins,Draws,Loses,Equity%
AcKc,1058606,18962,2347040,31.19
AcQc,1059708,18664,2346236,31.22
AcJc,1051118,18366,2355124,30.96
AcTc,1040726,18068,2365814,30.65
Ac8c,1156990,18198,2249420,34.05
Ac7c,1168992,18272,2237344,34.4
Ac6c,1179652,18618,2226338,34.72
Ac5c,1146610,19800,2258198,33.77
Ac4c,1159444,20146,2245018,34.15
Ac3c,792456,71576,2560576,24.19
Ac2c,1281708,20466,2122434,37.73
KcQc,1043896,26046,2354666,30.86
KcJc,1035306,25748,2363554,30.61
KcTc,1024914,25450,2374244,30.3
Kc8c,1177008,26118,2221482,34.75
Kc7c,1178790,25870,2219948,34.8
Kc6c,1181184,25944,2217480,34.87
Kc5c,1180062,27360,2217186,34.86
Kc4c,1192896,27706,2204006,35.24
Kc3c,802354,111062,2511192,25.05
Kc2c,1321140,28026,2075442,38.99
QcJc,1000684,33806,2390118,29.71
QcTc,990292,33508,2400808,29.41
Qc8c,1136240,34568,2253800,33.68
Qc7c,1178940,34588,2211080,34.93
Qc6c,1171492,34340,2218776,34.71
Qc5c,1170370,35756,2218482,34.7
Qc4c,1183204,36102,2205302,35.08
Qc3c,791322,146600,2486686,25.25
Qc2c,1311448,36422,2076738,38.83
JcTc,954246,42514,2427848,28.49
Jc8c,1093832,47568,2283208,32.63
Jc7c,1136532,47588,2240488,33.88
Jc6c,1169840,47608,2207160,34.85
Jc5c,1158876,48702,2217030,34.55
Jc4c,1171710,49048,2203850,34.93
Jc3c,778488,191070,2455050,25.52
Jc2c,1299954,49368,2075286,38.68
Tc8c,1051424,68598,2304586,31.7
Tc7c,1094124,68618,2261866,32.95
Tc6c,1127432,68638,2228538,33.92
Tc5c,1157224,70000,2197384,34.81
Tc4c,1160216,70024,2194368,34.9
Tc3c,765654,254180,2404774,26.07
Tc2c,1288460,70344,2065804,38.65
8c7c,1696224,105874,1622510,51.08
8c6c,1746282,106110,1572216,52.54
8c5c,1795430,107472,1521706,54.0
8c4c,1845712,107764,1471132,55.47
8c3c,2195256,330618,898734,68.93
8c2c,2008540,107812,1308256,60.22
7c6c,1725882,105526,1593200,51.94
