Opponent,Wins,Draws,Loses,Equity%
AcKc,1112410,17262,2294936,32.73
AcJc,1208338,16804,2199466,35.53
AcTc,1197438,16556,2210614,35.21
Ac9c,873182,69502,2481924,26.51
Ac8c,1352686,16138,2055784,39.73
Ac7c,1377662,16018,2030928,40.46
Ac6c,1377662,16042,2030904,40.46
Ac5c,1368650,17440,2038518,40.22
Ac4c,1382044,17736,2024828,40.62
Ac3c,1382044,17762,2024802,40.62
Ac2c,1384808,18164,2021636,40.7
KcJc,1170754,24632,2229222,34.55
KcTc,1159854,24384,2240370,34.22
Kc9c,822416,103794,2498398,25.53
Kc8c,1358176,24164,2042268,40.01
Kc7c,1375988,23810,2024810,40.53
Kc6c,1373224,23456,2027928,40.44
Kc5c,1382430,25176,2017002,40.74
Kc4c,1395824,25472,2003312,41.13
Kc3c,1395824,25498,2003286,41.13
Kc2c,1398588,25900,2000120,41.22
JcTc,1870882,32478,1521248,55.1
Jc9c,2335344,133820,955444,70.15
Jc8c,2073798,32474,1318336,61.03
Jc7c,2105602,32318,1286688,61.96
Jc6c,2135130,31964,1257514,62.81
Jc5c,2116026,33412,1275170,62.28
Jc4c,2130800,33708,1260100,62.71
Jc3c,2132396,33734,1258478,62.76
Jc2c,2145156,34136,1245316,63.14
Tc9c,2285002,130708,1008898,68.63
Tc8c,2033984,32264,1358360,59.86
Tc7c,2065788,32108,1326712,60.79
Tc6c,2095316,31754,1297538,61.65
Tc5c,2123592,33436,1267580,62.5
Tc4c,2128946,33460,1262202,62.65
Tc3c,2130542,33486,1260580,62.7
Tc2c,2143302,33888,1247418,63.08
9c8c,2255700,145868,1023040,68.0
9c7c,2307138,148848,968622,69.54
9c6c,2298262,149106,977240,69.29
9c5c,2337874,154338,932396,70.52
9c4c,2391960,158146,874502,72.16
9c3c,2395704,158782,870122,72.27
9c2c,2412120,159796,852692,72.77
8c7c,2075924,31854,1316830,61.08
8c6c,2095706,31500,1297402,61.66
8c5c,2130160,33182,1261266,62.69
8c4c,2178766,33440,1212402,64.11
8c3c,2224026,33464,1167118,65.43
8c2c,2225754,33488,1165366,65.48
7c6c,2048226,31436,1344946,60.27
7c5c,2082680,33118,1308810,61.3
7c4c,2131286,33376,1259946,62.72
7c3c,2174746,33400,1216462,63.99
7c2c,2220376,33746,1170486,65.33
