Opponent,Wins,Draws,Loses,Equity%
AcQc,1116486,20884,2287238,32.91
AcJc,1113722,20530,2290356,32.82
AcTc,1110958,20176,2293474,32.74
Ac9c,1162246,20090,2242272,34.23
Ac8c,1162474,19736,2242398,34.23
Ac7c,1148218,19842,2256548,33.82
Ac6c,1160132,20244,2244232,34.17
Ac5c,1119982,21482,2283144,33.02
Ac4c,1122746,21884,2279978,33.1
Ac3c,1125510,22286,2276812,33.19
Ac2c,759496,59376,2605736,23.04
QcJc,1805994,27884,1590730,53.14
QcTc,1795178,27530,1601900,52.82
Qc9c,1846094,27444,1551070,54.31
Qc8c,1884480,27358,1512770,55.43
Qc7c,1913176,27464,1483968,56.27
Qc6c,1914680,27216,1482712,56.31
Qc5c,1926090,28688,1469830,56.66
Qc4c,1938634,29090,1456884,57.03
Qc3c,1951394,29492,1443722,57.41
Qc2c,2423506,98544,902558,72.21
JcTc,1753632,27232,1643744,51.6
Jc9c,1804548,27146,1592914,53.09
Jc8c,1842934,27060,1554614,54.21
Jc7c,1871630,27166,1525812,55.05
Jc6c,1914896,27240,1482472,56.31
Jc5c,1915274,28334,1481000,56.34
Jc4c,1927818,28736,1468054,56.71
Jc3c,1940578,29138,1454892,57.09
Jc2c,2411266,98226,915116,71.84
Tc9c,1763218,26848,1634542,51.88
Tc8c,1801604,26762,1596242,53.0
Tc7c,1830300,26868,1567440,53.84
Tc6c,1873566,26942,1524100,55.1
Tc5c,1915706,28358,1480544,56.35
Tc4c,1917218,28382,1479008,56.4
Tc3c,1929978,28784,1465846,56.78
Tc2c,2399242,97908,927458,71.49
9c8c,1776228,26786,1621594,52.26
9c7c,1793514,26892,1604202,52.76
9c6c,1836780,26966,1560862,54.03
9c5c,1878920,28382,1517306,55.28
9c4c,1922194,28728,1473686,56.55
9c3c,1923922,28752,1471934,56.6
9c2c,2390338,97912,936358,71.23
8c7c,1766552,26916,1631140,51.98
8c6c,1809818,26990,1587800,53.24
8c5c,1851958,28406,1544244,54.49
8c4c,1895232,28752,1500624,55.76
8c3c,1938722,29098,1456788,57.04
8c2c,2392682,97916,934010,71.3
7c6c,1754372,27046,1643190,51.62
7c5c,1797936,28462,1598210,52.92
7c4c,1841210,28808,1554590,54.18
7c3c,1884700,29154,1510754,55.46
7c2c,2393762,83804,947042,71.12
6c5c,1785562,28630,1610416,52.56
6c4c,1828836,28976,1566796,53.83
