Opponent,Wins,Draws,Loses,Equity%
AcKc,1055684,19736,2349188,31.11
AcQc,1056786,19438,2348384,31.14
AcJc,1048196,19140,2357272,30.89
AcTc,1037804,18842,2367962,30.58
Ac9c,1046222,18866,2359520,30.83
Ac7c,1153852,18996,2251760,33.97
Ac6c,1174496,19342,2230770,34.58
Ac5c,1143076,20524,2261008,33.68
Ac4c,1154570,20870,2249168,34.02
Ac3c,1167404,21216,2235988,34.4
Ac2c,805146,58108,2561354,24.36
KcQc,1035178,27088,2362342,30.62
KcJc,1036280,26790,2361538,30.65
KcTc,1027690,26492,2370426,30.4
Kc9c,1036108,26786,2361714,30.65
Kc7c,1149392,26916,2248300,33.96
Kc6c,1161394,26990,2236224,34.31
Kc5c,1162072,28406,2234130,34.35
Kc4c,1173566,28752,2222290,34.69
Kc3c,1186400,29098,2209110,35.07
Kc2c,800786,97916,2525906,24.81
QcJc,1010670,34578,2379360,30.02
QcTc,1002080,34280,2388248,29.76
Qc9c,1010498,34966,2379144,30.02
Qc7c,1159612,35634,2229362,34.38
Qc6c,1161394,35386,2227828,34.43
Qc5c,1162072,36802,2225734,34.47
Qc4c,1173566,37148,2213894,34.81
Qc3c,1186400,37494,2200714,35.19
Qc2c,800786,133454,2490368,25.33
JcTc,967458,42894,2414256,28.88
Jc9c,975876,47574,2401158,29.19
Jc7c,1118844,48634,2257130,33.38
Jc6c,1161544,48654,2214410,34.63
Jc5c,1152380,49748,2222480,34.38
Jc4c,1163874,50094,2210640,34.72
Jc3c,1176708,50440,2197460,35.1
Jc2c,789754,177924,2456930,25.66
Tc9c,939830,64610,2420168,28.39
Tc7c,1076436,68968,2279204,32.44
Tc6c,1119136,68988,2236484,33.69
Tc5c,1150728,70350,2203530,34.63
Tc4c,1152380,70374,2201854,34.68
Tc3c,1165214,70720,2188674,35.06
Tc2c,776920,239374,2408314,26.18
9c7c,1036792,106758,2281058,31.83
9c6c,1079492,106778,2238338,33.08
9c5c,1111084,108140,2205384,34.02
9c4c,1153492,108432,2162684,35.27
9c3c,1156484,108456,2159668,35.35
9c2c,765510,331262,2327836,27.19
7c6c,1634244,167214,1623150,50.16
7c5c,1684600,168792,1571216,51.66
7c4c,1734882,169084,1520642,53.13
7c3c,1785380,169376,1469852,54.61
7c2c,2085226,440450,898932,67.32
6c5c,1664416,168208,1591984,51.06
6c4c,1714698,168500,1541410,52.53
6c3c,1765196,168792,1490620,54.01
