Opponent,Wins,Draws,Loses,Equity%
AcKc,1142980,19222,2262406,33.66
AcQc,1140216,18868,2265524,33.57
AcJc,1125958,18892,2279758,33.15
AcTc,1127060,18594,2278954,33.18
Ac9c,1137280,18618,2268710,33.48
Ac8c,1125840,18674,2280094,33.15
Ac7c,1123096,18842,2282670,33.07
Ac5c,1195002,20426,2209180,35.19
Ac4c,1206496,20772,2197340,35.53
Ac3c,894184,55168,2475256,26.92
Ac2c,1352256,21376,2050976,39.8
KcQc,1124170,25924,2274514,33.2
KcJc,1109912,25948,2288748,32.79
KcTc,1111014,25650,2287944,32.82
Kc9c,1121234,25944,2277430,33.12
Kc8c,1125840,26322,2272446,33.26
Kc7c,1120332,26112,2278164,33.1
Kc5c,1224200,27696,2172712,36.15
Kc4c,1235694,28042,2160872,36.49
Kc3c,892760,91426,2440422,27.4
Kc2c,1372666,28646,2023296,40.5
QcJc,1093866,33682,2297060,32.43
QcTc,1094968,33384,2296256,32.46
Qc9c,1105188,34070,2285350,32.77
Qc8c,1109794,34718,2280096,32.91
Qc7c,1120332,34830,2269446,33.22
Qc5c,1221436,36036,2167136,36.19
Qc4c,1232930,36382,2155296,36.53
Qc3c,891336,126908,2406364,27.88
Qc2c,1369902,36986,2017720,40.54
JcTc,1063562,41996,2319050,31.67
Jc9c,1083474,46676,2294458,32.32
Jc8c,1088082,47716,2288810,32.47
Jc7c,1100420,48098,2276090,32.83
Jc5c,1207178,49304,2168126,35.97
Jc4c,1218672,49650,2156286,36.31
Jc3c,877078,171700,2375830,28.12
Jc2c,1355644,50254,2018710,40.32
Tc9c,1057864,62354,2304390,31.8
Tc8c,1062472,66692,2295444,32.0
Tc7c,1074810,68162,2281636,32.38
Tc5c,1217398,69906,2137304,36.57
Tc4c,1218672,69930,2136006,36.61
Tc3c,877078,233150,2314380,29.02
Tc2c,1355644,70534,1998430,40.62
9c8c,1030614,97312,2296682,31.52
9c7c,1042952,103472,2278184,31.97
9c5c,1179394,107000,2138214,36.0
9c4c,1221586,107292,2095730,37.24
9c3c,867470,323378,2233760,30.05
9c2c,1348716,107574,1968318,40.95
8c7c,1001708,156128,2266772,31.53
8c5c,1139252,167540,2117816,35.71
8c4c,1181444,167832,2075332,36.95
8c3c,868806,435356,2120446,31.73
8c2c,1340040,168148,1916420,41.58
7c5c,1101668,268550,2054390,36.09
7c4c,1143860,268842,2011906,37.33
7c3c,818040,602758,2003810,32.69
7c2c,1345530,269356,1809722,43.22
5c4c,1486620,432288,1505700,49.72
5c3c,1635058,840384,949166,60.01
5c2c,1691564,433018,1300026,55.72
4c3c,1639332,839106,946170,60.12
4c2c,1696298,432668,1295642,55.85
3c2c,1670884,862652,891072,61.39
AcAh,1024384,30108,5794724,15.18
AcKh,2390784,34068,4424364,35.15
AcQh,2384912,33148,4431156,35.06
AcJh,2354504,33192,4461520,34.62
AcTh,2356724,32520,4459972,34.65
Ac9h,2378160,32568,4438488,34.96
Ac8h,2354936,32628,4461652,34.62
Ac7h,2345476,33160,4470580,34.49
Ac6h,1691504,200512,4957200,26.16
Ac5h,2478708,37032,4333476,36.46
Ac4h,2503244,38296,4307676,36.83
Ac3h,1837824,109156,4902236,27.63
Ac2h,2810172,41764,3997280,41.33
KcAh,2390784,34064,4424368,35.15
KcKh,1024344,29184,5795688,15.17
KcQh,2350932,48156,4450128,34.68
KcJh,2320524,48200,4480492,34.23
KcTh,2322744,47528,4478944,34.26
Kc9h,2344180,48152,4456884,34.58
Kc8h,2354936,48928,4445352,34.74
Kc7h,2339604,48496,4461116,34.51
Kc6h,1688568,279584,4881064,26.69
Kc5h,2542676,52368,4254172,37.51
Kc4h,2567212,53632,4228372,37.87
Kc3h,1834888,183620,4830708,28.13
Kc2h,2854892,57100,3937224,42.1
QcAh,2384912,33144,4431160,35.06
QcKh,2350932,48156,4450128,34.68
QcQh,1024344,28256,5796616,15.16
QcJh,2286544,64600,4498072,33.86
QcTh,2288764,63928,4496524,33.88
Qc9h,2310200,65384,4473632,34.21
Qc8h,2320956,66736,4461524,34.37
Qc7h,2339604,67020,4442592,34.65
Qc6h,1685632,357104,4806480,27.22
Qc5h,2536804,69928,4242484,37.55
Qc4h,2561340,71192,4216684,37.92
Qc3h,1831952,256532,4760732,28.62
Qc2h,2849020,74660,3925536,42.14
JcAh,2354332,33192,4461692,34.62
JcKh,2320352,48204,4480660,34.23
JcQh,2286372,64604,4498240,33.85
JcJh,993764,30024,5825428,14.73
JcTh,2221984,82184,4545048,33.04
Jc9h,2264056,92228,4492932,33.73
Jc8h,2274812,94412,4479992,33.9
Jc7h,2297360,95272,4456584,34.24
Jc6h,1685460,423960,4739796,27.7
Jc5h,2506224,98180,4244812,37.31
Jc4h,2530760,99444,4219012,37.68
Jc3h,1801372,349188,4698656,28.85
Jc2h,2818440,102912,3927864,41.9
TcAh,2356552,32492,4460172,34.64
TcKh,2322572,47504,4479140,34.26
TcQh,2288592,63904,4496720,33.88
TcJh,2221984,82188,4545044,33.04
TcTh,1002156,34748,5812312,14.89
