Opponent,Wins,Draws,Loses,Equity%
AcKc,1126532,16584,2281492,33.14
AcQc,1121024,16374,2287210,32.97
AcTc,1208386,15916,2200306,35.52
Ac9c,1251322,15936,2157350,36.77
Ac8c,872988,80190,2471430,26.66
Ac7c,1363262,15484,2045862,40.03
Ac6c,1391002,15742,2017864,40.85
Ac5c,1370020,16868,2037720,40.25
Ac4c,1381990,17164,2025454,40.61
Ac3c,1395384,17460,2011764,41.0
Ac2c,1395384,17486,2011738,41.0
KcQc,1079780,24398,2320430,31.89
KcTc,1168244,23940,2232424,34.46
Kc9c,1211180,23960,2189468,35.72
Kc8c,874324,105882,2444402,27.08
Kc7c,1354586,23542,2046480,39.9
Kc6c,1379562,23422,2021624,40.63
Kc5c,1376798,24870,2022940,40.57
Kc4c,1388768,25166,2010674,40.92
Kc3c,1402162,25462,1996984,41.32
Kc2c,1402162,25488,1996958,41.32
QcTc,1127896,32460,2264252,33.41
Qc9c,1170832,32480,2221296,34.66
Qc8c,822134,139020,2463454,26.04
Qc7c,1357312,32260,2035036,40.11
Qc6c,1375124,31906,2017578,40.62
Qc5c,1372360,33354,2018894,40.56
Qc4c,1384330,33650,2006628,40.91
Qc3c,1397724,33946,1992938,41.31
Qc2c,1397724,33972,1992912,41.31
Tc9c,1871198,45820,1507590,55.31
Tc8c,2290018,179638,954952,69.49
Tc7c,2061584,45816,1317208,60.87
Tc6c,2093604,45660,1285344,61.8
Tc5c,2121546,47108,1255954,62.64
Tc4c,2115492,47132,1261984,62.46
Tc3c,2130482,47428,1246698,62.9
Tc2c,2132294,47454,1244860,62.96
9c8c,2242654,175188,1006766,68.04
9c7c,2025208,45232,1354168,59.8
9c6c,2057228,45076,1322304,60.73
9c5c,2085170,46524,1292914,61.57
9c4c,2126496,46782,1251330,62.78
9c3c,2132066,46806,1245736,62.94
9c2c,2133878,46832,1243898,62.99
8c7c,2214432,192076,1018100,67.47
8c6c,2265798,195344,963466,69.01
8c5c,2255048,197692,971868,68.73
8c4c,2308846,201788,913974,70.37
8c3c,2362860,205884,855864,72.0
8c2c,2366532,206808,851268,72.12
7c6c,2067580,44822,1312206,61.03
7c5c,2085776,46270,1292562,61.58
7c4c,2133280,46528,1244800,62.97
7c3c,2182102,46786,1195720,64.4
7c2c,2227578,46810,1150220,65.73
6c5c,2038512,46206,1339890,60.2
6c4c,2086016,46464,1292128,61.59
6c3c,2134838,46722,1243048,63.02
6c2c,2178514,46746,1199348,64.3
5c4c,2030846,47320,1346442,59.99
5c3c,2079668,47578,1297362,61.42
5c2c,2123344,47602,1253662,62.7
4c3c,2095728,47874,1281006,61.9
4c2c,2129796,47898,1246914,62.89
3c2c,2146072,48194,1230342,63.37
AcAh,1040544,22956,5785716,15.36
AcKh,2358452,29020,4461744,34.65
AcQh,2343120,28532,4477564,34.42
AcJh,1770000,128252,4950964,26.78
AcTh,2511692,27372,4310152,36.87
Ac9h,2597796,27232,4224188,38.13
Ac8h,1791604,161140,4896472,27.33
Ac7h,2831752,26244,3991220,41.54
Ac6h,2893696,26956,3928564,42.45
Ac5h,2849404,29500,3970312,41.82
Ac4h,2876160,30764,3942292,42.22
Ac3h,2905852,32364,3911000,42.66
Ac2h,2905852,33700,3909664,42.67
KcAh,2358280,29024,4461912,34.64
KcKh,1017148,25148,5806920,15.03
KcQh,2258964,45776,4544476,33.32
KcJh,1638192,204260,5006764,25.41
KcTh,2429724,44616,4374876,35.8
Kc9h,2515828,44476,4288912,37.06
Kc8h,1794368,214284,4840564,27.76
Kc7h,2814228,43484,3991504,41.41
Kc6h,2870300,43232,3935684,42.22
Kc5h,2864428,46492,3938296,42.16
Kc4h,2891184,47756,3910276,42.56
Kc3h,2920876,49356,3878984,43.01
Kc2h,2920876,50692,3877648,43.02
QcAh,2342600,28512,4478104,34.41
QcKh,2258808,45780,4544628,33.31
QcQh,933884,25060,5890272,13.82
QcJh,1638832,269972,4940412,25.9
QcTh,2345324,62724,4441168,34.7
Qc9h,2431428,62584,4355204,35.96
Qc8h,1682288,281968,4884960,26.62
Qc7h,2814372,61984,3972860,41.54
Qc6h,2856840,61200,3931176,42.16
Qc5h,2850968,64460,3933788,42.1
Qc4h,2877724,65724,3905768,42.5
Qc3h,2907416,67324,3874476,42.94
Qc2h,2907416,68660,3873140,42.95
TcAh,2558272,27328,4263616,37.55
TcKh,2476700,44596,4327920,36.49
TcQh,2392468,62728,4394020,35.39
TcJh,1581476,736328,4531412,28.47
TcTh,1962784,27456,4858976,28.86
Tc9h,3937692,90996,2820528,58.16
Tc8h,4801420,364116,1683680,72.76
Tc7h,4329268,90828,2429120,63.87
Tc6h,4395336,90436,2363444,64.83
Tc5h,4454888,93696,2300632,65.73
Tc4h,4442564,94244,2312408,65.55
Tc3h,4475280,95844,2278092,66.04
Tc2h,4478736,97180,2273300,66.1
9cAh,2643992,27216,4178008,38.8
9cKh,2562420,44484,4242312,37.74
9cQh,2478188,62616,4308412,36.64
9cJh,1577060,1052476,4219680,30.71
9cTh,3937524,91024,2820668,58.15
9c9h,2000248,31804,4817164,29.44
9c8h,4701392,353608,1794216,71.22
9c7h,4251688,89588,2507940,62.73
9c6h,4317756,89196,2442264,63.69
9c5h,4377308,92456,2379452,64.58
9c4h,4464800,93536,2290880,65.87
9c3h,4477444,94420,2277352,66.06
9c2h,4480900,95756,2272560,66.12
8cAh,1836780,161164,4851272,27.99
8cKh,1839716,214336,4795164,28.42
8cQh,1728004,282276,4838936,27.29
8cJh,124580,6649688,74948,50.36
8cTh,4801232,364680,1683304,72.76
8c9h,4701372,354176,1793668,71.23
8c8h,2177132,156304,4515780,32.93
8c7h,4640264,388852,1820100,70.59
8c6h,4748820,395804,1704592,72.22
8c5h,4724460,400864,1723892,71.9
8c4h,4837324,411080,1600812,73.63
8c3h,4950620,421632,1476964,75.36
8c2h,4957964,424768,1466484,75.49
7cAh,2877640,26184,3945392,42.21
7cKh,2860288,43452,3945476,42.08
7cQh,2860812,62004,3926400,42.22
7cJh,3908600,1426192,1514424,67.48
7cTh,4328760,90844,2429612,63.86
7c9h,4251348,89576,2508292,62.72
7c8h,4639936,388472,1820808,70.58
7c7h,3084700,37732,3726784,45.31
7c6h,4336240,88768,2424208,63.96
7c5h,4374756,92028,2382432,64.54
7c4h,4475052,93108,2281056,66.02
7c3h,4577968,94524,2176724,67.53
7c2h,4673956,95860,2079400,68.94
6cAh,2939612,26788,3882816,43.11
6cKh,2916388,43092,3889736,42.89
6cQh,2903276,61084,3884856,42.83
6cJh,3936552,1402576,1510088,67.71
6cTh,4394824,90344,2364048,64.82
6c9h,4317412,89076,2442728,63.69
6c8h,4748480,395548,1705188,72.22
6c7h,4336236,88660,2424320,63.96
6c6h,3178972,44800,3625444,46.74
6c5h,4276780,91916,2480520,63.11
6c4h,4377076,92996,2379144,64.59
6c3h,4479992,94412,2274812,66.1
6c2h,4572080,95748,2181388,67.45
5cAh,2895180,29056,3924980,42.48
5cKh,2910344,46076,3892796,42.83
5cQh,2897232,64068,3887916,42.77
5cJh,3908228,1411044,1529944,67.36
5cTh,4454204,93328,2301684,65.71
5c9h,4376792,92060,2380364,64.57
5c8h,4723948,400332,1724936,71.89
5c7h,4374580,91644,2382992,64.54
5c6h,4276608,91640,2480968,63.11
5c5h,3192088,56552,3600576,47.02
5c4h,4259876,94688,2494652,62.89
5c3h,4362792,96104,2390320,64.4
5c2h,4454880,97440,2296896,65.75
4cAh,2922104,29824,3897288,42.88
4cKh,2937268,46844,3865104,43.23
4cQh,2924156,64836,3860224,43.17
4cJh,3916804,1417728,1514684,67.54
4cTh,4442048,93380,2313788,65.54
4c9h,4464452,92644,2292120,65.86
4c8h,4836980,410084,1602152,73.61
4c7h,4475044,92228,2281944,66.01
4c6h,4377072,92224,2379920,64.58
4c5h,4260044,94192,2494980,62.89
4c4h,3249500,69720,3529996,47.95
4c3h,4397896,96872,2354448,64.92
4c2h,4469348,98208,2281660,65.97
3cAh,2951964,30592,3866660,43.32
3cKh,2967128,47612,3834476,43.67
3cQh,2954016,65604,3829596,43.61
3cJh,3948952,1424844,1475420,68.06
3cTh,4474932,94148,2280136,66.02
3c9h,4477264,92696,2279256,66.05
3c8h,4950444,419836,1478936,75.34
