Opponent,Wins,Draws,Loses,Equity%
AcKc,1193776,16058,2214774,35.09
AcQc,1194878,15760,2213970,35.12
AcJc,1183440,15816,2225352,34.79
AcTc,1179732,15606,2229270,34.68
Ac9c,1191932,15718,2216958,35.03
Ac7c,1288822,15582,2120204,37.86
Ac6c,935134,77234,2412240,28.43
Ac5c,1393540,17256,2013812,40.94
Ac4c,1414030,17514,1993064,41.55
Ac3c,1443194,17772,1963642,42.4
Ac2c,1443194,17796,1963618,42.4
KcQc,1163472,23140,2237996,34.31
KcJc,1152118,23196,2249294,33.98
KcTc,1158020,22986,2243602,34.15
Kc9c,1172020,23368,2229220,34.56
Kc7c,1274564,23232,2126812,37.56
Kc6c,920876,113870,2389862,28.55
Kc5c,1388432,24904,2011272,40.91
Kc4c,1408922,25162,1990524,41.51
Kc3c,1436662,25420,1962526,42.32
Kc2c,1436662,25444,1962502,42.32
QcJc,1126508,30984,2267116,33.35
QcTc,1132410,30774,2261424,33.52
Qc9c,1146410,31548,2246650,33.94
Qc7c,1284784,31950,2107874,37.98
Qc6c,920876,149408,2354324,29.07
Qc5c,1388432,33300,2002876,41.03
Qc4c,1408922,33558,1982128,41.63
Qc3c,1436662,33816,1954130,42.44
Qc2c,1436662,33840,1954106,42.45
JcTc,1088402,39654,2296552,32.36
Jc9c,1103504,44422,2276682,32.87
Jc7c,1242094,45216,2137298,36.93
Jc6c,920790,182878,2320940,29.56
Jc5c,1376994,46600,2001014,40.89
Jc4c,1397484,46858,1980266,41.49
Jc3c,1425224,47116,1952268,42.31
Jc2c,1425224,47140,1952244,42.31
Tc9c,1064904,61528,2298176,31.99
Tc7c,1203170,65620,2155818,36.09
Tc6c,870400,241928,2312280,28.95
Tc5c,1382860,67202,1974546,41.36
Tc4c,1394846,67226,1962536,41.71
Tc3c,1422586,67484,1934538,42.53
Tc2c,1422586,67508,1934514,42.53
9c7c,1165302,103480,2155826,35.54
9c6c,819634,331416,2273558,28.77
9c5c,1352240,105062,1967306,41.02
9c4c,1400336,105284,1918988,42.43
9c3c,1420912,105308,1898388,43.03
9c2c,1420912,105332,1898364,43.03
7c6c,2023594,448988,952026,65.65
7c5c,1949174,165518,1309916,59.33
7c4c,1992382,165740,1266486,60.6
7c3c,2036082,165962,1222564,61.88
7c2c,2077506,165986,1181116,63.09
6c5c,1986838,466988,970782,64.83
6c4c,2011292,470772,942544,65.6
