Opponent,Wins,Draws,Loses,Equity%
AcKc,1104128,18272,2302208,32.51
AcQc,1105230,17974,2301404,32.54
AcJc,1096640,17676,2310292,32.28
AcTc,1086248,17378,2320982,31.97
Ac9c,1093618,17756,2313234,32.19
Ac7c,1204334,17620,2202654,35.42
Ac6c,1213194,17966,2193448,35.69
Ac5c,1180152,19148,2225308,34.74
Ac4c,845280,68046,2511282,25.68
Ac3c,1324842,19752,2080014,38.97
Ac2c,1324842,19776,2079990,38.97
KcQc,1083622,25624,2315362,32.02
KcJc,1084724,25326,2314558,32.04
KcTc,1076134,25028,2323446,31.79
Kc9c,1083504,25676,2315428,32.01
Kc7c,1199874,25540,2199194,35.41
Kc6c,1200468,25614,2198526,35.43
Kc5c,1199346,27030,2198232,35.42
Kc4c,840920,107854,2475834,26.13
Kc3c,1350214,27634,2046760,39.83
Kc2c,1350214,27658,2046736,39.83
QcJc,1059114,33114,2332380,31.41
QcTc,1050524,32816,2341268,31.15
Qc9c,1057894,33856,2332858,31.39
Qc7c,1210094,34258,2180256,35.84
Qc6c,1200468,34010,2190130,35.55
Qc5c,1199346,35426,2189836,35.54
Qc4c,840920,143392,2440296,26.65
Qc3c,1350214,36030,2038364,39.95
Qc2c,1350214,36054,2038340,39.95
JcTc,1015902,41430,2367276,30.27
Jc9c,1023272,46464,2354872,30.56
Jc7c,1169326,47258,2208024,34.83
Jc6c,1200618,47278,2176712,35.75
Jc5c,1189654,48372,2186582,35.44
Jc4c,829888,187862,2406858,26.98
Jc3c,1340522,48976,2035110,39.86
Jc2c,1340522,49000,2035086,39.86
Tc9c,987226,63500,2373882,29.75
Tc7c,1126918,67592,2230098,33.89
Tc6c,1158210,67612,2198786,34.81
Tc5c,1188002,68974,2167632,35.7
Tc4c,817054,249312,2358242,27.5
Tc3c,1329028,69256,2026324,39.82
Tc2c,1329028,69280,2026300,39.82
9c7c,1086776,105648,2232184,33.28
9c6c,1118068,105668,2200872,34.19
9c5c,1147860,107030,2169718,35.08
9c4c,818390,330200,2276018,28.72
9c3c,1320352,107346,1996910,40.12
9c2c,1320352,107370,1996886,40.12
7c6c,1709738,165908,1548962,52.35
7c5c,1758670,167486,1498452,53.8
7c4c,2025580,447988,951040,65.69
7c3c,1962820,168000,1293788,59.77
7c2c,2004244,168024,1252340,60.98
6c5c,1729336,166902,1528370,52.93
6c4c,1979080,443538,1001990,64.27
6c3c,1927308,167416,1329884,58.72
6c2c,1968732,167440,1288436,59.93
5c4c,1919478,455330,1049800,62.7
5c3c,1881304,168598,1374706,57.4
5c2c,1921386,168622,1334600,58.57
4c3c,2005102,472978,946528,65.46
4c2c,2008310,474766,941532,65.58
3c2c,2022980,169226,1232402,61.54
AcAh,945696,26624,5876896,14.0
AcKh,2307424,32120,4509672,33.92
AcQh,2309644,31448,4508124,33.95
AcJh,2291228,30776,4527212,33.68
AcTh,2268912,30104,4550200,33.35
Ac9h,2285540,30868,4532808,33.59
Ac8h,1614288,204592,5030336,25.06
Ac7h,2502496,30496,4316224,36.76
Ac6h,2520348,31392,4297476,37.03
Ac5h,2448848,34120,4366248,36.0
Ac4h,1733584,135720,4979912,26.3
Ac3h,2753556,36800,4058860,40.47
Ac2h,2753556,38136,4057524,40.48
KcAh,2307284,32124,4509808,33.92
KcKh,935152,28104,5885960,13.86
KcQh,2265212,47896,4536108,33.42
KcJh,2267432,47224,4534560,33.45
KcTh,2249016,46552,4553648,33.18
