Opponent,Wins,Draws,Loses,Equity%
AcKc,1049722,16422,2358464,30.89
AcJc,1147182,16230,2261196,33.74
AcTc,1136282,15982,2272344,33.41
Ac9c,1179434,16002,2229172,34.67
Ac8c,1171526,15754,2237328,34.44
Ac7c,779412,86122,2559074,24.02
Ac6c,1296330,15768,2112510,38.08
Ac5c,1287318,17166,2120124,37.84
Ac4c,1299288,17462,2107858,38.19
Ac3c,1311258,17758,2095592,38.55
Ac2c,1324652,18054,2081902,38.94
KcJc,1107538,23988,2293082,32.69
KcTc,1096638,23740,2304230,32.37
Kc9c,1139790,23760,2261058,33.63
Kc8c,1171298,23780,2229530,34.55
Kc7c,768002,122814,2533792,24.22
Kc6c,1284836,23094,2116678,37.85
Kc5c,1294042,24814,2105752,38.15
Kc4c,1306012,25110,2093486,38.5
Kc3c,1317982,25406,2081220,38.86
Kc2c,1331376,25702,2067530,39.25
JcTc,1777930,32030,1614648,52.38
Jc9c,1838662,32266,1553680,54.16
Jc8c,1887080,32286,1505242,55.57
Jc7c,2327032,144240,953336,70.06
Jc6c,2073818,31868,1318922,61.02
Jc5c,2052914,33316,1338378,60.43
Jc4c,2056280,33612,1334716,60.53
Jc3c,2061662,33908,1329038,60.7
Jc2c,2076868,34204,1313536,61.14
Tc9c,1805242,32056,1587310,53.18
Tc8c,1853660,32076,1538872,54.6
Tc7c,2276906,141128,1006574,68.55
Tc6c,2034220,31658,1358730,59.86
Tc5c,2062496,33340,1328772,60.71
Tc4c,2054642,33364,1336602,60.48
Tc3c,2060024,33660,1330924,60.65
Tc2c,2075230,33956,1315422,61.09
9c8c,1824324,32188,1568096,53.74
9c7c,2229900,138338,1056370,67.13
9c6c,1997364,31770,1395474,58.79
9c5c,2025640,33452,1365516,59.64
9c4c,2066966,33710,1323932,60.85
9c3c,2061128,33734,1329746,60.68
9c2c,2076334,34030,1314244,61.13
8c7c,2194142,135548,1094918,66.05
8c6c,1962066,31882,1430660,57.76
8c5c,1990342,33564,1400702,58.61
8c4c,2031668,33822,1359118,59.82
8c3c,2073210,34080,1317318,61.04
8c2c,2078996,34104,1311508,61.21
