Opponent,Wins,Draws,Loses,Equity%
AcQc,1167454,16428,2240726,34.33
AcJc,1153198,16534,2254876,33.92
AcTc,1153706,16286,2254616,33.93
Ac9c,1198658,16306,2209644,35.24
Ac8c,1190750,16058,2217800,35.0
Ac7c,1179850,15810,2228948,34.68
Ac6c,766572,100678,2557358,23.85
Ac5c,1286122,17578,2120908,37.81
Ac4c,1298092,17874,2108642,38.17
Ac3c,1310062,18170,2096376,38.52
Ac2c,1323456,18466,2082686,38.92
QcJc,1815956,23618,1585034,53.37
QcTc,1816596,23370,1584642,53.39
Qc9c,1877544,23390,1523674,55.17
Qc8c,1925962,23410,1475236,56.58
Qc7c,1967998,23162,1433448,57.8
Qc6c,2389390,136674,898544,71.77
Qc5c,2072656,24550,1327402,60.88
Qc4c,2076022,24846,1323740,60.98
Qc3c,2079604,25142,1319862,61.09
Qc2c,2085202,25438,1313968,61.26
JcTc,1760286,23426,1640896,51.74
Jc9c,1822658,23446,1578504,53.56
Jc8c,1871076,23466,1530066,54.98
Jc7c,1913112,23218,1488278,56.2
Jc6c,2389606,122562,912440,71.57
Jc5c,2058532,24656,1341420,60.47
Jc4c,2061898,24952,1337758,60.57
Jc3c,2065480,25248,1333880,60.68
Jc2c,2071078,25544,1327986,60.85
Tc9c,1798388,23236,1602984,52.85
Tc8c,1846806,23256,1554546,54.27
Tc7c,1888842,23008,1512758,55.49
Tc6c,2339480,119450,965678,70.06
Tc5c,2068114,24680,1331814,60.75
Tc4c,2061684,24704,1338220,60.56
Tc3c,2065266,25000,1334342,60.67
Tc2c,2070864,25296,1328448,60.84
9c8c,1830764,23368,1570476,53.8
9c7c,1861390,23120,1540098,54.69
9c6c,2292474,116660,1015474,68.64
9c5c,2034484,24792,1365332,59.77
9c4c,2075810,25050,1323748,60.98
9c3c,2068172,25074,1331362,60.76
9c2c,2073770,25370,1325468,60.93
8c7c,1842338,23232,1559038,54.14
8c6c,2256716,113870,1054022,67.56
8c5c,2009254,24904,1390450,59.03
8c4c,2050580,25162,1348866,60.25
8c3c,2092122,25420,1307066,61.46
8c2c,2086500,25444,1312664,61.3
7c6c,2207238,110758,1106612,66.07
7c5c,1970304,24694,1429610,57.89
7c4c,2011630,24952,1388026,59.1
7c3c,2053172,25210,1346226,60.32
7c2c,2094930,25468,1304210,61.54
6c5c,2223166,129240,1072202,66.8
6c4c,2277540,132760,1014308,68.44
6c3c,2332130,136280,956198,70.09
6c2c,2386936,139800,897872,71.74
5c4c,2031450,26216,1366942,59.7
5c3c,2079170,26474,1318964,61.1
5c2c,2127106,26732,1270770,62.5
4c3c,2083822,26770,1314016,61.24
4c2c,2131758,27028,1265822,62.64
3c2c,2138426,27324,1258858,62.84
AcAh,829608,25544,5994064,12.3
AcKh,1617696,83612,5147908,24.23
AcQh,2431672,29008,4388536,35.71
AcJh,2401264,29052,4418900,35.27
AcTh,2401264,28380,4419572,35.27
Ac9h,2491700,28240,4329276,36.59
Ac8h,2474564,27584,4347068,36.33
Ac7h,2450028,26968,4372220,35.97
Ac6h,1563180,207484,5078552,24.34
Ac5h,2669792,31372,4148052,39.21
Ac4h,2696548,32636,4120032,39.61
Ac3h,2723304,34236,4091676,40.01
Ac2h,2752996,36288,4059932,40.46
QcAh,2478572,29012,4341632,36.4
QcKh,1644752,398004,4806460,26.92
QcQh,1941752,24208,4883256,28.53
QcJh,3828856,44128,2976232,56.22
QcTh,3829288,43456,2976472,56.23
Qc9h,3953096,43316,2852804,58.03
Qc8h,4051176,43188,2754852,59.46
Qc7h,4140280,42572,2666364,60.76
Qc6h,5004832,281324,1563060,75.13
Qc5h,4355708,46012,2447496,63.93
Qc4h,4363456,47276,2438484,64.05
Qc3h,4371636,48876,2428704,64.18
Qc2h,4384148,50928,2414140,64.38
JcAh,2447996,29056,4372164,35.95
JcKh,1614176,533724,4701316,27.46
JcQh,3828688,44128,2976400,56.22
JcJh,1916312,24100,4908804,28.15
JcTh,3710860,43500,3094856,54.5
Jc9h,3837604,43360,2968252,56.35
Jc8h,3935684,43232,2870300,57.78
Jc7h,4024788,42616,2781812,59.07
Jc6h,5005096,251032,1593088,74.91
Jc5h,4325564,46056,2477596,63.49
Jc4h,4333312,47320,2468584,63.61
Jc3h,4341492,48920,2458804,63.74
Jc2h,4354004,50972,2444240,63.94
TcAh,2447828,28384,4373004,35.95
TcKh,1613976,709888,4525352,28.75
TcQh,3828952,43456,2976808,56.22
TcJh,3710692,43500,3095024,54.49
TcTh,1934144,24100,4890972,28.41
Tc9h,3785020,42872,3021324,55.58
Tc8h,3883100,42744,2923372,57.01
Tc7h,3972204,42128,2834884,58.3
Tc6h,4899408,243248,1706560,73.31
Tc5h,4345076,46100,2458040,63.78
Tc4h,4331788,46648,2470780,63.59
Tc3h,4339968,48248,2461000,63.72
Tc2h,4352480,50300,2446436,63.91
9cAh,2537884,28272,4283060,37.26
9cKh,1613464,1026324,4209428,31.05
9cQh,3952596,43344,2853276,58.03
9cJh,3837272,43388,2968556,56.34
9cTh,3784856,42900,3021460,55.57
9c9h,1977816,26144,4845256,29.07
9c8h,3848632,43004,2957580,56.5
9c7h,3913200,42388,2893628,57.44
9c6h,4800244,236212,1812760,71.81
9c5h,4273268,46360,2529588,62.73
