Opponent,Wins,Draws,Loses,Equity%
AcKc,1795958,15134,1613516,52.66
AcQc,1799894,14942,1609772,52.78
AcJc,1802322,14750,1607536,52.84
AcTc,1804748,14558,1605302,52.91
Ac9c,1858214,14688,1551706,54.48
Ac7c,2309130,14186,1101292,67.63
Ac6c,2315504,14402,1094702,67.82
Ac5c,2259828,15720,1149060,66.22
Ac4c,2268002,15936,1140670,66.46
Ac3c,2286160,16152,1122296,66.99
Ac2c,2286184,16152,1122272,66.99
KcQc,1753896,16310,1654402,51.45
KcJc,1757832,16118,1650658,51.56
KcTc,1760260,15926,1648422,51.63
Kc9c,1813726,16326,1594556,53.2
Kc7c,2306784,16740,1101084,67.6
Kc6c,2300786,16578,1107244,67.43
Kc5c,2292988,18218,1113402,67.22
Kc4c,2301162,18434,1105012,67.46
Kc3c,2319320,18650,1086638,68.0
Kc2c,2319344,18650,1086614,68.0
QcJc,1741300,16520,1666788,51.09
QcTc,1743728,16328,1664552,51.16
Qc9c,1797194,16998,1610416,52.73
Qc7c,2317358,18672,1088578,67.94
Qc6c,2304722,18294,1101592,67.57
Qc5c,2296924,19934,1107750,67.36
Qc4c,2305098,20150,1099360,67.6
Qc3c,2323256,20366,1080986,68.14
Qc2c,2323280,20366,1080962,68.14
JcTc,1718046,16946,1689616,50.42
Jc9c,1771512,17886,1635210,51.99
Jc7c,2300452,20640,1103516,67.48
Jc6c,2315210,20442,1088956,67.9
Jc5c,2300776,21866,1101966,67.5
Jc4c,2308950,22082,1093576,67.74
Jc3c,2327108,22298,1075202,68.28
Jc2c,2327132,22298,1075178,68.28
Tc9c,1744406,18990,1661212,51.21
Tc7c,2283546,22824,1118238,67.01
Tc6c,2298304,22626,1103678,67.44
Tc5c,2311262,24230,1089116,67.84
Tc4c,2312800,24230,1087578,67.89
Tc3c,2330958,24446,1069204,68.42
Tc2c,2330982,24446,1069180,68.42
9c7c,2280812,25602,1118194,66.97
9c6c,2295570,25404,1103634,67.4
9c5c,2308528,27008,1089072,67.8
9c4c,2335658,27188,1061762,68.6
9c3c,2348980,27188,1048440,68.99
9c2c,2349004,27188,1048416,68.99
7c6c,2794274,31452,598882,82.05
7c5c,2796374,33056,595178,82.14
7c4c,2815580,33236,575792,82.7
7c3c,2843562,33416,547630,83.52
7c2c,2898842,33416,492350,85.14
6c5c,2744184,32950,647474,80.61
6c4c,2763390,33130,628088,81.18
6c3c,2791372,33310,599926,82.0
6c2c,2846652,33310,544646,83.61
5c4c,2697320,34448,692840,79.27
5c3c,2725302,34628,664678,80.09
5c2c,2778780,34628,611200,81.65
4c3c,2743460,34844,646304,80.62
4c2c,2785446,34844,604318,81.84
3c2c,2803604,35060,585944,82.38
AcAh,1326720,23000,5499496,19.54
AcKh,3765348,25728,3058140,55.16
AcQh,3773508,25304,3050404,55.28
AcJh,3778732,24880,3045604,55.35
AcTh,3783956,24456,3040804,55.43
Ac9h,3898488,24752,2925976,57.1
Ac8h,4693372,189832,1966012,69.91
Ac7h,4821740,23560,2003916,70.57
Ac6h,4834628,24160,1990428,70.76
Ac5h,4715480,27124,2106612,69.05
Ac4h,4732268,28092,2088856,69.3
Ac3h,4770656,29396,2049164,69.87
Ac2h,4770704,30684,2047828,69.88
KcAh,3765176,25732,3058308,55.16
KcKh,1297148,26052,5526016,19.13
KcQh,3675500,28332,3145384,53.87
KcJh,3683660,27908,3137648,53.99
KcTh,3688884,27484,3132848,54.06
Kc9h,3803416,28356,3017444,55.74
Kc8h,4719708,164056,1965452,70.11
Kc7h,4816704,29140,2003372,70.54
Kc6h,4803084,28776,2017356,70.34
Kc5h,4785564,32456,2031196,70.11
Kc4h,4802352,33424,2013440,70.36
Kc3h,4840740,34728,1973748,70.93
Kc2h,4840788,36016,1972412,70.94
QcAh,3773376,25280,3050560,55.28
QcKh,3675540,28336,3145340,53.87
QcQh,1297148,26200,5525868,19.13
QcJh,3650140,28732,3170344,53.5
QcTh,3655364,28308,3165544,53.58
Qc9h,3769896,29756,3049564,55.26
Qc8h,4618404,160252,2070560,68.6
Qc7h,4838456,33188,1977572,70.88
