Opponent,Wins,Draws,Loses,Equity%
KcQc,1871732,16832,1536044,54.9
KcJc,1872156,16584,1535868,54.91
KcTc,1871372,16336,1536900,54.88
Kc9c,1932320,16356,1475932,56.66
Kc8c,2439676,86414,898518,72.5
Kc7c,2079520,15670,1329418,60.95
Kc6c,2068196,15966,1340446,60.63
Kc5c,2069174,17364,1338070,60.67
Kc4c,2074340,17660,1332608,60.83
Kc3c,2089330,17956,1317322,61.27
Kc2c,2091142,17982,1315484,61.32
QcJc,1847454,16374,1560780,54.19
QcTc,1846670,16126,1561812,54.16
Qc9c,1907618,16146,1500844,55.94
Qc8c,2389118,83302,952188,70.98
Qc7c,2088670,15694,1320244,61.22
Qc6c,2067550,15718,1341340,60.6
Qc5c,2068528,17116,1338964,60.65
Qc4c,2073694,17412,1333502,60.81
Qc3c,2088684,17708,1318216,61.25
Qc2c,2090496,17734,1316378,61.3
JcTc,1814458,15916,1594234,53.22
Jc9c,1875406,15936,1533266,55.0
Jc8c,2338776,80190,1005642,69.46
Jc7c,2050280,15484,1358844,60.1
Jc6c,2076916,15742,1331950,60.88
Jc5c,2066674,16868,1341066,60.59
Jc4c,2071840,17164,1335604,60.75
Jc3c,2086830,17460,1320318,61.19
Jc2c,2088642,17486,1318480,61.24
Tc9c,1841986,15726,1566896,54.02
Tc8c,2288650,77078,1058880,67.95
Tc7c,2010682,15274,1398652,58.94
Tc6c,2037318,15532,1371758,59.72
Tc5c,2076256,16892,1331460,60.87
Tc4c,2070202,16916,1337490,60.7
Tc3c,2085192,17212,1322204,61.14
Tc2c,2087004,17238,1320366,61.19
9c8c,2254478,74288,1095842,66.92
9c7c,1987038,15386,1422184,58.25
9c6c,2013674,15644,1395290,59.03
9c5c,2052612,17004,1354992,60.19
9c4c,2093938,17262,1313408,61.4
9c3c,2099508,17286,1307814,61.56
9c2c,2101320,17312,1305976,61.61
8c7c,2255864,88862,1079882,67.17
8c6c,2295836,92094,1036678,68.38
8c5c,2349180,96428,979000,70.0
8c4c,2403842,99660,921106,71.65
8c3c,2458720,102892,862996,73.3
8c2c,2463256,102952,858400,73.43
7c6c,2034594,15376,1374638,59.64
7c5c,2079710,16736,1328162,60.97
7c4c,2127214,16994,1280400,62.36
7c3c,2176036,17252,1231320,63.79
7c2c,2221512,17276,1185820,65.12
6c5c,2029366,17032,1378210,59.51
6c4c,2076870,17290,1330448,60.9
6c3c,2125692,17548,1281368,62.33
6c2c,2171168,17572,1235868,63.66
5c4c,2033234,18420,1372954,59.64
5c3c,2082056,18678,1323874,61.07
5c2c,2125732,18702,1280174,62.35
4c3c,2098116,18974,1307518,61.54
4c2c,2132184,18998,1273426,62.54
3c2c,2148460,19294,1256854,63.02
KcAh,1652280,324936,4872000,26.5
KcKh,1952764,25400,4871052,28.7
KcQh,3943448,29692,2876076,57.79
KcJh,3943448,29020,2876748,57.79
KcTh,3940944,28348,2879924,57.75
Kc9h,4064752,28208,2756256,59.55
Kc8h,5109144,176708,1563364,75.88
