Opponent,Wins,Draws,Loses,Equity%
AcKc,1711042,22908,1690658,50.3
AcQc,1700094,22554,1701960,49.97
AcJc,1689146,22200,1713262,49.65
AcTc,1678198,21846,1724564,49.32
Ac9c,1718290,21814,1684504,50.49
Ac8c,1707342,21460,1695806,50.17
Ac7c,1703572,22322,1698714,50.07
Ac6c,1725094,22724,1676790,50.71
Ac5c,1702758,23694,1698156,50.07
Ac4c,1713706,24096,1686806,50.39
Ac3c,1724654,24498,1675456,50.72
KcQc,1659376,31994,1733238,48.92
KcJc,1648428,31640,1744540,48.6
KcTc,1637480,31286,1755842,48.27
Kc9c,1677572,31524,1715512,49.45
Kc8c,1704916,31492,1688200,50.24
Kc7c,1690198,31976,1702434,49.82
Kc6c,1705082,32162,1687364,50.26
Kc5c,1718916,33312,1672380,50.68
Kc4c,1729864,33714,1661030,51.0
Kc3c,1740812,34116,1649680,51.33
QcJc,1610136,40810,1773662,47.61
QcTc,1599188,40456,1784964,47.29
Qc9c,1639280,40964,1744364,48.47
Qc8c,1666624,41202,1716782,49.27
Qc7c,1690198,42008,1692402,49.97
Qc6c,1694134,41816,1688658,50.08
Qc5c,1707968,42966,1673674,50.5
Qc4c,1718916,43368,1662324,50.83
Qc3c,1729864,43770,1650974,51.15
JcTc,1560896,49572,1814140,46.3
Jc9c,1600988,50350,1773270,47.48
Jc8c,1628332,50858,1745418,48.29
Jc7c,1651906,51934,1720768,48.99
Jc6c,1694134,52064,1678410,50.23
Jc5c,1697020,52836,1674752,50.33
Jc4c,1707968,53238,1663402,50.65
Jc3c,1718916,53640,1652052,50.98
Tc9c,1562696,59682,1802230,46.5
Tc8c,1590040,60460,1774108,47.31
Tc7c,1613614,61806,1749188,48.02
Tc6c,1655842,62206,1706560,49.26
Tc5c,1697020,63300,1664288,50.48
Tc4c,1697020,63324,1664264,50.48
Tc3c,1707968,63726,1652914,50.8
9c8c,1564496,70386,1789726,46.71
9c7c,1588070,72002,1764536,47.42
9c6c,1630298,72672,1721638,48.67
9c5c,1671476,74036,1679096,49.89
9c4c,1709768,74382,1640458,51.01
9c3c,1709768,74406,1640434,51.01
8c7c,1560726,82148,1781734,46.77
8c6c,1602954,83090,1738564,48.02
8c5c,1644132,84724,1695752,49.25
8c4c,1682424,85340,1656844,50.37
8c3c,1720716,85686,1618206,51.5
7c6c,1556956,94144,1773508,46.84
7c5c,1599644,96054,1728910,48.11
7c4c,1637936,96940,1689732,49.24
7c3c,1676228,97556,1650824,50.37
6c5c,1594060,106824,1723724,48.11
6c4c,1632352,107992,1684264,49.24
6c3c,1670644,108878,1645086,50.37
5c4c,1610016,120058,1694534,48.77
5c3c,1648308,121234,1655066,49.9
4c3c,1659256,133320,1632032,50.4
AcAh,1199640,36748,5612828,17.78
AcKh,3584864,42236,3222116,52.65
AcQh,3561292,41316,3246608,52.3
AcJh,3537720,40396,3271100,51.95
AcTh,3514148,39476,3295592,51.6
Ac9h,3599884,39276,3210056,52.85
Ac8h,3576312,38372,3234532,52.5
Ac7h,3568512,40400,3240304,52.4
Ac6h,3613796,41576,3193844,53.07
Ac5h,3569468,43992,3235756,52.44
Ac4h,3593040,45504,3210672,52.79
Ac3h,3616612,47352,3185252,53.15
Ac2h,4447260,114252,2287704,65.76
KcAh,3584996,42264,3221956,52.65
KcKh,1227240,36904,5585072,18.19
KcQh,3474364,61448,3313404,51.18
KcJh,3450792,60528,3337896,50.82
KcTh,3427220,59608,3362388,50.47
Kc9h,3512956,59984,3276276,51.73
Kc8h,3571220,59796,3218200,52.58
Kc7h,3539848,60860,3248508,52.13
Kc6h,3571580,61536,3216100,52.6
Kc5h,3601340,64328,3183548,53.05
Kc4h,3624912,65840,3158464,53.41
Kc3h,3648484,67688,3133044,53.76
Kc2h,4522228,147312,2179676,67.1
QcAh,3561424,41344,3246448,52.3
QcKh,3474364,61448,3313404,51.18
QcQh,1225268,36088,5587860,18.15
QcJh,3368956,80016,3400244,49.77
QcTh,3345384,79096,3424736,49.42
Qc9h,3431120,80048,3338048,50.68
Qc8h,3489384,80436,3279396,51.53
Qc7h,3539848,82216,3227152,52.28
Qc6h,3548008,81928,3219280,52.4
Qc5h,3577768,84720,3186728,52.85
Qc4h,3601340,86232,3161644,53.21
Qc3h,3624912,88080,3136224,53.57
Qc2h,4495720,172904,2180592,66.9
JcAh,3537852,40424,3270940,51.95
JcKh,3450792,60528,3337896,50.82
JcQh,3368956,80016,3400244,49.77
JcJh,1223296,37000,5588920,18.13
JcTh,3263548,98440,3487228,48.37
Jc9h,3349284,99968,3399964,49.63
Jc8h,3407548,100932,3340736,50.49
Jc7h,3458012,103288,3287916,51.24
Jc6h,3548008,103716,3197492,52.56
Jc5h,3554196,105544,3189476,52.66
Jc4h,3577768,107056,3164392,53.02
Jc3h,3601340,108904,3138972,53.38
Jc2h,4469212,198928,2181076,66.7
TcAh,3514280,39504,3295432,51.6
TcKh,3427220,59608,3362388,50.47
TcQh,3345384,79096,3424736,49.42
TcJh,3263548,98440,3487228,48.37
TcTh,1221324,41368,5586524,18.13
Tc9h,3267448,119744,3462024,48.58
Tc8h,3325712,121284,3402220,49.44
Tc7h,3376176,124216,3348824,50.2
Tc6h,3466172,125220,3257824,51.52
Tc5h,3554196,127764,3167256,52.82
Tc4h,3554196,128312,3166708,52.83
Tc3h,3577768,130160,3141288,53.19
Tc2h,4442704,225384,2181128,66.51
9cAh,3600016,39304,3209896,52.85
9cKh,3512956,59984,3276276,51.73
9cQh,3431120,80048,3338048,50.68
9cJh,3349284,99968,3399964,49.63
9cTh,3267448,119744,3462024,48.58
9c9h,1221324,52856,5575036,18.22
9c8h,3271348,142460,3435408,48.8
9c7h,3321812,145968,3381436,49.56
9c6h,3411808,147548,3289860,50.89
9c5h,3499832,150668,3198716,52.2
9c4h,3581668,151932,3115616,53.4
9c3h,3581668,152816,3114732,53.41
9c2h,4446604,253240,2149372,66.77
8cAh,3576444,38400,3234372,52.5
8cKh,3571220,59796,3218200,52.58
8cQh,3489384,80436,3279396,51.53
8cJh,3407548,100932,3340736,50.49
8cTh,3325712,121284,3402220,49.44
8c9h,3271348,142460,3435408,48.8
8c8h,1221324,71280,5556612,18.35
8c7h,3263548,167588,3418080,48.87
8c6h,3353544,169744,3325928,50.2
8c5h,3441568,173440,3234208,51.51
8c4h,3523404,175280,3150532,52.72
8c3h,3605240,176880,3067096,53.93
8c2h,4446604,281540,2121072,66.98
7cAh,3568472,40432,3240312,52.4
7cKh,3539676,60864,3248676,52.12
7cQh,3539676,82220,3227320,52.28
7cJh,3457840,103292,3288084,51.24
7cTh,3376004,124220,3348992,50.2
7c9h,3321640,145972,3381604,49.56
7c8h,3263376,167592,3418248,48.87
7c7h,1191752,100356,5557108,18.13
7c6h,3255536,193272,3400408,48.94
7c5h,3346496,197544,3305176,50.3
7c4h,3428332,199960,3220924,51.51
7c3h,3510168,202136,3136912,52.72
7c2h,4472940,280872,2095404,67.36
6cAh,3613796,41548,3193872,53.07
6cKh,3571448,61512,3216256,52.59
6cQh,3547876,81904,3219436,52.4
6cJh,3547876,103692,3197648,52.56
6cTh,3466040,125196,3257980,51.52
6c9h,3411676,147524,3290016,50.89
6c8h,3353412,169720,3326084,50.2
6c7h,3255576,193276,3400364,48.94
6c6h,1193724,138992,5516500,18.44
6c5h,3336548,220492,3292176,50.32
6c4h,3418384,223484,3207348,51.54
6c3h,3500220,226236,3122760,52.76
6c2h,4398144,303224,2147848,66.43
5cAh,3569336,43964,3235916,52.43
5cKh,3601076,64272,3183868,53.05
5cQh,3577504,84664,3187048,52.85
5cJh,3553932,105488,3189796,52.66
5cTh,3553932,127708,3167576,52.82
5c9h,3499568,150612,3199036,52.19
5c8h,3441304,173384,3234528,51.51
5c7h,3346404,197516,3305296,50.3
5c6h,3336416,220492,3292308,50.32
5c5h,1166124,191980,5491112,18.43
5c4h,3373924,249084,3226208,51.08
5c3h,3455760,252412,3141044,52.3
5c2h,4292768,358340,2198108,65.29
4cAh,3592908,45476,3210832,52.79
4cKh,3624648,65784,3158784,53.4
4cQh,3601076,86176,3161964,53.21
4cJh,3577504,107000,3164712,53.01
4cTh,3553932,128256,3167028,52.82
4c9h,3581404,151876,3115936,53.4
4c8h,3523140,175224,3150852,52.72
4c7h,3428240,199932,3221044,51.51
4c6h,3418252,223484,3207480,51.54
4c5h,3373924,249084,3226208,51.08
4c4h,1168096,258236,5422884,18.94
4c3h,3479332,278116,3091768,52.83
4c2h,4319276,388668,2141272,65.9
3cAh,3616480,47324,3185412,53.15
3cKh,3648220,67632,3133364,53.76
3cQh,3624648,88024,3136544,53.56
3cJh,3601076,108848,3139292,53.37
3cTh,3577504,130104,3141608,53.18
3c9h,3581404,152760,3115052,53.4
3c8h,3604976,176824,3067416,53.92
3c7h,3510076,202108,3137032,52.72
3c6h,3500088,226236,3122892,52.75
3c5h,3455760,252412,3141044,52.3
3c4h,3479332,278116,3091768,52.83
3c3h,1170068,340716,5338432,19.57
3c2h,4345784,419764,2083668,66.51
AhKh,1698644,21550,1704414,49.92
AhQh,1687950,21198,1715460,49.6
AhJh,1677256,20846,1726506,49.28
AhTh,1666562,20494,1737552,48.96
Ah9h,1705542,20462,1698604,50.1
Ah8h,1694848,20110,1709650,49.78
Ah7h,1691140,21050,1712418,49.69
Ah6h,1712218,21450,1690940,50.31
Ah5h,1692084,22398,1710126,49.74
Ah4h,1702778,22798,1699032,50.05
Ah3h,1713472,23198,1687938,50.37
Ah2h,2097488,53988,1273132,62.04
KhQh,1647746,30588,1746274,48.56
KhJh,1637052,30236,1757320,48.24
KhTh,1626358,29884,1768366,47.93
Kh9h,1665338,30122,1729148,49.07
Kh8h,1691854,30090,1702664,49.84
Kh7h,1677452,30654,1716502,49.43
Kh6h,1692536,30890,1701182,49.87
Kh5h,1706766,31982,1685860,50.31
Kh4h,1717460,32382,1674766,50.62
Kh3h,1728154,32782,1663672,50.94
Kh2h,2131796,68970,1223842,63.26
QhJh,1599842,39408,1785358,47.29
QhTh,1589148,39056,1796404,46.97
Qh9h,1628128,39564,1756916,48.12
Qh8h,1654644,39802,1730162,48.9
Qh7h,1677452,40686,1706470,49.58
Qh6h,1681842,40546,1702220,49.7
Qh5h,1696072,41638,1686898,50.13
Qh4h,1706766,42038,1675804,50.45
Qh3h,1717460,42438,1664710,50.77
Qh2h,2119706,81064,1223838,63.08
JhTh,1551938,48174,1824496,46.02
Jh9h,1590918,48952,1784738,47.17
Jh8h,1617434,49460,1757714,47.95
Jh7h,1640242,50614,1733752,48.63
Jh6h,1681842,50794,1691972,49.85
Jh5h,1685378,51510,1687720,49.97
Jh4h,1696072,51910,1676626,50.28
Jh3h,1706766,52310,1665532,50.6
Jh2h,2107616,93374,1223618,62.91
Th9h,1553708,58286,1812614,46.22
Th8h,1580224,59064,1785320,47.01
Th7h,1603032,60488,1761088,47.69
Th6h,1644632,60938,1719038,48.91
Th5h,1685378,61974,1677256,50.12
Th4h,1685378,61998,1677232,50.12
Th3h,1696072,62398,1666138,50.44
Th2h,2095526,105900,1223182,62.74
9h8h,1555478,68990,1800140,46.43
9h7h,1578286,70684,1775638,47.12
9h6h,1619886,71404,1733318,48.34
9h5h,1660632,72710,1691266,49.55
9h4h,1697842,73054,1653712,50.64
9h3h,1697842,73078,1653688,50.64
9h2h,2097296,119018,1208294,62.98
8h7h,1551770,80830,1792008,46.49
8h6h,1593370,81822,1749416,47.72
8h5h,1634116,83398,1707094,48.93
8h4h,1671326,84012,1669270,50.03
8h3h,1708536,84356,1631716,51.12
8h2h,2097296,132358,1194954,63.17
7h6h,1548062,92904,1783642,46.56
7h5h,1590204,94756,1739648,47.82
7h4h,1627414,95640,1701554,48.92
7h3h,1664624,96254,1663730,50.01
7h2h,2109386,132450,1182772,63.53
6h5h,1585906,105560,1733142,47.85
6h4h,1623116,106726,1694766,48.95
6h3h,1660326,107610,1656672,50.05
6h2h,2075078,143554,1205976,62.69
5h4h,1602982,118770,1702856,48.54
5h3h,1640192,119944,1664472,49.65
5h2h,2026910,169660,1228038,61.66
4h3h,1650886,132028,1641694,50.13
4h2h,2039000,183942,1201666,62.23
3h2h,2051090,198524,1174994,62.79
AhAs,311672,8560,1392072,18.45
AhKs,1806478,19892,1598238,53.04
AhQs,1794862,19434,1610312,52.69
AhJs,1783246,18976,1622386,52.35
AhTs,1771630,18518,1634460,52.0
Ah9s,1813886,18418,1592304,53.24
Ah8s,1802270,17968,1604370,52.89
Ah7s,1798430,18978,1607200,52.79
Ah6s,1820712,19548,1584348,53.45
Ah5s,1799162,20746,1604700,52.84
Ah4s,1810778,21500,1592330,53.19
Ah3s,1822394,22422,1579792,53.54
Ah2s,2230142,55422,1139044,65.93
KhKs,318440,8592,1385272,18.85
KhQs,1751912,29486,1643210,51.59
KhJs,1740296,29028,1655284,51.24
KhTs,1728680,28570,1667358,50.9
Kh9s,1770936,28758,1624914,52.13
Kh8s,1799656,28664,1596288,52.97
Kh7s,1784200,29194,1611214,52.53
Kh6s,1799870,29532,1595206,52.99
Kh5s,1814580,30902,1579126,53.44
Kh4s,1826196,31656,1566756,53.79
Kh3s,1837812,32578,1554218,54.14
Kh2s,2267012,71924,1085672,67.25
QhQs,317960,8390,1385954,18.81
QhJs,1699960,38774,1685874,50.21
QhTs,1688344,38316,1697948,49.86
Qh9s,1730600,38792,1655216,51.1
Qh8s,1759320,38986,1626302,51.94
Qh7s,1784200,39872,1600536,52.68
Qh6s,1788254,39730,1596624,52.8
Qh5s,1802964,41100,1580544,53.25
Qh4s,1814580,41854,1568174,53.6
Qh3s,1826196,42776,1555636,53.95
Qh2s,2253956,84722,1085930,67.05
JhJs,317480,8620,1386204,18.79
JhTs,1648008,47990,1728610,48.82
Jh9s,1690264,48754,1685590,50.07
Jh8s,1718984,49236,1656388,50.91
Jh7s,1743864,50410,1630334,51.66
Jh6s,1788254,50624,1585730,52.96
Jh5s,1791348,51514,1581746,53.06
Jh4s,1802964,52268,1569376,53.41
Jh3s,1814580,53190,1556838,53.76
Jh2s,2240900,97736,1085972,66.86
ThTs,317000,9714,1385590,18.8
Th9s,1649928,58644,1716036,49.03
Th8s,1678648,59414,1686546,49.88
Th7s,1703528,60876,1660204,50.63
Th6s,1747918,61378,1615312,51.94
Th5s,1791348,62624,1570636,53.22
Th4s,1791348,62898,1570362,53.23
Th3s,1802964,63820,1557824,53.58
Th2s,2227844,110966,1085798,66.67
9h9s,317000,12586,1382718,18.88
9h8s,1651848,70002,1702758,49.26
9h7s,1676728,71752,1676128,50.01
9h6s,1721118,72542,1630948,51.32
9h5s,1764548,74076,1585984,52.61
9h4s,1804884,74706,1545018,53.79
9h3s,1804884,75148,1544576,53.8
9h2s,2229764,124894,1069950,66.93
8h8s,317000,17192,1378112,19.02
8h7s,1648008,82562,1694038,49.33
8h6s,1692398,83640,1648570,50.64
8h5s,1735828,85462,1603318,51.93
8h4s,1776164,86380,1562064,53.13
8h3s,1816500,87178,1520930,54.32
8h2s,2229764,139044,1055800,67.14
7h7s,309752,24458,1378094,18.8
7h6s,1644148,95398,1685062,49.4
7h5s,1689018,97508,1638082,50.74
7h4s,1729354,98714,1596540,51.94
7h3s,1769690,99800,1555118,53.13
7h2s,2242820,138934,1042854,67.52
6h6s,310232,34124,1367948,19.11
6h5s,1684286,108994,1631328,50.77
6h4s,1724622,110488,1589498,51.97
6h3s,1764958,111862,1547788,53.17
6h2s,2205950,150138,1068520,66.61
5h5s,303464,47366,1361474,19.11
5h4s,1703072,123278,1598258,51.53
5h3s,1743408,124940,1556260,52.73
5h2s,2154104,177470,1093034,65.49
4h4s,303944,63928,1344432,19.62
4h3s,1755024,137790,1531794,53.26
4h2s,2167160,192632,1064816,66.09
3h3s,304424,84546,1323334,20.25
3h2s,2180216,208178,1036214,66.7
2h2s,35668,1640968,35668,50.0
AcAd,288148,9814,1414342,17.11
AcKd,889226,11179,811899,52.26
AcQd,883248,10948,818108,51.9
AcJd,877270,10717,824317,51.55
AcTd,871292,10486,830526,51.19
Ac9d,893032,10436,808836,52.46
Ac8d,887054,10209,815041,52.1
Ac7d,885031,10719,816554,52.0
Ac6d,896542,11007,804755,52.68
Ac5d,885120,11616,815568,52.03
Ac4d,891098,11995,809211,52.39
Ac3d,897076,12458,802770,52.75
KcAd,889226,11179,811899,52.26
KcKd,295180,9860,1407264,17.53
KcQd,861226,15981,835097,50.76
KcJd,855248,15750,841306,50.41
KcTd,849270,15519,847515,50.05
Kc9d,871010,15613,825681,51.32
Kc8d,885782,15566,810956,52.18
Kc7d,877781,15834,818689,51.73
Kc6d,885822,15996,810486,52.2
Kc5d,893314,16699,802291,52.66
Kc4d,899292,17078,795934,53.02
Kc3d,905270,17541,789493,53.38
QcAd,883248,10948,818108,51.9
QcKd,861226,15981,835097,50.76
QcQd,294674,9654,1407976,17.49
QcJd,834498,20621,857185,49.34
QcTd,828520,20390,863394,48.98
Qc9d,850260,20628,841416,50.26
Qc8d,865032,20725,826547,51.12
Qc7d,877781,21173,813350,51.88
Qc6d,879844,21093,811367,52.0
Qc5d,887336,21796,803172,52.46
Qc4d,893314,22175,796815,52.82
Qc3d,899292,22638,790374,53.18
JcAd,877270,10717,824317,51.55
JcKd,855248,15750,841306,50.41
JcQd,834498,20621,857185,49.34
JcJd,294168,9880,1408256,17.47
JcTd,807770,25225,879309,47.91
Jc9d,829510,25607,857187,49.19
Jc8d,844282,25848,842174,50.06
Jc7d,857031,26440,828833,50.82
Jc6d,879844,26540,805920,52.16
Jc5d,881358,27001,803945,52.26
Jc4d,887336,27380,797588,52.62
Jc3d,893314,27843,791147,52.98
TcAd,871292,10486,830526,51.19
TcKd,849270,15519,847515,50.05
TcQd,828520,20390,863394,48.98
TcJd,807770,25225,879309,47.91
TcTd,293662,10970,1407672,17.47
Tc9d,808760,30550,872994,48.12
Tc8d,823532,30935,857837,49.0
Tc7d,836281,31671,844352,49.76
Tc6d,859094,31915,821295,51.1
Tc5d,881358,32556,798390,52.42
Tc4d,881358,32693,798253,52.43
Tc3d,887336,33156,791812,52.79
9cAd,893032,10436,808836,52.46
9cKd,871010,15613,825681,51.32
9cQd,850260,20628,841416,50.26
9cJd,829510,25607,857187,49.19
9cTd,808760,30550,872994,48.12
9c9d,293662,13842,1404800,17.55
9c8d,809750,36229,866325,48.35
9c7d,822499,37109,852696,49.12
9c6d,845312,37497,829495,50.46
9c5d,867576,38282,806446,51.79
9c4d,888326,38599,785379,53.01
9c3d,888326,38820,785158,53.01
8cAd,887054,10209,815041,52.1
8cKd,885782,15566,810956,52.18
8cQd,865032,20725,826547,51.12
8cJd,844282,25848,842174,50.06
8cTd,823532,30935,857837,49.0
8c9d,809750,36229,866325,48.35
8c8d,293662,18448,1400194,17.69
8c7d,807727,42514,862063,48.41
8c6d,830540,43046,838718,49.76
8c5d,852804,43975,815525,51.09
8c4d,873554,44436,794314,52.31
8c3d,894304,44837,773163,53.54
7cAd,885031,10719,816554,52.0
7cKd,877781,15834,818689,51.73
7cQd,877781,21173,813350,51.88
7cJd,857031,26440,828833,50.82
7cTd,836281,31671,844352,49.76
7c9d,822499,37109,852696,49.12
7c8d,807727,42514,862063,48.41
7c7d,286124,25720,1400460,17.46
7c6d,805704,48938,857662,48.48
7c5d,828716,50011,833577,49.86
7c4d,849466,50616,812222,51.09
7c3d,870216,51161,790927,52.32
6cAd,896542,11007,804755,52.68
6cKd,885822,15996,810486,52.2
6cQd,879844,21093,811367,52.0
6cJd,879844,26540,805920,52.16
6cTd,859094,31915,821295,51.1
6c9d,845312,37497,829495,50.46
6c8d,830540,43046,838718,49.76
6c7d,805704,48938,857662,48.48
6c6d,286630,35372,1390302,17.77
6c5d,826098,55749,830457,49.87
6c4d,846848,56498,808958,51.11
6c3d,867598,57187,787519,52.34
5cAd,885120,11616,815568,52.03
5cKd,893314,16699,802291,52.66
5cQd,887336,21796,803172,52.46
5cJd,881358,27001,803945,52.26
5cTd,881358,32556,798390,52.42
5c9d,867576,38282,806446,51.79
5c8d,852804,43975,815525,51.09
5c7d,828716,50011,833577,49.86
5c6d,826098,55749,830457,49.87
5c5d,279598,48624,1384082,17.75
5c4d,835426,62903,813975,50.63
5c3d,856176,63736,792392,51.86
4cAd,891098,11995,809211,52.39
4cKd,899292,17078,795934,53.02
4cQd,893314,22175,796815,52.82
4cJd,887336,27380,797588,52.62
4cTd,881358,32693,798253,52.43
4c9d,888326,38599,785379,53.01
4c8d,873554,44436,794314,52.31
4c7d,849466,50616,812222,51.09
4c6d,846848,56498,808958,51.11
4c5d,835426,62903,813975,50.63
4c4d,280104,65190,1367010,18.26
4c3d,862154,70163,779987,52.4
3cAd,897076,12458,802770,52.75
3cKd,905270,17541,789493,53.38
3cQd,899292,22638,790374,53.18
3cJd,893314,27843,791147,52.98
3cTd,887336,33156,791812,52.79
3c9d,888326,38820,785158,53.01
3c8d,894304,44837,773163,53.54
3c7d,870216,51161,790927,52.32
3c6d,867598,57187,787519,52.34
3c5d,856176,63736,792392,51.86
3c4d,862154,70163,779987,52.4
3c3d,280610,85812,1345882,18.89
