Opponent,Wins,Draws,Loses,Equity%
AcKc,1138406,15926,2270276,33.47
AcQc,1126966,15982,2281660,33.14
AcJc,1121458,15772,2287378,32.98
Ac9c,1261122,15582,2147904,37.05
Ac8c,1251874,15334,2157400,36.78
Ac7c,885304,79898,2459406,27.02
Ac6c,1376222,15582,2032804,40.41
Ac5c,1382980,16942,2024686,40.63
Ac4c,1382980,16966,2024662,40.63
Ac3c,1394950,17262,2012396,40.99
Ac2c,1408344,17558,1998706,41.38
KcQc,1093684,23740,2307184,32.28
KcJc,1088176,23530,2312902,32.12
Kc9c,1221694,23340,2179574,36.01
Kc8c,1252986,23360,2148262,36.93
Kc7c,873894,116590,2434124,27.22
Kc6c,1364728,22908,2036972,40.19
Kc5c,1389704,24590,2010314,40.94
Kc4c,1389704,24614,2010290,40.94
Kc3c,1401674,24910,1998024,41.29
Kc2c,1415068,25206,1984334,41.69
QcJc,1044168,32246,2348194,30.96
Qc9c,1178788,32056,2213764,34.89
Qc8c,1210080,32076,2182452,35.8
Qc7c,873806,141128,2409674,27.58
Qc6c,1353288,31658,2039662,39.98
Qc5c,1378264,33340,2013004,40.73
Qc4c,1378264,33364,2012980,40.73
Qc3c,1390234,33660,2000714,41.09
Qc2c,1403628,33956,1987024,41.48
Jc9c,1138440,45822,2240346,33.91
Jc8c,1169732,45842,2209034,34.83
Jc7c,821616,184858,2418134,26.69
Jc6c,1356014,45622,2022972,40.26
Jc5c,1373826,47070,2003712,40.8
Jc4c,1373826,47094,2003688,40.8
Jc3c,1385796,47390,1991422,41.16
Jc2c,1399190,47686,1977732,41.55
9c8c,1855068,66142,1503398,55.13
9c7c,2230670,241118,952820,68.66
9c6c,2045670,66138,1312800,60.7
9c5c,2076104,67784,1280720,61.61
9c4c,2117096,67808,1239704,62.81
9c3c,2111258,67832,1245518,62.64
9c2c,2126464,68128,1230016,63.09
8c7c,2183522,236668,1004418,67.22
8c6c,2009510,65554,1349544,59.64
8c5c,2039944,67200,1317464,60.55
