vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_3,181170,443080,221444,42084,36777,12395,20457,1148,215,0,320044,433490
3_3,0,149600,211213,45030,37696,12395,33414,2137,172,0,50853,1169794
3_4,94050,338210,268918,56518,37603,12437,36744,2125,129,0,145294,720276
3_5,98010,335602,266631,56328,35808,12480,36744,2125,86,0,145094,723396
3_6,101970,344584,274384,57564,35279,12566,36744,2125,43,0,144846,702199
3_8,0,208684,248956,53316,35698,0,36054,1980,44,0,90221,1037351
3_9,0,207188,248956,53316,37555,0,36054,1980,87,0,57099,1070069
3_T,0,208504,250379,53506,39350,0,36054,1980,130,0,37136,1085265
3_J,0,211316,251802,53696,40155,0,36054,1980,172,0,26288,1090841
3_Q,0,214876,253225,53886,34982,0,36054,1980,172,0,19398,1097731
3_K,0,214876,253225,53886,42698,0,36054,1980,215,0,14766,1094604
3_A,0,209460,244824,52650,41044,0,36054,1980,215,0,10799,1115278
2_4,181170,438772,219237,41894,34974,12395,20457,1148,215,0,319625,442417
3_4,94050,338210,268918,56518,37595,12395,36744,2125,172,0,145093,720484
4_4,0,145860,206514,44840,33396,12437,33390,2137,129,0,41996,1191605
4_5,98010,322482,256400,55092,34154,12480,36744,2125,86,0,144740,749991
4_6,101970,331464,264153,56328,33625,12566,36744,2125,43,0,144492,728794
4_8,0,198364,240015,52080,34044,0,36054,1980,44,0,89867,1059856
4_9,0,207188,248956,53316,35690,0,36054,1980,87,0,56878,1072155
4_T,0,204944,248956,53316,37547,0,36054,1980,130,0,36735,1092642
4_J,0,207756,250379,53506,38352,0,36054,1980,172,0,25887,1098218
4_Q,0,211316,251802,53696,33179,0,36054,1980,172,0,18997,1105108
4_K,0,211316,251802,53696,40895,0,36054,1980,215,0,14365,1101981
4_A,0,205900,243401,52460,39241,0,36054,1980,215,0,10398,1122655
2_5,185130,436482,217138,41704,33171,12395,20457,1148,215,0,319290,445174
3_5,98010,335602,266631,56328,35792,12395,36744,2125,172,0,144776,723729
4_5,98010,322482,256400,55092,34146,12437,36744,2125,129,0,144623,750116
5_5,0,142120,202067,44650,29096,12480,33366,2137,86,0,34231,1212071
5_6,101970,302468,254138,54644,31971,12566,36744,2125,43,0,160438,755197
5_8,0,188044,231074,50844,32390,0,36054,1980,44,0,89597,1082277
5_9,0,196868,240015,52080,34036,0,36054,1980,87,0,56608,1094576
5_T,0,205692,248956,53316,35682,0,36054,1980,130,0,36598,1093896
5_J,0,204944,248956,53316,36549,0,36054,1980,172,0,25570,1104763
5_Q,0,208504,250379,53506,31376,0,36054,1980,172,0,18680,1111653
5_K,0,208504,250379,53506,39092,0,36054,1980,215,0,14048,1108526
5_A,0,203088,241978,52270,37438,0,36054,1980,215,0,10081,1129200
2_6,204930,450472,216862,41960,31368,12395,20457,1148,258,0,313942,418512
3_6,101970,344584,274384,57564,35255,12395,36744,2125,215,0,144466,702602
4_6,101970,331464,264153,56328,33609,12437,36744,2125,172,0,144313,728989
5_6,101970,302468,254138,54644,31963,12480,36744,2125,129,0,160376,755267
6_6,0,138380,198440,44650,28832,12566,33342,2137,86,0,27151,1226720
6_8,0,182032,223664,49798,32025,0,36054,1980,87,0,88823,1097841
6_9,0,190856,232605,51034,33671,0,36054,1980,130,0,55834,1110140
6_T,0,199680,241546,52270,35317,0,36054,1980,173,0,35824,1109460
6_J,0,210000,250379,53506,36215,0,36054,1980,215,0,24929,1099026
6_Q,0,210000,250379,53506,30862,0,36054,1980,215,0,17859,1111449
6_K,0,210000,250379,53506,38578,0,36054,1980,258,0,13227,1108322
6_A,0,211496,250379,53506,36901,0,36054,1980,258,0,9393,1112337
2_7,0,0,0,0,0,12395,0,0,258,0,1686998,12653
3_7,0,145112,145730,28900,5913,12395,18900,990,215,0,861332,492817
4_7,0,141372,144495,28710,5913,12437,18900,990,172,0,833745,525570
5_7,0,137632,143260,28520,5913,12480,18900,990,129,0,742946,621534
6_7,0,138380,143260,28520,0,12566,18900,990,86,0,618312,751290
7_8,0,137632,143260,28520,7716,0,18900,990,87,0,241473,1133726
7_9,0,140624,144495,28710,7716,0,18900,990,130,0,186296,1184443
7_T,0,143616,145730,28900,7716,0,18900,990,173,0,141754,1224525
7_J,0,147356,146965,29090,7716,0,18900,990,215,0,110463,1250609
7_Q,0,151096,148200,29280,7716,0,18900,990,215,0,87708,1268199
7_K,0,151096,148200,29280,7716,0,18900,990,258,0,75458,1280406
7_A,0,148104,146965,29090,5913,0,18900,990,258,0,55150,1306934
2_8,0,137632,159460,28520,31610,12395,19389,990,301,0,231278,1090729
3_8,0,208052,248740,53316,35666,12395,36054,1980,258,0,89823,1026020
4_8,0,197772,239805,52080,34020,12437,36054,1980,215,0,89670,1048271
5_8,0,187492,230870,50844,32374,12480,36054,1980,172,0,89517,1070521
6_8,0,181512,223466,49798,32025,12566,36054,1980,129,0,88797,1085977
8_8,0,0,65888,44840,29580,0,27408,1978,130,0,17511,1524969
8_9,0,143616,208490,49798,34568,0,35364,1980,173,0,52359,1185956
8_T,0,149600,216999,51034,36214,0,35364,1980,216,0,34889,1186008
8_J,0,157080,225508,52270,37112,0,35364,1980,258,0,24580,1178152
8_Q,0,164560,233909,53506,33413,0,35364,1980,258,0,17787,1171527
8_K,0,168300,234764,53696,39326,0,35364,1980,301,0,13155,1165418
8_A,0,166056,233341,53506,37523,0,35364,1980,301,0,8899,1175334
2_9,0,140624,160695,28710,33413,12395,19389,990,301,0,164885,1150902
3_9,0,206556,248740,53316,37531,12395,36054,1980,258,0,56686,1058788
4_9,0,206556,248740,53316,35674,12437,36054,1980,215,0,56674,1060658
5_9,0,196276,239805,52080,34028,12480,36054,1980,172,0,56521,1082908
6_9,0,190296,232401,51034,33679,12566,36054,1980,129,0,55801,1098364
8_9,0,143616,208490,49798,34576,0,35364,1980,130,0,52360,1185990
9_9,0,0,66456,45030,33880,0,27408,1978,173,0,12816,1524563
9_T,0,145860,216144,50844,38017,0,35364,1980,216,0,32738,1191141
9_J,0,153340,224653,52080,38915,0,35364,1980,258,0,24213,1181501
9_Q,0,160820,233054,53316,35216,0,35364,1980,258,0,17628,1174668
9_K,0,164560,233909,53506,41129,0,35364,1980,301,0,13140,1168415
9_A,0,168300,234764,53696,39326,0,35364,1980,301,0,9064,1169509
2_T,0,143616,161930,28900,35216,12395,19389,990,301,0,117077,1192490
3_T,0,207864,250163,53506,39334,12395,36054,1980,258,0,36716,1074034
4_T,0,204312,248740,53316,37539,12437,36054,1980,215,0,36516,1081195
5_T,0,205060,248740,53316,35682,12480,36054,1980,172,0,36504,1082316
6_T,0,199080,241336,52270,35333,12566,36054,1980,129,0,35784,1097772
8_T,0,149600,216999,51034,36230,0,35364,1980,130,0,34883,1186084
