vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,293216,350227,45030,75234,24947,39222,2390,172,88,10486,871292
2_3,83160,500892,343784,68014,76917,24905,38304,2349,172,88,10133,563586
2_4,80190,497884,342920,68014,76917,24863,38304,2349,172,88,9878,570725
2_5,80190,497884,342164,68014,76917,24821,38304,2349,172,88,9865,571536
2_6,80190,511192,350883,69250,70847,24779,38304,2349,172,88,9288,554962
2_7,93060,520640,350207,69442,74957,24737,38304,2349,215,88,9052,529253
2_8,97020,518220,348352,69252,73154,24737,38304,2349,215,88,8860,531753
2_9,99990,521228,348028,69252,73154,24779,38304,2349,215,88,9091,525826
2_T,206910,612970,337952,59364,48754,24821,20676,1400,215,44,46426,352772
2_J,113850,491416,328284,69538,63416,24863,37614,2349,215,44,9350,571365
2_Q,109890,493268,329707,69728,65219,24905,37614,2349,215,44,9519,569846
2_K,105930,495120,331130,69918,67022,24947,37614,2349,215,44,9688,568327
2_3,83160,500892,343784,68014,76917,24905,38304,2349,172,88,10133,563586
3_3,0,291720,339859,45030,75234,24863,39174,2390,172,88,9784,883990
3_4,74250,483596,339346,67442,76917,24821,38304,2349,172,88,9685,595334
3_5,74250,483596,338590,67442,76917,24779,38304,2349,172,88,9672,596145
3_6,74250,496904,347309,68678,70847,24737,38304,2349,172,88,9095,579571
3_7,87120,506352,346633,68870,74957,24695,38304,2349,215,88,8859,553862
3_8,97020,518220,347488,69252,73154,24695,38304,2349,215,88,8847,532672
3_9,97020,518220,347164,69252,73154,24737,38304,2349,215,88,8836,532965
3_T,202950,610204,335684,59364,48754,24779,20676,1400,215,44,46153,362081
3_J,110880,488408,327420,69538,63416,24821,37614,2349,215,44,9095,578504
3_Q,106920,490260,328843,69728,65219,24863,37614,2349,215,44,9264,576985
3_K,102960,492112,330266,69918,67022,24905,37614,2349,215,44,9433,575466
2_4,80190,497884,342920,68014,76917,24863,38304,2349,172,88,9878,570725
3_4,74250,483596,339346,67442,76917,24821,38304,2349,172,88,9685,595334
4_4,0,290224,330643,45030,75234,24779,39126,2390,172,88,9082,895536
4_5,68310,469308,335124,66870,76917,24737,38304,2349,172,88,9479,620646
4_6,68310,482616,343843,68106,70847,24695,38304,2349,172,88,8902,604072
4_7,81180,492064,343167,68298,74957,24653,38304,2349,215,88,8666,578363
4_8,91080,503932,344022,68680,73154,24653,38304,2349,215,88,8654,557173
4_9,97020,518220,346408,69252,73154,24695,38304,2349,215,88,8823,533776
4_T,198990,607438,333524,59364,48754,24737,20676,1400,215,44,45880,371282
4_J,107910,485400,326664,69538,63416,24779,37614,2349,215,44,8840,585535
4_Q,103950,487252,328087,69728,65219,24821,37614,2349,215,44,9009,584016
4_K,99990,489104,329510,69918,67022,24863,37614,2349,215,44,9178,582497
2_5,80190,497884,342164,68014,76917,24863,38304,2349,172,88,9866,571493
3_5,74250,483596,338590,67442,76917,24821,38304,2349,172,88,9673,596102
4_5,68310,469308,335124,66870,76917,24779,38304,2349,172,88,9480,620603
5_5,0,290224,322579,45030,75234,24737,39078,2390,172,88,8865,903907
5_6,62370,473008,341908,67724,70847,24695,38304,2349,172,88,8890,621949
5_7,72270,480196,341232,67916,74957,24653,38304,2349,215,88,8654,601470
5_8,81180,492064,342087,68298,73154,24653,38304,2349,215,88,8642,581270
5_9,87120,506352,344473,68870,73154,24695,38304,2349,215,88,8811,557873
5_T,198990,607438,331472,59364,48754,24737,20676,1400,215,44,45850,373364
5_J,107910,485400,326016,69538,63416,24779,37614,2349,215,44,8828,586195
5_Q,103950,487252,327439,69728,65219,24821,37614,2349,215,44,8997,584676
5_K,99990,489104,328862,69918,67022,24863,37614,2349,215,44,9166,583157
2_6,80190,511184,350883,69250,70855,24906,38304,2349,129,88,9240,554926
3_6,74250,496896,347309,68678,70855,24864,38304,2349,129,88,9047,579535
4_6,68310,482608,343843,68106,70855,24822,38304,2349,129,88,8854,604036
5_6,62370,473008,341908,67724,70855,24780,38304,2349,129,88,8841,621948
6_6,0,290972,315667,45030,67518,24738,39030,2390,129,88,7944,918798
6_7,72270,472504,332748,66870,67398,24696,38304,2349,172,88,7934,626971
6_8,81180,484372,333603,67252,65595,24696,38304,2349,172,88,7922,606771
6_9,87120,498660,335989,67824,65595,24738,38304,2349,172,88,8091,583374
6_T,189090,598096,328520,59108,42841,24780,20676,1400,172,44,43270,404307
6_J,107910,490260,326899,69728,55646,24822,37614,2349,172,44,8249,588611
6_Q,103950,488560,326899,69728,57511,24864,37614,2349,172,44,8230,592383
6_K,99990,490412,328322,69918,59314,24906,37614,2349,172,44,8399,590864
2_7,93060,520616,350207,69442,74981,24990,38304,2349,86,88,9032,529149
3_7,87120,506328,346633,68870,74981,24948,38304,2349,86,88,8839,553758
4_7,81180,492040,343167,68298,74981,24906,38304,2349,86,88,8646,578259
5_7,72270,480180,341232,67916,74981,24864,38304,2349,86,88,8633,601401
6_7,72270,472496,332748,66870,67406,24822,38304,2349,86,88,7970,626895
7_7,0,287980,308484,44840,70934,24780,38982,2390,129,88,7558,926139
7_8,81180,471812,323804,66016,71665,24780,38304,2349,129,88,7769,624408
7_9,87120,486100,326190,66588,71665,24822,38304,2349,129,88,7938,601011
7_T,179190,583698,324441,58662,50557,24864,20676,1400,129,44,41257,427386
7_J,107910,480540,317532,68492,61716,24906,37614,2349,129,44,8096,602976
