vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,288728,343900,44840,103318,24862,39210,2354,215,88,15519,849270
2_3,68310,487296,345410,68296,104982,24820,38292,2317,215,88,13881,558397
2_4,65340,484288,344546,68296,104982,24778,38292,2317,215,88,13626,565536
2_5,65340,484288,343790,68296,104982,24736,38292,2317,215,88,13613,566347
2_6,74250,496904,344285,68678,103179,24737,38292,2317,215,88,12997,546362
2_7,83160,508772,345032,69060,101376,24737,38292,2317,215,88,12984,526271
2_8,83160,508772,344600,69060,101376,24779,38292,2317,215,88,12973,526672
2_9,96030,518008,340471,69156,91818,24821,38292,2317,172,88,13063,518068
2_T,192060,600862,317168,59108,76976,24906,20646,1364,172,44,64466,354532
2_J,109890,495336,321978,69632,82080,24948,37602,2317,172,44,13466,554839
2_Q,105930,497188,323401,69822,83883,24990,37602,2317,172,44,13635,553320
2_A,0,396128,268412,59938,95424,12368,36912,1980,216,44,34300,806582
2_3,68310,487296,345410,68296,104982,24820,38292,2317,215,88,13881,558397
3_3,0,287232,334684,44840,103318,24778,39162,2354,215,88,13665,861968
3_4,59400,470000,340972,67724,104982,24736,38292,2317,215,88,13433,590145
3_5,59400,470000,340216,67724,104982,24694,38292,2317,215,88,13420,590956
3_6,68310,482616,340711,68106,103179,24695,38292,2317,215,88,12804,570971
3_7,77220,494484,341458,68488,101376,24695,38292,2317,215,88,12791,550880
3_8,83160,508772,343736,69060,101376,24737,38292,2317,215,88,12960,527591
3_9,93060,515000,339607,69156,91818,24779,38292,2317,172,88,12808,525207
3_T,188100,598096,315044,59108,76976,24864,20646,1364,172,44,64049,363841
3_J,106920,492328,321114,69632,82080,24906,37602,2317,172,44,13211,561978
3_Q,102960,494180,322537,69822,83883,24948,37602,2317,172,44,13380,560459
3_A,0,393120,268412,59938,95424,12326,36912,1980,216,44,34045,809887
2_4,65340,484288,344546,68296,104982,24778,38292,2317,215,88,13626,565536
3_4,59400,470000,340972,67724,104982,24736,38292,2317,215,88,13433,590145
4_4,0,285736,326476,44840,103318,24694,39114,2354,215,88,11955,873514
4_5,53460,455712,336750,67152,104982,24652,38292,2317,215,88,13227,615457
4_6,62370,468328,337245,67534,103179,24653,38292,2317,215,88,12611,595472
4_7,71280,480196,337992,67916,101376,24653,38292,2317,215,88,12598,575381
4_8,77220,494484,340270,68488,101376,24695,38292,2317,215,88,12767,552092
4_9,93060,515000,338851,69156,91818,24737,38292,2317,172,88,12795,526018
4_T,184140,595330,313028,59108,76976,24822,20646,1364,172,44,63632,373042
4_J,103950,489320,320358,69632,82080,24864,37602,2317,172,44,12956,569009
4_Q,99990,491172,321781,69822,83883,24906,37602,2317,172,44,13125,567490
4_A,0,390112,268412,59938,95424,12284,36912,1980,216,44,33790,813192
2_5,65340,484288,343790,68296,104982,24778,38292,2317,215,88,13614,566304
3_5,59400,470000,340216,67724,104982,24736,38292,2317,215,88,13421,590913
4_5,53460,455712,336750,67152,104982,24694,38292,2317,215,88,13228,615414
5_5,0,285736,319276,44840,103318,24652,39066,2354,215,88,10874,881885
5_6,56430,458720,335310,67152,103179,24653,38292,2317,215,88,12599,613349
5_7,62370,468328,336057,67534,101376,24653,38292,2317,215,88,12586,598488
5_8,68310,482616,338335,68106,101376,24695,38292,2317,215,88,12755,575199
5_9,83160,503132,336916,68774,91818,24737,38292,2317,172,88,12783,550115
5_T,184140,595330,311120,59108,76976,24822,20646,1364,172,44,63458,375124
5_J,103950,489320,319710,69632,82080,24864,37602,2317,172,44,12944,569669
5_Q,99990,491172,321133,69822,83883,24906,37602,2317,172,44,13113,568150
5_A,0,390112,268412,59938,95424,12284,36912,1980,216,44,33778,813204
2_6,74250,496896,344285,68678,103187,24821,38292,2317,172,88,12991,546327
3_6,68310,482608,340711,68106,103187,24779,38292,2317,172,88,12798,570936
4_6,62370,468320,337245,67534,103187,24737,38292,2317,172,88,12605,595437
5_6,56430,458720,335310,67152,103187,24695,38292,2317,172,88,12592,613349
6_6,0,283492,311661,44650,99018,24696,39018,2354,172,88,9065,898090
6_7,66330,458216,326150,66298,99730,24696,38292,2317,172,88,11686,618329
6_8,72270,472504,328428,66870,99730,24738,38292,2317,172,88,11855,595040
6_9,87120,493020,327009,67538,90172,24780,38292,2317,129,88,11883,569956
6_T,179190,583698,307077,58662,76976,24865,20646,1364,129,44,60554,399099
6_J,107910,491760,319170,69632,80223,24907,37602,2317,129,44,12185,566425
6_Q,103950,490060,319170,69632,82088,24949,37602,2317,129,44,12166,570197
6_A,0,402160,269267,60320,93629,12327,36912,1980,173,44,33011,802481
2_7,83160,508756,345032,69060,101392,24905,38292,2317,129,88,12971,526202
3_7,77220,494468,341458,68488,101392,24863,38292,2317,129,88,12778,550811
4_7,71280,480180,337992,67916,101392,24821,38292,2317,129,88,12585,575312
5_7,62370,468320,336057,67534,101392,24779,38292,2317,129,88,12572,598454
6_7,66330,458208,326150,66298,99738,24780,38292,2317,129,88,11679,618295
7_7,0,281996,305054,44460,94718,24780,38970,2354,129,88,8388,911367
7_8,75240,462952,318629,65634,98084,24822,38292,2317,129,88,11944,614173
7_9,90090,483468,317210,66302,88526,24864,38292,2317,86,88,11972,589089
7_T,173250,572066,303142,58216,76976,24949,20646,1364,86,44,58639,422926
7_J,110880,485048,309803,68396,78577,24991,37602,2317,86,44,12274,582286
7_Q,110880,494760,318738,69632,80231,25033,37602,2317,86,44,12396,560585
7_A,0,399544,267844,60130,91834,12411,36912,1980,130,44,33567,807908
2_8,83160,508756,344600,69060,101392,24990,38292,2317,86,88,12960,526603
3_8,83160,508756,343736,69060,101392,24948,38292,2317,86,88,12947,527522
4_8,77220,494468,340270,68488,101392,24906,38292,2317,86,88,12754,552023
5_8,68310,482608,338335,68106,101392,24864,38292,2317,86,88,12741,575165
6_8,72270,472496,328428,66870,99738,24865,38292,2317,86,88,11848,595006
7_8,75240,462952,318629,65634,98084,24865,38292,2317,86,88,11944,614173
8_8,0,283492,300878,44460,94718,24907,38922,2354,86,88,8226,914173
8_9,93060,476196,312077,65210,88526,24949,38292,2317,43,88,12203,599343
8_T,177210,574832,301558,58216,76976,25034,20646,1364,43,44,58708,417673
8_J,113850,473476,303815,67114,78577,25076,37602,2317,43,44,12505,597885
8_Q,113850,483188,312750,68350,80231,25118,37602,2317,43,44,12627,576184
8_A,0,402552,267844,60130,91834,12496,36912,1980,87,44,33798,804627
2_9,96030,517984,340471,69156,91834,25075,38292,2317,43,88,13050,517964
