vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,296208,350227,45030,59802,25031,39246,2390,86,88,10948,883248
2_3,89100,506908,343784,68014,61485,24989,38328,2349,86,88,10595,566578
2_4,86130,503900,342920,68014,61485,24947,38328,2349,86,88,10340,573717
2_5,83160,500892,342164,68014,61485,24905,38328,2349,86,88,10085,580748
2_6,80190,515872,352306,69440,57218,24863,38328,2349,86,88,9446,562118
2_7,90090,527740,353053,69822,63131,24821,38328,2349,129,88,9390,533363
2_8,90090,523060,351198,69632,61328,24821,38328,2349,129,88,9198,542083
2_9,93060,526068,350874,69632,61328,24863,38328,2349,129,88,9429,536156
2_T,109890,536436,346285,69728,49545,24905,38328,2349,129,44,9519,525146
2_J,112860,539444,346285,69728,49545,24947,38328,2349,129,44,9750,518895
2_Q,214830,618502,337952,59364,48754,24989,20676,1400,129,44,31482,354182
2_K,111870,501136,331130,69918,51590,25031,37638,2349,129,44,10150,571319
2_3,89100,506908,343784,68014,61485,24989,38328,2349,86,88,10595,566578
3_3,0,294712,339859,45030,59802,24947,39198,2390,86,88,10246,895946
3_4,80190,489612,339346,67442,61485,24905,38328,2349,86,88,10147,598326
3_5,77220,486604,338590,67442,61485,24863,38328,2349,86,88,9892,605357
3_6,74250,501584,348732,68868,57218,24821,38328,2349,86,88,9253,586727
3_7,84150,513452,349479,69250,63131,24779,38328,2349,129,88,9197,557972
3_8,90090,523060,350334,69632,61328,24779,38328,2349,129,88,9185,543002
3_9,90090,523060,350010,69632,61328,24821,38328,2349,129,88,9174,543295
3_T,106920,533428,345421,69728,49545,24863,38328,2349,129,44,9264,532285
3_J,109890,536436,345421,69728,49545,24905,38328,2349,129,44,9495,526034
3_Q,210870,615736,335684,59364,48754,24947,20676,1400,129,44,31209,363491
3_K,108900,498128,330266,69918,51590,24989,37638,2349,129,44,9895,578458
2_4,86130,503900,342920,68014,61485,24947,38328,2349,86,88,10340,573717
3_4,80190,489612,339346,67442,61485,24905,38328,2349,86,88,10147,598326
4_4,0,293216,330643,45030,59802,24863,39150,2390,86,88,9544,907492
4_5,71280,472316,335124,66870,61485,24821,38328,2349,86,88,9699,629858
4_6,68310,487296,345266,68296,57218,24779,38328,2349,86,88,9060,611228
4_7,78210,499164,346013,68678,63131,24737,38328,2349,129,88,9004,582473
4_8,84150,508772,346868,69060,61328,24737,38328,2349,129,88,8992,567503
4_9,90090,523060,349254,69632,61328,24779,38328,2349,129,88,9161,544106
