vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,294712,350227,45030,67518,24989,39234,2390,129,88,10717,877270
2_3,86130,503900,343784,68014,69201,24947,38316,2349,129,88,10364,565082
2_4,83160,500892,342920,68014,69201,24905,38316,2349,129,88,10109,572221
2_5,80190,497884,342164,68014,69201,24863,38316,2349,129,88,9854,579252
2_6,80190,515872,352306,69440,64934,24821,38316,2349,129,88,9457,554402
2_7,90090,523060,351630,69632,69044,24779,38316,2349,172,88,9221,533923
2_8,93060,520640,349775,69442,67241,24779,38316,2349,172,88,9029,537413
2_9,96030,523648,349451,69442,67241,24821,38316,2349,172,88,9260,531486
2_T,113850,534016,344862,69538,55458,24863,38316,2349,172,44,9350,519486
2_J,210870,615736,337952,59364,48754,24905,20676,1400,172,44,38954,353477
2_Q,112860,496276,329707,69728,57503,24947,37626,2349,172,44,9750,571342
2_K,108900,498128,331130,69918,59306,24989,37626,2349,172,44,9919,569823
2_3,86130,503900,343784,68014,69201,24947,38316,2349,129,88,10364,565082
3_3,0,293216,339859,45030,67518,24905,39186,2390,129,88,10015,889968
3_4,77220,486604,339346,67442,69201,24863,38316,2349,129,88,9916,596830
3_5,74250,483596,338590,67442,69201,24821,38316,2349,129,88,9661,603861
3_6,74250,501584,348732,68868,64934,24779,38316,2349,129,88,9264,579011
3_7,84150,508772,348056,69060,69044,24737,38316,2349,172,88,9028,558532
3_8,93060,520640,348911,69442,67241,24737,38316,2349,172,88,9016,538332
3_9,93060,520640,348587,69442,67241,24779,38316,2349,172,88,9005,538625
3_T,110880,531008,343998,69538,55458,24821,38316,2349,172,44,9095,526625
3_J,206910,612970,335684,59364,48754,24863,20676,1400,172,44,38681,362786
3_Q,109890,493268,328843,69728,57503,24905,37626,2349,172,44,9495,578481
3_K,105930,495120,330266,69918,59306,24947,37626,2349,172,44,9664,576962
2_4,83160,500892,342920,68014,69201,24905,38316,2349,129,88,10109,572221
