vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_2,0,302192,349176,45600,55002,24889,39174,2354,258,44,15834,877781
2_3,80190,515872,350686,69440,53199,24847,38256,2317,258,44,14196,562999
2_4,80190,511192,348399,69250,51396,24805,38256,2317,258,44,14003,572194
2_5,83160,508772,346220,69060,49593,24763,38256,2317,258,44,13810,576051
2_6,97020,523648,346715,69442,47790,24764,38256,2317,258,44,13194,548856
2_7,208890,626892,321126,60000,16422,24764,20646,1364,258,44,75458,356440
2_8,106920,490076,330452,69824,48032,24806,37566,2317,258,44,13170,588839
2_9,102960,487808,330020,69824,48040,24848,37566,2317,215,44,13151,595511
2_T,102960,487052,329696,69824,47806,24933,37566,2317,215,0,13132,596803
2_J,99990,488904,330903,70014,48619,24975,37566,2317,215,0,13301,595500
2_Q,99990,493016,332218,70204,43454,25017,37566,2317,215,0,13470,594837
2_A,0,294620,272989,55038,53207,12395,36876,1980,259,0,43242,941698
2_3,80190,515872,350686,69440,53207,24889,38256,2317,215,44,14189,562999
3_3,0,298452,338537,45410,50702,24847,39126,2354,215,44,14097,898520
3_4,80190,498072,338168,68014,49750,24805,38256,2317,215,44,13850,598623
3_5,83160,495652,335989,67824,47947,24763,38256,2317,215,44,13657,602480
3_6,97020,510528,336484,68206,46144,24764,38256,2317,215,44,13041,575285
3_7,198990,612494,316759,59554,16422,24764,20646,1364,215,44,73301,387751
3_8,106920,489508,329588,69824,46175,24806,37566,2317,215,44,13158,592183
3_9,102960,483688,327733,69634,46245,24848,37566,2317,172,44,12951,604146
3_T,102960,482932,327409,69634,46011,24933,37566,2317,172,0,12932,605438
3_J,99990,484784,328616,69824,46824,24975,37566,2317,172,0,13101,604135
3_Q,99990,488896,329931,70014,41659,25017,37566,2317,172,0,13270,603472
3_A,0,290500,271566,54848,51412,12395,36876,1980,216,0,43042,949469
2_4,80190,511184,348399,69250,51412,24931,38256,2317,172,44,13989,572160
3_4,80190,498064,338168,68014,49758,24889,38256,2317,172,44,13843,598589
4_4,0,295460,328906,45220,46402,24847,39078,2354,172,44,12504,917317
4_5,83160,483092,325866,66588,46301,24805,38256,2317,172,44,13504,628199
4_6,97020,497968,326361,66970,44498,24806,38256,2317,172,44,12888,601004
4_7,189090,598096,312500,59108,16422,24806,20646,1364,172,44,71144,418912
4_8,106920,479788,319897,68588,44529,24848,37566,2317,172,44,13005,614630
4_9,106920,485380,326977,69634,44388,24890,37566,2317,129,44,12939,601120
4_T,105930,481072,325230,69444,44216,24975,37566,2317,129,0,12732,608693
4_J,102960,482924,326437,69634,45029,25017,37566,2317,129,0,12901,607390
4_Q,102960,487036,327752,69824,39864,25059,37566,2317,129,0,13070,606727
4_A,0,287884,270143,54658,49617,12437,36876,1980,173,0,43598,954938
2_5,83160,508756,346220,69060,49617,24974,38256,2317,129,44,13789,575982
3_5,83160,495636,335989,67824,47963,24932,38256,2317,129,44,13643,602411
4_5,83160,483084,325866,66588,46309,24890,38256,2317,129,44,13497,628164
5_5,0,292468,320283,45030,42102,24848,39030,2354,129,44,11055,934961
5_6,97020,485408,316346,65734,42852,24849,38256,2317,129,44,12735,626614
5_7,179190,583698,308349,58662,16422,24849,20646,1364,129,44,68987,449964
5_8,106920,470068,310314,67352,42883,24891,37566,2317,129,44,12852,636968
5_9,106920,475660,317394,68398,42742,24933,37566,2317,86,44,12786,623458
5_T,110880,482764,324582,69444,42359,25018,37566,2317,86,0,12720,604568
5_J,106920,481064,324366,69444,43234,25060,37566,2317,86,0,12701,609546
5_Q,106920,485176,325681,69634,38069,25102,37566,2317,86,0,12870,608883
5_A,0,284512,268720,54468,47822,12480,36876,1980,130,0,44154,961162
2_6,97020,523624,346715,69442,47822,25060,38256,2317,86,44,13166,548752
3_6,97020,510504,336484,68206,46168,25018,38256,2317,86,44,13020,575181
4_6,97020,497952,326361,66970,44514,24976,38256,2317,86,44,12874,600934
5_6,97020,485400,316346,65734,42860,24934,38256,2317,86,44,12728,626579
6_6,0,290972,312668,44840,37802,24935,38982,2354,86,44,9246,950375
6_7,174240,572066,304306,58216,16422,24935,20646,1364,86,44,66083,473896
6_8,110880,463356,300839,66116,41237,24977,37566,2317,86,44,11952,652934
6_9,110880,468948,307919,67162,41096,25019,37566,2317,43,44,11886,639424
6_T,114840,476052,315107,68208,40713,25104,37566,2317,43,0,11820,620534
6_J,114840,485764,323826,69444,41619,25146,37566,2317,43,0,11942,599797
6_Q,114840,486324,323718,69444,36274,25188,37566,2317,43,0,11923,604667
6_A,0,255728,269575,53506,46027,12566,36876,1980,87,0,86311,949648
2_8,106920,490684,330668,69824,48064,12494,37566,2317,87,44,13128,600508
3_8,106920,490124,329804,69824,46199,12452,37566,2317,87,44,13115,603852
4_8,106920,480372,320107,68588,44545,12410,37566,2317,87,44,12969,626379
5_8,106920,470620,310518,67352,42891,12368,37566,2317,87,44,12823,648798
6_8,110880,463876,301037,66116,41237,12369,37566,2317,87,44,11930,664845
7_8,178200,574832,296710,58216,16422,12369,20637,1364,87,44,57485,495938
8_8,0,154836,204524,44840,38286,12411,33426,2353,87,44,8610,1212887
8_9,103950,418096,284630,65734,41487,12453,36876,2317,44,44,12137,734536
8_T,103950,420140,291392,66780,41104,12538,36876,2317,44,0,12071,725092
8_J,103950,427052,299685,68016,42010,12580,36876,2317,44,0,12193,707581
8_Q,103950,322644,308086,65412,38311,12622,36876,2317,44,0,128043,693999
8_A,0,210928,254671,53506,46269,0,36186,1980,88,0,7985,1100691
2_9,102960,488432,330236,69824,48056,12494,37566,2317,130,44,13120,607125
3_9,102960,484312,327949,69634,46253,12452,37566,2317,130,44,12927,615760
4_9,106920,486012,327193,69634,44388,12410,37566,2317,130,44,12914,612776
5_9,106920,476260,317604,68398,42734,12368,37566,2317,130,44,12768,635195
6_9,110880,469516,308123,67162,41080,12369,37566,2317,130,44,11875,651242
7_9,188100,584922,297286,58472,14619,12369,20637,1364,130,44,59254,475107
8_9,103950,418104,284630,65734,41471,12411,36876,2317,130,44,12140,734497
9_9,0,150348,199061,44840,38286,12453,33402,2353,87,44,7959,1223471
9_T,99990,408320,283124,65734,41245,12538,36876,2317,87,0,12110,749963
9_J,99990,304856,291417,62490,42151,12580,36876,2317,87,0,127088,732452
9_Q,99990,282096,299818,61486,38452,12622,36876,2317,87,0,44834,833726
9_A,0,213740,256094,53696,46199,0,36186,1980,131,0,8157,1096121
2_T,102960,487692,329912,69824,47806,12494,37566,2317,173,44,13115,608401
3_T,102960,483572,327625,69634,46003,12452,37566,2317,173,44,12922,617036
4_T,105930,481712,325446,69444,44200,12410,37566,2317,173,44,12729,620333
5_T,110880,483412,324798,69444,42335,12368,37566,2317,173,44,12716,616251
6_T,114840,476668,315317,68208,40681,12369,37566,2317,173,44,11823,632298
7_T,202950,596282,297970,58728,12574,12369,20637,1364,173,44,61026,448187
8_T,103950,420156,291392,66780,41072,12411,36876,2317,173,44,12088,725045
9_T,99990,408328,283124,65734,41229,12453,36876,2317,130,44,12116,749963
T_T,0,145112,194714,44840,37802,12538,33378,2353,130,0,7455,1233982
T_J,97020,259440,281834,59014,41122,12580,36876,2317,130,0,43998,877973
T_Q,97020,244240,290235,57626,37423,12622,36876,2317,130,0,37700,896115
T_A,0,201924,247153,52460,46160,0,36186,1980,174,0,8199,1118068
2_J,99990,489560,331119,70014,48611,12494,37566,2317,215,44,13291,607083
3_J,99990,485440,328832,69824,46808,12452,37566,2317,215,44,13098,615718
4_J,102960,483580,326653,69634,45005,12410,37566,2317,215,44,12905,619015
5_J,106920,481720,324582,69444,43202,12368,37566,2317,215,44,12712,621214
6_J,114840,486428,324042,69444,41579,12369,37566,2317,215,44,11952,611508
7_J,212850,610680,299997,59174,12574,12369,20637,1364,215,44,62979,419421
8_J,103950,427076,299685,68016,41970,12411,36876,2317,215,44,12217,707527
9_J,99990,304872,291417,62490,42127,12453,36876,2317,172,44,127101,732445
T_J,97020,259448,281834,59014,41114,12538,36876,2317,172,0,43997,877974
J_J,0,144364,192906,45030,41112,12580,33354,2353,172,0,7464,1232969
J_Q,97020,232680,291550,54808,32250,12622,36876,2317,172,0,30700,921309
J_A,0,204736,248576,52650,46965,0,36186,1980,216,0,8375,1112620
2_Q,99990,493688,332434,70204,43438,12494,37566,2317,215,44,13467,606447
3_Q,99990,489568,330147,70014,41635,12452,37566,2317,215,44,13274,615082
4_Q,102960,487708,327968,69824,39832,12410,37566,2317,215,44,13081,618379
5_Q,106920,485848,325897,69634,38029,12368,37566,2317,215,44,12888,620578
6_Q,114840,486996,323934,69444,36226,12369,37566,2317,215,44,11948,616405
7_Q,222750,625078,302132,59620,12574,12369,20637,1364,215,44,64932,390589
8_Q,103950,322668,308086,65412,38271,12411,36876,2317,215,44,128074,693980
9_Q,99990,282112,299818,61486,38428,12453,36876,2317,172,44,44854,833754
T_Q,97020,244248,290235,57626,37415,12538,36876,2317,172,0,37706,896151
J_Q,97020,232680,291550,54808,32250,12580,36876,2317,172,0,30699,921352
Q_Q,0,144364,192214,45220,38202,12622,33330,2353,172,0,7617,1236210
Q_A,0,208296,249999,52840,41792,0,36186,1980,216,0,8551,1112444
2_K,161370,375970,205926,34912,38580,12494,20127,990,258,44,492909,368724
3_K,161370,371662,204259,34722,36777,12452,20127,990,258,44,490862,378781
4_K,165330,369372,202592,34532,34974,12410,20127,990,258,44,488923,382752
5_K,170280,366326,200925,34342,33171,12368,20127,990,258,44,487848,385625
6_K,178200,364784,199258,34152,31368,12369,20127,990,258,44,489376,381378
7_K,0,0,0,0,0,12369,0,0,258,44,1686962,12671
8_K,0,137632,153520,28520,31610,12411,19050,990,258,44,370010,958259
9_K,0,137632,153520,28520,33413,12453,19050,990,215,44,259654,1066813
T_K,0,136884,153520,28520,35216,12538,19050,990,215,0,179084,1146287
J_K,0,140624,154755,28710,36029,12580,19050,990,215,0,134767,1184584
Q_K,0,144364,155990,28900,30864,12622,19050,990,215,0,100818,1218491
K_A,0,147356,157225,29090,38580,0,19050,990,259,0,22078,1297676
2_A,0,294628,272989,55038,53199,12494,36876,1980,258,44,43231,941567
3_A,0,290508,271566,54848,51396,12452,36876,1980,258,44,43038,949338
4_A,0,287892,270143,54658,49593,12410,36876,1980,258,44,43601,954849
5_A,0,284520,268720,54468,47790,12368,36876,1980,258,44,44164,961116
6_A,0,255736,269575,53506,45987,12369,36876,1980,258,44,86328,949645
7_A,0,147356,164785,29090,14619,12369,19569,990,258,44,53482,1269742
8_A,0,210296,254455,53506,46229,12411,36186,1980,258,44,8016,1088923
9_A,0,213100,255878,53696,46175,12453,36186,1980,215,44,8185,1084392
T_A,0,201324,246943,52460,46152,12538,36186,1980,215,0,8213,1106293
J_A,0,204128,248366,52650,46965,12580,36186,1980,215,0,8382,1100852
Q_A,0,207680,249789,52840,41800,12622,36186,1980,215,0,8551,1100641
A_A,0,0,67592,45410,50702,0,27540,1978,259,0,7227,1511596
