vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_3,93600,478321,313114,64104,50417,26320,38220,2285,172,44,18662,627045
2_4,97200,475898,310887,63917,48992,26363,38220,2285,129,44,18489,629880
2_6,98100,446133,302815,65136,49239,18296,37530,2285,86,44,17630,675010
2_7,98100,455473,310766,66355,50750,18296,37530,2285,86,44,17718,654901
2_8,93600,450196,308917,66184,50751,18296,37530,2285,130,44,17557,666814
2_9,93600,450422,308539,66200,49825,18296,37530,2285,172,44,17567,667824
2_T,98100,452040,308269,66216,43237,18296,37530,2285,172,44,17580,668535
2_J,98100,452040,308053,66216,50323,18296,37530,2285,215,44,17568,661634
2_Q,45000,233528,183734,29448,32580,18476,20067,990,215,44,717552,430670
2_K,0,242766,256046,51442,51962,18296,36840,1980,215,44,27920,1024793
2_A,0,235929,248756,50394,51902,18296,36840,1980,215,44,9751,1058197
3_4,97200,463803,300998,62698,47481,26363,38220,2285,129,44,18343,654740
3_6,98100,436793,293352,63917,47728,18296,37530,2285,86,44,17484,696689
3_7,98100,446133,301303,65136,49239,18296,37530,2285,86,44,17572,676580
3_8,98100,451723,308053,66184,49299,18296,37530,2285,86,44,17545,663159
3_9,97200,448550,306312,66013,48400,18296,37530,2285,129,44,17394,670151
3_T,101700,450168,306042,66029,41812,18296,37530,2285,129,44,17407,670862
3_J,101700,450168,305826,66029,48898,18296,37530,2285,172,44,17395,663961
3_Q,49500,230595,182388,29261,31155,18476,20067,990,172,44,715933,433723
3_K,0,239502,254683,51255,50537,18296,36840,1980,172,44,28443,1030552
3_A,0,232665,247393,50207,50477,18296,36840,1980,172,44,9578,1064652
4_6,98100,427453,283997,62698,46217,18296,37530,2285,86,44,17338,718260
4_7,98100,436793,291948,63917,47728,18296,37530,2285,86,44,17426,698151
4_8,98100,442383,298698,64965,47788,18296,37530,2285,86,44,17399,684730
4_9,100800,450077,305556,66013,47136,18296,37530,2285,86,44,17382,667099
4_T,105300,448296,303923,65842,40387,18296,37530,2285,86,44,17234,673081
4_J,105300,448296,303707,65842,47473,18296,37530,2285,129,44,17222,666180
4_Q,50400,226484,181042,29074,29730,18476,20067,990,129,44,719200,436668
4_K,0,236238,253320,51068,49112,18296,36840,1980,129,44,28270,1037007
4_A,0,229401,246030,50020,49052,18296,36840,1980,129,44,9405,1071107
6_7,88200,381505,267464,62344,47830,18296,36840,2285,130,44,16553,790813
6_8,88200,384340,273788,63392,47890,18296,36840,2285,130,44,16529,780570
6_9,90900,389279,280220,64440,47238,18296,36840,2285,130,44,16512,766120
6_T,95400,394083,286760,65488,42000,18296,36840,2285,130,44,16498,754480
6_J,104400,366648,287723,64561,47661,18296,36840,2285,130,44,56047,727669
6_Q,0,129584,145912,28082,29918,18476,18990,990,130,44,591521,748657
6_K,0,191488,238632,51068,49300,18296,36150,1980,130,44,12302,1112914
6_A,0,194661,239941,51239,49299,18296,36150,1980,86,44,8614,1111994
7_8,79200,377245,273378,63209,49315,18296,36840,2285,173,44,16677,795642
7_9,79200,380080,279810,64257,48663,18296,36840,2285,173,44,16661,785995
7_T,82800,347996,286350,64024,43425,18296,36840,2285,173,44,54816,775255
7_J,91800,327521,287313,63097,49086,18296,36840,2285,173,44,49236,786613
7_Q,0,133144,147114,28269,31343,18476,18990,990,173,44,464404,869357
7_K,0,194201,239995,51255,50725,18296,36150,1980,173,44,12450,1107035
7_A,0,194526,239941,51239,50751,18296,36150,1980,130,44,8601,1110646
8_9,76500,333159,272019,62032,47660,18300,36813,2284,215,44,54166,809112
8_T,80100,309427,278559,62226,42422,18300,36813,2284,215,44,46069,835845
8_J,88200,287560,279522,60445,48983,18300,36813,2284,216,44,48999,840938
8_Q,0,133144,147114,28269,32768,18476,18990,990,216,44,339016,993277
8_K,0,196914,241358,51442,50672,18296,36150,1980,216,44,12599,1102633
8_A,0,194024,239995,51255,50725,18296,36150,1980,173,44,8614,1111048
9_T,80100,273616,270876,59208,35945,18304,36786,2283,215,44,45502,889425
9_J,85500,251079,271839,57427,47980,18304,36786,2283,258,44,45917,894887
9_Q,0,133144,147114,28269,33293,18476,18990,990,258,44,247260,1084466
9_K,0,190252,234413,50498,49669,18300,36123,1979,258,44,12631,1118137
9_A,0,197449,241358,51442,49772,18296,36150,1980,215,44,8763,1106835
T_J,85500,214328,263054,53872,41342,18308,36759,2282,258,44,42736,953821
T_Q,0,132432,147114,28269,28344,18476,18990,990,258,44,176878,1160509
T_K,0,180375,226159,49383,43031,18304,36096,1978,258,44,12663,1144013
T_A,0,187572,233104,50327,43134,18300,36123,1979,215,44,8795,1132711
J_Q,0,132432,147114,28269,35430,18476,18990,990,301,44,135950,1194308
J_K,0,180375,226159,49383,50117,18304,36096,1978,301,44,12651,1136896
J_A,0,187572,233104,50327,50220,18300,36123,1979,258,44,8783,1125594
Q_K,0,136704,148316,28456,35430,18476,18990,990,301,44,46692,1277905
Q_A,0,136704,148316,28456,34005,18476,18990,990,258,44,29442,1296623
K_A,0,150262,218465,50498,51859,18300,35433,1979,258,44,9126,1176080
