vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses
2_3,78300,472322,327797,65146,64310,25870,38289,2348,172,88,10018,627644
2_4,75600,469548,326933,65146,64310,25828,38289,2348,172,88,9817,634225
2_5,72900,466774,326177,65146,64310,25786,38289,2348,172,88,9616,640698
2_6,72900,483244,335560,66448,60161,26025,38316,2349,172,88,9186,617855
2_7,81900,489830,334890,66631,64413,26225,38316,2349,129,88,8997,598536
2_8,84600,487407,333095,66444,62988,26267,38316,2349,86,88,8824,601840
2_9,87300,490181,332771,66444,62988,26352,38316,2349,43,88,9001,596471
2_T,103500,499346,328326,66518,53287,26438,38316,2349,43,44,9061,585076
2_Q,102600,462667,313348,66705,54900,18338,37626,2349,87,44,9387,644253
2_K,99000,464539,314711,66892,56325,18338,37626,2349,130,44,9536,642814
2_A,178200,552086,244412,48930,53772,18518,20247,990,173,44,135463,459469
3_4,70200,456280,323527,64605,64310,25628,38289,2348,172,88,9644,657213
3_5,67500,453506,322771,64605,64310,25586,38289,2348,172,88,9443,663686
3_6,67500,469976,332154,65907,60161,25825,38316,2349,172,88,9013,640843
3_7,76500,476562,331484,66090,64413,26025,38316,2349,129,88,8824,621524
3_8,84600,487407,332231,66444,62988,26267,38316,2349,86,88,8812,602716
3_9,84600,487407,331907,66444,62988,26310,38316,2349,43,88,8800,603052
3_T,100800,496572,327462,66518,53287,26396,38316,2349,43,44,8860,591657
3_Q,99900,459893,312484,66705,54900,18338,37626,2349,87,44,9186,650792
3_K,96300,461765,313847,66892,56325,18338,37626,2349,130,44,9335,649353
3_A,174600,549500,243404,48930,53772,18518,20247,990,173,44,133984,468142
4_5,62100,440238,319473,64064,64310,25386,38289,2348,172,88,9270,686566
4_6,62100,456708,328856,65366,60161,25625,38316,2349,172,88,8840,663723
4_7,71100,463294,328186,65549,64413,25825,38316,2349,129,88,8651,644404
4_8,79200,474139,328933,65903,62988,26067,38316,2349,86,88,8639,625596
4_9,84600,487407,331151,66444,62988,26310,38316,2349,43,88,8788,603820
4_T,98100,493798,326706,66518,53287,26354,38316,2349,43,44,8659,598130
4_Q,97200,457119,311728,66705,54900,18338,37626,2349,87,44,8985,657223
4_K,93600,458991,313091,66892,56325,18338,37626,2349,130,44,9134,655784
4_A,171000,546914,242396,48930,53772,18518,20247,990,173,44,132613,476707
5_6,56700,443440,325666,64825,60161,25425,38316,2349,172,88,8667,686495
5_7,65700,450026,324996,65008,64413,25625,38316,2349,129,88,8478,667176
5_8,73800,460871,325743,65362,62988,25867,38316,2349,86,88,8466,648368
5_9,79200,474139,327961,65903,62988,26110,38316,2349,43,88,8615,626592
5_T,98100,493798,326058,66518,53287,26354,38316,2349,43,44,8647,598790
5_Q,94500,454345,311080,66705,54900,18338,37626,2349,87,44,8784,663546
5_K,90900,456217,312443,66892,56325,18338,37626,2349,130,44,8933,662107
5_A,167400,544328,241388,48930,53772,18518,20247,990,173,44,131350,485164
6_7,60300,446214,324586,64825,58736,25468,38316,2349,129,88,7931,683362
6_8,65700,454997,325333,65179,57311,25668,38316,2349,86,88,7920,669357
6_9,71100,468265,327551,65720,57311,25910,38316,2349,43,88,8069,647582
6_T,89100,487924,325648,66335,47610,26154,38316,2349,43,44,8101,620680
6_Q,94500,459316,311849,66876,49223,18338,37626,2349,87,44,8238,663858
6_K,90900,461188,313212,67063,50648,18338,37626,2349,130,44,8387,662419
6_A,180900,560395,242140,49363,53772,18518,20247,990,173,44,124577,461185
7_8,65700,442367,315876,63960,62928,25710,38316,2349,86,88,7732,687192
7_9,71100,455635,318094,64501,62928,25952,38316,2349,43,88,7881,665417
7_T,89100,475294,316191,65116,53227,26196,38316,2349,43,44,7913,638515
7_Q,94500,458781,311417,66876,54899,18338,37626,2349,43,44,8184,659247
7_K,90900,457254,311417,66876,56351,18338,37626,2349,87,44,8172,662890
7_A,180900,556284,239930,49176,52347,18518,20247,990,130,44,130644,463094
8_9,73800,446314,308745,63282,61417,25994,38316,2349,43,88,7924,684032
8_T,91800,465973,306842,63897,51716,26238,38316,2349,43,44,7956,657130
8_Q,97200,452215,302494,65657,53388,18338,37626,2349,43,44,8227,674723
8_K,97200,461555,311093,66876,54899,18338,37626,2349,43,44,8349,653932
8_A,188100,556633,237720,48989,50922,18518,20247,990,87,44,129922,460132
9_T,94500,454761,301124,62633,51716,26280,38316,2349,43,44,8133,672405
9_Q,99900,441003,296776,64393,53388,18338,37626,2349,43,44,8404,690040
9_K,99900,450343,305375,65612,54899,18338,37626,2349,43,44,8526,669249
9_A,191700,559219,236712,48989,50922,18518,20247,990,43,44,129469,455451
T_Q,102600,447522,276292,64317,43151,18342,37626,2349,43,44,8482,711536
T_K,102600,456862,284891,65536,44662,18342,37626,2349,43,44,8604,690745
T_A,214200,551242,226580,47538,42766,18518,20247,990,43,44,132891,457245
Q_K,101700,246473,271344,50351,46275,18342,36936,2349,87,44,196910,741493
Q_A,0,124600,149694,27005,44379,18518,19170,990,87,44,96049,1231768
K_A,0,128160,150896,27192,45804,18518,19170,990,130,44,77136,1244264
