Opponent,Wins,Draws,Loses,Equity%
AcAd,956289,25788,4154835,18.87
AcKd,2002650,29391,3104871,39.27
AcQd,1998378,28734,3109800,39.18
AcJd,1994106,28077,3114729,39.09
AcTd,1972848,27984,3136080,38.68
Ac9d,2002794,28020,3106098,39.26
Ac8d,1985811,28017,3123084,38.93
Ac7d,1981494,28383,3127035,38.85
Ac6d,1988547,29211,3119154,39.0
Ac5d,1438446,140646,3557820,29.37
Ac4d,2075637,32043,3029232,40.72
Ac3d,1519311,97962,3519639,30.53
Ac2d,2282253,34638,2820021,44.77
KcAd,1999602,29391,3107919,39.21
KcKd,1029249,26088,4081575,20.29
KcQd,1980741,39390,3116781,38.94
KcJd,1976469,38733,3121710,38.85
KcTd,1955211,38640,3143061,38.44
Kc9d,1987857,39081,3109974,39.08
Kc8d,1995705,39609,3101598,39.24
Kc7d,1987116,39285,3110511,39.07
Kc6d,1978446,39711,3118755,38.9
Kc5d,1514892,201051,3420969,31.45
Kc4d,2131767,43245,2961900,41.92
Kc3d,1596189,154911,3385812,32.58
Kc2d,2327511,45840,2763561,45.76
QcAd,1995330,28860,3112722,39.12
QcKd,1980741,39390,3116781,38.94
QcQd,1029249,25584,4082079,20.29
QcJd,1951638,50409,3134865,38.48
QcTd,1930380,50316,3156216,38.07
Qc9d,1963026,51345,3122541,38.71
Qc8d,1970874,52278,3113760,38.88
Qc7d,1987116,52485,3097311,39.19
Qc6d,1974174,52221,3110517,38.94
Qc5d,1512756,257730,3366426,31.96
Qc4d,2127495,55755,2953662,41.96
Qc3d,1594053,208134,3334725,33.06
Qc2d,2323239,58350,2755323,45.79
JcAd,1991058,28329,3117525,39.04
JcKd,1976469,38859,3121584,38.85
JcQd,1951638,50382,3134892,38.48
JcJd,1029249,26295,4081368,20.29
JcTd,1905549,62826,3168537,37.71
Jc9d,1938195,69846,3128871,38.41
Jc8d,1946043,71367,3119502,38.58
Jc7d,1962285,71979,3102648,38.9
Jc6d,1974174,72246,3090492,39.13
Jc5d,1510620,327807,3298485,32.6
Jc4d,2123223,75090,2938599,42.06
Jc3d,1591917,274755,3270240,33.66
Jc2d,2318967,77685,2740260,45.9
TcAd,1969671,28365,3138876,38.62
TcKd,1955082,38895,3142935,38.44
TcQd,1930251,50418,3156243,38.07
TcJd,1905420,62748,3168744,37.7
TcTd,1007862,30003,4099047,19.91
Tc9d,1891134,93765,3152013,37.73
Tc8d,1898982,100233,3137697,37.94
Tc7d,1929636,102477,3104799,38.56
Tc6d,1944225,103149,3089538,38.85
Tc5d,1510491,402663,3223758,33.32
Tc4d,2101836,105993,2929083,41.95
Tc3d,1570530,367413,3198969,34.15
Tc2d,2297580,108588,2730744,45.78
9cAd,2000379,28326,3108207,39.22
9cKd,1988490,39261,3109161,39.09
9cQd,1963659,51372,3121881,38.73
9cJd,1938828,69693,3128391,38.42
9cTd,1891134,93480,3152298,37.72
9c9d,1014000,38292,4084620,20.11
9c8d,1864293,145809,3126810,37.71
9c7d,1894947,155088,3086877,38.4
9c6d,1909536,158436,3068940,38.71
9c5d,1497780,537186,3101946,34.39
9c4d,2121486,162084,2853342,42.88
9c3d,1572666,502755,3061491,35.51
9c2d,2301852,164148,2670912,46.41
8cAd,1983396,28374,3125142,38.89
8cKd,1996338,39714,3100860,39.25
8cQd,1971507,52230,3113175,38.89
8cJd,1946676,71139,3119097,38.59
8cTd,1898982,99873,3138057,37.94
8c9d,1864293,145416,3127203,37.71
8c8d,997017,51942,4087953,19.91
8c7d,1833543,230358,3073011,37.94
8c6d,1849785,245529,3041598,38.4
8c5d,1405074,724071,3007767,34.4
8c4d,2062059,252897,2821956,42.6
8c3d,1574802,670722,2891388,37.19
8c2d,2289141,254961,2592810,47.04
7cAd,1982082,28614,3126216,38.86
7cKd,1990752,39390,3106770,39.14
7cQd,1990752,52311,3093849,39.26
7cJd,1965921,71625,3099366,38.97
7cTd,1932513,101991,3102408,38.61
7c9d,1897824,154569,3084519,38.45
7c8d,1836132,229830,3070950,37.98
7c7d,942060,71457,4123395,19.03
7c6d,1796568,376689,2963655,38.64
7c5d,1407246,963324,2766342,36.77
7c4d,2008356,403368,2725188,43.02
7c3d,1500627,919335,2716950,38.16
7c2d,2301945,405726,2429241,48.76
6cAd,1992183,29313,3115416,39.07
6cKd,1985130,39690,3112092,39.03
6cQd,1980858,52047,3104007,39.07
6cJd,1980858,71766,3084288,39.26
6cTd,1950150,102537,3084225,38.96
6c9d,1915461,157791,3063660,38.82
6c8d,1855374,244875,3036663,38.5
6c7d,1799568,375999,2961345,38.69
6c6d,871236,98382,4167294,17.92
6c5d,1349922,1259325,2527665,38.54
6c4d,1952226,648132,2536554,44.31
6c3d,1423749,1260576,2452587,39.99
6c2d,2256687,650490,2229735,50.26
4cAd,2111253,31596,2994063,41.41
4cKd,2170098,42672,2924142,42.66
4cQd,2165826,55029,2916057,42.7
4cJd,2161554,74184,2901174,42.8
4cTd,2140296,104877,2891739,42.69
4c9d,2159058,160887,2816967,43.6
4c8d,2099295,251691,2785926,43.32
4c7d,2043012,402126,2691774,43.69
4c6d,1984167,646827,2505918,44.92
4c5d,1293399,2417145,1426368,48.71
4c4d,1651014,149085,3336813,33.59
4c3d,2273661,1741440,1121811,61.21
4c2d,2456265,1036041,1644606,57.9
2cAd,2318484,32553,2785875,45.45
2cKd,2366133,43629,2727150,46.49
2cQd,2361861,55986,2719065,46.52
2cJd,2357589,75141,2704182,46.63
2cTd,2336331,105834,2694747,46.51
2c9d,2339793,161361,2635758,47.12
2c8d,2327082,252114,2557716,47.76
2c7d,2336835,402846,2397231,49.41
2c6d,2289186,647547,2200179,50.87
2c5d,1648437,2425296,1063179,55.7
2c4d,2457279,1034403,1645230,57.9
2c3d,2313393,1761342,1062177,62.18
2c2d,2482599,181851,2472462,50.1
AdAh,1017999,21813,4097100,20.03
AdKh,4148616,50964,6074244,40.63
AdQh,4140240,49656,6083928,40.54
AdJh,4131864,48348,6093612,40.45
AdTh,4090284,48162,6135378,40.05
Ad9h,4148844,48186,6076794,40.62
Ad8h,4115616,48180,6110028,40.29
Ad7h,4106904,48912,6118008,40.21
Ad6h,4119912,50556,6103356,40.35
Ad5h,3043428,268620,6961776,30.93
Ad4h,4293768,56142,5923914,42.07
Ad3h,3201846,185124,6886854,32.07
Ad2h,4698390,61320,5514114,46.03
KdKh,1091049,21987,4023876,21.45
KdQh,4111680,70764,6091380,40.37
KdJh,4103304,69456,6101064,40.28
KdTh,4061724,69270,6142830,39.87
Kd9h,4125594,70104,6078126,40.5
Kd8h,4141146,71106,6061572,40.65
Kd7h,4124058,70464,6079302,40.48
Kd6h,4106904,71316,6095604,40.32
Kd5h,3199188,388398,6686238,33.03
Kd4h,4406838,78300,5788686,43.27
Kd3h,3358452,298134,6617238,34.14
Kd2h,4790220,83478,5400126,47.03
QdQh,1091049,21363,4024500,21.45
QdJh,4054524,92556,6126744,39.92
QdTh,4012944,92370,6168510,39.51
