Opponent,Wins,Draws,Loses,Equity%
AcAd,950877,22788,4163247,18.73
AcKd,1953753,26415,3156744,38.29
AcQd,1932495,26322,3178095,37.88
AcJd,1933338,25824,3177750,37.89
AcTd,1919769,25326,3191817,37.62
Ac9d,1931889,25845,3179178,37.86
Ac8d,1920600,25491,3190821,37.64
Ac7d,1443003,145338,3548571,29.51
Ac6d,2083884,26523,3026505,40.83
Ac5d,2031186,28551,3077175,39.82
Ac4d,1526397,97968,3512547,30.67
Ac3d,2229390,30555,2876967,43.7
Ac2d,2274591,31956,2830365,44.59
KcAd,1952994,26364,3157554,38.28
KcKd,964680,23301,4148931,19.01
KcQd,1923174,37464,3176274,37.8
KcJd,1924017,36966,3175929,37.81
KcTd,1910448,36468,3189996,37.55
Kc9d,1922568,37392,3176952,37.79
Kc8d,1936110,37569,3163233,38.06
Kc7d,1460118,203232,3473562,30.4
Kc6d,2082039,37428,3017445,40.9
Kc5d,2079213,39807,3017892,40.86
Kc4d,1539237,157113,3440562,31.49
Kc3d,2286684,41811,2808417,44.92
Kc2d,2331885,43212,2761815,45.82
QcAd,1931607,26400,3178905,37.86
QcKd,1923045,37467,3176400,37.8
QcQd,943293,23364,4170255,18.59
QcJd,1876956,49050,3210906,37.02
QcTd,1877799,48552,3210561,37.03
Qc9d,1889919,50064,3196929,37.28
Qc8d,1906161,50646,3180105,37.6
Qc7d,1459989,238788,3438135,30.75
Qc6d,2060652,50505,3025755,40.61
Qc5d,2057826,52884,3026202,40.57
Qc4d,1517850,210903,3408159,31.6
Qc3d,2265297,54888,2816727,44.63
Qc2d,2310498,56289,2770125,45.53
JcAd,1933212,25953,3177747,37.89
JcKd,1924650,37020,3175242,37.83
JcQd,1876956,49026,3210930,37.02
JcJd,949431,24318,4163163,18.72
JcTd,1838838,61119,3236955,36.39
Jc9d,1850958,68622,3217332,36.7
Jc8d,1867200,69792,3199920,37.03
Jc7d,1445142,304242,3387528,31.09
Jc6d,2076030,70455,2990427,41.1
Jc5d,2057826,72303,3006783,40.76
Jc4d,1517850,277608,3341454,32.25
Jc3d,2265297,74307,2797308,44.82
Jc2d,2310498,75708,2750706,45.72
TcAd,1920405,25506,3191001,37.63
TcKd,1911843,36573,3188496,37.57
TcQd,1878435,48579,3209898,37.04
TcJd,1839474,61041,3236397,36.4
TcTd,938331,27702,4170879,18.54
Tc9d,1799067,92595,3245250,35.92
Tc8d,1815309,98712,3222891,36.3
Tc7d,1430169,393645,3313098,31.67
Tc6d,2015196,101007,3020709,40.21
Tc5d,2058102,103254,2975556,41.07
Tc4d,1501302,369783,3265827,32.83
Tc3d,2250885,104727,2781300,44.84
Tc2d,2296086,106128,2734698,45.73
9cAd,1932525,25950,3178437,37.87
9cKd,1923963,37422,3175527,37.82
9cQd,1890555,50016,3196341,37.29
9cJd,1851594,68469,3216849,36.71
9cTd,1799067,92310,3245535,35.92
9c9d,921348,36474,4179090,18.29
9c8d,1753905,147720,3235287,35.58
9c7d,1337463,524658,3274791,31.14
9c6d,1955445,157050,3024417,39.6
9c5d,1998351,159297,2979264,40.45
9c4d,1503438,488625,3144849,34.02
9c3d,2238174,160770,2737968,45.14
9c2d,2283375,162171,2691366,46.03
8cAd,1924236,25596,3187080,37.71
8cKd,1940505,37473,3158934,38.14
8cQd,1909797,50472,3176643,37.67
8cJd,1870836,69513,3196563,37.1
8cTd,1818309,98301,3220302,36.35
8c9d,1756617,147327,3232968,35.63
8c8d,863688,49854,4223370,17.3
8c7d,1339632,681018,3116262,32.71
8c6d,1899729,248610,2988573,39.4
8c5d,1942635,250857,2943420,40.26
8c4d,1426560,671982,3038370,34.31
8c3d,2246139,252624,2638149,46.18
8c2d,2280963,253626,2602323,46.87
6cAd,2119497,26403,2991012,41.52
6cKd,2118411,37185,2981316,41.6
6cQd,2097153,50106,2989653,41.31
6cJd,2111643,69903,2955366,41.79
6cTd,2049897,100323,2986692,40.88
6c9d,1989810,156384,2990718,40.26
6c8d,1931391,247935,2957586,40.01
6c7d,1305111,1730814,2100987,42.25
6c6d,1641324,77085,3418503,32.7
6c5d,2708460,401172,2027280,56.63
6c4d,2993241,916410,1227261,67.19
6c3d,3017859,403263,1715790,62.67
6c2d,3085707,404559,1646646,64.01
5cAd,2066973,28176,3041763,40.51
5cKd,2115711,39357,2981844,41.57
5cQd,2094453,52278,2990181,41.28
5cJd,2093643,71592,2971677,41.45
5cTd,2093157,102363,2941392,41.74
5c9d,2033070,158424,2945418,41.12
5c8d,1974651,249975,2912286,40.87
5c7d,1298136,2135226,1703550,46.05
5c6d,2708538,400917,2027457,56.63
5c5d,1663380,97086,3376446,33.33
5c4d,2904354,931608,1300950,65.61
5c3d,2945685,403992,1787235,61.28
5c2d,3013533,405288,1718091,62.61
3cAd,2265468,29133,2842311,44.39
3cKd,2323749,40314,2772849,45.63
3cQd,2302491,53235,2781186,45.34
3cJd,2301681,72549,2762682,45.51
3cTd,2286459,102837,2747616,45.51
3c9d,2273748,158847,2704317,45.81
3c8d,2278665,250695,2607552,46.8
3c7d,1670946,2398485,1067481,55.87
3c6d,3018741,401961,1716210,62.68
3c5d,2946003,402945,1787964,61.27
3c4d,2954379,960015,1222518,66.86
3c3d,2470419,120315,2546178,49.26
3c2d,3170772,405840,1560300,65.68
2cAd,2307444,29571,2799897,45.21
2cKd,2365725,40752,2730435,46.45
2cQd,2344467,53673,2738772,46.16
2cJd,2343657,72987,2720268,46.33
2cTd,2328435,103275,2705202,46.33
2c9d,2315724,159285,2661903,46.63
2c8d,2310360,250731,2575821,47.42
2c7d,1760091,2333979,1042842,56.98
2c6d,3083349,402294,1651269,63.94
2c5d,3010611,403278,1723023,62.53
2c4d,3049680,967212,1120020,68.78
2c3d,3167343,404877,1564692,65.6
2c2d,2534598,145410,2456904,50.76
AdAh,1014687,18504,4103721,19.93
AdKh,4060176,44394,6169254,39.74
AdQh,4018596,44208,6211020,39.33
AdJh,4020000,43218,6210606,39.34
AdTh,3993258,42228,6238338,39.07
Ad9h,4017186,43212,6213426,39.31
Ad8h,3994788,42510,6236526,39.09
Ad7h,3059376,277812,6936636,31.13
Ad6h,4314174,44664,5914986,42.21
Ad5h,4211178,48558,6014088,41.23
Ad4h,3224682,183258,6865884,32.28
Ad3h,4599396,52554,5621874,45.02
Ad2h,4688106,55350,5530368,45.9
KdKh,1028892,18942,4089078,20.21
KdQh,4001868,66390,6205566,39.28
KdJh,4003272,65400,6205152,39.28
KdTh,3976530,64410,6232884,39.02
Kd9h,4000458,66204,6207162,39.26
Kd8h,4026840,66510,6180474,39.52
Kd7h,3094560,392028,6787236,32.03
Kd6h,4312212,66234,5895378,42.3
Kd5h,4306650,70908,5896266,42.26
Kd4h,3249630,301788,6722406,33.1
Kd3h,4712976,74904,5485944,46.24
Kd2h,4801686,77700,5394438,47.12
QdQh,1008102,18879,4109931,19.81
QdJh,3911508,89304,6273012,38.51
QdTh,3912912,88314,6272598,38.52
Qd9h,3936840,91284,6245700,38.76
Qd8h,3968532,92400,6212892,39.08
Qd7h,3094560,462438,6716826,32.37
Qd6h,4270632,92076,5911116,42.02
Qd5h,4265070,96750,5912004,41.98
Qd4h,3208050,407856,6657918,33.21
Qd3h,4671396,100746,5501682,45.96
Qd2h,4760106,103542,5410176,46.84
JdJh,1013406,19788,4103718,19.92
JdTh,3834996,113256,6325572,37.88
Jd9h,3858924,128118,6286782,38.18
Jd8h,3890616,130410,6252798,38.5
Jd7h,3065424,589662,6618738,32.71
Jd6h,4299048,131676,5843100,42.49
Jd5h,4263342,135294,5875188,42.16
Jd4h,3206322,539394,6528108,33.83
Jd3h,4669668,139290,5464866,46.13
Jd2h,4758378,142086,5373360,47.01
TdTh,1001856,23127,4111929,19.73
Td9h,3755880,175656,6342288,37.41
Td8h,3787572,187770,6298482,37.78
Td7h,3036288,763830,6473706,33.27
Td6h,4178544,192282,5902998,41.61
Td5h,4262238,196680,5814906,42.44
Td4h,3172260,720882,6380682,34.39
Td3h,4639794,199620,5434410,46.13
Td2h,4728504,202416,5342904,47.01
9d9h,985242,31971,4119699,19.49
9d8h,3667128,285186,6321510,37.08
9d7h,2855724,1020090,6398010,32.76
9d6h,4061232,303660,5908932,41.01
9d5h,4144926,308058,5820840,41.84
9d4h,3176448,955296,6142080,35.57
9d3h,4614942,310986,5347896,46.43
9d2h,4703652,313782,5256390,47.31
8d8h,927213,45477,4164222,18.49
8d7h,2854866,1327530,6091428,34.25
8d6h,3948978,485388,5839458,40.8
8d5h,4032672,489786,5751366,41.64
8d4h,3019842,1315926,5938056,35.8
